checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,6,existing paid,retraining,283,no known savings,unemployed,1,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,6,existing paid,retraining,1356,no known savings,>=7,2,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,5,existing paid,retraining,1764,no known savings,>=7,2,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,37,critical/other existing credit,retraining,14020,no known savings,unemployed,1,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,7,delayed previously,retraining,1529,no known savings,>=7,2,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,37,critical/other existing credit,retraining,16220,no known savings,>=7,1,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,37,critical/other existing credit,retraining,16069,no known savings,1<=X<4,2,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,35,critical/other existing credit,retraining,13463,no known savings,unemployed,1,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,36,critical/other existing credit,retraining,16803,no known savings,>=7,1,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,7,existing paid,retraining,453,no known savings,1<=X<4,2,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,35,critical/other existing credit,retraining,14733,no known savings,1<=X<4,2,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,36,critical/other existing credit,retraining,18228,no known savings,1<=X<4,1,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,7,existing paid,retraining,1011,no known savings,>=7,1,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,4,no credits/all paid,retraining,1385,no known savings,1<=X<4,2,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,4,no credits/all paid,retraining,1512,no known savings,>=7,1,male single,co applicant,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,7,existing paid,retraining,479,no known savings,unemployed,2,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,6,no credits/all paid,retraining,1212,no known savings,>=7,1,male single,co applicant,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,37,critical/other existing credit,retraining,15866,no known savings,>=7,2,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,37,critical/other existing credit,retraining,16297,no known savings,1<=X<4,1,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
