checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,6,no credits/all paid,domestic appliance,1718,no known savings,>=7,2,male single,none,1,real estate,20,none,for free,1,unemp/unskilled non res,1,yes,no,good
no checking,5,critical/other existing credit,radio/tv,2804,no known savings,>=7,4,male single,none,1,life insurance,21,none,for free,3,unskilled resident,1,yes,no,bad
0<=X<200,4,critical/other existing credit,furniture/equipment,1601,no known savings,>=7,2,male single,none,1,car,20,none,for free,1,skilled,1,yes,no,bad
0<=X<200,5,delayed previously,domestic appliance,16990,no known savings,1<=X<4,4,male single,none,1,life insurance,21,none,for free,3,skilled,1,yes,no,bad
no checking,5,critical/other existing credit,radio/tv,7839,no known savings,unemployed,4,male single,none,1,car,21,none,for free,3,unskilled resident,1,yes,no,bad
no checking,4,no credits/all paid,retraining,15360,no known savings,1<=X<4,1,male single,none,1,real estate,22,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,5,no credits/all paid,retraining,13198,no known savings,<1,1,male single,none,1,car,22,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,5,existing paid,domestic appliance,17561,no known savings,1<=X<4,3,male single,none,1,car,21,none,for free,3,skilled,1,yes,no,good
no checking,5,delayed previously,domestic appliance,16866,no known savings,4<=X<7,3,male single,none,1,real estate,21,none,for free,3,high qualif/self emp/mgmt,1,yes,no,good
no checking,5,no credits/all paid,domestic appliance,369,no known savings,unemployed,1,male single,none,1,real estate,21,none,for free,1,unemp/unskilled non res,1,yes,no,good
no checking,5,existing paid,domestic appliance,14688,no known savings,<1,1,male single,none,1,car,21,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,6,critical/other existing credit,furniture/equipment,15311,no known savings,4<=X<7,4,male single,none,1,car,20,none,for free,3,unskilled resident,1,yes,no,bad
no checking,5,critical/other existing credit,radio/tv,4934,no known savings,unemployed,4,male single,none,1,car,21,none,for free,2,unskilled resident,1,yes,no,bad
0<=X<200,6,critical/other existing credit,radio/tv,8650,no known savings,unemployed,4,male single,none,1,life insurance,21,none,for free,1,unskilled resident,1,yes,no,bad
no checking,5,existing paid,domestic appliance,1463,no known savings,unemployed,1,male single,none,1,car,22,none,for free,3,unemp/unskilled non res,1,yes,no,good
no checking,5,critical/other existing credit,radio/tv,299,no known savings,>=7,2,male single,none,1,life insurance,21,none,for free,3,unemp/unskilled non res,1,yes,no,bad
no checking,6,critical/other existing credit,retraining,7458,no known savings,unemployed,4,male single,none,1,life insurance,22,none,for free,2,unskilled resident,1,yes,no,bad
no checking,5,critical/other existing credit,radio/tv,18409,no known savings,4<=X<7,4,male single,none,1,life insurance,21,none,for free,1,unskilled resident,1,yes,no,bad
no checking,6,existing paid,domestic appliance,14230,no known savings,4<=X<7,1,male single,none,1,car,20,none,for free,3,high qualif/self emp/mgmt,1,yes,no,good
no checking,6,existing paid,retraining,15165,no known savings,1<=X<4,3,male single,none,1,car,20,bank,for free,1,skilled,1,yes,no,good
0<=X<200,5,no credits/all paid,retraining,1567,no known savings,unemployed,1,male single,none,1,real estate,22,none,for free,2,skilled,1,yes,no,good
no checking,5,critical/other existing credit,radio/tv,1119,no known savings,>=7,2,male single,none,1,car,22,none,for free,2,skilled,1,yes,no,bad
