checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,9,delayed previously,furniture/equipment,825,500<=X<1000,1<=X<4,1,male single,none,1,car,20,bank,for free,3,skilled,2,yes,no,good
0<=X<200,16,existing paid,domestic appliance,860,500<=X<1000,1<=X<4,4,male single,none,1,real estate,20,bank,for free,3,skilled,2,yes,no,bad
no checking,14,existing paid,retraining,390,no known savings,1<=X<4,1,male single,none,1,real estate,20,bank,for free,1,skilled,1,yes,no,bad
0<=X<200,36,no credits/all paid,domestic appliance,14071,500<=X<1000,1<=X<4,4,male single,none,1,real estate,20,none,for free,3,skilled,2,yes,no,bad
no checking,15,no credits/all paid,furniture/equipment,795,no known savings,1<=X<4,3,male single,none,1,real estate,20,bank,for free,1,skilled,1,yes,no,bad
0<=X<200,35,existing paid,retraining,13217,500<=X<1000,1<=X<4,1,male single,none,1,car,20,none,rent,2,skilled,2,yes,no,good
0<=X<200,36,no credits/all paid,furniture/equipment,15241,500<=X<1000,1<=X<4,3,male single,none,1,real estate,20,none,rent,3,skilled,2,yes,no,good
0<=X<200,37,no credits/all paid,furniture/equipment,13167,500<=X<1000,1<=X<4,1,male single,none,1,car,20,none,rent,3,skilled,2,yes,no,good
0<=X<200,37,no credits/all paid,retraining,13205,<100,<1,1,male single,none,1,real estate,20,bank,rent,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,13,no credits/all paid,furniture/equipment,622,500<=X<1000,1<=X<4,3,male single,none,1,car,20,bank,rent,2,skilled,2,yes,no,good
0<=X<200,37,existing paid,domestic appliance,13783,500<=X<1000,1<=X<4,1,male single,none,1,car,20,none,rent,3,skilled,2,yes,no,good
no checking,36,no credits/all paid,domestic appliance,15367,>=1000,4<=X<7,4,male single,none,1,life insurance,20,none,rent,1,unskilled resident,1,yes,no,bad
0<=X<200,12,existing paid,retraining,655,500<=X<1000,1<=X<4,4,male single,none,1,life insurance,20,bank,for free,2,skilled,2,yes,no,bad
no checking,7,no credits/all paid,domestic appliance,457,100<=X<500,1<=X<4,1,male single,none,1,life insurance,20,bank,for free,1,skilled,1,yes,no,bad
0<=X<200,16,no credits/all paid,domestic appliance,1609,500<=X<1000,1<=X<4,3,male single,none,1,real estate,20,bank,rent,3,skilled,2,yes,no,good
0<=X<200,18,existing paid,domestic appliance,1270,>=1000,1<=X<4,2,male single,none,1,car,20,bank,for free,1,skilled,1,yes,no,bad
0<=X<200,14,existing paid,domestic appliance,569,>=1000,1<=X<4,3,male single,none,1,car,20,bank,for free,1,skilled,1,yes,no,bad
0<=X<200,37,no credits/all paid,furniture/equipment,13948,<100,<1,4,male single,none,1,life insurance,20,none,rent,1,skilled,1,yes,no,bad
0<=X<200,35,delayed previously,domestic appliance,13900,500<=X<1000,1<=X<4,2,male single,none,1,real estate,20,none,rent,3,skilled,2,yes,no,good
0<=X<200,36,no credits/all paid,furniture/equipment,12921,500<=X<1000,1<=X<4,1,male single,none,1,car,20,none,rent,2,skilled,2,yes,no,good
0<=X<200,6,existing paid,furniture/equipment,1766,500<=X<1000,1<=X<4,2,male single,none,1,car,20,bank,for free,3,skilled,2,yes,no,good
0<=X<200,12,delayed previously,retraining,625,<100,1<=X<4,3,male single,none,1,real estate,20,bank,for free,1,skilled,1,yes,no,bad
0<=X<200,7,existing paid,retraining,731,500<=X<1000,1<=X<4,4,male single,none,1,real estate,20,bank,for free,3,skilled,2,yes,no,bad
0<=X<200,8,no credits/all paid,furniture/equipment,1166,>=1000,1<=X<4,1,male single,none,1,car,20,bank,rent,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,18,no credits/all paid,furniture/equipment,1022,100<=X<500,1<=X<4,1,male single,none,1,life insurance,20,bank,rent,1,skilled,1,yes,no,bad
0<=X<200,37,existing paid,furniture/equipment,15258,500<=X<1000,1<=X<4,4,male single,none,1,car,20,none,for free,2,skilled,2,yes,no,bad
no checking,24,no credits/all paid,retraining,9543,>=1000,1<=X<4,4,male single,none,1,real estate,20,bank,rent,1,skilled,1,yes,no,bad
0<=X<200,35,delayed previously,domestic appliance,14832,500<=X<1000,1<=X<4,1,male single,none,1,car,20,none,rent,3,skilled,2,yes,no,good
0<=X<200,37,delayed previously,furniture/equipment,14172,<100,4<=X<7,4,male single,none,1,life insurance,20,none,rent,1,unskilled resident,1,yes,no,bad
no checking,36,no credits/all paid,furniture/equipment,12717,>=1000,4<=X<7,1,male single,none,1,car,20,none,rent,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,35,no credits/all paid,retraining,13880,500<=X<1000,1<=X<4,4,male single,none,1,life insurance,20,none,for free,3,skilled,2,yes,no,bad
no checking,18,existing paid,domestic appliance,599,no known savings,1<=X<4,2,male single,none,1,life insurance,20,bank,for free,1,skilled,1,yes,no,bad
no checking,37,no credits/all paid,retraining,13643,100<=X<500,<1,4,male single,none,1,life insurance,20,none,rent,1,skilled,1,yes,no,bad
0<=X<200,11,delayed previously,furniture/equipment,556,500<=X<1000,1<=X<4,4,male single,none,1,car,20,bank,for free,2,skilled,2,yes,no,bad
0<=X<200,17,delayed previously,domestic appliance,563,500<=X<1000,1<=X<4,4,male single,none,1,car,20,bank,rent,3,skilled,2,yes,no,bad
0<=X<200,17,no credits/all paid,retraining,722,>=1000,1<=X<4,4,male single,none,1,life insurance,20,bank,for free,2,skilled,1,yes,no,bad
0<=X<200,10,no credits/all paid,retraining,1381,500<=X<1000,1<=X<4,4,male single,none,1,car,20,bank,rent,3,skilled,2,yes,no,bad
no checking,18,delayed previously,furniture/equipment,973,>=1000,1<=X<4,3,male single,none,1,car,20,bank,for free,1,skilled,1,yes,no,bad
no checking,17,existing paid,furniture/equipment,816,100<=X<500,1<=X<4,2,male single,none,1,car,20,bank,for free,1,skilled,1,yes,no,good
0<=X<200,36,delayed previously,furniture/equipment,13385,500<=X<1000,1<=X<4,3,male single,none,1,real estate,20,none,rent,2,skilled,2,yes,no,good
