checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,4,no credits/all paid,domestic appliance,393,<100,1<=X<4,1,male mar/wid,none,1,life insurance,20,stores,for free,1,skilled,1,none,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,284,<100,4<=X<7,1,male mar/wid,none,1,life insurance,24,stores,for free,1,skilled,1,yes,yes,bad
>=200,4,no credits/all paid,domestic appliance,513,<100,1<=X<4,1,male single,none,1,car,24,stores,for free,1,skilled,1,yes,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,494,<100,4<=X<7,1,male single,none,1,car,24,stores,for free,1,skilled,1,yes,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,312,no known savings,4<=X<7,1,male mar/wid,none,1,no known property,24,stores,own,1,skilled,1,yes,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,440,<100,4<=X<7,1,male single,none,1,car,21,stores,for free,1,skilled,1,none,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,412,<100,4<=X<7,1,male mar/wid,none,1,car,24,stores,for free,1,skilled,1,yes,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,346,no known savings,1<=X<4,1,male mar/wid,guarantor,1,no known property,24,stores,own,1,skilled,1,yes,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,296,100<=X<500,1<=X<4,1,male mar/wid,guarantor,1,real estate,19,stores,rent,1,skilled,1,none,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,313,no known savings,1<=X<4,1,male mar/wid,guarantor,1,no known property,19,stores,for free,1,skilled,1,none,yes,bad
>=200,4,no credits/all paid,domestic appliance,381,100<=X<500,4<=X<7,1,male mar/wid,guarantor,1,real estate,24,stores,own,1,skilled,1,yes,yes,bad
>=200,4,no credits/all paid,domestic appliance,395,100<=X<500,1<=X<4,1,male mar/wid,none,1,real estate,24,stores,own,1,skilled,1,yes,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,298,100<=X<500,1<=X<4,1,male single,none,1,no known property,24,stores,own,1,skilled,1,yes,yes,bad
>=200,4,critical/other existing credit,domestic appliance,430,<100,1<=X<4,1,male mar/wid,none,1,car,24,stores,for free,1,skilled,1,yes,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,301,<100,4<=X<7,1,male mar/wid,none,1,life insurance,24,stores,for free,1,skilled,1,yes,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,420,<100,1<=X<4,1,male mar/wid,none,1,car,21,stores,for free,1,skilled,1,none,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,444,100<=X<500,1<=X<4,1,male mar/wid,none,1,no known property,20,stores,rent,1,skilled,1,none,yes,bad
>=200,4,critical/other existing credit,domestic appliance,351,<100,4<=X<7,1,male mar/wid,none,1,life insurance,19,stores,for free,1,skilled,1,none,yes,bad
>=200,4,critical/other existing credit,domestic appliance,425,<100,4<=X<7,1,male single,none,1,life insurance,19,stores,for free,1,skilled,1,none,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,322,no known savings,4<=X<7,1,male single,guarantor,1,no known property,20,stores,for free,1,skilled,1,none,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,359,no known savings,4<=X<7,1,male single,none,1,real estate,20,stores,rent,1,skilled,1,none,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,271,<100,4<=X<7,1,male single,none,1,car,24,stores,for free,1,skilled,1,yes,yes,bad
>=200,4,no credits/all paid,domestic appliance,292,<100,4<=X<7,1,male single,none,1,car,24,stores,for free,1,skilled,1,yes,yes,bad
>=200,4,no credits/all paid,domestic appliance,271,no known savings,4<=X<7,1,male single,none,1,no known property,24,stores,own,1,skilled,1,yes,yes,bad
>=200,4,no credits/all paid,domestic appliance,341,<100,1<=X<4,1,male single,none,1,life insurance,21,stores,for free,1,skilled,1,none,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,467,no known savings,4<=X<7,1,male mar/wid,none,1,no known property,24,stores,own,1,skilled,1,none,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,401,<100,1<=X<4,1,male mar/wid,none,1,car,24,stores,for free,1,skilled,1,yes,yes,bad
>=200,4,no credits/all paid,domestic appliance,451,no known savings,1<=X<4,1,male single,none,1,real estate,24,stores,own,1,skilled,1,yes,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,513,100<=X<500,4<=X<7,1,male mar/wid,guarantor,1,no known property,20,stores,for free,1,skilled,1,none,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,390,100<=X<500,4<=X<7,1,male mar/wid,none,1,real estate,20,stores,rent,1,skilled,1,none,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,473,<100,1<=X<4,1,male single,none,1,life insurance,24,stores,for free,1,skilled,1,yes,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,395,100<=X<500,4<=X<7,1,male mar/wid,none,1,no known property,24,stores,own,1,skilled,1,yes,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,358,<100,4<=X<7,1,male single,none,1,car,24,stores,for free,1,skilled,1,yes,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,501,<100,1<=X<4,1,male single,none,1,life insurance,24,stores,for free,1,skilled,1,yes,yes,bad
>=200,4,no credits/all paid,domestic appliance,364,100<=X<500,4<=X<7,1,male mar/wid,guarantor,1,real estate,20,stores,rent,1,skilled,1,none,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,324,<100,4<=X<7,1,male single,none,1,car,20,stores,for free,1,skilled,1,none,yes,bad
>=200,4,no credits/all paid,domestic appliance,257,no known savings,4<=X<7,1,male mar/wid,none,1,real estate,24,stores,own,1,skilled,1,yes,yes,bad
0<=X<200,4,critical/other existing credit,domestic appliance,469,no known savings,1<=X<4,1,male single,guarantor,1,no known property,21,stores,rent,1,skilled,1,none,yes,bad
0<=X<200,4,no credits/all paid,domestic appliance,350,no known savings,1<=X<4,1,male mar/wid,none,1,real estate,24,stores,own,1,skilled,1,yes,yes,bad
>=200,4,no credits/all paid,domestic appliance,421,100<=X<500,1<=X<4,1,male mar/wid,none,1,real estate,24,stores,own,1,skilled,1,yes,yes,bad
>=200,4,critical/other existing credit,domestic appliance,344,100<=X<500,1<=X<4,1,male single,guarantor,1,real estate,20,stores,rent,1,skilled,1,none,yes,bad
>=200,4,critical/other existing credit,domestic appliance,382,<100,4<=X<7,1,male mar/wid,none,1,car,21,stores,for free,1,skilled,1,none,yes,bad
