checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,12,critical/other existing credit,new car,948,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,skilled,1,yes,no,good
>=200,12,critical/other existing credit,other,831,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,skilled,1,yes,no,good
>=200,8,existing paid,retraining,280,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,13,critical/other existing credit,retraining,996,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,critical/other existing credit,other,845,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,skilled,1,yes,no,good
>=200,14,critical/other existing credit,other,708,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,14,critical/other existing credit,retraining,1069,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,skilled,1,yes,no,good
>=200,10,all paid,other,361,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,13,critical/other existing credit,retraining,748,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,skilled,1,yes,no,good
>=200,10,all paid,other,282,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,14,critical/other existing credit,retraining,988,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,critical/other existing credit,retraining,861,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,skilled,1,yes,no,good
>=200,10,all paid,new car,267,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,20,stores,for free,1,skilled,1,yes,no,good
>=200,11,critical/other existing credit,new car,1086,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,14,critical/other existing credit,new car,1044,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,19,stores,for free,1,skilled,1,yes,no,good
>=200,11,critical/other existing credit,other,1028,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,8,existing paid,other,268,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,13,critical/other existing credit,other,711,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,critical/other existing credit,retraining,728,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,skilled,1,yes,no,good
>=200,7,existing paid,other,362,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,skilled,1,yes,no,good
>=200,8,all paid,retraining,273,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,skilled,1,yes,no,good
>=200,12,critical/other existing credit,new car,1064,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,all paid,retraining,255,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,20,stores,for free,1,skilled,1,yes,no,good
>=200,10,all paid,new car,280,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,skilled,1,yes,no,good
>=200,8,all paid,other,317,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,skilled,1,yes,no,good
>=200,14,delayed previously,other,742,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,5,all paid,new car,311,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,19,stores,for free,1,skilled,1,yes,no,good
>=200,12,critical/other existing credit,new car,949,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,4,all paid,new car,272,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,13,critical/other existing credit,retraining,935,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,critical/other existing credit,other,978,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,skilled,1,yes,no,good
>=200,8,all paid,new car,333,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,critical/other existing credit,retraining,1037,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,skilled,1,yes,no,good
>=200,12,critical/other existing credit,new car,998,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,skilled,1,yes,no,good
>=200,7,all paid,other,367,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,skilled,1,yes,no,good
>=200,14,critical/other existing credit,retraining,799,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,9,all paid,new car,333,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,9,existing paid,new car,317,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,existing paid,retraining,349,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,skilled,1,yes,no,good
>=200,9,all paid,new car,366,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,critical/other existing credit,new car,1032,500<=X<1000,>=7,3,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
