checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,11,all paid,other,995,<100,<1,3,male mar/wid,co applicant,1,real estate,21,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,13,all paid,new car,1018,<100,<1,3,male mar/wid,none,1,real estate,20,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,8,all paid,other,426,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,all paid,retraining,1111,<100,<1,3,male mar/wid,co applicant,1,real estate,21,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,all paid,new car,1011,<100,<1,3,male mar/wid,none,1,real estate,21,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,all paid,other,1079,>=1000,<1,3,male mar/wid,none,1,real estate,19,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,all paid,other,906,>=1000,<1,3,male mar/wid,none,1,real estate,21,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,8,all paid,other,542,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,all paid,retraining,1095,<100,<1,3,male mar/wid,none,1,real estate,21,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,5,all paid,other,334,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,all paid,new car,978,>=1000,<1,3,male mar/wid,co applicant,1,real estate,20,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,all paid,other,1003,>=1000,<1,3,male mar/wid,none,1,real estate,20,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,9,all paid,retraining,262,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,all paid,other,1071,>=1000,<1,3,male mar/wid,co applicant,1,real estate,20,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,all paid,new car,1044,<100,<1,3,male mar/wid,co applicant,1,real estate,20,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,14,all paid,retraining,1036,>=1000,<1,3,male mar/wid,none,1,real estate,19,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,all paid,retraining,381,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,all paid,retraining,1018,>=1000,<1,3,male mar/wid,none,1,real estate,21,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,all paid,retraining,1113,>=1000,<1,3,male mar/wid,co applicant,1,real estate,19,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,8,all paid,new car,453,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,4,all paid,other,447,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,all paid,other,994,<100,<1,3,male mar/wid,none,1,real estate,21,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,9,all paid,new car,562,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
