V1,V6,V10,V12,V13,V14,V15,V2,V3,V4,V5,V7,V8,V9,V11,V16,Class
58.06690638091,2144.75895550675,5.0580514360758,261.445817616278,1.03298488622458,9.85245673915541,-0.238230673093055,management,single,tertiary,no,yes,no,unknown,may,unknown,1
47.0895256445209,1508.35361146849,5.07767707891777,92.5965366665062,1.04413619685505,13.5213830279458,-0.318770112255599,unknown,married,unknown,no,yes,no,unknown,jun,other,1
42.0933155655919,4.45324774304777,5.08096541043104,380.621790066179,1.04600463023355,14.1361219199366,-0.33226472122161,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,jun,unknown,1
43.097637336698,595.566866249723,5.08471520253889,55.6505873448002,1.0481352660008,14.8371288093807,-0.347653065734664,student,single,secondary,no,yes,no,unknown,may,unknown,1
53.0716621838075,7.88398462327723,5.06217781661133,517.477506981065,1.03532949992726,10.6238651534552,-0.255164455939223,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1
58.0717371706031,72.8859560112862,5.0622428790331,71.4780066409481,1.03536646846283,10.6360282826607,-0.255431458197531,unknown,single,unknown,no,yes,no,unknown,jun,unknown,1
45.0936575019506,15.4622371822138,5.08126209209871,98.6240684923953,1.04617320506502,14.1915852328421,-0.333482239308346,unknown,single,unknown,no,yes,no,unknown,jun,other,1
28.1193816176697,726.138519091128,5.10358166519418,262.795476118914,1.05885520966132,18.3641297524772,-0.425076991843685,blue-collar,divorced,primary,yes,yes,yes,unknown,may,unknown,1
56.0729856822417,780.91877913506,5.06332615229625,164.486325854677,1.03598198545518,10.8385413817293,-0.259876979894678,management,single,tertiary,no,yes,no,unknown,may,unknown,1
44.0941395372509,-369.525090205182,5.0816803308533,172.627280440578,1.04641084875943,14.2697731003207,-0.335198601671713,admin.,divorced,secondary,no,yes,yes,unknown,may,unknown,1
49.0839796297385,380.207807837966,5.07286506968582,230.559581878988,1.04140200821551,12.6217993906005,-0.299022655934945,management,single,tertiary,no,yes,no,unknown,may,unknown,1
50.073242325405,50.9255262330084,5.06354882917679,180.488035946326,2.0361085106898,10.880169830157,-0.260790798168931,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1
54.0505681346583,530.329426247741,5.04387552871128,1492.33695089985,1.02493012094817,7.2023341614649,-0.180055782316068,retired,divorced,primary,no,yes,no,unknown,jun,success,2
58.0610533901581,97.6050815387623,5.05297307861773,616.406817354276,1.03009935824653,8.90308049034422,-0.217390180639688,unknown,divorced,unknown,no,no,no,unknown,jun,failure,1
55.0752060855908,1.97715309947193,5.06525268906798,160.50112107921,1.03707664564825,11.1986988280368,-0.267783074608122,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1
32.114496459471,3.01008924933876,5.09934304930979,179.762924820314,1.05644682371694,17.5717394409064,-0.407682619139408,management,single,tertiary,no,yes,no,unknown,may,unknown,1
38.1041173706941,245.737225060441,5.09033761514251,174.693765787129,1.05132992667717,15.8882137381127,-0.370726244100476,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,jun,unknown,1
32.1152991851128,3.03119274752294,5.10003953558878,138.768273626022,1.05684256794347,17.7019444405248,-0.410540849809633,admin.,divorced,tertiary,yes,yes,yes,unknown,may,unknown,1
53.0653594685075,990.71828748597,5.05670925487825,812.435510067274,1.0322222574752,9.60154195793456,-0.23272264862855,admin.,divorced,secondary,no,yes,yes,unknown,may,unknown,1
57.0715453752738,250.880913750055,5.06207646748691,164.476728650189,1.03527191324958,10.6049183872316,-0.254748540817066,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
33.1081977945653,792.844498596096,5.09387800190827,391.720954895535,1.05334157811172,16.5500732339763,-0.385255233893517,services,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
51.0799539507443,6532.10197353429,5.06937218240631,91.5327575523886,1.03941734603835,11.9688197115787,-0.284688593870619,management,single,tertiary,no,yes,no,unknown,may,unknown,1
55.0644310469202,1206.69387946627,5.05590370829674,158.429323711155,2.03176454507158,9.45094862177989,-0.229416857811066,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1
35.102809263976,12225.7028351938,5.08920263410646,177.685049473214,1.05068502927459,15.6760341018089,-0.366068524766665,blue-collar,single,secondary,yes,yes,yes,unknown,may,unknown,1
57.0666565989538,5936.75238878858,5.05783471233332,258.444153242943,1.03286174356918,9.81194120330141,-0.237341285223634,blue-collar,divorced,primary,yes,yes,yes,unknown,may,unknown,1
43.0944498778494,1939.4830685877,5.08194959840545,181.629348334611,1.04656384686201,14.3201114667503,-0.336303618093815,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1
53.0781358581716,386.054176240531,5.06779471126941,176.520643047227,1.03852102530124,11.673918526909,-0.278214989837137,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1
55.0714569292069,92.8785885204677,5.06199972710533,349.476139307078,1.03522830928513,10.5905721155881,-0.254433614710271,unknown,divorced,secondary,yes,yes,yes,unknown,jun,unknown,1
55.0742657731092,2.95243247051258,5.06443682533162,208.494855490437,1.03661307102655,11.0461767458563,-0.264434944394591,services,divorced,secondary,yes,yes,yes,unknown,jul,unknown,1
45.0916940566534,208.410618594111,5.07955850542122,193.610985457711,1.04520522534687,13.8731073110436,-0.326491084079726,student,single,secondary,yes,yes,yes,unknown,may,unknown,1
59.0497837614628,2344.30880523174,5.04319496596383,1042.33172438208,1.02454342448877,7.07510599495952,-0.177262898412315,admin.,divorced,secondary,no,yes,no,unknown,dec,success,2
56.0478681821914,46.2584450319719,5.04153291032558,1467.31896029332,1.02359904275022,6.76439211548494,-0.17044217768283,admin.,divorced,secondary,no,yes,no,unknown,dec,success,2
46.0898789603734,231.362900072297,5.07798363402277,197.59889091776,1.04431038178386,13.5786921358695,-0.320028148816644,management,single,tertiary,no,yes,no,unknown,may,unknown,1
52.0789598860904,130.075839771358,5.06850968050555,229.526133796502,1.03892727156322,11.8075788328287,-0.281149070608927,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
27.118791826538,3.12301359905541,5.10306993190788,400.791546160772,1.05856444227696,18.268463499806,-0.422976947926078,student,single,tertiary,no,yes,no,unknown,may,unknown,1
34.1141082850196,63.9998842198697,5.09900624908171,21.7603382955866,1.0562554534778,17.5087761422857,-0.40630046306442,services,divorced,secondary,yes,yes,yes,unknown,jun,unknown,1
59.0613613480634,31.6131776911166,5.05324027882206,514.408869371697,1.03025118167994,8.95303237533189,-0.218486713108686,admin.,divorced,primary,no,yes,no,unknown,jun,success,2
29.1193595120616,34.1379379390689,5.10356248522545,194.795328822507,1.05884431158318,18.3605441429726,-0.424998281355705,admin.,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
46.0909970481748,81.392294379214,5.07895374482004,144.606341077694,1.04486159974565,13.7600500172792,-0.32400927596577,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1
56.0623136009536,-32.3617877689444,5.05406650267448,212.415214523054,2.03072064293035,9.1074912349464,-0.22187735902192,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
44.082226327666,146.161713873629,5.07134381413735,247.547899092683,2.0405376292341,12.3374074591518,-0.292779748648631,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
33.1091858740042,-64.1295249910929,5.09473531072708,364.72753877011,1.05382870187228,16.7103432892422,-0.3887734458579,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
57.0729710617654,1.91839476563268,5.06331346681495,98.4862284339854,1.03597477755154,10.8361698876496,-0.259824921393602,housemaid,married,primary,no,yes,no,unknown,jun,unknown,1
