V1,V6,V10,V12,V13,V14,V15,V2,V3,V4,V5,V7,V8,V9,V11,V16,Class
58.0730655940586,2146.89356295713,5.07077436607506,262.696438288283,1.05383471180303,12.4777200386042,-0.334747418960684,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
44.099039804448,34.2776921730303,5.09593406399171,153.299507976285,1.07297250365492,17.2689373052733,-0.453747339503883,student,single,secondary,no,yes,no,unknown,may,unknown,1
33.1112497441727,6.92834272385971,5.10776111822923,200.582998578304,1.08196878425291,19.521189564597,-0.509686743831727,unknown,single,unknown,no,no,no,telephone,jun,failure,1
35.111377497409,236.935150514516,5.10788486531473,141.585964755262,1.08206291280614,19.544754997486,-0.510272040737561,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
28.1165094089182,453.208622876017,5.1128558477381,219.705117569777,1.08584410394894,20.4913902431891,-0.533783710685349,management,single,tertiary,yes,yes,yes,unknown,may,unknown,1
41.0992087803315,275.286696660699,5.09609774104371,224.303431261413,1.0730970050445,17.3001066905451,-0.454521496500795,services,divorced,secondary,no,yes,yes,unknown,jun,unknown,1
29.1192778147124,396.356147335232,5.1155374404583,139.769394465727,1.08788386465992,21.0020519127269,-0.546467063311037,student,single,secondary,yes,yes,yes,unknown,may,other,1
57.0805530703782,166.292560061261,5.07802704631197,175.870282649298,1.05935148252111,13.8588640768126,-0.369051025258999,services,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
33.1185245223091,6.31600544033131,5.11480777018049,56.7519045090417,1.08732883900168,20.8630991778567,-0.543015880972918,services,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
56.081830690714,783.360642655765,5.07926460238076,165.899946461429,1.0602928328715,14.0945346331482,-0.374904397359949,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
44.0983371741081,-366.759750011614,5.09525346709066,174.283194292308,1.07245480579263,17.1393297227518,-0.450528263606582,services,divorced,secondary,no,yes,yes,unknown,may,unknown,1
39.0981313080974,260.229279677613,5.09505405673075,298.278414491535,1.07230312376633,17.1013555641307,-0.449585095804521,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
36.0994663453972,270.300421941546,5.0963472292533,350.30941141178,1.07328677892178,17.3476172855301,-0.45570152168302,services,single,secondary,yes,yes,yes,unknown,may,unknown,1
49.0881198196357,382.695781508981,5.08535651360565,232.04596757082,1.06492666152033,15.2546308451307,-0.403717817700695,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
60.0749748308384,42.9953035054471,5.07262373203891,209.740766982471,1.05524143699469,12.8298989148263,-0.343494519322626,services,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
53.0106291048604,-2.43358992032563,5.01029579199531,1666.24678674946,1.00783152185727,0.960650582744499,-0.0486968656551395,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1
44.0963014568781,2591.1317694744,5.09328158691477,162.235928972732,1.07095488983625,16.7638201924786,-0.441201697563211,services,divorced,secondary,yes,yes,yes,unknown,jun,unknown,1
36.1052101370295,-165.393499463989,5.10191090415232,244.442770870094,1.07751880318939,18.4071202783966,-0.482016498639606,student,single,primary,yes,yes,no,unknown,may,other,1
