V1,V6,V10,V12,V13,V14,V15,V2,V3,V4,V5,V7,V8,V9,V11,V16,Class
39.6760407790256,1062.72176022375,11.0509327430166,372.453398842179,0.747126598722223,23.1892247770075,-0.189990069804995,student,single,secondary,no,yes,no,unknown,may,failure,1
34.0781950913289,-553.079122814703,11.3219160776014,352.240268225249,0.993701269892139,29.049997959012,-0.119188508836878,blue-collar,divorced,primary,yes,yes,yes,unknown,may,unknown,1
34.1865790445416,-510.059882354483,10.3608483781067,375.430014314081,0.575658620607942,26.4384022337773,-0.248993193689505,unknown,single,unknown,no,no,no,unknown,jun,success,2
32.4783788909098,-996.626060343526,10.0795645710914,377.499124655368,0.495485107049347,28.0362558747469,-0.255028695221579,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
38.8392257429462,844.454525957541,9.18820573324022,414.847505606017,-0.0390015202953435,19.0577358633928,-0.436076175152257,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,jun,unknown,1
46.7224237777456,3077.91278472708,12.2553179828765,360.979482454815,1.10520930209955,19.9440609203028,-0.0688474625162097,unknown,married,primary,no,no,no,unknown,jun,unknown,1
38.6591496627462,778.75285601473,10.4118733483569,384.957288019949,0.495386555591123,22.8681031983609,-0.25806410976765,blue-collar,single,secondary,no,yes,no,unknown,may,failure,1
32.8066421602359,-910.407312389257,10.7370427065787,362.681435056675,0.771913878816883,29.3527052501091,-0.171489291308264,student,single,secondary,no,yes,no,unknown,may,other,1
44.4534594273917,2470.88086066467,8.42813570647323,446.788446980429,-0.497517451883891,11.8663084573162,-0.573739846930925,blue-collar,single,secondary,yes,yes,yes,unknown,may,unknown,1
46.6553617612288,3060.4239977043,12.0883923880523,364.844568489895,1.03437354812429,19.4868812500424,-0.0931754185504707,unknown,single,unknown,no,yes,no,unknown,jun,unknown,1
47.7670460184057,3394.18696891044,10.9802146076273,394.0218875887,0.529467717304887,15.5427566996703,-0.249597445414024,unknown,married,primary,no,no,no,unknown,jun,unknown,1
46.9602190434258,3160.84605422141,11.3190518928098,383.252303220871,0.69772891649804,18.379244205105,-0.165332298388755,management,single,tertiary,yes,yes,no,unknown,jun,unknown,1
39.0051577737918,869.875240132721,10.8734695912611,375.426742119142,0.684197360809685,22.6782080037394,-0.228297529252713,blue-collar,single,secondary,no,yes,no,unknown,may,failure,1
37.7030915436648,511.190434586501,9.77049708943364,397.916271606621,0.240136506369004,22.056270961203,-0.338807095938428,management,single,tertiary,no,yes,no,unknown,jun,unknown,1
36.2716665829412,105.037635536351,9.27417252371493,406.221373848047,0.0587084077421562,22.1064181637827,-0.395872040867705,services,single,secondary,yes,yes,yes,unknown,may,failure,1
47.1716270403716,3223.47568453465,10.8942710883386,394.664977743535,0.505828203128329,15.7709459761889,-0.260150498748057,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
46.2974067240968,2974.1923659524,10.7121232736676,396.796285185466,0.447573446634398,16.2125829159628,-0.276095439112607,services,single,secondary,yes,yes,yes,unknown,may,unknown,1
30.335379832131,-1600.34646213538,8.8130836460369,402.875067059854,-0.00446039091764927,25.9603283511887,-0.432683719028428,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
