V1,V6,V10,V12,V13,V14,V15,V2,V3,V4,V5,V7,V8,V9,V11,V16,Class
44,28.9999999999993,4.99999999999999,151,0.999999999999998,-1.00000000000001,4.44089209850063e-16,student,single,secondary,no,yes,no,unknown,may,unknown,1
33,1.99999999999955,4.99999999999999,75.9999999999998,0.999999999999998,-1.00000000000001,-5.55111512312578e-16,entrepreneur,divorced,unknown,yes,yes,yes,unknown,jun,unknown,1
33,0.999999999999773,4.99999999999999,198,0.999999999999998,-1.00000000000002,-5.55111512312578e-16,unknown,married,unknown,no,no,no,unknown,jun,unknown,1
28,447,4.99999999999999,217,0.999999999999998,-1.00000000000001,-4.44089209850063e-16,management,single,tertiary,yes,yes,yes,unknown,may,unknown,1
42,2,4.99999999999999,380,0.999999999999996,-1,6.66133814775094e-16,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,jun,unknown,1
58,120.999999999999,4.99999999999999,49.9999999999998,0.999999999999998,-1.00000000000003,9.99200722162641e-16,retired,married,primary,no,yes,no,telephone,dec,other,1
41,270,4.99999999999999,222,0.999999999999997,-1.00000000000002,2.22044604925031e-16,admin.,divorced,secondary,no,yes,yes,unknown,may,other,1
29,390,4.99999999999999,137,0.999999999999998,-1.00000000000001,-6.66133814775094e-16,student,single,secondary,no,yes,no,unknown,may,other,1
53,5.99999999999909,5,517,0.999999999999995,-1,1.88737914186277e-15,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1
58,70.9999999999982,4.99999999999999,70.9999999999998,0.999999999999998,-1.00000000000004,6.66133814775094e-16,unknown,married,unknown,no,yes,no,unknown,jun,unknown,1
60,59.9999999999989,4.99999999999999,219,0.999999999999997,-1.00000000000002,1.33226762955019e-15,retired,married,primary,no,yes,no,telephone,dec,other,1
56,778.999999999999,4.99999999999999,164,0.999999999999997,-1.00000000000004,6.66133814775094e-16,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1
44,-372.000000000001,4.99999999999999,172,0.999999999999997,-1.00000000000001,7.7715611723761e-16,services,divorced,secondary,no,yes,yes,unknown,may,unknown,1
39,255,4.99999999999999,296,0.999999999999997,-1,2.22044604925031e-16,management,single,tertiary,no,yes,no,unknown,may,other,1
36,265,4.99999999999999,348,0.999999999999997,-1,0,services,single,secondary,yes,yes,yes,unknown,may,unknown,1
59,-1.36424205265939e-12,4.99999999999999,226,0.999999999999997,-1.00000000000002,1.4432899320127e-15,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
57,62.9999999999993,4.99999999999999,242,0.999999999999997,-1.00000000000002,1.11022302462516e-15,services,divorced,secondary,no,yes,no,unknown,may,unknown,1
25,-6.99999999999977,5,365,0.999999999999997,-0.999999999999986,-3.33066907387547e-16,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
53,-2.99999999999909,5.00000000000002,1666,0.999999999999991,-0.999999999999886,5.44009282066327e-15,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1
36,506,5,577,0.999999999999996,-0.999999999999986,5.55111512312578e-16,admin.,divorced,secondary,no,yes,yes,unknown,may,other,1
37,-2.27373675443232e-13,4.99999999999999,137,0.999999999999998,-1.00000000000001,-1.11022302462516e-16,student,single,secondary,no,yes,no,unknown,may,other,1
44,2586,4.99999999999999,160,0.999999999999997,-1.00000000000003,-6.66133814775094e-16,services,divorced,secondary,no,yes,yes,unknown,may,other,1
44,-4.54747350886464e-13,4.99999999999999,225,2,-1,6.66133814775094e-16,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1
55,-1.36424205265939e-12,4.99999999999999,160,0.999999999999998,-1.00000000000002,8.88178419700125e-16,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1
47,305.999999999999,4.99999999999999,12.9999999999998,0.999999999999999,-1.00000000000004,0,unknown,married,unknown,no,yes,no,unknown,may,unknown,1
32,-4.54747350886464e-13,4.99999999999999,138,0.999999999999998,-1.00000000000001,-5.55111512312578e-16,services,divorced,tertiary,no,yes,no,unknown,may,unknown,1
59,58.9999999999986,4.99999999999999,273,0.999999999999997,-1.00000000000002,9.99200722162641e-16,management,divorced,tertiary,no,yes,no,unknown,may,other,1
57,5935,4.99999999999999,258,0.999999999999998,-1.00000000000005,-7.7715611723761e-16,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
31,24.9999999999995,4.99999999999999,172,0.999999999999998,-1.00000000000001,-3.33066907387547e-16,services,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
54,282,4.99999999999999,154,0.999999999999997,-1.00000000000003,3.33066907387547e-16,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,may,unknown,1
55,22.9999999999989,4.99999999999999,291,0.999999999999996,-1.00000000000002,1.22124532708767e-15,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
43,1937,4.99999999999999,181,0.999999999999997,-1.00000000000002,-1.11022302462516e-16,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1
49,-2.27373675443232e-13,4.99999999999999,272,0.999999999999996,-1.00000000000002,5.55111512312578e-16,services,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
55,0.999999999998863,4.99999999999999,208,0.999999999999997,-1.00000000000003,9.99200722162641e-16,entrepreneur,divorced,secondary,yes,yes,yes,unknown,jun,unknown,1
45,206,4.99999999999999,193,0.999999999999998,-1.00000000000001,6.66133814775094e-16,student,single,secondary,no,yes,no,unknown,may,other,1
46,15.9999999999998,4.99999999999999,188,2,-1.00000000000001,4.44089209850063e-16,services,divorced,tertiary,yes,yes,yes,unknown,may,unknown,1
60,290.000000000001,5,583,0.999999999999996,-0.999999999999986,2.44249065417534e-15,services,divorced,secondary,no,yes,yes,unknown,may,unknown,1
60,53.9999999999996,4.99999999999999,221,0.999999999999997,-1.00000000000002,1.33226762955019e-15,unknown,married,unknown,no,yes,no,unknown,may,unknown,1
39,0,4.99999999999999,203,0.999999999999998,-1.00000000000001,3.33066907387547e-16,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1
44,-674.000000000001,4.99999999999999,257,0.999999999999997,-1.00000000000001,5.55111512312578e-16,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
59,178.999999999998,4.99999999999999,54.9999999999997,3,-1.00000000000002,8.88178419700125e-16,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
44,53.9999999999993,4.99999999999999,197,0.999999999999997,-1.00000000000001,5.55111512312578e-16,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
47,151,4.99999999999999,190,0.999999999999998,-1.00000000000002,6.66133814775094e-16,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1
29,30.9999999999996,4.99999999999999,194,0.999999999999998,-1,-3.33066907387547e-16,services,divorced,secondary,no,yes,yes,unknown,may,other,1
36,448,4.99999999999999,286,0.999999999999997,-1,1.11022302462516e-16,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
41,351,5,518,0.999999999999996,-0.999999999999993,8.88178419700125e-16,services,divorced,secondary,no,yes,yes,unknown,may,unknown,1
