V1,V6,V10,V12,V13,V14,V15,V2,V3,V4,V5,V7,V8,V9,V11,V16,Class
33.0607137720202,14.9544672017823,5.04689893210521,198.500849412965,1.03626161535894,12.7689847096741,-0.262038396561867,unknown,single,unknown,no,no,no,telephone,jan,unknown,1
35.0591475391098,244.594483872628,5.04568908055954,139.487929002858,1.03532617462669,12.4137862715548,-0.255278593195924,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
28.0638403172948,461.673073080443,5.04931406181431,217.5266413925,1.03812896074661,13.4780388937196,-0.275532450435877,management,single,tertiary,yes,yes,yes,unknown,may,unknown,1
43.0523276133777,605.026990587649,5.04042096389951,55.4316690195664,1.03125293859727,10.8671280752015,-0.225844045744004,technician,single,secondary,no,yes,no,unknown,may,unknown,1
29.0640602684201,404.723626697245,5.04948396515836,137.52845584725,1.03826032769749,13.5279205528833,-0.276481751365518,admin.,single,secondary,yes,yes,yes,unknown,may,unknown,1
57.0396230875143,171.106979466986,5.0306072317581,174.326864885199,1.02366509460652,7.98592968252249,-0.171011781571047,services,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
51.0425635858904,238.782824284093,5.03287864776652,353.351122097962,1.02542132251876,8.65279118416801,-0.183702863906062,retired,married,primary,no,yes,no,unknown,jun,success,2
45.0513866816564,24.8107266263075,5.03969413221951,98.4239069404761,1.03069096224455,10.6537386900028,-0.22178301920357,unknown,single,unknown,yes,yes,no,unknown,jun,other,1
57.0415153157067,61.5418896261026,5.03206890146783,38.342474545872,1.02479523771248,8.41505902471508,-0.179178568528606,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
60.0366875955755,68.4322853305885,5.02833968301997,219.302648972312,1.02191185681497,7.32020356676068,-0.158342306834757,retired,married,primary,no,yes,no,unknown,jun,success,2
56.039205788725,788.011067418127,5.03028488532936,164.32342243966,1.02341586073941,7.89129249465099,-0.169210735416384,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
52.0446795447184,123.269156743496,5.03451314033899,127.368577391903,1.02668508990768,9.13265932248597,-0.192835264019603,entrepreneur,divorced,secondary,yes,yes,yes,unknown,jul,unknown,1
46.0431740756254,-236.076860616039,5.03335022638338,255.356158244049,2.02578594068059,8.79124121860331,-0.18633771504377,student,single,tertiary,yes,yes,no,unknown,may,unknown,1
60.0368683679576,47.4738340961014,5.0284793223702,208.30414022773,1.02201982405814,7.36120006693384,-0.159122513756076,services,divorced,secondary,yes,yes,yes,unknown,may,unknown,1
51.0189313294345,10639.3511810729,5.01462368593265,336.15617124284,1.01130683473197,3.29334526325562,-0.0817069182943839,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
37.0579498735106,13.3192121382676,5.04476393234761,137.478049035062,1.03461086263331,12.1421734434475,-0.250109512725317,admin.,single,secondary,yes,yes,yes,unknown,may,unknown,1
44.0456203573688,2596.48539333754,5.03523988004149,160.376338488735,1.02724699514464,9.34602170415145,-0.19689577665413,admin.,divorced,secondary,yes,yes,yes,unknown,jun,unknown,1
50.039900971527,58.1708483918201,5.03082188591337,180.329157248859,2.02383106227495,8.04894966291483,-0.172211118701676,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,1
54.0255128712067,534.863884134202,5.01970766062983,1492.2104647124,1.01523769470444,4.78594150644697,-0.110112609383963,retired,divorced,primary,no,yes,no,unknown,jun,success,2
48.0474795806323,-233.087282363752,5.0366760547791,253.391675880056,1.02835742588551,9.76766601703721,-0.204920115557665,management,divorced,tertiary,yes,yes,no,unknown,jun,unknown,1
32.061820687319,14.2088808663993,5.04775397938225,179.509980749385,1.0369227262645,13.0200167130739,-0.266815802089116,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
38.0565011352119,436.986233797438,5.04364484063502,104.466097879627,1.0337455961675,11.8136210439016,-0.243856811761602,management,single,tertiary,yes,yes,no,unknown,may,unknown,1
59.0369140834194,67.4843413482706,5.02851463571459,273.304517350769,1.02204712785492,7.37156765692196,-0.159319820000071,management,divorced,tertiary,yes,yes,no,unknown,jun,unknown,1
35.0312188565691,12230.1753491107,5.02411530342984,177.257535406973,1.01864562406826,6.07997451732184,-0.134739431362312,blue-collar,single,secondary,yes,yes,yes,unknown,may,unknown,1
57.0253856357322,5940.83464030374,5.01960937637438,258.209415101898,1.01516170265714,4.75708638438469,-0.109563465777719,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
54.0422158301459,291.702896024499,5.03261002052581,154.348253337635,1.02521362359598,8.57392532936287,-0.182201962962937,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,may,unknown,1
55.0394260596936,100.061694547769,5.03045503573936,349.325239532911,1.02354741871832,7.94124668952318,-0.170161416777564,unemployed,divorced,secondary,yes,yes,yes,unknown,jun,unknown,1
42.0534030079979,702.274159532296,5.04125166272777,20.4405403307416,1.03189522361395,11.1110116553009,-0.23048540918688,technician,single,secondary,no,yes,no,unknown,may,unknown,1
59.0224074269252,2348.15012811261,5.01730883058405,1042.18484680243,1.01338295199439,4.08167271526673,-0.0967096266164844,admin.,divorced,secondary,no,yes,yes,unknown,oct,success,2
46.0484421832866,148.133962449763,5.0374196263779,246.399616730349,1.02893234531539,9.98597004902538,-0.209074673044026,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,jun,unknown,1
56.0251721540607,50.7855736277015,5.01944447042168,1467.20765401597,1.01503419962117,4.70867190159456,-0.108642086772062,admin.,divorced,secondary,no,yes,no,unknown,oct,success,2
41.0364388296028,1278.37510890271,5.02814752137237,1389.30059681368,1.02176328004703,7.26378712679311,-0.157268642088912,technician,single,secondary,no,yes,no,unknown,oct,success,2
57.0327716190137,493.532236384928,5.02531474958586,180.270344694438,2.01957301949501,6.43211805324369,-0.14144109669627,retired,divorced,primary,no,yes,no,unknown,jun,success,2
