V1,V6,V10,V12,V13,V14,V15,V2,V3,V4,V5,V7,V8,V9,V11,V16,Class
40.9368663262332,1386.23658872568,15.6640128735258,258.584602785648,2.68173558933627,45.2941125934759,0.719902361926673,unknown,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.9039430393013,1401.42739121351,15.3649770670026,261.347485354611,2.57548595853834,52.6259550558707,0.917670895008084,blue-collar,married,secondary,yes,yes,yes,unknown,may,failure,1
40.9037159905973,1401.53215147101,15.3629148278207,261.366539008269,2.57475322972488,52.6765176054781,0.919034765183419,services,single,secondary,yes,yes,yes,unknown,may,failure,1
40.8812703692119,1411.8885597448,15.1590456179275,263.250148509456,2.50231699362973,57.6750391780233,1.05386448691413,blue-collar,married,secondary,yes,yes,yes,unknown,may,unknown,1
40.9347180855947,1387.22778681909,15.644500821972,258.764880551544,2.67480281329913,45.772514460378,0.732806735680733,blue-collar,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.9197607072239,1394.12912024417,15.508645865757,260.02008572178,2.62653254390318,49.1034437838082,0.82265495725279,unknown,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.8876473571041,1408.94621793858,15.2169665576406,262.714999369386,2.52289673132581,56.2549175872763,1.01555824053202,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
40.9199624797411,1394.03602241762,15.5104785262546,260.00315321526,2.62718370171439,49.0585101077655,0.821442919863482,blue-collar,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.9144003630506,1396.6023827034,15.4599589030483,260.469919345946,2.60923370644081,50.2971641770383,0.854854275812803,blue-collar,married,secondary,yes,yes,yes,unknown,may,unknown,1
40.9365715848422,1386.37258238468,15.661335794844,258.609337128039,2.68078440350715,45.3597499476882,0.721672858677589,services,single,secondary,yes,yes,yes,unknown,may,failure,1
40.8860248518693,1409.69484175029,15.2022296584216,262.851158053678,2.51766060218354,56.616240950902,1.02530454808825,services,single,secondary,yes,yes,yes,unknown,may,failure,1
40.9136761123217,1396.93655194347,15.4533806746565,260.530697594442,2.60689641330507,50.4584509968702,0.859204813611059,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
40.921073851544,1393.52323553874,15.5205729000064,259.909888232689,2.63077030726754,48.8110134652551,0.814766965192757,blue-collar,married,secondary,yes,yes,yes,unknown,may,failure,1
40.9184462892547,1394.73559261122,15.4967072632006,260.130390093969,2.62229067023393,49.3961577373037,0.830550600059108,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
40.8576438270782,1422.78984477643,14.9444503347497,265.232859456908,2.42606970447157,62.9365455766239,1.19578794034166,blue-collar,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.8767281182745,1413.98435403723,15.1177892368347,263.631328735012,2.48765829669931,58.6865745197529,1.08114956044372,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
40.9114355207591,1397.97036074734,15.4330298176361,260.718725338608,2.59966560349007,50.9574189277794,0.872663934733305,services,single,secondary,yes,yes,yes,unknown,may,failure,1
40.941605456156,1384.04995448198,15.7070574681191,258.186900712867,2.69702965173154,44.2387333394493,0.69143464620802,blue-collar,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.7709772016955,1462.77782019323,14.1572742464835,272.505818231518,2.1463802260654,82.2367462329764,1.71639001158926,housemaid,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.9227400939039,1392.75443142032,15.5357070550186,259.770059181562,2.63614758432737,48.4399500744158,0.80475793092028,blue-collar,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.9049812056535,1400.94838132488,15.374406529896,261.260363685252,2.57883631635229,52.3947608813584,0.911434681807273,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
40.8429378121415,1429.57519912905,14.810878463678,266.466970510626,2.37861063209037,66.2114975881953,1.28412623437382,services,single,secondary,yes,yes,yes,unknown,may,failure,1
40.9009302340792,1402.81749935055,15.3376123436282,261.600316338616,2.56576307020189,53.2968908984421,0.935768664846657,services,single,secondary,yes,yes,yes,unknown,may,failure,1
40.7342357612255,1479.73031847963,13.8235588945974,275.589115644766,2.02780869664975,90.4188713629363,1.93709400144452,blue-collar,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.8443828397946,1428.9084634622,14.8240033685693,266.345705531141,2.38327400774149,65.8896975465367,1.27544602574812,blue-collar,married,secondary,yes,yes,yes,unknown,may,unknown,1
40.9228433805521,1392.70677496741,15.5366451875393,259.761391490495,2.63648090974123,48.4169486822715,0.804137493205404,blue-collar,married,primary,yes,yes,yes,unknown,jun,unknown,1
40.9129579135729,1397.26792880028,15.4468574152224,260.590967968057,2.604578651046,50.6183900726216,0.863518997468119,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,1
