Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings,tst_cat
0.534006327731898,0.416573698092146,0.135020533045093,0.65350807431703,0.261205140878575,0.142700633293628,0.212351405697756,9.00606638663626,
0.334563431739369,0.251135038743946,0.0800266687200266,0.193459158340877,0.0917932005595787,0.0399745752815962,0.0562853692713342,7.00401938220822,I
0.52533602039308,0.418979776029118,0.149975318169259,0.801238079671487,0.232249895689988,0.140314128902959,0.327593068793373,19.9936235282431,
0.476136533318868,0.369070697179651,0.1250095304965,0.52002576754483,0.214371162839936,0.111831849641379,0.164093503674253,8.99845573821232,M
0.505226370594517,0.395643691927629,0.13003663039807,0.679522057552552,0.254936390952779,0.131886362964481,0.238887097738072,11.9992392836499,M
0.361119345897215,0.274882040548395,0.0950413842353955,0.256107944457154,0.0933194951650337,0.0611057349686908,0.0743359578963554,11.0004352856365,M
0.563566153424525,0.441272245192839,0.154996643474351,0.966427102349163,0.422084581756149,0.212483536041219,0.267463198791662,11.9943111530293,
0.615200987740213,0.479882897489428,0.16500578613762,1.18238455050509,0.508790571566584,0.299765521681888,0.30309834130722,9.99611351824114,
0.603191409317843,0.476614117363187,0.179996579075474,0.97423542543711,0.386409461462337,0.216865922231419,0.291455020323504,14.9921080934819,M
0.56188275318026,0.436048058790925,0.139918005102465,0.871912237257043,0.391397451488599,0.227088902846719,0.19857189288923,10.993149873274,M
0.687733852039211,0.543500060388685,0.175049553087082,1.79865043130215,0.814814450795564,0.392118362109556,0.45532845053607,19.0029731466507,
0.572380640530139,0.447238363735614,0.134986421586817,0.8976457109909,0.37806750334617,0.202756885577888,0.25852794520731,10.9961692785843,
0.546354096940795,0.428155673169561,0.13498457951336,0.888026209460418,0.354666051548677,0.194018478857299,0.266473536361018,13.9916021064091,
0.208814392212415,0.146803008349139,0.055025206126272,0.0458750843771938,0.0246923352058892,0.0146031998886692,0.0118366398725891,5.00079125128265,I
0.388679061908287,0.296128755656117,0.0949931483516787,0.210366878253709,0.0860249608896032,0.0446263594312058,0.0742593780168891,6.99807176936587,I
0.477393227983131,0.364012698608333,0.120067020923365,0.671278742303612,0.274455476671534,0.22128587610518,0.131969607302814,8.9855272041014,M
0.326343782371334,0.243839608633739,0.0700059184331737,0.148626894171548,0.0779835791399851,0.0261664026813088,0.046200030921435,6.00288829583062,I
0.535169513627992,0.416502441838309,0.160069451046962,0.856265456178722,0.350244327530489,0.211829796884458,0.243609341711824,9.00012761470534,
0.405899764938352,0.309252612448967,0.100006530956196,0.388628625376537,0.172262531099669,0.0912471045518302,0.109712980035001,6.99967102614515,M
0.449251780943025,0.346426814532836,0.120027262983153,0.442952958724767,0.191878774776712,0.0952845929621287,0.135171839162289,8.00161640779234,M
0.482787300693912,0.374254737430025,0.135082093797857,0.591325853221814,0.276042008297583,0.119324956341807,0.170474374332423,8.00477331863961,M
0.253224116821947,0.183057619590008,0.0600500556554878,0.0744508321904147,0.0442690842574449,0.0143124887102266,0.0264697798302812,4.0054867303496,I
0.514188799562119,0.397368406885392,0.11006678911855,0.662484338822707,0.297382562864613,0.157392250006459,0.172029718939813,8.99655922673621,M
0.425153317690903,0.32484113182609,0.09499837701903,0.366426868329159,0.172931525830948,0.080701669409615,0.101112848762979,7.00235464536024,M
0.607124911381369,0.484690948374596,0.185067389382828,1.23824531599708,0.42533513120723,0.226205188592327,0.489888136439154,13.0137358226752,
0.313056381075183,0.232428948510476,0.0700193828996402,0.150328134809598,0.0631138377244777,0.0404036892115185,0.0452148333885183,6.00135141742861,I
0.589202886187394,0.463874916954642,0.175124257532084,1.19226959275277,0.472399947829841,0.259720582092511,0.380297917819724,11.0063081464036,M
0.601841578669364,0.473478588582007,0.150014086902672,1.01826584887824,0.44031782114127,0.220286449268571,0.279106897523972,14.9986924410809,
0.548223813544917,0.430688608291904,0.139956022310604,0.784829278539105,0.282686612649438,0.159987003152124,0.284950297153819,10.9978890317407,
0.608427729967885,0.480581521868222,0.169962910387286,1.12523887287934,0.464964671310868,0.234457513934735,0.342588800081189,13.9930492303855,
0.575471423300708,0.45386085714697,0.139975741346641,1.03468796488788,0.37566201768556,0.214928420836274,0.357787526221692,13.9940671578741,M
0.561293656246237,0.438892579784447,0.160006538498727,0.856489042949243,0.332105006291885,0.2079126481736,0.260798211363142,10.0020396476411,M
0.459330405452443,0.355586911943074,0.129997806100468,0.526668755143589,0.218556567962724,0.113462353232759,0.164081343958883,8.99789533762785,
0.551900446436709,0.433414779168555,0.145013219765207,0.847998450132888,0.326979475143582,0.19112227876726,0.254637790197444,14.9998115125805,M
0.539076251758658,0.427393873466986,0.160060067278416,0.892637827708903,0.313994128292166,0.163031344056844,0.334573102355389,15.0018035244245,M
0.601265837676857,0.473112479337806,0.159973824965281,1.16275225231115,0.499691867193294,0.241296540295605,0.345796498823966,12.000546315522,M
0.546164445723818,0.429046623441303,0.165009655979791,0.812280581346172,0.291420368544558,0.182344998095466,0.279117347970229,10.9985134869508,
0.465246877687093,0.359892882643337,0.10501029510417,0.471441314401387,0.163849770699982,0.104615848926073,0.171310445386277,8.99241714327876,M
0.426581674149104,0.327083364236259,0.0799467693541382,0.335076700830586,0.148040139741675,0.0637226608018519,0.104341803894651,8.99613980050678,I
0.437728845202298,0.339282364239958,0.105079852639679,0.386161784540542,0.13128813681068,0.0628359793823963,0.166264538171298,9.00639562691451,M
0.535548196521174,0.417956513756441,0.124940543417662,0.697826168349342,0.296694922952546,0.146165896038756,0.209129812882722,10.9953936818751,
0.553999696045839,0.435040069528421,0.149961302148547,0.880825781083602,0.346879616461419,0.172364727209021,0.309852233749577,8.99791544484672,
0.471310299225261,0.363922354308884,0.105010444134982,0.430113836828252,0.161053682678066,0.102877646638814,0.139185697951527,8.99869853397629,
0.527946335062988,0.414179767080593,0.140088207714985,0.791474417461177,0.298775956446325,0.170430142700434,0.253317597079857,14.0003450221656,
0.361465017900986,0.272176038585426,0.0749455557540396,0.214404445548378,0.0899786477937172,0.0513553144457831,0.0695347966441144,5.99650570393038,M
0.383479160927555,0.291307676169143,0.0849928148963515,0.262244872616538,0.109644250670685,0.0603783267399416,0.0788485941064497,7.99716014034383,I
0.68399797257917,0.54815759406841,0.159872177356293,1.60682153402763,0.654025187589802,0.271174986489342,0.550060870578448,19.0161352892503,M
0.347565423766239,0.262060539667853,0.0949856503725121,0.216591278255773,0.0848905721066856,0.0557800135486948,0.0673660451555181,6.99796313002792,I
0.42669709622175,0.328562480741132,0.1150099024335,0.401636604161921,0.164367219230967,0.0811806838815878,0.135984558523933,8.001508344627,
0.652359046070688,0.518091372288547,0.190021542512086,1.37451484353394,0.512935709634716,0.304133893812898,0.443870832345587,15.9952433492378,M
0.478733946405064,0.371882934694145,0.1300257597894,0.526327842374274,0.205694974593012,0.115816133639848,0.169379235722711,9.9998182783777,M
0.489272117601297,0.38063170194691,0.124997068186659,0.556973202837831,0.243398614218189,0.107064440671176,0.17323362821373,9.9981940638838,
0.278551688091725,0.206257098522229,0.0799941805176582,0.142930292645813,0.0488004225239618,0.0381294958998083,0.0404691052859052,8.99639417258456,I
0.181181855639161,0.12479055163519,0.0550384032898672,0.0264267375323284,0.0114786491921814,0.00652316720356644,0.0132745290610801,5.00343891405026,I
0.17784552420654,0.123386851898049,0.0950485885432836,0.0228660955321433,0.0143821238378631,0.00807020488954324,0.0110466198107334,4.0044964726826,I
0.597193569077701,0.469075266590387,0.145056606101643,1.10238254263651,0.431499261607121,0.258782647187768,0.320840478170718,14.9935002922815,M
0.610423173981024,0.480392897010336,0.160030478579272,1.03715096910264,0.373860408765147,0.236394595197712,0.357043251063207,10.0058467721783,
0.623381662498256,0.503280964687712,0.21487118738056,1.5571912852986,0.537449747905513,0.259925533429957,0.629961787980801,15.983139793177,M
0.579216733751372,0.455723708420777,0.170000659623389,0.933775247018092,0.368711339470796,0.211992895364033,0.282555506855759,12.9946954684214,
0.575822839289549,0.459090526308388,0.164986354867082,1.03631263235413,0.316162263271849,0.183609148012857,0.448068055875096,13.0169854282105,
0.719902757612739,0.579546362265131,0.17499011676941,2.2292296462392,0.743833274640311,0.445551262848112,0.84011171184584,19.9779709636299,
0.69531675153324,0.557145999488015,0.2050997892529,1.85094372806936,0.623090010070752,0.406794927719694,0.649949711177452,20.0044341109699,
0.541500976007701,0.421112378226181,0.155104048961898,1.05860502072827,0.487172250286458,0.232642444690378,0.286413204344495,8.00782182585006,M
0.521739260600933,0.403519178712548,0.115009489844743,0.768472909941291,0.321504372479899,0.18486446398035,0.220776273847987,8.00212616196162,
0.301186376735263,0.221619524053705,0.0599123446718138,0.127793696209039,0.0595344338708106,0.0379495382925757,0.0340512704271668,4.99393826407019,I
0.320756648133725,0.240194376655391,0.0850397118906355,0.157100034298367,0.0502191768957264,0.046446260249923,0.0490438705470304,7.99972172000224,I
0.225553972596822,0.159532127238473,0.0450033511233877,0.0456264829120261,0.0251721008915576,0.0150266573900971,0.0151077520693398,4.00038773690729,I
0.591340046337345,0.465561846729794,0.150080699692851,1.00825393352548,0.377212339689505,0.213751549160098,0.347067194590808,10.9972744203346,M
0.611703239921031,0.482007187890536,0.174949804803063,1.02955491966191,0.432928034803648,0.213602376566031,0.323388741454867,9.99419816960294,
0.621271007709756,0.489053404479963,0.190018702163041,1.26708703289523,0.535600535213009,0.293563016016503,0.350570407031793,12.9911849841173,M
0.612326297225573,0.483181049153508,0.170026728190805,1.0775416263045,0.407893312921022,0.237166720529231,0.355078273609893,11.9904764727346,M
0.574111432240207,0.454901457229627,0.149958137378311,0.907332793101369,0.280004222639916,0.182915633734472,0.361504891617722,14.0013778999098,M
0.357892917489063,0.272760336266004,0.0850351770785103,0.297441550543255,0.0763759766628122,0.0553270785302715,0.143056242746126,7.98644855229171,I
0.513357943575266,0.397324921288358,0.140034286436175,0.874026959036124,0.446982297442576,0.192857694570847,0.189719448078244,9.99003757617997,
0.565295464289464,0.445581426173008,0.160036708868497,0.93533820560502,0.429275182155655,0.176982106640995,0.259044701406591,14.9995867920133,M
0.504973775467761,0.395809343992309,0.165030962923106,0.821217572855445,0.25472707214116,0.205001070302097,0.28559576116287,13.0027099990436,M
