Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings,Sex
0.464595385904138,0.35855851414033,0.120621218626006,0.583917223157559,0.252856467115299,0.127782461740954,0.170630132022315,8.84542669023613,M
0.367383722538802,0.278038516748729,0.0901328453956,0.185446562127654,0.0798048561488195,0.0406825407691306,0.0602129243310579,7.16040893552186,M
0.354408764707703,0.267291415685456,0.0860635254877961,0.132262202917971,0.0567074491385582,0.0290572093780377,0.0454754065885878,6.93550758567143,M
0.462053475234608,0.356453060603226,0.119824002340139,0.573497929940034,0.248331477818057,0.125504955001855,0.167742920049865,8.80136649765451,I
0.573443222239797,0.448716702925667,0.154759030331293,1.03008456352436,0.446622243525394,0.225308186685708,0.294264207763311,10.7321399758481,M
0.434647574168944,0.333752872108061,0.111228723630985,0.461161126559617,0.199544787361199,0.100949755200264,0.136614113431662,8.3263264841323,M
0.445201034973866,0.342494257730598,0.114538592434317,0.504419768141401,0.218331559753929,0.110405468334534,0.148601190220783,8.50925483052983,M
0.420977497698737,0.322430007303378,0.106941394527835,0.405127475669995,0.175209962986125,0.0887016098747477,0.121087049903353,8.08937629972867,M
0.389533693979811,0.296385241626292,0.0970797134251941,0.276239307116727,0.119235188971362,0.0605285211304543,0.0853718189769183,7.54434532599642,F
0.388077078253805,0.295178733164259,0.0966228768443731,0.270268638463245,0.116642190464618,0.0592234193532669,0.0837173318960799,7.5190970864833,M
0.518631784017132,0.403316627359296,0.137568587045207,0.805412448425328,0.349049510424688,0.176198113138212,0.232007007870089,9.78206625661218,F
0.588557845684267,0.461236079697876,0.159499410907646,1.0920394132475,0.473528582185473,0.238850620401555,0.311432050162749,10.9941292061325,M
0.685928383854793,0.541887672398687,0.190037611845858,1.49116130219032,0.646863014575103,0.326092890372431,0.422029714722596,12.681900816282,I
0.672687277319012,0.53092012152245,0.185884820050399,1.43688599929533,0.623291822213297,0.314229094476751,0.406989893781268,12.4523861795351,F
0.722391089953422,0.572089573058677,0.201473365067646,1.64062195432891,0.711772201519589,0.358762826362251,0.463445631834793,13.3139269028043,M
0.393193390010253,0.299416551909686,0.0982274993453527,0.291240403136842,0.125750006965325,0.0638075436674353,0.0895286598609332,7.60778064409169,M
0.283885717219994,0.208877482591673,0.0639454697039921,-0.156811807107571,-0.0688343485791557,-0.034130186560112,-0.0346277179943766,5.71309678618993,I
0.378249232125362,0.287038371018069,0.0935405816707075,0.22998429183517,0.0991471230418311,0.0504178440603757,0.0725544396097517,7.34874617751067,F
0.537943250805227,0.419312231195038,0.143625218386338,0.8845701612976,0.383426871351495,0.193500843827757,0.253941806281575,10.116801444562,I
0.438939775502589,0.337308083779426,0.112574881403725,0.478754862161724,0.20718556141717,0.104795491236593,0.14148938116912,8.4007253289172,I
0.298598803007571,0.221064267471444,0.0685599165237818,-0.0965028604585182,-0.0426428082877446,-0.0209475234414535,-0.0179159594157706,5.96812596602744,I
0.472614509849925,0.365200719579928,0.123136246508217,0.616787616574751,0.267131732750276,0.134967454135502,0.179738599500092,8.98442612464683,I
0.429882841693504,0.329806264949903,0.109734366503196,0.441630485550174,0.19106283568838,0.096680639667254,0.131202124405646,8.24373702377705,F
0.476587498326073,0.368491528631657,0.124382289948969,0.633072898500288,0.274204259156545,0.138527181130337,0.184251291481065,9.05329189537667,F
0.633236144164334,0.498242919747059,0.173511810163078,1.27517578302791,0.55306277859316,0.278881581009075,0.362179592091185,11.7685602114575,I
0.336034536355001,0.252072122363911,0.080300839072972,0.0569462309023495,0.023998515800474,0.012594227653056,0.02460516408937,6.61701801423881,I
0.590976511315175,0.463239449906242,0.160257974005137,1.10195352498465,0.477834176486898,0.241017701778587,0.314179275095008,11.0360531316134,M
0.667715989605327,0.526802425560037,0.18432568125981,1.41650868825192,0.614442170662762,0.309774909124907,0.401343290390561,12.3662163952586,M
0.582647026702649,0.456340174078058,0.157645608092529,1.06781096302562,0.463006421454037,0.233554631747982,0.304718286561502,10.8916740625404,M
0.603015365938077,0.473211180759061,0.16403370502653,1.15130079663458,0.499265176786266,0.251804301348489,0.327853526365312,11.2447285424,I
0.57405294595939,0.449221734427152,0.154950257224104,1.03258382138273,0.447707644888434,0.225854488291428,0.294956758309716,10.7427086181017,F
0.546798050093178,0.426646622881037,0.146402338088084,0.920865988397034,0.399189766754343,0.20143458646215,0.263999469921868,10.2702860522531,M
0.537417423493743,0.418876690723006,0.143460303819791,0.88241479486171,0.382490818411011,0.193029711911178,0.253344548900599,10.10768702017,I
0.627362522130036,0.493377824196709,0.171669673380344,1.25109980311334,0.542606834110208,0.273618920158565,0.355508078389957,11.6667498209175,F
0.516310884812411,0.401394236655951,0.136840686310521,0.795899081322316,0.344917955296798,0.174118628739771,0.229370830269104,9.74183696486393,I
0.55415690036257,0.432741926510087,0.148710285157323,0.951029919655416,0.412289644381101,0.208027985388972,0.272357970028082,10.3978406370524,I
0.513733528163311,0.399259423368343,0.136032353146111,0.785334495015248,0.340329866741151,0.171809363033565,0.226443357221466,9.69716236961868,F
0.529216774334273,0.412084128739488,0.140888344410292,0.848800329494855,0.367892410165656,0.185682076154519,0.244029897241555,9.96554111961119,I
0.491991870744568,0.381250903217143,0.129213544136136,0.696215429425619,0.301626395252806,0.152329224772252,0.201748243285029,9.32030348767755,F
0.435476287079262,0.334439291402487,0.111488631831668,0.464558021229935,0.201020022936794,0.101692267225038,0.137555401363246,8.34069097414415,M
0.473643995270891,0.366053437870524,0.123459122742026,0.62100747787546,0.268964374065086,0.135889854758057,0.180907933524495,9.00227070370755,F
0.404708616818624,0.308954564124221,0.101839005625695,0.338441324090092,0.146248869764783,0.0741249820309006,0.10260815203394,7.80737975545292,M
0.507800778509553,0.394345352668304,0.134171672241531,0.761016150956331,0.329768666063149,0.166493724887904,0.219704683815196,9.5943270908591,I
0.492662041107687,0.381806002410205,0.129423728834673,0.698962458108699,0.302819400875227,0.15292968549522,0.202509451741003,9.33191988144601,M
0.487295055836451,0.377360551884206,0.127740487910623,0.676963182561589,0.293265347224995,0.148120962171304,0.196413397966645,9.23889127604775,M
0.44122892952488,0.339204180086422,0.113292825936278,0.488138105744685,0.211260605270902,0.106846532516327,0.144089501220217,8.44040436574574,I
0.379471316429877,0.288050618125107,0.0939238624531283,0.234993616064347,0.101322619791007,0.051512809856241,0.0739425357681397,7.36992916810643,M
0.359883857305659,0.27182641103935,0.0877806719784407,0.154704610456131,0.0664539503449632,0.0339627949434566,0.0516942533358693,7.03041006873654,F
0.370870826721285,0.280926869956127,0.0912265015488675,0.199740204069078,0.0860124342880689,0.0438069240807645,0.0641737279366017,7.22085263390752,F
0.382610906874798,0.290651127217166,0.0949085283045458,0.247862799006408,0.106911570390757,0.0543258270413164,0.0775086182547589,7.42434923931065,I
0.708231099036825,0.560360914251714,0.197032384705219,1.58258014385696,0.686565254589993,0.346075726408388,0.44736210230945,13.0684847894296,I
0.358094996086724,0.270344705082512,0.087219633656369,0.147372067346352,0.0632695041065655,0.0323600071152798,0.0496623874680912,6.99940285406419,I
0.425455772499105,0.326139342816847,0.108345910290813,0.423483926513446,0.18318197623768,0.0927140644269982,0.126173667924406,8.16700044777713,F
0.387822236089407,0.294967648509371,0.0965429510129035,0.269224040292712,0.116188532481979,0.0589950853076295,0.0834278711542236,7.51467978143168,M
0.469198817320105,0.362371516333421,0.122064987102871,0.602786691036453,0.261051278261703,0.131907054394235,0.175858908335286,8.92522023969287,F
0.339258916935586,0.254742862756065,0.0813120975493164,0.0701629686566359,0.0297384057943551,0.0154832152912632,0.0282675548757932,6.67290779472557,M
0.273817718050647,0.200538202727611,0.0607878556304126,-0.198080541180984,-0.0867569251008318,-0.0431509347053103,-0.0460633864813905,5.53858318599525,M
0.285783556723093,0.210449454786664,0.0645406867499595,-0.149032561951704,-0.0654559043472858,-0.0324297561280567,-0.0324720698825773,5.7459929752645,I
0.600601936203244,0.47121214742061,0.163276784056621,1.14140814683829,0.494968903179694,0.249641911241193,0.325112248590053,11.2028953732908,M
0.651034348766714,0.512985095104897,0.179093838964593,1.34813063337754,0.584746301661558,0.294828455701278,0.382395561925245,12.0770652788417,M
0.55375824492263,0.432411721945399,0.148585255346882,0.949395830790181,0.411579976798899,0.207670797206898,0.271905159953804,10.3909305454949,M
0.59042980154483,0.462786612584482,0.160086510098956,1.09971256133853,0.476860949579611,0.240527859550369,0.313558298514943,11.0265767412522,F
0.753324304101924,0.597711419618288,0.211174910597541,1.76741721595518,0.766838048100691,0.386478435934875,0.498580913064959,13.8501075754332,M
0.771278773590265,0.612583028500606,0.216805948561136,1.84101259615738,0.798799746537319,0.402565321184933,0.518974375308578,14.161321259234,M
0.509731021330507,0.395944164390353,0.134777051899828,0.768928217329715,0.333204793150772,0.168223188116299,0.221897137015537,9.62778494263963,M
0.284112019303795,0.2090649276221,0.064016444545435,-0.155884194742933,-0.0684314962997982,-0.0339274239189589,-0.0343706743092569,5.71701939193427,I
0.281237535609784,0.206684005297233,0.0631149237950045,-0.167666704968764,-0.0735485163848882,-0.0365029101714902,-0.0376356370931351,5.66719454692733,M
0.576507770660939,0.451255055036251,0.155720160846006,1.04264614917012,0.452077607859306,0.228053967552482,0.297745054276815,10.7852593066058,F
0.589432166821111,0.461960276087701,0.159773623159762,1.09562325606316,0.475085007371454,0.239633996585921,0.312425141888717,11.0092842460516,I
0.644294944041373,0.507402875522191,0.176980167831894,1.32050580974128,0.572749131730494,0.288790068961939,0.374740654833729,11.9602478494791,I
0.574025245402641,0.449198790176638,0.154941569532899,1.03247027678555,0.447658333665849,0.225829669085377,0.294925294820442,10.7422284706757,I
0.60284895482191,0.473073343156289,0.163981513714873,1.15061867737886,0.498968939578315,0.251655199948871,0.327664509429073,11.2418440563659,F
0.381739970219607,0.289929734178754,0.0946353775232069,0.244292829182881,0.105361170099137,0.0535454832923003,0.0765193707692928,7.40925286428296,M
0.525552464018986,0.409048996464052,0.139739111317708,0.833780319518647,0.361369378039784,0.182398919300404,0.239867815253433,9.9020258198386,F
0.542214144490325,0.42284979383391,0.144964693467731,0.90207655683672,0.39102971453807,0.197327488590053,0.258792871871127,10.1908309533551,F
0.54833552042019,0.427920102856948,0.146884532996986,0.927168080104035,0.401926698802329,0.202812132523429,0.265745795152194,10.2969357844836,M
0.421524745333077,0.322883290135542,0.107113027123633,0.407370644020926,0.176184147373489,0.0891919340195357,0.121708637412584,8.09886201315199,I
0.549459100654234,0.428850759471417,0.147236920070141,0.931773636094752,0.40392684325846,0.203818840424547,0.267022006131056,10.3164113553942,F
0.517178136001462,0.402112577038809,0.137112681223692,0.799453944418127,0.346461794895692,0.17489567037669,0.230355891642882,9.75686945788748,I
0.463681447490555,0.357801502932722,0.120334581256596,0.580170989102984,0.251229517124737,0.126963589181423,0.169592041281594,8.82958494450018,M
0.442896182904746,0.340585158799782,0.113815724542837,0.494972178255951,0.21422857097879,0.108340361884112,0.145983239649799,8.46930369170546,M
0.469765836377909,0.362841175749532,0.122242820585651,0.605110902462922,0.26206065880314,0.132415093382712,0.176502953081596,8.93504866096029,F
0.543879906193674,0.424229536998109,0.145487124241637,0.908904514965129,0.393995024833887,0.198819981442215,0.260684915990067,10.2197044233493,I
0.574926262588448,0.449945098787552,0.155224154433691,1.03616354672044,0.449262281897105,0.226636964454689,0.295948709072337,10.7578462463914,M
0.697242873636202,0.551259415008033,0.193586161221778,1.53753940196083,0.667004534801727,0.336230471930867,0.434881201106687,12.8780204536506,I
0.328258153782573,0.245630978546684,0.0778619418661668,0.0250708345066352,0.0101553668915522,0.00562672721064852,0.0157724127521201,6.48222613589447,M
0.342972668137567,0.257818946702625,0.0824768367257807,0.0853856368543048,0.0363494502511942,0.0188106703002977,0.032485793959325,6.7372800777963,M
0.211784093754631,0.149156021890576,0.0413323270971352,-0.452356400924457,-0.197186252682348,-0.0987319584912419,-0.116523857381808,4.46332374994147,M
0.243066786733612,0.17506734024343,0.0511434792385295,-0.324128625381892,-0.141498280396168,-0.0707032221037667,-0.0809916229952757,5.00556211167753,F
0.23809478336688,0.170949051508716,0.0495841159985646,-0.344508869887522,-0.15034920591845,-0.0751580486680081,-0.0866390392556358,4.91937992263344,F
0.260299827358212,0.189341392739861,0.0565482563637084,-0.25349038248471,-0.11082083554338,-0.0552627242813404,-0.0614175908274764,5.30427091281217,I
0.313844886062511,0.233692531666475,0.0733415266144748,-0.0340091577205329,-0.0155024514390958,-0.00728730425330437,-0.000598799510494796,6.23239385064201,M
