Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings,Sex
0.533554004735597,0.415733083634538,0.135376411440463,0.655831435765694,0.290221243608626,0.142665112024794,0.189955941708996,9.1634179111854,I
0.334981471245932,0.2511609222714,0.0799316520650368,0.191861869097057,0.083706802568671,0.0432000833549166,0.0579949547776035,6.98282472188059,I
0.525655056058794,0.418994596009356,0.150045374340631,0.793365668323743,0.225463933597028,0.158739729688434,0.307535436069825,20.0773294771317,I
0.476121647889211,0.368739520458744,0.125125437500443,0.519911544417956,0.222944277682633,0.113015591852538,0.155917924365338,9.05241113222882,F
0.504295580051184,0.396322163561638,0.140071808137513,0.620892482985733,0.214539369418907,0.128702722387375,0.218692533443536,13.976308279478,F
0.505477392667216,0.395169095378972,0.130207246223148,0.675729572229924,0.26269623880733,0.143285307521553,0.217137370016541,12.1172295526596,F
0.44065748961875,0.340190623396132,0.0997932989394204,0.434431287826525,0.17236485735012,0.0921368608659812,0.139448035206914,9.93233296660899,M
0.376219568051525,0.285012773840609,0.0803196649968762,0.248600677612488,0.112862031211546,0.0548114713504749,0.0723547055208231,7.16910323386087,I
0.370475110237196,0.283305978708049,0.0998597074125172,0.232449497227909,0.0701990349720028,0.0481662737462354,0.0915309872116189,9.94243750511824,F
0.563578255250473,0.442082479364766,0.154726622426792,0.964942070384027,0.403113508880978,0.208647855291377,0.287887089339774,11.8640367724581,F
0.613146871690758,0.480348415970133,0.165104049867278,1.19819633242912,0.538030118306448,0.263406471768801,0.330714708348214,9.9128522328747,M
0.55994035189464,0.438017765076621,0.139539097637833,0.882942909743615,0.380306913457351,0.19125650712045,0.257225018990347,10.6911304613598,M
0.587937260610968,0.460613167147651,0.165803446596113,1.03523577289191,0.455343233029485,0.226736935166159,0.293971615993017,10.2768781160438,F
0.662523197770043,0.527182932007653,0.164516633900748,1.38887062761191,0.544330882131879,0.294184029351246,0.433817829601364,17.5772446044783,I
0.697827448638505,0.551797501791318,0.200858773866482,1.69543549545653,0.735342996570689,0.370419318750959,0.480122582899217,13.2289990915381,M
0.571465268901426,0.447597080659556,0.135048418223869,0.900976533752533,0.387257844198417,0.194431108807354,0.263091919803605,10.9891945123414,I
0.442984167098622,0.341349117171761,0.104797750519423,0.416752917493112,0.175483299478131,0.0897910304251255,0.127983185725391,8.91588751012024,M
0.545692267253608,0.429116043502158,0.134827009516133,0.888670882011925,0.344999894996347,0.188025582133798,0.282490912554659,13.8973672191857,I
0.209427093493943,0.14620561518427,0.0550606568657965,0.0477474802095887,0.0273601120476951,0.015256220497799,0.0081979718563015,5.02310641420583,M
0.326865834732955,0.243590114702776,0.0700065412954898,0.145874858183419,0.0737102694632518,0.0339435535305571,0.0386045348256235,6.03234650433977,F
0.53421392560426,0.415884460971144,0.160339020816669,0.866943663938007,0.385638109320649,0.191518301197269,0.244104240170564,9.05896530942214,M
0.475872857132868,0.369351083032258,0.129582718373514,0.532283969731695,0.218360611621897,0.114794069161216,0.165792599671232,9.89411004025794,F
0.467517126032138,0.362490511640362,0.119884912935814,0.490702114583374,0.198786633367586,0.105092682244892,0.15505783053547,9.94967132757001,F
0.506090534280713,0.392247098134998,0.140716927267542,0.698054151410189,0.316388287252985,0.154403775360131,0.194652669910948,8.22200188399198,M
0.253999538512001,0.182018344836976,0.0602218138335808,0.0742331200767374,0.0548633754562444,0.0217642866470148,0.00736241337635607,4.11621395059819,F
0.448913005280289,0.344467671977196,0.105376274241426,0.445794833196556,0.210316517983045,0.0988437106859076,0.121517124806422,7.10801519809551,M
0.527507490266023,0.411015135253336,0.130128711555301,0.744539215066443,0.322227337994357,0.16144488943184,0.217224737702605,9.94062116322315,M
0.42508697112678,0.324881781014258,0.0950005240794829,0.366089163036895,0.173110515265599,0.0810931406409322,0.100519916340266,7.00564057375919,M
0.468221611405445,0.361268400050624,0.119835836451404,0.48353320888282,0.218524568612866,0.106346925763759,0.138288763864994,7.95050026388784,I
0.608401501383922,0.480255117516959,0.186386043001212,1.23230077322251,0.506515832494176,0.266643781240327,0.370263050359233,13.7271963553253,I
0.596402015963347,0.475748324662682,0.169669998591967,1.23170863780717,0.435322467625125,0.257011718615748,0.415287550329586,19.9704121579778,F
0.589205181038216,0.462141300543984,0.175656674251314,1.19602306005769,0.517062144596006,0.261971234066117,0.34216014460655,11.2673961125694,F
0.601501451600403,0.475568222016762,0.149418332991477,1.01464965781714,0.398588954834668,0.214619091412278,0.32003454412207,14.7318238711567,I
0.5993184745971,0.469043090857753,0.14080433150549,0.926891774402534,0.420361360747728,0.202224436164198,0.257384257607115,9.38315172042858,M
0.598510341737099,0.469420570757348,0.150591758531044,0.921265078443794,0.406147437906722,0.200129515474478,0.26378521555112,10.270647374355,M
0.547865545415103,0.429048631231318,0.140618081587409,0.785924198876677,0.326900327012326,0.168828140208756,0.238255357953902,11.2958348935462,F
0.608674652437481,0.480790103606422,0.169896096127786,1.12101427842216,0.454545987103482,0.24045129697284,0.342756651400585,13.973808272762,M
0.571057718951984,0.445357335788492,0.140667342865041,0.990758787860204,0.448921284128174,0.217578490668821,0.27219578229525,9.15990151641254,I
0.529465844798323,0.417723522607279,0.164845735151319,1.02230675488867,0.377672546741268,0.216975277351528,0.334311611387433,15.8979097079061,I
0.577201460808788,0.453931446952626,0.181517185021595,1.15066369884772,0.4768166665521,0.25013675396907,0.34304739634994,12.7484356391968,F
0.608223966970404,0.478986361458016,0.140242785478289,1.16050430208787,0.484880289600837,0.249062882358937,0.343809778776612,13.2649590463365,I
0.560005870847427,0.438057099780166,0.160436437869616,0.867346122376191,0.376812307514516,0.189494898307177,0.251506769474855,10.1225950016302,I
0.459564933237161,0.35519462066219,0.130074329007877,0.52613873823947,0.223302452659769,0.115041446710279,0.1583144656317,9.03372089842079,M
0.571549442562521,0.449146066324672,0.160932925686656,0.975803605250792,0.40298210450203,0.21052753882073,0.294527659191739,12.3258131693941,F
0.553135708478629,0.436348389590464,0.134570560499411,0.822330398058218,0.304520772072073,0.171529240810237,0.272942494170701,14.8378729581668,F
0.698614240340457,0.554699534918757,0.190666051133246,1.53163130725952,0.638169930933813,0.330118930328509,0.45351568848689,15.2311811917219,M
0.473542215690864,0.364967130534634,0.130541367636911,0.533381381488568,0.249641686829185,0.119062573405673,0.145882473560548,7.17734575890498,F
0.355896744445091,0.268555285843617,0.0949924625433498,0.23034828136755,0.101630731474758,0.0520268748942974,0.0689420689352179,7.01958419412669,F
0.601710742999556,0.472939309100484,0.159990325094191,1.15793232236229,0.494316496789557,0.251288702810404,0.336401522936767,12.0363527329944,F
0.50637135022567,0.394073675945892,0.125270818512225,0.655844896369175,0.276930268909265,0.141409859420569,0.196872209789259,10.1455138141986,M
0.501406443615799,0.389296678133295,0.125051607745997,0.558058409155393,0.244661944190103,0.121161117647847,0.164048631559545,8.97082706378116,I
0.554566983754644,0.432651825326402,0.150707990086954,0.877771765399598,0.390894062662223,0.1926187577188,0.247479626790802,9.37116162565385,I
0.402255990509871,0.307194598498252,0.085020995067271,0.269526242942704,0.115551799399204,0.0579467266340711,0.0836269089229048,8.00382853839047,M
0.68643593697051,0.547504642244633,0.159914648529008,1.57975736387509,0.6171207175471,0.334089970841748,0.492150625915871,19.2304623860435,M
0.335292362769912,0.251684253212578,0.0900034981612045,0.186351996885311,0.0794354875712943,0.0423507149608838,0.0580423371630605,7.01789631126134,F
0.565940522824605,0.442827247371257,0.155299646550738,0.851149208227689,0.3715434807842,0.185577171389895,0.24625936770167,10.0548340075535,M
0.561341798865982,0.439456390010332,0.14552018046969,0.743866598990287,0.320265491115044,0.160742533724977,0.220403221452259,10.2703265811903,F
0.651360931178807,0.517288548669407,0.190461808547224,1.38125162649169,0.552248429924398,0.295934680873062,0.424540075572588,16.1544031063486,I
