classes,cap.shape,cap.surface,cap.color,bruises,odor,gill.attachment,gill.spacing,gill.size,gill.color,stalk.shape,stalk.root,stalk.surface.above.ring,stalk.surface.below.ring,stalk.color.above.ring,stalk.color.below.ring,veil.type,veil.color,ring.number,ring.type,spore.print.color,population,habitat
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,g,w,t,a,a,c,b,r,e,c,s,y,w,w,p,n,t,p,r,n,m
e,b,g,w,t,a,f,w,b,r,t,c,f,f,w,w,p,w,o,p,r,n,m
e,b,g,w,t,a,f,c,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,g,w,t,a,f,c,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,g,w,t,a,f,c,b,r,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,g,w,t,p,f,w,n,r,t,c,f,f,w,w,p,w,o,p,r,n,m
e,s,f,r,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
e,b,g,w,t,a,f,w,b,r,t,c,f,f,w,w,p,w,o,p,r,n,m
e,b,g,w,t,p,f,w,n,r,t,c,f,f,w,w,p,w,o,p,r,a,m
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,s,w,t,a,f,w,n,k,t,c,f,f,w,w,p,w,o,p,u,n,m
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,g,w,t,p,f,w,n,r,t,c,f,f,w,w,p,w,o,p,r,n,m
e,b,y,y,t,a,f,c,b,n,e,r,y,y,y,y,p,y,n,n,u,n,m
e,c,y,w,t,a,f,w,b,n,t,r,y,y,y,g,p,y,o,p,u,n,m
e,b,g,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,g,w,t,a,f,c,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,y,y,t,a,f,c,b,n,e,r,y,y,y,y,p,y,n,n,u,n,m
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,s,f,r,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,y,y,t,a,f,c,b,n,e,r,y,y,y,y,p,y,n,n,u,n,m
e,b,g,w,t,a,f,c,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,s,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,y,w,t,a,f,w,b,k,t,r,s,y,g,g,p,w,o,p,u,n,m
e,c,y,y,t,a,f,c,b,n,e,r,y,y,y,y,p,y,n,n,u,n,m
e,b,g,w,t,a,f,w,n,r,t,c,f,f,w,w,p,w,o,p,r,n,m
e,s,f,w,t,n,f,w,b,k,t,e,f,f,g,g,p,w,o,p,k,a,u
e,s,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,t,f,k,a,g
e,b,g,w,t,a,f,w,b,r,e,c,f,y,w,w,p,w,t,p,r,n,m
e,b,g,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,s,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,o,o,f,k,a,g
e,b,g,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,s,f,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
e,b,g,w,t,a,a,c,b,r,e,c,s,y,w,w,p,n,t,p,r,n,m
e,b,y,y,t,a,f,c,b,n,e,r,y,y,y,y,p,y,n,n,u,n,m
e,c,y,y,t,a,f,c,b,n,e,r,y,y,y,y,p,y,n,n,u,n,m
e,s,g,w,t,c,f,w,b,r,t,e,f,f,g,g,p,w,o,p,r,a,u
e,b,g,w,t,a,f,w,b,r,t,c,s,y,g,g,p,w,o,p,r,n,m
e,b,g,w,t,p,f,w,n,r,t,c,f,f,w,w,p,w,o,p,r,n,m
e,s,f,w,t,c,f,w,b,r,t,e,f,f,g,g,p,w,o,p,r,a,u
e,c,y,y,t,a,f,c,b,n,e,r,y,y,y,y,p,y,n,n,u,n,m
e,b,g,w,t,a,f,c,b,r,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,y,t,p,r,n,m
