classes,cap.shape,cap.surface,cap.color,bruises,odor,gill.attachment,gill.spacing,gill.size,gill.color,stalk.shape,stalk.root,stalk.surface.above.ring,stalk.surface.below.ring,stalk.color.above.ring,stalk.color.below.ring,veil.type,veil.color,ring.number,ring.type,spore.print.color,population,habitat
e,b,s,w,t,l,a,c,b,k,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,y,y,t,l,f,c,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,b,y,y,t,l,f,c,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,b,s,w,t,l,f,w,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,s,f,u,t,p,f,w,n,k,e,e,y,s,w,y,p,w,t,f,k,a,u
p,s,g,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
p,s,g,w,t,p,f,c,n,k,e,e,s,y,w,w,p,w,o,p,k,s,u
p,s,g,w,t,p,f,w,n,k,e,e,f,s,w,w,p,w,o,p,k,s,u
e,b,g,w,t,l,f,c,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,c,g,p,t,c,f,w,b,n,t,r,s,y,w,w,p,w,o,p,u,s,m
e,b,s,w,t,l,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
p,s,g,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
e,c,g,w,t,c,f,w,b,u,t,r,y,y,g,g,p,y,o,p,u,n,m
e,s,f,u,t,p,f,w,n,k,e,e,y,s,w,w,p,y,t,f,k,a,u
e,c,g,w,t,c,f,w,b,u,t,r,s,y,g,g,p,w,o,p,u,n,m
e,b,s,w,t,l,f,c,b,k,e,c,s,s,y,w,p,y,o,p,r,n,m
e,b,y,y,t,l,f,c,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,b,y,y,t,a,f,c,b,n,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,l,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,y,y,t,a,f,c,b,n,e,r,y,y,c,y,p,w,n,n,u,s,m
e,b,s,w,t,l,f,w,b,k,e,c,f,f,w,w,p,w,n,p,u,n,m
e,b,s,w,t,l,f,w,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
p,s,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
e,b,s,w,t,l,f,w,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,f,y,y,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,s,f,u,t,p,f,w,n,k,e,e,y,s,w,w,p,y,t,f,k,s,u
e,b,s,y,t,l,f,c,b,k,e,c,s,y,y,w,p,y,o,p,r,n,m
e,s,f,w,f,p,f,w,b,k,t,e,f,f,w,w,p,y,o,e,k,a,g
e,c,g,w,t,c,f,w,b,u,t,r,s,y,g,g,p,w,o,p,u,n,m
e,b,g,w,t,l,f,c,b,r,e,c,s,s,y,w,p,y,t,p,r,n,m
e,c,g,b,t,c,f,w,n,u,t,c,f,f,w,w,p,w,o,p,u,s,m
e,f,y,y,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,s,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g
e,s,f,w,t,p,f,w,n,k,e,e,f,f,g,g,p,w,o,p,k,a,u
e,s,f,u,t,p,a,w,n,k,e,e,s,s,w,y,p,n,t,f,k,s,u
e,b,y,y,t,l,f,c,b,k,e,c,s,s,y,w,p,y,n,p,r,n,m
e,b,s,w,t,l,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,f,y,y,t,a,f,c,b,n,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,g,w,t,l,f,c,b,k,e,c,s,y,y,w,p,y,o,p,r,n,m
e,b,g,w,t,l,f,c,b,r,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,s,w,t,l,f,w,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,s,f,u,t,p,f,w,n,k,e,e,y,s,w,y,p,w,t,f,k,s,u
e,b,y,y,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,m
e,s,f,u,t,p,f,w,n,k,e,e,y,s,w,y,p,w,t,f,k,a,u
e,b,s,w,t,l,f,w,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,b,g,w,t,l,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
e,c,g,w,t,c,f,w,b,w,t,c,f,f,w,w,p,w,o,p,u,s,m
p,s,g,b,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
e,f,y,y,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,y,y,t,l,f,c,b,k,e,c,y,s,y,w,p,y,t,p,r,n,m
e,s,f,u,t,p,f,w,n,k,e,e,s,s,w,w,p,y,t,f,k,a,u
e,b,y,y,t,l,f,c,b,k,e,c,s,y,y,w,p,y,n,p,k,n,m
e,f,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g
e,c,g,b,t,c,f,w,n,w,t,r,f,y,w,w,p,w,o,p,u,s,m
e,b,g,w,t,l,f,w,b,k,e,c,s,s,w,w,p,w,n,p,k,n,m
e,b,s,w,t,l,f,w,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,b,s,w,t,l,f,c,b,r,e,c,s,s,y,w,p,y,t,p,r,n,m
e,b,g,w,t,l,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,b,y,y,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,l,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,b,y,y,t,l,f,c,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
p,s,g,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
e,s,f,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,k,s,u
e,b,y,y,t,l,f,c,b,k,e,c,y,y,y,w,p,y,t,p,r,n,m
