classes,cap.shape,cap.surface,cap.color,bruises,odor,gill.attachment,gill.spacing,gill.size,gill.color,stalk.shape,stalk.root,stalk.surface.above.ring,stalk.surface.below.ring,stalk.color.above.ring,stalk.color.below.ring,veil.type,veil.color,ring.number,ring.type,spore.print.color,population,habitat
e,c,g,w,t,m,a,w,b,k,e,c,f,f,c,c,p,y,n,n,r,n,m
e,b,g,w,t,m,f,w,b,k,e,c,f,y,c,c,p,y,n,n,r,n,m
e,c,g,w,t,m,a,w,b,k,e,c,f,y,c,c,p,y,n,n,r,n,m
e,b,g,w,t,m,f,w,b,k,e,c,f,y,c,c,p,y,n,n,r,n,m
e,b,g,w,t,l,f,w,b,k,t,e,f,f,w,w,p,y,t,p,r,a,m
e,b,g,w,t,p,f,w,b,k,e,e,f,f,y,w,p,y,t,f,r,a,m
e,b,g,w,t,l,f,w,b,k,t,e,f,f,e,e,p,y,t,p,r,a,m
e,c,g,w,t,m,a,w,b,k,e,c,f,y,c,c,p,y,n,n,r,n,m
e,c,g,w,t,m,a,w,b,k,e,c,f,f,c,c,p,y,n,n,r,n,m
e,b,g,w,t,p,f,w,b,k,t,e,f,f,e,w,p,y,t,p,r,a,m
e,b,g,w,t,m,f,w,b,k,e,c,f,y,c,c,p,y,n,n,r,n,m
e,b,g,w,t,l,f,w,b,k,t,e,f,f,w,w,p,w,t,p,r,a,m
e,c,g,w,t,m,a,w,b,k,e,c,f,y,c,c,p,y,n,n,r,n,m
e,b,g,w,t,l,f,w,b,k,e,e,f,f,w,w,p,w,t,p,r,a,m
e,b,f,c,t,m,f,w,b,r,e,c,y,y,c,c,p,y,n,n,r,n,m
e,b,g,w,t,l,f,w,b,k,e,e,f,f,w,w,p,w,t,p,r,a,m
e,b,g,w,t,m,f,w,b,k,e,c,f,f,c,c,p,y,n,n,r,n,m
e,c,g,c,t,m,f,w,b,k,e,c,f,y,c,c,p,y,n,n,r,n,m
e,b,g,w,t,p,f,w,b,k,t,e,f,f,e,e,p,y,t,p,r,a,m
e,b,g,w,t,l,f,w,b,k,e,e,f,f,w,w,p,w,t,p,r,a,m
e,c,g,w,t,m,f,w,b,k,e,c,f,f,c,c,p,y,n,n,r,n,m
e,c,g,w,t,m,a,w,b,k,e,c,f,f,c,c,p,y,n,n,r,n,m
e,c,g,w,t,m,a,w,b,k,e,c,f,y,c,c,p,y,n,n,r,n,m
e,c,g,w,t,p,f,w,n,k,e,e,f,f,y,e,p,y,t,e,r,a,m
