price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,waterfront,view,condition
229256.944059094,2.99969846251782,0.979519119986264,1194.62509593273,5756.01906126528,1.0005853624004,6.94851016864302,1192.37439314925,2.25070278347079,1955.90536617278,1.82794893107453,98177.9947780351,47.5113046802248,-122.258402147047,1343.14478767786,5565.7050471588,0,0,1
466352.516011612,3.00293660000032,2.44945829560012,2427.56975746292,6209.50621814521,1.99429929834003,7.5014469103043,2049.48880297232,378.080954490602,1942.18285964301,1973.19805115837,98125.0508554422,47.7199805448204,-122.305344831859,1659.37367975253,8459.92798796349,0,0,1
188336.920566583,3.00168714227421,1.11459324470867,1698.17064520752,6876.80926682804,0.996724819600178,7.28809244723573,980.763626303044,717.407018904469,1954.93435597893,-10.2276171254862,98146.0292175871,47.511714300235,-122.329154800984,1762.40449513476,8584.64146033561,0,0,1
641799.331339627,3.00084845384947,2.5576282635333,3518.84850250353,9497.68789631837,0.998352931189968,8.14487998409908,1825.18143805386,1693.66706444967,1962.45251764749,-5.14340803006041,98007.0146933514,47.6004054550598,-122.141054695916,2201.15132489743,9162.18569483351,0,0,1
408392.292624154,2.9996560269091,1.7266368295185,1386.68329726825,9800.93920773758,1.00066774091469,6.94126396388973,1384.11585129922,2.56744596902792,1978.03277907143,2.08519763210958,98073.9940431439,47.6128194119557,-122.046599472312,1373.58735613884,10111.8421516733,0,3,4
602348.846932134,4.99703465338771,1.79858919121213,1953.82450355817,5892.60094595783,1.50575650628387,6.49364438583668,1931.69089076145,22.1336127967182,1908.90345204823,17.9762135408073,98106.9486467299,47.6710294347078,-122.407788839673,1390.92612374271,4021.03588238913,0,0,1
692897.213446092,3.99824178114838,2.88057912708647,3035.27669326506,5618.180900102,2.00341315845703,8.69977068354986,2052.15319022756,983.123503037507,1984.27905141706,10.6584901060812,98125.9695515232,47.5720103743496,-122.383175704572,2158.33677504903,3508.48904716252,1,3,4
262705.326343135,1.99697905565814,0.794812909669866,1346.52109080382,10912.1488278807,1.00586443588585,6.48415064828062,1323.9724915723,22.5485992315101,1930.07038420959,18.3132522717586,98001.9476838997,47.309948735734,-122.224047368701,1091.50596228746,4250.49350948785,0,3,4
205925.839451971,3.00098672243515,1.0670196741548,1202.14223396473,9427.07335742256,0.998084516031007,7.16849040263486,1209.50721862683,-7.3649846621048,1966.03736627286,-5.98160536315122,98003.0170878586,47.333957454438,-122.301411748022,1269.70929738785,9125.83874660282,0,3,4
253336.043155448,1.99997393063613,1.49822932953606,1071.26440979992,9652.16585714439,1.0000506073915,6.99554845673057,1071.06982573229,0.19458406763323,1985.07827325487,0.158034966254704,98029.9995485361,47.3533090501083,-122.166121222348,1220.27188200179,8378.7122963879,0,0,1
