price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,waterfront,view,condition
221900,3,0.999999999999998,1180,5650,1,7,1180,1.13686837721616e-13,1955,1.27897692436818e-13,98178,47.5112,-122.257,1340,5649.99999999999,0,0,2
291850,3,1.5,1060,9711.00000000001,1,7,1060,0,1963,1.4210854715202e-13,98198,47.4095,-122.315,1650,9710.99999999999,0,0,2
323000,3,2.5,1890,6560.00000000001,2,7,1890,-1.13686837721616e-13,2003,7.105427357601e-14,98038,47.3684,-122.031,2390,7570.00000000001,0,0,2
662500,3,2.5,3560,9796,1,8,1860,1700,1965,-1.13686837721616e-13,98007,47.6007,-122.145,2210,8924.99999999999,0,0,2
310000,3,0.999999999999999,1430,19901,1.5,7,1430,2.27373675443232e-13,1927,8.5265128291212e-14,98028,47.7558,-122.229,1780,12697,0,1,1
189000,2,1,1200,9849.99999999992,1,7,1200,-3.97903932025656e-13,1921,8.5265128291212e-14,98002,47.3089,-122.21,1060,5094.99999999996,0,1,1
385000,4,1.75,1620,4980.00000000001,1,7,860,760,1947,-8.5265128291212e-14,98133,47.7025,-122.341,1400,4980.00000000001,0,1,1
2e+06,3,2.75,3050,44867,1,9,2330,720,1968,1.27897692436818e-13,98040,47.5316,-122.233,4110,20336,1,4,1
285000.000000001,5,2.5,2270,6300.00000000004,2,8,2270,-6.82121026329696e-13,1995,-1.4210854715202e-14,98092,47.3266,-122.169,2240,7005.00000000002,0,0,2
252700,2,1.5,1070,9642.99999999999,1,7,1070,-5.6843418860808e-14,1985,-1.4210854715202e-14,98030,47.3533,-122.166,1220,8386,0,0,2
329000,3,2.25,2450,6499.99999999998,2,8,2450,-1.13686837721616e-13,1985,-1.4210854715202e-14,98030,47.3739,-122.172,2200,6864.99999999999,0,1,1
937000,3,1.75,2450,2690.99999999995,2,8,1750,700,1915,1.4210854715202e-14,98119,47.6386,-122.36,1760,3572.99999999996,0,0,2
667000,3,0.999999999999998,1400,1580.99999999995,1.5,8,1400,3.97903932025656e-13,1909,2.41584530158434e-13,98112,47.6221,-122.314,1860,3860.99999999997,1,2,5
438000,3,1.75,1520,6380,1,7,790,730,1948,-7.105427357601e-14,98115,47.695,-122.304,1520,6235,0,0,2
280000,2,1.5,1190,1264.99999999998,3,7,1190,1.30739863379858e-12,2005,-1.13686837721616e-13,98133,47.7274,-122.357,1390,1756,0,0,2
309000,3,1,1280,9656,1,6,919.999999999999,360,1959,5.6843418860808e-14,98058,47.4485,-122.175,1340,8807.99999999999,0,1,1
785000,4,2.5,2290,13416,2,9,2290,5.6843418860808e-14,1981,-7.105427357601e-14,98007,47.6194,-122.151,2680,13685,0,1,1
450000,3,1.75,1250,5962.99999999999,1,7,1250,5.6843418860808e-14,1953,-1.13686837721616e-13,98115,47.6796,-122.301,970,5100,0,1,1
430000,4,3,1850,9976.00000000001,2,8,1850,-3.97903932025656e-13,1991,-9.9475983006414e-14,98059,47.5059,-122.149,2270,8542.00000000002,0,0,2
650000,3,2.25,2150,21235,1,8,1590,560,1959,7.105427357601e-14,98166,47.4336,-122.339,2570,18900,1,1,1
289000,3,1.75,1260,8399.99999999999,1,7,1260,-2.8421709430404e-13,1954,4.2632564145606e-14,98148,47.4366,-122.335,1290,8749.99999999999,0,0,2
505000,3,1.75,2519,8689.99999999998,2,8,2519,4.54747350886464e-13,1973,1.13686837721616e-13,98166,47.4428,-122.344,2500,9499.99999999998,1,2,5
975000,4,2.5,2720,11049,2,10,2720,5.6843418860808e-14,1989,-9.9475983006414e-14,98004,47.5815,-122.192,2750,11049,0,0,2
1325000,5,2.25,3200,20158,1,8,1600,1600,1965,1.4210854715202e-14,98004,47.6303,-122.215,3390,20158,0,0,2
1040000,5,3.25,4770,50094,1,11,3070,1700,1973,-1.98951966012828e-13,98005,47.6525,-122.16,3530,38917,0,1,1
571000,4,2,2750,7806.99999999999,1.5,7,2250,500,1916,0,98125,47.7168,-122.287,1510,7806.99999999998,1,2,5
720000,4,2.5,3450,39683,2,10,3450,-5.6843418860808e-14,2002,7.105427357601e-14,98010,47.342,-122.025,3350,39750,0,0,2
390000,3,2.5,2350,5100,2,8,2350,-5.6843418860808e-14,2003,7.105427357601e-14,98038,47.3512,-122.008,2350,5363.00000000001,0,0,2
356000,3,1.5,1680,8711.99999999999,1,8,1680,0,1964,4.2632564145606e-14,98059,47.4811,-122.149,1850,8797,0,0,2
461000,3,3.25,2770,6277.99999999999,2,9,1980,790,2006,-2.27373675443232e-13,98056,47.5228,-122.199,1900,7349.00000000001,0,0,2
215000,2,2.25,1610,2039.99999999997,2,7,1610,1.13686837721616e-13,1979,1.4210854715202e-14,98056,47.518,-122.194,1950,2024.99999999999,0,1,1
335000,2,1.75,1030,1066,2,7,764.999999999999,265.000000000001,2006,-1.4210854715202e-13,98136,47.5394,-122.387,1030,1106,0,0,2
555000,3,2,1980,3477.99999999998,1.5,7,1440,540,1929,-7.105427357601e-14,98117,47.6775,-122.372,1610,3477.99999999998,0,1,1
375000,3,2.5,2340,10005,1,8,1460,880,1978,0,98058,47.4431,-122.133,2250,8162.00000000001,0,1,1
680000,4,2.5,3140,28037,2,10,3140,5.6843418860808e-13,1991,-4.2632564145606e-14,98077,47.7304,-122.082,2990,35001,0,1,1
470000,5,1.75,2030,12342,2,7,2030,-5.6843418860808e-13,1942,8.5265128291212e-14,98052,47.6417,-122.109,2500,9433,0,1,1
597750,4,2.5,2310,9624.00000000001,2,8,2310,-2.8421709430404e-13,1984,-8.5265128291212e-14,98027,47.5386,-122.053,1940,9636.00000000001,0,0,2
329950,3,1.75,2080,5969.00000000001,1,7,1080,1000,1971,-2.8421709430404e-14,98108,47.5474,-122.295,2090,5500,0,2,5
480000,4,2.5,3230,16171,2,9,2520,710,2001,-8.5265128291212e-14,98001,47.3183,-122.253,2640,8517,1,1,1
518500,3,3.5,1590,1102,3,8,1590,5.6843418860808e-13,2010,-3.69482222595252e-13,98103,47.6824,-122.347,1620,3166.00000000002,0,0,2
