price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,waterfront,view,condition
706330.218717822,3.21523296409807,2.48294374714091,2069.28331948525,8354.28984757922,1.97261379140801,7.57176428338174,1739.20181863691,330.081500848347,1946.29248512606,1963.95935655044,98137.4605009335,47.6871975756687,-122.269238699514,1641.09851540804,7523.56744717762,0,0,1
105611.306756477,2.79640507594412,1.35589772701569,1401.20149375164,6296.46610526176,1.15959034191956,6.81945827635996,1297.19180350301,104.009690248633,1956.68732576024,-8.90073009309342,98188.517471676,47.4298257432548,-122.330706179528,1701.08110852748,11100.0668198311,0,0,1
281422.061718453,2.88636255295547,1.55547986552636,1628.4948418384,5276.59764828089,0.865424367600058,6.90095011429131,999.438361423376,629.056480415022,1953.89792817874,-35.3722844845316,98151.6011753586,47.5031942630532,-122.320118394539,1722.44021248947,9029.3087653069,0,0,1
249544.98686243,2.97369410627279,1.59454467717167,1387.46684124614,8679.94352256403,1.20171632580015,6.86153616472138,1305.9010183666,81.5658228795403,1973.15023160429,10.8845574617298,98063.2957927461,47.6299778586231,-122.07612369636,1756.79063037748,11970.1488317331,0,1,5
771018.300508391,4.02493882598517,3.07792160819523,2923.12341467845,5595.09899108516,1.87480620351495,8.58935193464645,2015.21891196931,907.904502709134,1987.64056538905,13.7424252511271,98129.8183124732,47.5672859171532,-122.383134071068,2137.89338952889,3729.18119540401,1,1,5
402686.193212244,3.16043340709767,2.14404505670432,1646.54862358794,15633.4320746363,1.78764111219178,7.48270386436299,1756.31171337836,-109.763089790418,1998.6601279125,31.1514224693379,98017.984480347,47.7323621522766,-121.984214973815,1875.42766398084,14527.8706509148,0,0,1
569486.060487714,3.94485322376846,1.34112408260725,1544.46846971948,4888.80722437034,1.31057962079184,6.68975319652565,1646.95730965375,-102.488839934262,1919.59707852709,-2.51659020328788,98107.0373311316,47.662324017965,-122.347444347006,1559.69710431752,3753.5277298709,0,1,5
330456.247568218,2.1970897675301,0.928442218927193,971.875542524762,10759.9660659812,0.895256321850603,6.40367015636015,1048.01547871134,-76.1399361865803,1938.02849967143,56.5899992631856,98000.6881351294,47.3121790230125,-122.257773644335,1431.91479266966,6823.37425103289,0,1,5
232635.594928942,4.830034411738,2.63737667161132,2481.79511898861,3970.59171960616,1.93950449415438,7.74092961166837,2492.33501435548,-10.5398953668627,1993.94166842929,-7.89322870254418,98089.7023368799,47.3369071276654,-122.17819038836,2145.21755507392,7617.19664866855,0,0,1
168757.241566095,1.95043656527285,1.43343908341432,1067.01596444215,9683.59598930308,1.19694394093115,6.80606501163046,993.836356036991,73.1796084051639,1979.50497359778,-8.65089524333986,98024.8401416124,47.3589352119539,-122.17346634707,1509.68779656935,8753.30433254657,0,0,1
