school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,18,U,LE3,T,2,3,at_home,other,reputation,other,4,1,2,no,no,no,no,yes,no,no,yes,4,3,4,1,1,3,0,9,8,3
GP,M,15,U,GT3,A,4,3,other,teacher,other,father,4,4,0,no,yes,no,no,yes,yes,no,no,2,5,2,1,5,3,1,17,16,11
MS,F,16,U,LE3,T,4,3,health,other,home,other,1,4,3,no,no,no,no,yes,no,yes,yes,5,4,4,1,2,1,3,13,5,19
GP,M,18,U,GT3,T,3,3,health,other,reputation,father,1,1,2,no,no,no,no,yes,yes,no,yes,4,2,3,2,2,2,25,13,18,9
MS,F,21,R,GT3,T,4,0,health,other,reputation,other,3,2,0,no,yes,no,no,yes,yes,no,no,4,4,4,1,1,1,11,6,2,19
GP,F,21,U,GT3,T,2,1,other,other,course,other,4,4,2,no,no,no,no,yes,no,no,no,2,5,2,1,2,3,4,1,1,8
GP,F,16,U,LE3,T,4,4,health,other,home,mother,1,2,3,no,yes,no,yes,yes,yes,yes,no,2,4,3,1,5,4,0,10,14,19
GP,F,20,U,GT3,T,4,3,health,other,reputation,father,1,1,1,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,2,5,16,16,19
GP,F,16,U,LE3,T,4,3,services,teacher,home,mother,1,1,3,no,yes,no,yes,yes,yes,yes,no,4,3,1,1,1,2,9,14,13,19
GP,F,22,U,LE3,T,2,0,other,other,course,other,4,4,1,no,no,no,no,yes,no,yes,no,4,5,2,5,1,1,6,1,2,11
GP,F,16,U,GT3,T,2,0,other,services,home,other,4,2,3,yes,yes,no,no,yes,no,no,yes,2,5,1,1,2,3,0,2,1,10
GP,M,18,U,LE3,T,4,1,health,other,reputation,mother,4,2,1,no,yes,no,no,no,yes,no,no,2,4,4,4,5,3,8,14,16,19
GP,M,16,U,LE3,T,4,0,at_home,health,reputation,father,4,2,0,yes,yes,no,no,yes,yes,yes,no,4,4,2,5,1,1,5,0,2,19
GP,M,16,U,LE3,T,4,4,at_home,other,home,father,4,2,0,yes,yes,no,no,yes,yes,yes,yes,2,4,2,2,1,1,5,2,14,19
GP,F,15,U,LE3,T,4,4,other,teacher,course,father,3,4,3,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,4,18,13,19
GP,M,17,U,LE3,T,4,4,teacher,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,5,4,1,2,1,3,16,1,11
GP,F,15,U,LE3,T,4,4,services,teacher,other,father,2,4,3,no,yes,no,yes,yes,yes,yes,no,2,4,3,3,1,5,1,18,6,19
GP,M,16,U,GT3,T,4,1,teacher,teacher,reputation,mother,3,2,0,yes,no,no,no,yes,yes,yes,yes,4,1,1,1,3,2,2,10,2,1
GP,M,16,U,LE3,T,4,4,other,health,home,father,4,2,0,yes,yes,no,no,yes,yes,yes,yes,2,4,2,3,1,1,4,3,13,19
