school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,16,U,GT3,T,4,3,at_home,other,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,2,5,4,1,1,3,23,6,17,2
GP,F,20,R,GT3,A,2,2,health,at_home,reputation,father,2,4,3,yes,yes,no,no,yes,yes,yes,no,1,1,5,2,1,5,0,13,18,1
GP,F,21,U,GT3,T,2,2,teacher,other,other,father,1,1,3,no,yes,no,no,yes,yes,yes,no,1,1,1,3,2,5,0,19,18,17
GP,M,16,U,GT3,A,2,4,health,teacher,reputation,mother,2,4,2,yes,no,no,yes,yes,yes,no,no,1,1,3,1,3,5,10,13,19,10
GP,F,17,U,GT3,T,1,0,at_home,health,other,mother,1,4,3,no,yes,no,no,yes,yes,yes,no,5,1,5,1,2,5,3,16,16,18
GP,F,16,U,GT3,A,3,0,services,teacher,home,other,1,4,0,no,no,yes,no,no,yes,no,yes,2,2,2,1,2,5,7,8,0,4
MS,F,17,R,GT3,T,2,1,other,health,course,father,1,2,2,no,no,no,no,yes,yes,no,no,1,1,4,1,1,5,7,9,19,8
GP,F,18,U,GT3,A,2,2,services,teacher,other,other,1,4,3,no,no,no,yes,no,yes,no,no,4,1,2,1,3,5,11,17,1,19
GP,F,18,U,GT3,A,2,2,teacher,health,reputation,father,1,4,2,no,yes,no,no,yes,yes,no,no,4,1,2,1,1,4,1,11,6,18
GP,F,15,R,GT3,A,1,1,teacher,services,home,mother,2,4,1,no,yes,yes,no,no,no,no,no,2,1,2,1,2,4,7,13,8,8
GP,F,18,U,GT3,T,4,2,other,at_home,other,mother,4,4,0,no,no,no,no,yes,no,yes,no,1,1,5,1,1,1,7,15,11,18
GP,F,18,R,GT3,T,3,1,services,services,course,other,1,2,0,no,yes,no,no,no,yes,no,no,1,2,1,1,2,5,0,9,8,8
GP,F,18,U,GT3,A,0,2,services,at_home,course,father,1,4,0,no,yes,yes,no,no,yes,no,no,1,2,1,1,3,1,0,12,5,4
GP,M,16,U,GT3,T,2,2,services,teacher,course,mother,4,1,0,yes,no,no,yes,no,yes,no,no,4,1,1,2,4,3,8,16,12,10
GP,F,20,U,GT3,T,4,2,other,teacher,reputation,other,2,4,0,yes,no,yes,no,yes,yes,no,no,5,1,2,5,2,4,10,15,8,9
GP,F,17,R,LE3,T,2,2,health,at_home,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,1,3,4,1,1,5,1,5,18,1
GP,F,20,R,GT3,A,1,2,health,health,other,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,2,3,4,4,1,2,29,6,18,0
GP,M,15,U,GT3,A,2,2,other,teacher,other,father,4,4,3,no,no,no,no,yes,yes,yes,no,1,2,1,3,4,5,9,6,6,0
GP,M,17,R,GT3,A,2,2,services,other,home,other,4,4,0,no,no,yes,no,no,yes,no,no,4,1,1,1,1,2,8,4,7,18
GP,M,15,U,GT3,T,2,2,health,health,course,mother,1,4,0,no,no,no,yes,yes,yes,no,no,5,2,1,1,1,3,3,10,16,10
MS,M,16,U,GT3,T,2,3,other,at_home,course,mother,4,4,2,no,no,no,yes,yes,no,yes,no,1,1,2,1,4,4,8,10,19,9
GP,F,17,U,GT3,A,2,1,services,health,reputation,mother,2,4,0,no,no,no,yes,no,yes,no,no,5,1,3,1,1,3,8,13,12,19
GP,F,16,R,GT3,A,2,2,other,health,other,other,1,4,3,no,no,no,no,yes,yes,no,no,2,3,2,1,1,5,9,6,12,9
GP,M,17,R,GT3,A,0,2,services,other,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,5,1,2,3,1,5,7,6,12,14
GP,F,17,U,GT3,A,2,4,other,health,reputation,father,1,4,2,no,yes,no,no,yes,yes,no,no,1,3,2,1,1,4,10,6,18,18
GP,M,17,U,GT3,T,4,2,teacher,health,other,mother,4,4,0,no,no,no,no,yes,yes,yes,no,1,1,4,1,5,3,8,8,11,19
GP,F,20,R,GT3,A,2,2,services,at_home,reputation,other,4,4,0,no,no,no,yes,no,yes,no,no,3,2,1,2,2,2,0,12,5,18
GP,M,18,U,GT3,A,2,2,health,teacher,reputation,mother,4,4,3,no,no,no,yes,yes,yes,no,no,1,1,4,3,4,5,28,8,19,18
GP,F,20,R,GT3,T,2,2,health,teacher,reputation,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,1,1,1,1,1,5,2,6,19,10
GP,F,16,U,GT3,A,2,2,teacher,health,course,other,4,1,0,no,no,no,no,no,yes,no,no,1,5,4,2,4,5,9,9,10,9
GP,M,19,U,GT3,T,4,2,services,at_home,course,other,4,4,0,no,no,yes,yes,no,yes,no,no,3,1,2,1,1,2,2,9,7,19
MS,F,16,R,GT3,A,4,1,health,services,course,father,1,4,1,no,no,no,no,yes,yes,yes,no,2,2,4,1,1,5,0,6,4,2
GP,F,18,U,GT3,A,2,2,services,health,course,mother,2,1,0,no,no,yes,no,no,yes,no,no,5,2,1,2,1,4,8,9,8,6
GP,F,16,U,LE3,T,3,2,other,health,reputation,mother,1,4,0,no,no,no,yes,yes,yes,no,no,5,1,5,1,2,3,7,12,18,19
GP,M,17,R,GT3,A,4,1,teacher,at_home,other,father,4,2,2,no,no,no,yes,yes,yes,no,yes,1,2,2,3,4,2,4,8,19,15
GP,M,16,U,GT3,A,2,2,other,health,other,mother,4,4,3,no,no,no,yes,yes,yes,no,no,1,1,4,3,4,5,25,8,18,19
GP,F,18,R,GT3,A,2,2,other,health,reputation,father,1,4,2,no,no,no,no,yes,yes,no,no,1,1,4,1,1,5,7,6,19,19
GP,F,16,U,LE3,A,4,4,teacher,other,home,mother,1,3,0,yes,no,yes,no,no,yes,no,no,2,1,4,2,2,1,7,15,0,10
GP,F,21,U,GT3,A,2,2,health,other,reputation,mother,2,1,0,no,yes,no,no,yes,yes,no,yes,2,4,5,2,3,4,0,11,18,6
GP,F,16,U,LE3,A,1,2,health,at_home,course,father,1,4,0,no,yes,no,no,yes,no,yes,no,1,1,5,1,1,4,2,9,18,9
GP,F,20,U,GT3,T,2,2,services,services,reputation,other,2,1,2,yes,no,no,no,no,yes,no,no,5,1,2,1,3,5,8,18,8,8
GP,F,18,U,LE3,T,4,2,other,services,reputation,mother,1,1,3,no,no,no,no,yes,yes,no,no,5,1,4,1,3,5,7,13,16,12
GP,F,16,U,GT3,T,4,3,at_home,services,home,mother,1,2,0,no,yes,yes,no,yes,yes,no,yes,4,2,5,1,1,5,1,15,6,12
GP,F,15,U,GT3,A,2,2,at_home,services,other,other,2,4,2,yes,no,no,yes,yes,yes,no,no,1,1,2,2,2,5,32,15,8,10
GP,M,16,U,GT3,T,2,3,services,teacher,reputation,mother,4,4,2,yes,no,no,yes,yes,yes,no,no,1,1,1,1,4,5,8,18,18,10
GP,F,18,R,GT3,T,3,2,other,teacher,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,1,4,5,1,2,8,4,12,17
GP,F,15,R,GT3,T,4,3,at_home,at_home,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,2,4,1,1,3,32,6,15,13
