school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,16,U,LE3,T,2,3,at_home,other,reputation,father,1,2,1,yes,no,no,no,yes,no,yes,yes,1,5,1,1,3,5,4,4,10,11
GP,F,16,U,LE3,A,1,0,other,health,reputation,father,2,2,0,no,no,yes,no,yes,no,no,yes,4,3,1,1,1,1,0,4,12,10
GP,F,15,U,GT3,T,1,1,other,teacher,other,other,1,4,1,no,no,yes,yes,yes,yes,no,no,2,5,1,1,5,4,0,10,12,12
MS,M,18,U,LE3,A,4,3,other,health,other,father,2,1,3,no,no,no,yes,yes,no,no,no,1,2,2,2,1,4,28,4,12,16
MS,M,17,U,GT3,A,1,4,services,teacher,home,father,2,2,0,no,no,yes,yes,no,no,yes,yes,4,1,2,4,1,5,1,16,12,18
GP,F,18,U,GT3,T,1,0,other,health,home,father,1,1,0,yes,yes,no,yes,yes,yes,yes,no,1,4,2,1,3,5,3,10,17,12
MS,M,16,U,LE3,T,3,3,other,health,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,4,2,2,2,4,1,11,18,7
MS,M,18,U,GT3,A,4,1,health,health,course,father,1,4,1,no,yes,no,no,yes,yes,yes,yes,4,5,2,1,3,2,0,10,10,16
GP,F,16,U,GT3,T,1,0,services,health,other,other,1,1,0,yes,no,no,yes,yes,yes,no,yes,1,1,4,2,4,5,3,4,5,12
GP,F,21,U,LE3,A,1,4,health,teacher,home,father,1,2,0,no,yes,no,no,yes,no,yes,yes,1,2,3,1,3,4,1,11,12,19
GP,F,17,U,LE3,T,1,3,other,other,other,father,2,1,0,no,no,no,no,no,no,yes,yes,1,4,4,1,3,4,2,11,15,12
MS,M,16,U,GT3,T,0,4,other,teacher,other,father,1,1,0,no,no,yes,no,no,yes,yes,no,3,1,2,2,2,5,0,10,19,10
MS,F,21,R,LE3,T,0,0,teacher,health,reputation,other,1,4,3,no,no,yes,no,yes,no,yes,no,1,4,3,2,5,1,24,13,18,12
MS,M,16,U,GT3,T,3,3,health,teacher,other,father,3,2,3,no,no,yes,no,yes,yes,yes,no,5,1,2,1,4,5,30,14,13,10
GP,F,15,U,GT3,T,4,4,services,teacher,home,father,4,2,0,yes,yes,yes,no,no,no,no,no,5,4,2,5,1,5,0,12,18,10
GP,M,15,R,GT3,T,3,3,other,at_home,home,father,3,4,3,no,yes,yes,yes,yes,yes,yes,no,1,2,5,2,2,5,1,10,11,11
GP,F,15,U,GT3,T,3,1,teacher,teacher,home,other,1,2,0,no,yes,yes,yes,no,no,yes,yes,5,1,2,2,5,2,0,11,16,12
GP,F,17,U,LE3,A,0,0,other,other,other,other,1,2,3,no,yes,no,no,no,no,yes,no,1,2,4,4,1,1,31,4,4,8
MS,M,17,U,GT3,T,2,0,teacher,health,other,other,1,4,3,no,yes,no,no,no,no,yes,no,2,1,1,2,2,5,24,14,17,12
MS,M,18,R,GT3,A,2,0,other,health,other,father,2,1,0,yes,yes,yes,yes,no,yes,yes,yes,1,2,2,4,4,4,2,8,10,10
MS,F,15,U,LE3,T,4,3,services,health,other,other,1,2,0,no,yes,yes,yes,yes,no,yes,no,4,4,2,1,5,1,3,4,11,12
MS,M,15,U,LE3,T,3,3,at_home,teacher,other,father,2,1,0,yes,no,no,yes,yes,no,yes,yes,4,3,5,2,1,5,8,18,12,12
GP,M,15,R,LE3,A,2,0,teacher,health,reputation,other,1,3,3,no,no,no,no,no,no,no,no,4,1,2,2,2,1,29,10,18,12
MS,M,16,U,GT3,T,4,1,at_home,health,course,other,1,1,3,no,yes,yes,no,yes,no,no,yes,3,5,1,5,2,2,0,13,10,10
GP,M,20,R,LE3,T,1,3,other,health,other,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,1,1,1,1,4,2,3,4,12,18
GP,M,20,U,LE3,A,3,3,teacher,health,reputation,other,1,3,3,no,no,no,no,yes,no,no,yes,1,1,2,1,1,1,1,10,18,18
GP,F,16,U,GT3,T,1,0,teacher,other,course,other,2,4,0,no,yes,yes,no,no,no,yes,yes,4,2,2,2,3,2,0,10,17,10
GP,M,15,U,LE3,T,3,3,other,health,course,other,4,1,0,no,no,no,yes,yes,yes,yes,no,4,1,1,1,5,5,1,4,10,12
GP,F,18,U,GT3,T,1,2,services,health,home,father,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,1,4,4,1,3,3,2,10,10,10
MS,M,16,R,GT3,A,1,0,at_home,health,other,other,2,2,1,no,yes,yes,no,no,yes,yes,yes,5,2,1,2,3,4,0,10,12,12
GP,M,20,U,GT3,T,1,0,teacher,health,other,other,1,2,3,no,no,no,no,no,no,yes,no,1,2,3,1,2,1,32,14,17,10
GP,F,18,U,GT3,T,0,0,teacher,health,home,other,1,3,0,no,no,yes,no,yes,yes,yes,yes,1,5,2,1,5,1,0,4,11,12
MS,M,18,U,GT3,T,0,2,health,health,other,other,1,2,3,no,no,yes,no,yes,no,yes,yes,4,1,2,1,3,4,4,10,12,10
GP,F,20,U,GT3,T,1,0,other,health,other,other,1,4,3,no,yes,no,yes,yes,no,yes,yes,5,2,3,1,3,2,1,12,12,18
MS,M,16,U,LE3,T,0,0,teacher,health,reputation,other,1,2,3,yes,no,no,no,yes,no,yes,yes,4,5,1,1,2,2,0,12,12,12
MS,M,15,U,LE3,T,3,3,services,health,course,father,1,3,0,no,yes,yes,yes,yes,no,no,yes,3,4,2,1,3,2,0,12,12,12
GP,M,18,U,LE3,T,3,2,services,teacher,other,other,1,4,0,no,yes,yes,no,yes,no,yes,yes,5,2,2,1,5,2,0,10,10,18
GP,F,16,U,GT3,A,1,0,other,health,course,other,1,3,0,no,no,yes,yes,no,yes,no,yes,2,1,1,4,5,2,0,4,11,10
GP,M,16,U,GT3,A,3,3,other,other,home,other,2,3,3,no,no,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,6,12,15,13
MS,M,20,U,GT3,A,3,0,teacher,health,home,other,1,1,0,yes,no,no,no,no,no,no,yes,4,1,3,1,3,1,5,10,10,18
MS,M,18,R,GT3,A,3,3,other,other,other,mother,1,4,0,no,no,yes,no,yes,no,no,yes,5,2,5,4,1,2,2,12,3,11
MS,M,18,U,GT3,T,0,3,teacher,services,other,other,1,3,0,no,no,no,no,no,yes,yes,yes,1,5,2,1,3,1,1,18,10,14
GP,F,15,R,GT3,A,0,3,services,other,reputation,mother,1,3,0,yes,no,no,no,yes,yes,no,no,4,5,2,1,1,1,1,14,0,6
GP,F,16,U,LE3,A,1,0,at_home,services,reputation,father,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,1,2,1,4,0,11,10,10
GP,M,15,U,GT3,T,3,3,teacher,health,course,father,1,2,0,no,yes,yes,yes,yes,no,yes,no,4,4,2,5,1,5,0,12,14,12
MS,M,16,U,GT3,T,3,1,health,other,reputation,father,1,2,0,no,no,yes,no,no,no,no,no,4,2,2,2,3,5,22,12,3,16
GP,F,16,U,GT3,T,1,0,other,health,reputation,other,1,2,1,yes,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,1,1,4,10,11
GP,F,16,U,GT3,A,1,2,at_home,health,other,father,2,1,1,no,no,no,no,yes,no,yes,yes,1,4,5,2,1,1,2,12,12,13
GP,F,16,U,GT3,T,1,1,teacher,health,home,other,1,1,0,no,yes,yes,no,no,no,yes,no,4,5,1,2,4,2,0,10,17,10
GP,M,18,U,LE3,T,3,0,services,other,other,other,1,4,3,no,no,yes,no,yes,no,no,yes,1,1,2,2,5,1,0,4,19,9
MS,M,20,U,LE3,A,1,1,services,health,home,father,1,3,0,no,no,yes,yes,yes,no,no,yes,4,1,4,1,3,4,5,10,5,15
