school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,17,R,LE3,A,0,3,other,health,course,father,1,4,0,no,no,no,no,no,no,yes,yes,5,2,1,5,1,2,0,12,17,15
GP,F,17,U,LE3,A,0,0,teacher,at_home,course,father,4,1,2,yes,yes,yes,no,yes,no,no,no,3,4,1,1,1,5,1,13,13,1
GP,M,21,R,LE3,A,0,3,teacher,health,other,other,1,2,0,no,no,yes,no,yes,no,no,no,4,2,4,1,2,1,0,19,17,2
GP,M,16,R,GT3,A,0,3,teacher,at_home,course,father,4,2,0,no,no,no,no,yes,no,no,no,2,1,1,5,5,2,4,14,17,12
MS,M,20,R,LE3,A,0,3,teacher,at_home,home,other,2,2,3,yes,no,yes,no,no,no,no,no,3,1,1,1,2,4,2,18,17,6
GP,F,20,R,GT3,A,3,3,at_home,services,course,other,1,2,3,no,yes,no,no,yes,yes,yes,yes,5,5,1,1,1,5,5,18,15,19
MS,M,15,U,LE3,T,1,0,at_home,at_home,reputation,other,1,1,3,yes,no,no,no,yes,no,no,yes,4,1,1,5,1,1,0,4,3,4
GP,M,17,U,GT3,T,3,0,other,at_home,course,mother,4,1,0,no,yes,no,yes,no,yes,yes,yes,2,1,4,4,3,5,0,18,6,19
MS,F,16,U,LE3,T,0,3,other,other,reputation,mother,4,1,0,yes,yes,yes,yes,yes,yes,no,yes,5,1,1,1,1,1,1,18,15,14
MS,F,20,R,GT3,T,0,2,other,at_home,home,other,1,1,1,yes,yes,no,no,yes,no,yes,no,4,2,1,1,5,4,0,8,0,12
MS,M,17,U,LE3,T,0,1,teacher,other,course,mother,1,2,0,no,no,yes,no,yes,no,yes,yes,3,3,2,4,3,3,22,14,11,10
GP,M,18,R,GT3,A,4,3,other,other,home,mother,4,1,3,no,yes,yes,yes,no,yes,no,yes,2,5,4,5,4,1,5,19,16,17
GP,F,15,R,LE3,T,0,3,other,health,reputation,other,4,4,3,yes,no,no,no,yes,no,yes,no,5,1,1,5,1,1,1,13,16,14
MS,M,15,R,GT3,T,0,3,other,other,reputation,mother,1,3,0,no,no,yes,no,yes,no,no,yes,3,5,2,5,5,1,26,13,3,12
MS,M,15,U,LE3,T,0,3,teacher,health,course,mother,3,3,0,no,yes,no,no,yes,no,no,no,1,1,1,1,5,5,23,14,12,0
MS,F,17,U,LE3,T,3,0,other,health,reputation,mother,2,2,0,no,yes,no,yes,no,no,yes,yes,2,1,2,4,1,4,10,0,11,10
GP,F,20,R,LE3,A,3,3,services,health,other,mother,2,3,0,yes,no,yes,no,yes,no,yes,no,4,3,1,2,1,2,1,2,10,19
GP,F,16,U,LE3,A,2,3,other,other,reputation,mother,1,1,0,yes,no,no,yes,yes,yes,no,no,5,1,2,1,1,1,1,11,15,10
MS,M,15,R,LE3,A,0,0,services,at_home,other,father,2,2,0,no,no,no,no,yes,no,yes,yes,1,1,2,5,5,1,23,16,14,19
MS,M,15,U,GT3,T,3,1,other,services,course,mother,2,3,1,no,yes,yes,no,no,yes,no,yes,4,3,2,1,1,4,0,18,2,13
GP,F,16,R,GT3,T,1,0,other,other,course,other,1,1,3,no,no,yes,yes,yes,no,yes,no,3,2,3,1,1,4,6,3,5,1
GP,F,16,U,GT3,T,0,3,other,health,course,other,4,1,0,yes,yes,yes,yes,yes,yes,no,no,2,4,3,1,2,1,1,14,14,12
MS,F,15,U,GT3,A,0,3,health,other,reputation,mother,1,4,3,no,no,no,yes,yes,no,no,yes,2,1,3,5,5,1,3,13,14,10
GP,F,18,R,GT3,T,0,3,health,at_home,home,other,1,2,3,no,no,no,no,yes,no,yes,no,1,1,4,1,5,5,1,12,15,17
MS,M,16,R,GT3,A,0,4,health,at_home,course,father,4,4,0,yes,no,no,no,yes,no,no,no,3,1,1,5,5,2,1,18,17,12
MS,M,18,U,LE3,A,4,3,other,at_home,course,mother,2,1,0,no,no,no,no,no,no,yes,yes,4,1,5,3,1,4,1,17,11,13
GP,F,16,U,LE3,A,4,3,other,other,other,mother,2,2,0,yes,no,no,no,yes,yes,no,yes,4,1,3,1,2,1,1,10,11,10
GP,F,15,U,GT3,A,4,3,health,at_home,home,father,1,4,3,yes,no,no,no,yes,yes,yes,yes,3,1,1,5,3,2,13,18,18,6
MS,M,20,U,LE3,T,1,2,other,services,course,mother,1,4,0,no,no,yes,no,no,no,yes,no,3,2,2,5,5,1,0,5,1,3
GP,F,15,R,GT3,T,0,1,other,other,reputation,other,2,1,0,yes,no,yes,yes,yes,no,yes,yes,2,1,3,1,5,4,0,1,8,12
GP,F,16,U,GT3,A,3,3,at_home,health,course,mother,2,2,3,no,yes,no,no,yes,yes,no,no,2,1,2,2,1,4,6,12,12,15
GP,F,20,U,LE3,A,0,4,teacher,at_home,reputation,mother,1,1,0,yes,no,no,no,yes,yes,no,no,4,1,2,1,5,1,1,12,12,10
MS,F,16,R,GT3,T,0,3,other,teacher,other,father,1,4,0,no,yes,yes,no,yes,no,no,yes,4,3,2,1,2,4,21,13,15,8
MS,F,15,U,GT3,T,0,3,at_home,health,course,mother,2,1,0,yes,yes,no,no,yes,yes,yes,yes,4,1,3,2,1,4,0,10,11,10
MS,M,16,R,GT3,A,4,3,health,other,home,father,1,2,1,yes,yes,yes,yes,no,yes,no,no,3,2,4,1,2,1,5,1,13,10
MS,M,15,R,GT3,A,4,1,health,at_home,reputation,father,4,2,1,yes,no,yes,no,yes,yes,no,yes,4,4,1,1,2,5,30,16,12,19
MS,M,15,R,GT3,T,2,0,health,other,course,mother,2,2,0,yes,no,yes,yes,yes,no,yes,no,4,1,4,2,5,1,23,10,8,13
GP,F,15,R,GT3,T,4,3,other,teacher,home,mother,1,3,1,yes,yes,no,no,yes,yes,yes,yes,2,1,5,2,3,4,14,16,17,16
GP,M,16,U,LE3,T,1,3,other,other,home,other,2,2,3,yes,no,yes,yes,yes,no,no,no,2,5,3,1,2,4,0,18,16,6
GP,F,16,U,LE3,T,0,3,other,other,course,mother,4,1,0,yes,no,yes,yes,yes,yes,no,no,5,1,1,1,2,1,1,18,15,14
MS,M,20,U,GT3,T,3,4,health,health,home,other,1,2,0,no,no,no,no,yes,no,yes,no,4,3,1,5,3,5,0,9,19,19
MS,M,16,R,GT3,T,1,1,health,other,reputation,other,2,2,1,yes,no,no,yes,yes,no,no,yes,3,2,1,1,2,1,24,13,2,12
MS,F,20,U,GT3,T,3,4,services,at_home,home,other,2,2,0,yes,yes,no,no,no,no,no,no,2,1,4,2,5,2,32,18,13,10
MS,F,15,R,LE3,T,0,1,teacher,other,course,mother,1,2,0,no,yes,yes,no,yes,no,yes,no,4,2,4,1,1,4,1,13,12,10
MS,M,20,R,GT3,A,0,1,health,other,reputation,father,2,2,0,no,yes,no,no,no,yes,no,no,4,1,2,5,3,4,12,14,14,11
MS,M,16,R,LE3,A,0,1,teacher,other,course,father,1,1,0,no,yes,no,no,yes,no,yes,yes,4,1,1,1,5,1,28,13,14,16
GP,F,18,R,LE3,T,3,4,services,at_home,course,mother,1,4,0,yes,no,no,no,yes,no,yes,yes,5,1,4,1,2,2,0,13,12,19
GP,F,16,R,GT3,A,0,3,health,other,course,mother,2,4,3,yes,yes,yes,no,yes,yes,no,yes,3,5,2,1,1,5,1,5,4,6
GP,F,20,U,LE3,T,0,2,other,other,home,mother,1,1,3,no,yes,no,no,no,no,no,yes,4,5,2,1,5,4,0,12,4,10
MS,F,17,U,GT3,T,3,3,teacher,at_home,other,mother,1,3,0,no,yes,no,no,yes,no,no,no,2,1,1,1,3,5,28,5,13,6
GP,F,16,U,LE3,A,4,1,teacher,at_home,home,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,1,1,4,1,5,1,9,16,13,19
GP,M,15,R,GT3,A,0,0,other,at_home,home,father,1,3,2,no,no,yes,no,yes,no,no,no,4,2,1,1,1,3,2,12,12,17
MS,M,18,U,GT3,T,3,3,health,other,home,mother,4,1,0,no,yes,yes,yes,yes,no,no,no,1,2,4,2,2,2,0,11,3,10
GP,M,16,R,LE3,T,2,3,other,at_home,home,other,2,2,1,no,yes,no,yes,yes,yes,no,yes,4,1,2,1,1,4,14,13,6,12
MS,F,15,U,GT3,A,0,3,health,health,course,mother,1,3,0,yes,no,yes,no,yes,yes,no,yes,4,1,4,1,1,5,1,11,15,19
GP,F,20,R,GT3,T,0,2,other,services,course,other,1,4,3,yes,yes,no,no,no,no,yes,no,4,5,2,1,1,5,1,13,15,2
MS,M,16,R,LE3,T,1,1,teacher,other,other,mother,1,2,0,no,no,no,no,no,no,yes,no,1,2,1,1,2,4,5,11,11,12
GP,M,15,R,GT3,A,3,3,at_home,at_home,home,father,1,2,0,no,no,yes,no,no,no,no,no,4,2,1,5,2,1,0,1,15,12
GP,M,20,R,LE3,A,0,1,health,at_home,course,other,4,1,3,yes,no,yes,no,yes,yes,no,no,3,2,5,5,5,2,3,12,12,18
MS,F,18,R,LE3,T,1,1,teacher,other,other,other,1,1,1,no,no,yes,no,no,no,yes,no,2,2,4,1,2,4,5,9,5,12
GP,F,15,R,LE3,T,3,1,teacher,other,other,mother,2,2,0,no,no,yes,yes,yes,no,no,no,4,2,2,2,5,4,1,13,8,10
MS,M,17,R,LE3,A,2,1,at_home,health,other,mother,4,2,0,yes,no,yes,yes,yes,no,no,no,3,5,4,1,3,4,25,11,8,18
GP,F,17,R,LE3,T,4,1,health,health,course,mother,4,4,1,yes,no,yes,yes,no,yes,no,no,4,5,4,4,3,4,24,2,0,13
GP,F,20,U,GT3,T,1,3,health,other,other,father,1,3,0,no,no,no,no,yes,yes,no,no,3,1,5,2,4,4,0,10,15,18
GP,F,15,R,GT3,A,1,1,other,health,reputation,mother,1,4,3,yes,yes,yes,no,yes,no,yes,yes,3,3,1,4,1,4,11,0,13,18
MS,M,15,R,LE3,T,4,1,at_home,other,home,other,2,1,3,no,no,yes,no,yes,yes,no,yes,2,1,4,1,4,4,0,8,1,2
MS,M,17,U,GT3,T,3,2,other,other,course,mother,2,2,0,yes,no,no,no,yes,yes,yes,yes,3,2,4,4,2,3,5,10,8,13
GP,F,16,U,GT3,T,0,1,health,other,course,other,4,2,0,no,yes,no,no,no,yes,yes,yes,5,4,2,1,5,2,1,13,15,16
GP,F,15,U,GT3,T,0,3,other,services,home,mother,1,3,3,yes,no,yes,no,yes,yes,no,no,2,4,3,4,4,2,0,13,10,10
MS,M,18,R,LE3,T,0,2,at_home,other,reputation,mother,1,2,3,no,yes,no,no,no,no,no,no,1,1,2,1,1,3,29,14,12,11
GP,M,16,U,LE3,A,4,3,services,services,course,mother,4,1,0,no,yes,yes,no,no,yes,yes,yes,4,5,3,4,3,2,11,2,1,18
MS,F,15,R,LE3,A,3,1,other,other,course,father,2,1,1,yes,no,yes,no,yes,no,no,yes,4,2,1,1,1,4,5,18,6,11
GP,F,16,U,GT3,A,3,3,at_home,teacher,reputation,mother,1,2,0,yes,yes,yes,no,yes,yes,no,yes,5,1,5,5,1,1,0,16,15,19
MS,M,15,R,GT3,A,0,1,health,other,course,father,1,2,1,yes,yes,yes,no,yes,no,no,no,2,2,3,5,5,3,26,19,2,3
GP,F,15,R,GT3,A,4,0,health,at_home,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,2,1,2,3,1,13,18,15,1
MS,M,15,R,GT3,T,1,0,health,at_home,course,mother,1,4,3,yes,no,yes,yes,yes,no,no,no,3,1,2,1,3,1,5,4,15,5
MS,M,17,R,GT3,A,3,3,teacher,at_home,reputation,father,1,2,0,no,yes,yes,no,yes,no,no,no,3,5,1,2,1,5,23,3,11,2
MS,F,16,R,GT3,A,0,0,health,other,course,father,2,4,0,no,no,yes,no,yes,no,yes,yes,2,2,2,1,3,1,26,13,15,19
GP,M,15,U,LE3,T,0,3,at_home,other,home,other,2,1,0,no,no,no,no,yes,no,yes,no,4,3,4,2,3,4,0,12,12,10
MS,F,17,R,LE3,T,0,0,other,teacher,reputation,other,4,1,3,yes,yes,no,no,yes,no,no,no,2,3,5,5,5,5,31,19,15,18
GP,F,15,R,GT3,T,1,2,at_home,other,course,other,4,1,0,no,yes,no,yes,yes,no,yes,yes,2,1,4,2,5,2,2,2,12,18
MS,F,15,R,GT3,T,0,3,other,services,home,mother,1,2,3,yes,no,yes,no,yes,yes,no,no,2,5,5,5,4,3,0,14,10,10
GP,F,18,U,GT3,A,0,3,other,other,other,mother,2,1,0,yes,yes,yes,yes,no,yes,yes,yes,3,3,1,1,2,2,1,10,14,10
MS,F,16,U,LE3,T,4,3,other,at_home,home,other,2,1,1,no,yes,no,no,no,yes,yes,no,1,1,4,1,3,4,11,19,16,9
GP,F,16,U,LE3,T,2,3,other,other,course,mother,4,1,0,yes,no,yes,yes,yes,yes,no,no,5,1,2,1,2,2,1,18,13,14
MS,M,17,R,GT3,T,4,2,health,teacher,home,mother,3,1,3,yes,no,yes,no,no,no,no,no,3,4,3,1,2,3,27,12,17,3
GP,M,20,R,LE3,A,1,2,other,at_home,home,other,4,1,3,yes,no,yes,no,yes,no,no,yes,3,1,1,1,2,4,2,16,12,18
MS,F,15,R,GT3,T,3,3,other,other,course,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,2,1,2,4,0,9,4,10
MS,M,15,R,LE3,A,4,1,other,teacher,home,mother,4,3,3,yes,yes,yes,yes,no,no,no,no,4,2,5,2,3,5,26,18,18,18
GP,F,15,R,GT3,T,3,4,other,at_home,course,other,1,2,3,no,no,no,no,yes,no,no,no,1,1,1,1,5,3,1,12,12,6
MS,M,17,U,GT3,T,3,3,other,other,reputation,other,4,1,3,yes,yes,yes,yes,yes,no,no,no,5,3,4,2,1,1,5,13,15,14
MS,F,20,R,LE3,T,1,2,health,services,course,mother,2,2,3,yes,yes,no,no,no,yes,no,yes,1,4,2,2,1,4,0,8,5,8
GP,M,20,U,GT3,A,0,3,other,other,home,mother,4,4,3,no,no,no,no,yes,no,no,no,4,1,2,1,2,2,1,15,15,19
GP,M,15,U,LE3,T,3,3,other,health,home,father,1,1,0,no,no,no,no,yes,no,no,no,5,5,1,1,2,4,5,12,18,12
GP,M,21,U,LE3,A,0,2,other,other,course,mother,1,2,3,no,yes,yes,no,yes,no,yes,no,1,2,3,1,2,3,1,15,13,18
GP,F,16,R,GT3,T,0,1,other,other,course,other,4,3,3,no,yes,no,no,no,no,yes,no,3,1,3,5,2,4,0,2,11,12
GP,M,21,R,GT3,A,4,3,teacher,other,reputation,father,1,2,0,yes,yes,no,no,yes,yes,yes,yes,4,5,1,4,1,2,2,16,6,18
GP,M,15,R,GT3,T,3,0,health,at_home,course,mother,4,2,0,no,no,yes,yes,no,no,no,no,3,1,3,2,5,1,0,9,15,1
GP,M,15,U,GT3,T,4,1,other,other,other,mother,1,2,0,no,no,no,yes,yes,yes,no,no,4,1,2,1,2,4,0,12,13,19
MS,F,17,R,GT3,A,4,3,at_home,other,other,father,4,1,3,no,yes,no,no,no,yes,no,no,3,5,5,1,1,1,24,18,15,14
GP,M,15,R,GT3,A,3,4,services,at_home,reputation,mother,2,2,3,yes,no,yes,yes,yes,yes,no,no,3,4,1,2,2,2,1,12,12,18
GP,M,16,U,LE3,A,1,1,other,other,course,father,3,1,0,yes,no,yes,no,yes,no,yes,yes,4,1,2,1,2,1,0,3,12,1
GP,M,15,R,GT3,T,3,3,teacher,other,other,father,2,2,0,no,no,yes,yes,yes,no,no,no,4,5,1,2,5,4,23,18,11,10
MS,M,16,R,GT3,T,1,1,teacher,other,course,other,1,2,0,no,no,yes,no,yes,yes,yes,no,1,2,2,1,3,4,32,7,12,10
GP,M,17,R,LE3,T,1,1,other,other,reputation,other,4,1,3,no,no,no,no,yes,no,yes,yes,3,1,4,5,1,1,0,14,12,14
MS,F,15,U,GT3,T,4,3,other,teacher,reputation,mother,2,2,1,no,no,yes,no,no,yes,yes,no,3,4,5,3,3,3,1,17,11,10
MS,F,15,R,GT3,A,1,1,health,at_home,home,mother,2,2,0,yes,yes,no,no,yes,no,no,yes,3,1,2,1,5,1,29,4,13,19
GP,M,20,R,LE3,T,1,1,other,health,other,mother,4,1,1,yes,no,yes,yes,yes,no,yes,no,4,4,4,1,1,4,1,8,3,19
MS,M,15,R,LE3,A,0,3,health,other,course,father,2,1,0,yes,no,yes,no,no,no,yes,no,2,4,3,1,2,3,0,10,14,10
MS,M,15,U,LE3,T,4,3,health,other,course,other,1,4,0,no,no,no,no,yes,yes,yes,yes,4,1,4,2,4,1,15,19,8,6
GP,F,15,R,LE3,A,4,1,at_home,services,other,mother,1,2,1,no,no,no,yes,yes,yes,no,yes,3,2,5,2,1,2,22,12,1,19
MS,M,18,R,LE3,T,3,2,at_home,services,course,mother,2,2,1,no,no,yes,no,no,yes,yes,no,4,2,2,2,2,4,0,13,8,11
GP,F,15,U,LE3,T,0,3,at_home,other,home,mother,2,1,1,yes,no,yes,no,no,no,no,yes,4,1,2,1,2,1,24,11,13,10
MS,F,18,R,GT3,A,0,3,health,other,home,father,4,4,1,no,no,no,no,no,no,no,no,4,1,2,1,2,1,12,14,15,18
GP,F,15,R,LE3,T,3,3,health,other,course,other,1,2,3,no,no,no,no,yes,yes,no,no,1,4,4,1,5,3,1,13,18,2
GP,F,17,U,LE3,A,1,1,health,teacher,other,father,1,2,0,yes,yes,no,no,yes,yes,yes,yes,3,1,5,5,1,2,5,12,16,18
GP,F,15,U,GT3,A,0,1,at_home,other,reputation,mother,2,1,0,yes,yes,no,no,yes,yes,yes,yes,3,1,3,2,1,5,1,11,11,18
GP,M,18,R,LE3,A,1,3,other,other,other,mother,2,4,0,no,no,no,yes,no,no,yes,no,4,4,2,1,2,3,0,10,11,10
GP,M,15,U,LE3,A,0,3,at_home,at_home,course,father,1,3,0,no,no,yes,no,yes,no,no,no,3,5,1,1,3,5,24,5,11,4
GP,F,20,U,GT3,T,1,1,health,other,home,mother,2,2,0,no,yes,no,yes,yes,no,yes,no,2,1,5,4,5,4,0,12,1,19
GP,F,20,U,GT3,T,4,3,at_home,other,home,mother,2,1,1,no,yes,no,yes,yes,no,yes,no,4,2,3,1,2,4,0,12,10,12
MS,M,15,U,LE3,T,1,1,other,other,reputation,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,2,4,3,1,5,1,2,0,12,4
MS,F,20,U,LE3,T,4,3,teacher,other,home,other,2,1,3,no,yes,no,no,no,yes,no,yes,5,1,5,1,1,1,1,16,15,18
MS,F,15,R,LE3,T,0,3,other,health,home,father,1,4,1,yes,no,yes,no,yes,no,no,yes,5,1,1,1,3,2,0,19,16,6
MS,F,15,R,LE3,A,0,4,health,at_home,home,father,2,1,1,yes,no,no,no,yes,no,no,no,5,1,1,1,5,4,1,18,16,6
GP,F,15,R,GT3,T,4,1,health,at_home,home,mother,1,4,1,yes,yes,no,no,yes,yes,yes,yes,1,1,1,5,3,3,15,19,17,9
GP,F,17,U,LE3,T,2,1,health,other,course,mother,2,1,0,no,yes,yes,yes,yes,no,no,no,4,5,3,2,4,4,28,9,2,10
MS,M,20,R,LE3,A,0,3,other,services,other,father,1,2,1,no,no,yes,no,no,yes,yes,no,3,2,4,1,3,3,1,13,15,18
GP,M,20,U,LE3,T,3,1,other,other,course,mother,4,4,0,yes,yes,yes,no,yes,yes,yes,yes,2,2,2,4,2,4,0,0,1,12
MS,F,15,R,LE3,A,4,3,teacher,at_home,other,father,4,2,2,no,yes,no,no,no,yes,no,no,5,5,1,5,3,1,1,15,16,19
GP,M,16,R,GT3,A,2,0,at_home,at_home,reputation,father,2,2,0,yes,no,yes,no,yes,no,no,yes,3,3,1,1,2,1,2,10,4,2
GP,F,15,U,GT3,T,4,0,health,health,course,other,4,2,3,no,yes,no,no,yes,yes,no,yes,3,1,1,5,1,2,3,16,16,19
GP,F,15,R,LE3,T,4,3,other,health,reputation,other,3,1,3,yes,no,no,no,yes,yes,no,yes,4,1,2,5,4,1,1,13,5,1
GP,F,15,U,GT3,T,4,3,health,other,other,mother,4,1,3,no,yes,no,no,no,no,no,yes,1,4,3,1,3,2,3,16,17,19
MS,M,16,U,GT3,A,4,1,other,other,home,mother,4,2,3,yes,no,no,yes,no,yes,yes,yes,5,1,2,5,2,4,1,17,15,16
GP,M,16,R,LE3,T,3,1,other,other,course,other,2,4,3,no,yes,no,yes,yes,yes,yes,no,4,1,3,1,1,4,2,2,8,12
MS,M,21,U,LE3,A,0,3,teacher,other,reputation,other,2,1,0,yes,no,yes,no,no,no,no,no,3,1,1,1,2,1,0,4,10,4
MS,M,21,R,GT3,A,4,1,at_home,teacher,home,mother,2,4,3,yes,yes,no,yes,yes,yes,no,no,3,1,3,1,3,2,1,13,14,18
GP,F,20,U,GT3,T,4,3,health,other,home,mother,4,1,1,no,no,no,no,no,yes,no,no,5,4,4,1,5,4,3,16,19,18
GP,F,21,U,LE3,A,0,3,other,other,home,father,2,2,1,yes,no,no,no,no,no,no,yes,1,2,1,2,2,1,2,14,5,18
GP,M,15,R,GT3,T,4,0,other,at_home,reputation,mother,4,1,3,yes,yes,yes,no,no,no,no,yes,3,2,1,1,3,1,1,12,15,10
GP,F,15,U,LE3,A,3,1,health,at_home,home,father,1,1,3,yes,yes,yes,no,yes,yes,no,yes,4,1,1,1,5,5,1,16,14,18
GP,F,16,R,LE3,T,2,1,at_home,health,home,mother,4,1,1,no,yes,no,no,yes,no,yes,yes,4,1,2,1,1,2,3,2,6,11
GP,M,21,U,GT3,T,0,4,teacher,health,home,other,2,2,1,yes,no,yes,no,yes,no,yes,no,4,2,1,1,5,4,0,16,16,18
MS,F,16,U,LE3,A,0,3,other,at_home,other,mother,2,1,0,yes,no,no,no,yes,yes,no,no,5,1,1,1,1,1,1,10,10,12
GP,F,20,R,LE3,T,4,3,other,at_home,home,other,4,1,3,yes,no,no,no,no,no,no,yes,2,1,5,1,2,4,3,16,17,18
GP,M,20,U,LE3,T,3,3,teacher,at_home,home,mother,1,2,3,no,no,no,no,yes,no,no,yes,4,2,1,1,2,4,0,14,14,10
GP,M,17,U,LE3,A,4,3,other,services,course,mother,4,1,0,no,yes,yes,yes,no,yes,yes,yes,4,4,5,4,2,1,11,13,0,10
GP,M,16,R,LE3,A,0,1,other,other,other,mother,4,1,3,yes,no,yes,no,yes,no,yes,no,1,3,4,1,2,1,24,17,15,18
