school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,18,R,GT3,T,4,2,other,health,course,father,1,1,2,no,no,yes,no,yes,yes,no,no,1,2,2,1,1,5,8,6,5,15
GP,F,18,U,GT3,T,4,2,other,services,course,father,1,2,0,no,no,no,no,yes,yes,no,no,1,3,3,1,1,5,7,15,18,8
GP,F,17,R,GT3,T,3,3,other,health,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,1,1,2,1,1,5,1,6,18,19
GP,F,17,U,GT3,T,3,2,other,services,home,father,1,1,0,no,no,no,no,yes,yes,no,no,1,1,3,1,1,5,8,15,18,14
GP,F,16,U,GT3,T,2,3,other,health,home,father,1,2,0,no,no,no,yes,yes,yes,no,no,5,2,2,1,1,3,5,18,17,17
GP,F,17,U,GT3,T,4,3,other,services,course,father,1,2,1,no,no,no,no,yes,yes,no,no,1,1,3,1,1,5,7,17,19,18
GP,F,17,R,GT3,T,3,3,other,health,home,father,1,1,2,no,no,no,no,yes,yes,no,no,1,1,3,1,1,5,7,6,18,17
GP,F,17,R,GT3,T,4,2,other,teacher,course,father,1,2,2,no,no,no,no,yes,yes,no,no,1,1,4,1,1,5,8,6,19,16
GP,F,16,R,GT3,T,4,3,other,health,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,2,1,1,1,1,5,4,6,15,17
GP,F,21,U,LE3,A,3,2,health,health,reputation,mother,2,4,2,no,yes,no,no,yes,yes,yes,no,1,1,5,1,2,5,31,16,2,5
GP,M,19,U,GT3,A,3,2,health,other,course,other,4,4,0,no,yes,no,no,yes,no,yes,no,2,1,1,4,1,2,31,8,18,2
GP,F,17,U,GT3,T,2,2,other,other,other,father,1,1,2,no,no,no,no,yes,yes,no,no,2,3,4,1,1,5,9,9,18,4
GP,M,20,R,GT3,T,2,3,services,health,reputation,mother,4,2,3,no,no,no,no,yes,no,no,no,1,1,2,1,4,5,7,16,18,18
GP,F,17,U,GT3,T,3,3,other,health,course,father,1,1,1,no,yes,yes,no,yes,yes,no,no,1,1,3,1,1,5,2,18,6,17
GP,F,21,U,GT3,A,1,2,at_home,other,other,other,4,1,2,no,no,no,no,yes,yes,yes,no,5,5,1,5,1,5,8,0,11,8
GP,F,20,R,GT3,A,3,2,health,services,reputation,other,4,2,2,no,no,yes,no,yes,no,no,no,5,5,1,5,1,2,8,6,10,8
