school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,22,U,GT3,A,2,1,other,at_home,course,mother,1,4,1,no,yes,no,no,yes,yes,yes,yes,1,3,4,1,1,4,3,3,15,1
GP,F,16,U,LE3,T,3,3,other,other,other,other,1,3,3,no,no,no,yes,yes,no,no,no,4,3,2,1,1,4,11,17,10,11
GP,M,15,U,LE3,T,1,1,other,other,home,mother,1,1,1,no,no,no,no,yes,yes,no,no,3,5,5,1,1,1,3,6,0,19
GP,M,18,U,GT3,T,4,0,at_home,health,reputation,mother,4,2,2,no,no,no,no,yes,yes,no,no,2,4,4,1,2,3,12,17,16,19
GP,M,15,U,LE3,A,2,1,health,other,reputation,other,1,3,0,no,no,no,no,yes,yes,no,no,2,2,4,1,2,2,1,16,19,18
GP,M,15,U,GT3,T,2,0,teacher,teacher,course,father,4,4,3,no,yes,no,no,yes,yes,yes,no,4,2,3,3,4,1,11,15,16,12
GP,M,18,U,GT3,T,4,1,other,at_home,reputation,mother,4,2,2,no,no,no,no,yes,yes,yes,no,2,4,4,5,5,3,1,18,16,19
GP,M,18,U,LE3,T,4,1,at_home,other,reputation,mother,4,1,0,no,yes,no,no,yes,yes,no,no,4,4,3,5,2,3,5,14,16,19
GP,M,18,U,GT3,T,4,1,teacher,at_home,reputation,mother,4,4,1,no,no,no,no,yes,yes,no,no,1,4,3,5,5,3,5,16,19,19
GP,M,15,U,LE3,T,1,0,other,health,course,other,4,1,3,no,yes,no,no,yes,no,yes,no,1,2,1,1,1,1,5,5,2,19
GP,F,20,U,GT3,T,3,1,health,services,reputation,mother,4,2,2,no,yes,no,no,yes,yes,yes,no,2,4,2,4,1,3,4,11,14,19
GP,F,16,U,GT3,T,2,1,teacher,teacher,home,other,3,2,1,yes,no,no,yes,yes,no,no,no,4,2,3,3,1,1,4,17,1,12
GP,F,20,U,GT3,T,2,1,other,other,course,other,3,4,1,no,no,no,no,yes,no,no,no,5,4,2,1,1,1,29,0,0,4
GP,M,22,U,GT3,T,2,0,other,teacher,course,mother,4,4,0,no,no,no,no,yes,yes,yes,no,1,4,3,4,3,3,6,15,16,10
GP,F,16,U,GT3,T,2,1,teacher,services,home,other,3,2,2,yes,no,no,yes,yes,no,no,no,5,1,3,2,1,1,4,16,0,12
GP,F,15,U,GT3,A,4,3,other,other,home,father,2,4,3,no,yes,no,no,yes,yes,no,no,2,3,2,1,5,3,0,10,17,10
GP,F,20,U,GT3,T,4,3,health,other,reputation,mother,1,2,1,no,no,no,no,yes,yes,yes,yes,2,5,3,1,3,5,1,18,16,19
GP,M,16,U,GT3,T,3,1,other,services,course,other,3,2,2,no,yes,no,no,yes,no,yes,no,1,1,2,1,1,1,4,5,5,19
GP,F,21,U,LE3,A,2,1,teacher,other,course,mother,4,4,0,no,no,no,no,yes,yes,yes,no,1,3,1,3,4,3,4,8,3,10
GP,F,21,U,GT3,T,3,3,other,other,reputation,father,4,1,1,no,no,yes,yes,yes,yes,yes,no,4,2,5,1,1,1,1,17,14,18
GP,M,18,U,GT3,T,4,1,other,at_home,reputation,mother,4,2,0,no,no,no,no,yes,yes,no,no,2,2,4,1,2,3,1,18,16,18
