school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,20,R,GT3,T,1,4,other,health,reputation,father,4,2,2,yes,yes,no,no,yes,yes,no,no,1,3,1,1,4,2,3,11,3,0
GP,F,16,U,GT3,T,0,0,teacher,services,reputation,other,4,1,0,yes,yes,no,no,yes,yes,no,yes,4,4,1,5,1,1,0,6,10,12
GP,M,20,U,GT3,T,4,0,services,services,course,mother,4,2,0,no,no,no,yes,yes,yes,no,no,1,2,4,4,2,5,0,13,12,3
GP,M,20,R,GT3,T,1,2,teacher,other,reputation,father,4,2,2,yes,no,no,no,yes,yes,no,no,1,3,1,2,1,1,2,12,0,18
GP,F,15,U,GT3,T,1,4,health,services,reputation,father,4,2,0,no,yes,yes,no,yes,no,yes,no,1,3,1,4,1,5,11,5,9,2
GP,F,16,U,GT3,T,0,1,other,services,course,father,4,2,0,no,no,yes,no,yes,yes,yes,no,5,2,4,3,1,4,5,6,9,1
GP,F,16,R,GT3,T,3,4,services,health,home,other,4,4,0,yes,no,no,yes,yes,yes,yes,no,1,1,2,5,1,1,5,4,1,11
GP,F,20,U,LE3,A,4,2,teacher,health,course,mother,4,2,0,no,yes,yes,no,yes,yes,yes,yes,5,4,5,5,1,1,27,17,17,19
GP,M,15,R,GT3,T,4,3,health,services,home,father,3,2,2,yes,no,no,yes,yes,yes,yes,no,4,4,2,2,2,3,5,18,19,3
GP,M,20,U,GT3,T,0,2,teacher,health,course,mother,4,1,0,no,yes,yes,yes,yes,no,yes,yes,3,3,4,4,1,5,12,5,8,17
GP,F,21,R,GT3,T,1,0,services,health,course,other,4,1,3,no,no,no,no,yes,yes,yes,yes,2,3,4,4,2,1,5,10,8,0
MS,F,16,R,GT3,T,3,2,health,services,home,father,1,2,0,no,no,no,yes,yes,no,yes,no,4,2,3,4,5,5,13,6,13,17
GP,F,21,R,GT3,A,4,2,services,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,3,1,4,5,5,13,11,13,3
GP,F,17,U,GT3,T,0,0,health,services,reputation,mother,4,1,0,yes,yes,yes,yes,yes,no,yes,no,5,5,5,5,1,5,0,13,12,1
GP,F,16,U,GT3,T,1,1,at_home,services,reputation,father,1,2,0,no,no,yes,no,yes,no,yes,no,3,4,2,1,1,4,2,11,12,14
GP,F,20,R,GT3,A,0,0,at_home,teacher,reputation,father,1,1,0,yes,yes,no,no,no,no,no,no,2,3,1,1,1,5,0,6,14,9
GP,M,16,U,GT3,T,4,3,services,health,home,father,4,1,0,no,yes,no,no,yes,yes,yes,no,2,3,4,1,1,2,2,6,14,16
MS,F,20,U,GT3,T,0,4,other,services,other,father,4,2,0,no,yes,yes,no,no,yes,yes,no,2,3,1,5,1,5,10,9,9,0
MS,M,15,R,GT3,A,4,4,teacher,teacher,other,father,1,2,1,yes,no,yes,no,yes,yes,no,yes,4,5,1,1,1,5,4,5,2,11
GP,F,20,U,GT3,T,0,0,services,teacher,reputation,mother,1,1,0,no,yes,no,yes,yes,no,no,no,5,4,5,1,2,2,0,13,12,19
GP,M,15,U,GT3,T,1,3,services,teacher,reputation,other,4,1,0,no,yes,no,no,yes,yes,yes,no,4,5,2,1,3,2,0,12,1,14
GP,F,21,U,GT3,T,1,0,other,teacher,reputation,mother,3,4,0,yes,yes,no,no,yes,no,no,no,3,3,3,1,1,5,0,16,15,18
GP,F,16,U,GT3,T,4,0,teacher,health,reputation,father,2,4,0,no,yes,no,yes,yes,yes,no,no,4,5,1,1,3,3,0,6,14,16
GP,M,20,U,GT3,T,4,2,services,other,home,mother,3,3,0,yes,yes,yes,no,yes,yes,no,yes,3,3,3,1,1,4,0,15,17,19
GP,F,17,U,GT3,T,0,1,at_home,services,reputation,father,2,2,0,no,yes,yes,no,yes,no,yes,no,4,1,2,1,1,4,3,5,11,1
GP,M,20,R,GT3,A,4,0,other,health,home,mother,3,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,2,5,5,14,14,2,18
GP,F,21,U,GT3,A,1,2,services,teacher,reputation,mother,4,2,0,yes,no,no,no,yes,yes,yes,yes,3,4,2,1,2,2,0,12,10,11
GP,F,21,U,GT3,T,1,4,at_home,teacher,reputation,mother,1,2,0,no,yes,no,yes,yes,no,no,no,4,4,4,1,3,3,3,13,11,2
GP,F,21,R,GT3,T,0,0,other,health,reputation,father,4,1,1,yes,yes,no,no,yes,yes,yes,no,2,3,4,2,1,1,0,10,8,3
GP,M,20,U,GT3,T,4,0,services,health,course,father,2,3,0,no,yes,no,no,yes,yes,no,yes,5,2,3,1,4,2,2,11,1,17
GP,F,20,R,GT3,T,3,4,services,health,other,other,1,1,2,no,yes,no,no,yes,yes,no,no,3,2,1,1,1,3,4,13,10,2
GP,M,16,U,GT3,T,1,0,teacher,teacher,reputation,other,4,2,1,yes,yes,no,no,yes,yes,no,no,4,1,1,1,1,1,0,5,1,1
GP,F,20,U,GT3,A,0,0,health,services,course,mother,4,1,0,no,yes,no,yes,yes,no,yes,no,5,4,5,5,1,1,28,13,11,16
GP,F,20,U,GT3,T,1,2,other,health,reputation,father,4,2,0,yes,no,no,yes,yes,yes,no,no,3,4,1,1,1,3,4,6,10,2
GP,M,16,U,GT3,A,4,3,services,teacher,course,father,4,2,0,yes,yes,no,no,yes,yes,no,yes,4,2,3,4,1,4,5,5,4,18
GP,F,21,U,GT3,T,1,0,at_home,other,home,mother,4,2,0,yes,no,no,no,yes,yes,yes,no,3,1,5,2,1,2,0,4,10,2
GP,F,18,U,GT3,T,3,2,health,health,course,other,4,1,0,yes,no,no,no,yes,yes,no,yes,5,3,3,4,5,2,5,9,13,14
GP,M,20,U,GT3,T,2,3,other,health,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,1,1,2,1,2,11,1,19
MS,F,15,U,GT3,T,4,3,other,health,course,other,4,2,0,no,yes,yes,no,yes,yes,yes,yes,5,5,1,4,1,2,5,6,10,16
MS,F,15,R,GT3,T,2,2,health,health,other,father,4,1,3,yes,yes,no,no,yes,no,yes,no,5,2,1,5,1,2,4,10,0,12
