school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,21,U,LE3,T,4,4,other,services,course,father,1,2,3,no,yes,yes,no,yes,yes,yes,yes,4,3,1,1,1,5,2,11,4,10
MS,M,20,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,4,1,1,1,8,15,5,18
GP,M,15,U,LE3,T,2,4,services,teacher,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,4,4,2,3,1,18,3,17
GP,F,15,U,GT3,T,1,4,health,services,reputation,mother,4,1,0,yes,yes,yes,yes,yes,yes,yes,no,1,4,3,5,5,1,2,13,15,18
MS,F,21,U,GT3,T,1,3,other,at_home,home,father,1,2,0,no,yes,yes,no,yes,no,yes,yes,2,3,3,5,1,3,1,7,6,12
GP,F,20,U,LE3,T,3,3,other,other,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,26,9,8,4
MS,M,15,U,GT3,T,3,4,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,3,4,1,5,0,13,10,18
GP,M,15,U,LE3,T,0,4,teacher,teacher,reputation,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,4,1,2,2,9,17,0,18
GP,F,16,U,LE3,T,3,2,health,at_home,reputation,other,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,1,1,5,4,2,17,18,15
MS,M,15,U,LE3,T,2,2,health,health,other,father,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,5,3,5,1,3,0,14,9,18
MS,F,19,U,GT3,T,0,2,other,other,course,father,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,3,2,5,5,1,0,9,4,17
GP,M,15,U,GT3,T,3,3,health,health,course,other,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,1,6,9,12
MS,M,20,U,LE3,T,0,4,health,health,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,4,2,1,5,3,8,11,12,17
MS,F,21,U,LE3,T,0,0,other,teacher,course,other,1,2,3,yes,yes,yes,no,yes,no,yes,no,4,5,3,1,2,2,1,15,9,10
GP,F,19,U,GT3,T,2,3,other,services,reputation,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,2,2,1,5,5,1,18,16,15
GP,F,21,U,LE3,T,3,4,other,teacher,reputation,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,5,3,1,1,5,4,29,18,11,7
GP,M,15,U,GT3,T,3,3,health,health,other,other,3,2,0,no,yes,no,no,yes,yes,yes,yes,5,4,1,2,1,5,1,8,8,6
GP,F,15,U,GT3,T,2,4,other,services,reputation,mother,1,1,0,yes,yes,yes,no,yes,yes,yes,yes,1,4,2,5,5,3,11,17,2,12
