school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,21,U,LE3,T,1,1,health,teacher,course,father,1,1,0,no,yes,yes,no,no,no,no,yes,4,2,2,1,1,1,1,18,8,10
MS,F,17,U,LE3,T,4,3,at_home,health,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,4,1,1,2,5,0,13,13,16
MS,M,15,U,LE3,T,0,1,at_home,services,home,father,1,1,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,1,16,10,15
MS,M,15,R,LE3,T,4,1,at_home,health,home,mother,2,1,0,no,yes,yes,yes,yes,yes,no,no,1,4,1,4,4,1,8,18,16,12
GP,M,15,R,LE3,T,3,0,other,at_home,reputation,father,4,4,1,no,yes,no,no,no,yes,no,no,4,1,2,1,4,4,3,13,8,12
GP,F,16,U,GT3,A,4,1,health,services,course,other,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,1,4,0,14,12,14
GP,F,18,U,LE3,A,3,0,at_home,at_home,course,father,2,2,0,yes,no,yes,no,yes,no,no,no,4,4,5,1,5,5,0,8,6,15
MS,F,15,R,LE3,A,3,0,teacher,teacher,home,father,1,2,0,yes,yes,yes,yes,no,yes,no,no,5,4,1,1,1,1,1,8,15,14
MS,M,16,U,GT3,T,0,3,other,other,course,mother,1,4,0,yes,yes,yes,yes,no,yes,yes,yes,4,2,2,5,3,1,3,17,12,14
GP,F,15,U,LE3,T,4,1,services,services,reputation,mother,4,4,0,yes,no,no,no,yes,no,yes,no,4,2,5,5,4,3,19,5,7,19
MS,M,16,U,LE3,T,2,1,health,teacher,home,father,2,3,0,no,yes,no,no,no,no,yes,yes,4,1,4,1,2,5,1,14,12,11
MS,F,17,U,LE3,A,1,4,at_home,teacher,course,father,1,2,3,yes,yes,no,no,no,yes,yes,no,5,4,5,4,3,4,0,14,12,14
MS,F,18,U,GT3,A,4,0,health,teacher,home,mother,2,2,3,no,yes,yes,no,yes,yes,no,yes,2,2,1,3,4,2,6,8,8,8
GP,M,16,R,GT3,T,3,3,at_home,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,no,yes,4,2,1,2,3,3,5,10,10,10
MS,F,15,R,LE3,A,4,1,at_home,teacher,course,father,1,2,0,yes,yes,no,yes,no,yes,no,no,5,4,2,1,3,4,0,12,14,19
GP,M,21,U,GT3,A,4,1,health,services,reputation,other,4,2,0,no,no,no,no,no,yes,no,no,1,2,1,1,4,1,19,3,16,3
MS,F,15,U,GT3,T,4,1,at_home,other,reputation,father,1,1,0,no,yes,yes,no,yes,yes,yes,yes,2,4,5,5,2,5,3,8,11,14
GP,F,19,U,LE3,T,1,4,services,at_home,reputation,mother,2,1,0,no,yes,yes,yes,no,yes,yes,no,1,4,2,4,2,1,23,10,18,8
MS,F,16,U,GT3,A,3,1,services,at_home,course,mother,2,1,0,no,no,no,no,no,yes,yes,yes,1,5,5,5,1,5,1,11,10,10
MS,F,15,U,LE3,T,4,1,at_home,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,5,4,2,1,2,1,3,8,12,14
MS,F,15,R,GT3,T,4,1,other,teacher,home,father,4,1,0,yes,no,no,yes,yes,yes,no,no,3,2,1,5,4,5,6,12,18,16
GP,F,16,R,GT3,T,3,1,services,services,course,father,1,2,0,yes,no,yes,no,yes,no,yes,no,1,2,1,1,5,1,6,8,12,19
GP,F,16,U,LE3,T,4,0,services,at_home,other,father,1,2,0,no,no,no,yes,yes,yes,no,no,4,2,3,1,3,5,9,10,10,19
GP,M,16,U,GT3,A,1,3,other,teacher,reputation,father,1,4,3,no,yes,no,yes,yes,yes,yes,no,2,4,4,4,2,2,1,15,12,10
GP,F,17,U,GT3,A,4,1,at_home,at_home,course,father,2,2,0,yes,no,yes,no,yes,no,no,no,4,4,5,1,5,5,0,5,4,14
GP,M,15,R,GT3,A,4,1,at_home,services,home,father,4,3,3,no,no,no,no,yes,yes,yes,no,1,4,1,5,4,4,0,13,14,19
MS,F,16,U,LE3,T,2,0,at_home,teacher,home,father,2,1,1,no,no,yes,no,no,no,no,no,2,4,4,1,3,1,1,15,12,12
MS,F,15,R,LE3,T,1,1,health,teacher,home,mother,4,1,3,yes,no,no,no,no,no,no,no,1,1,1,1,3,4,4,8,15,8
MS,F,16,U,GT3,T,4,1,health,teacher,home,mother,1,2,3,no,yes,no,no,no,yes,no,yes,2,1,2,4,1,5,5,11,8,10
GP,M,16,R,LE3,T,3,1,other,services,course,father,4,4,1,no,yes,no,no,no,yes,yes,no,4,1,5,1,4,4,2,13,11,15
GP,F,15,U,GT3,A,4,1,health,at_home,home,mother,4,1,0,yes,yes,no,no,yes,no,yes,yes,1,4,4,4,3,2,26,2,16,0
GP,F,16,U,GT3,T,2,1,health,services,home,father,2,1,3,yes,yes,yes,no,yes,yes,yes,no,1,4,5,1,1,1,6,3,7,10
GP,M,18,U,LE3,T,1,0,at_home,at_home,course,other,4,4,1,yes,no,yes,no,yes,yes,yes,yes,4,4,4,5,4,4,2,13,19,19
MS,F,15,R,GT3,T,1,1,services,teacher,reputation,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,2,1,2,1,5,1,3,12,12,19
GP,M,18,U,GT3,T,4,2,at_home,at_home,other,father,2,1,0,no,no,no,yes,no,yes,no,yes,1,2,1,2,5,4,1,12,8,11
MS,F,18,U,LE3,A,4,4,other,teacher,reputation,other,2,2,3,no,no,yes,no,yes,no,yes,no,2,2,5,2,4,2,5,2,2,10
GP,M,16,R,LE3,T,3,0,other,services,course,other,4,1,1,no,yes,yes,no,yes,yes,yes,no,4,1,2,1,4,5,3,13,11,12
MS,F,18,R,GT3,T,1,4,at_home,other,other,mother,1,4,3,no,no,no,yes,yes,yes,no,no,2,4,2,1,1,3,0,15,11,19
GP,F,16,U,GT3,A,3,1,services,at_home,reputation,other,1,1,0,yes,yes,yes,no,no,yes,yes,yes,4,4,5,5,2,1,2,3,12,14
MS,F,15,R,LE3,T,3,4,health,services,course,other,1,2,0,no,yes,no,yes,no,yes,yes,no,4,1,2,1,2,3,4,13,12,12
GP,F,15,U,GT3,T,3,4,teacher,teacher,reputation,other,1,2,0,yes,yes,yes,no,yes,yes,no,yes,3,1,1,5,5,4,25,14,12,2
GP,F,16,U,GT3,T,1,4,at_home,teacher,reputation,mother,2,3,0,no,yes,yes,yes,no,yes,yes,no,4,4,4,1,2,5,3,15,12,12
GP,F,16,U,GT3,T,3,1,services,services,home,other,1,2,0,yes,yes,yes,no,yes,yes,no,yes,1,4,1,4,1,1,6,4,12,10
MS,F,20,U,LE3,T,1,1,at_home,teacher,reputation,other,1,2,0,no,yes,no,yes,yes,yes,no,no,2,1,2,1,1,2,2,18,10,12
MS,F,15,R,GT3,A,1,1,at_home,other,reputation,other,4,1,3,no,yes,yes,no,no,yes,no,no,1,4,1,5,3,5,2,2,13,19
GP,M,16,U,GT3,A,1,3,at_home,at_home,other,father,1,4,3,no,yes,no,yes,yes,yes,yes,no,4,4,4,2,2,3,1,15,14,19
GP,F,20,R,GT3,T,3,4,health,teacher,course,mother,4,4,3,no,no,no,no,yes,yes,yes,no,4,5,5,1,1,2,7,15,2,12
MS,F,16,R,LE3,A,0,0,other,other,course,mother,2,1,0,yes,yes,yes,yes,no,no,yes,yes,1,2,1,2,5,1,2,10,18,12
GP,M,18,R,LE3,T,1,1,at_home,other,home,father,4,2,3,yes,no,no,no,no,yes,no,no,1,1,2,2,4,4,2,10,16,10
MS,F,18,R,GT3,T,0,1,health,teacher,course,father,2,1,0,no,no,no,no,no,no,no,yes,4,1,2,1,4,3,2,15,4,10
GP,M,16,U,GT3,T,3,0,other,at_home,home,father,2,2,1,no,yes,yes,no,no,yes,yes,no,4,1,3,1,5,2,1,14,10,15
MS,F,16,U,LE3,A,4,1,health,teacher,course,other,1,2,3,yes,yes,no,no,yes,yes,yes,yes,3,2,5,2,2,4,0,4,10,0
GP,F,17,U,GT3,A,3,4,other,other,course,father,4,1,3,no,no,no,yes,no,yes,yes,no,5,2,2,1,2,5,8,2,8,10
GP,F,16,R,GT3,A,1,0,at_home,at_home,home,other,2,1,0,yes,no,no,no,yes,yes,yes,yes,5,4,1,1,1,5,4,13,19,11
GP,M,15,R,LE3,T,0,3,at_home,services,reputation,father,2,1,0,yes,yes,yes,no,no,no,no,yes,1,4,5,4,1,2,6,5,10,8
GP,F,15,R,LE3,A,4,1,at_home,at_home,other,father,1,2,0,yes,yes,no,no,no,yes,yes,no,5,4,2,1,1,5,0,12,14,19
MS,M,16,R,LE3,T,3,1,at_home,at_home,reputation,father,2,2,0,yes,yes,yes,no,no,no,yes,no,4,4,2,1,5,2,3,13,3,19
MS,F,15,R,LE3,T,1,3,services,teacher,reputation,father,2,2,0,yes,yes,yes,no,yes,yes,no,yes,1,4,2,1,4,1,8,8,2,10
GP,F,16,U,GT3,T,3,0,health,services,reputation,other,1,1,0,yes,yes,yes,no,yes,yes,no,no,4,1,1,5,1,1,2,5,11,1
GP,F,16,U,GT3,A,0,1,at_home,services,reputation,mother,1,4,1,no,yes,yes,no,no,yes,no,yes,4,2,1,3,4,1,5,8,12,8
GP,F,18,U,GT3,T,3,3,teacher,teacher,reputation,father,2,2,3,yes,no,yes,no,yes,yes,yes,yes,2,1,1,1,4,1,16,10,18,4
MS,F,15,U,GT3,A,1,1,other,teacher,reputation,other,1,2,1,yes,no,yes,no,no,no,yes,yes,2,4,1,4,5,4,1,8,10,8
GP,F,20,U,GT3,T,4,4,other,teacher,reputation,father,1,1,3,no,no,yes,yes,no,yes,yes,no,4,4,4,5,1,5,7,12,17,14
GP,F,16,U,LE3,T,1,1,other,at_home,course,other,1,1,3,yes,no,yes,no,no,yes,yes,yes,1,4,2,4,2,5,4,5,10,10
GP,F,21,U,GT3,T,4,1,at_home,at_home,reputation,mother,2,2,3,yes,yes,yes,no,yes,no,yes,yes,4,1,1,1,4,5,4,10,4,11
MS,F,18,R,GT3,A,1,1,at_home,health,course,father,2,2,0,no,no,yes,no,yes,yes,no,no,4,2,5,3,4,1,1,3,8,0
MS,F,15,R,GT3,T,3,1,other,at_home,course,mother,1,1,3,no,yes,yes,no,no,yes,yes,yes,2,1,4,5,2,1,0,10,11,12
GP,M,16,R,GT3,T,1,3,health,teacher,course,mother,1,2,0,no,yes,no,no,yes,no,no,yes,4,1,5,2,4,4,4,8,11,8
MS,F,15,R,GT3,T,1,1,teacher,services,reputation,father,1,1,0,no,no,yes,no,no,yes,no,yes,4,1,2,1,2,4,1,10,12,8
GP,F,15,U,LE3,T,0,1,other,at_home,home,father,1,2,0,no,yes,no,no,yes,no,yes,no,4,4,1,1,2,5,11,2,11,10
GP,F,17,U,GT3,T,0,1,other,other,home,father,4,1,0,yes,no,no,no,yes,no,yes,yes,1,5,1,1,4,3,7,11,10,10
MS,F,16,R,GT3,T,3,0,services,teacher,home,father,1,2,0,yes,no,no,yes,yes,yes,no,no,4,2,1,1,1,4,6,1,14,19
GP,F,15,U,GT3,A,0,1,other,at_home,reputation,father,2,1,3,yes,yes,yes,no,no,no,yes,yes,4,4,3,4,3,5,11,1,3,10
GP,F,15,R,GT3,T,3,1,other,teacher,course,mother,1,4,0,no,no,no,yes,yes,yes,yes,yes,4,4,1,3,2,5,2,14,14,19
MS,M,16,U,GT3,T,0,3,other,health,reputation,father,1,1,0,yes,yes,no,no,no,yes,no,no,4,2,1,5,1,4,3,18,10,12
MS,M,20,U,LE3,T,0,4,services,teacher,home,mother,1,2,3,yes,no,yes,yes,no,yes,yes,no,1,4,2,2,5,1,6,10,12,13
GP,F,16,R,LE3,T,4,1,health,at_home,other,father,4,2,0,no,no,no,yes,yes,yes,no,no,4,2,3,1,3,5,9,10,10,19
MS,F,21,U,LE3,T,3,4,health,teacher,home,father,2,1,3,yes,yes,yes,no,no,no,no,no,2,5,1,5,4,1,2,16,16,0
GP,F,15,U,LE3,T,3,1,services,services,reputation,father,2,2,0,yes,no,no,no,yes,yes,no,yes,4,4,1,1,5,1,4,0,12,19
GP,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,4,1,3,no,no,yes,yes,yes,no,yes,no,5,1,4,4,3,3,12,16,18,19
GP,F,18,U,LE3,T,1,4,health,at_home,reputation,mother,4,2,3,no,yes,no,no,yes,no,yes,no,1,1,1,1,4,4,12,3,12,5
GP,M,16,R,LE3,T,3,4,services,at_home,home,mother,1,2,0,no,yes,no,no,no,no,yes,no,5,4,1,1,5,3,9,18,18,12
GP,F,15,R,LE3,T,0,4,services,services,home,other,1,2,0,no,yes,no,no,no,yes,yes,no,4,2,1,1,5,3,6,13,13,10
GP,F,15,U,LE3,T,4,1,other,services,course,father,1,1,0,yes,no,yes,no,no,no,no,no,4,4,5,1,5,4,4,2,8,10
GP,M,15,U,LE3,T,3,0,other,at_home,course,other,1,2,0,yes,yes,yes,no,no,yes,yes,no,2,1,2,5,5,2,3,18,10,19
MS,M,16,R,GT3,T,4,4,health,other,home,mother,2,3,0,no,yes,no,yes,no,yes,no,no,4,2,1,4,2,3,4,12,15,12
GP,F,16,U,LE3,A,3,1,at_home,at_home,course,father,2,2,0,yes,no,yes,no,yes,no,no,no,4,4,5,1,5,5,0,5,1,15
GP,M,18,U,GT3,A,3,0,other,teacher,reputation,mother,4,2,1,no,no,no,no,no,no,no,no,1,2,2,1,4,5,25,5,3,10
MS,F,18,R,GT3,T,3,3,other,health,course,mother,4,4,3,no,no,no,no,yes,yes,yes,no,4,4,2,1,1,1,1,13,12,19
GP,M,16,R,LE3,T,3,0,at_home,teacher,reputation,other,2,1,0,yes,yes,yes,no,no,yes,yes,no,1,4,2,1,5,2,2,13,11,19
GP,M,15,U,LE3,T,1,1,services,teacher,course,father,1,1,0,no,no,yes,no,no,no,yes,yes,4,2,2,1,1,4,6,15,13,8
GP,M,19,U,GT3,A,0,1,other,other,reputation,other,1,1,3,yes,no,yes,no,yes,no,no,yes,1,4,1,2,5,1,1,15,19,19
GP,M,15,U,GT3,T,0,0,other,at_home,reputation,mother,1,1,0,yes,no,yes,no,no,yes,yes,yes,4,1,2,1,5,1,5,4,8,10
GP,F,16,U,GT3,T,3,1,teacher,services,course,other,1,2,0,no,yes,no,no,yes,yes,no,yes,1,4,2,4,2,1,3,17,12,19
MS,M,16,R,GT3,A,1,3,at_home,at_home,other,father,1,4,0,no,yes,no,no,yes,no,yes,yes,4,4,2,1,1,4,0,15,12,11
