school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,16,R,GT3,A,4,3,health,other,home,other,1,1,0,no,yes,no,no,yes,yes,no,no,1,1,5,2,1,2,0,10,18,15
GP,F,18,R,GT3,A,1,2,services,at_home,course,other,1,4,0,no,no,yes,yes,no,yes,no,no,3,1,1,2,2,2,0,13,2,18
GP,M,16,U,GT3,A,2,4,teacher,services,reputation,mother,4,4,2,yes,no,no,yes,yes,yes,no,no,1,1,3,2,4,5,8,17,19,10
GP,F,20,U,GT3,T,2,3,services,teacher,reputation,other,1,2,3,no,yes,no,no,no,yes,no,no,4,1,2,1,2,5,10,13,12,16
GP,F,15,U,GT3,T,1,0,health,health,other,other,1,1,3,yes,yes,no,no,yes,yes,no,no,5,1,2,1,2,5,4,16,18,10
GP,F,16,U,GT3,T,0,0,services,teacher,reputation,father,1,4,0,no,yes,no,no,yes,yes,no,yes,5,4,2,1,3,5,0,14,15,0
GP,M,15,R,GT3,T,4,1,services,health,course,other,2,2,0,no,no,yes,no,no,yes,yes,no,1,1,1,1,1,5,8,3,3,13
GP,F,19,U,GT3,A,2,2,services,teacher,other,mother,1,4,2,no,no,no,yes,yes,yes,no,no,1,1,5,1,2,5,16,16,18,16
GP,M,15,R,GT3,T,1,1,teacher,health,course,mother,4,2,0,no,yes,no,no,yes,yes,yes,no,3,2,2,1,1,2,6,5,17,16
GP,M,15,R,GT3,T,2,0,teacher,health,course,mother,4,2,0,no,yes,yes,no,no,yes,no,no,4,2,2,1,1,5,7,1,3,16
GP,F,18,R,GT3,A,4,1,at_home,at_home,course,other,4,4,0,no,yes,yes,no,yes,yes,yes,no,1,1,4,2,5,5,0,8,2,9
MS,F,17,R,GT3,T,4,0,services,services,home,other,1,1,0,no,no,yes,no,no,yes,no,no,4,2,1,1,3,5,7,9,10,5
