school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,18,U,GT3,T,0,3,health,other,reputation,other,1,4,0,no,yes,no,no,yes,no,yes,yes,1,1,2,1,5,5,1,11,10,10
GP,F,16,U,LE3,A,0,0,other,other,course,father,1,2,1,no,yes,no,no,yes,no,yes,yes,1,5,5,1,1,1,10,8,18,7
GP,F,17,U,LE3,T,2,0,at_home,services,home,other,1,2,3,no,yes,yes,no,no,yes,no,no,2,1,1,2,5,4,22,4,17,13
GP,F,20,U,GT3,A,3,3,other,health,other,father,4,1,3,no,yes,no,yes,yes,no,no,yes,1,1,1,2,3,5,1,4,12,18
GP,M,16,U,GT3,T,3,4,services,services,reputation,father,2,2,0,yes,no,no,yes,no,no,yes,yes,4,1,5,1,3,4,2,12,14,12
GP,F,16,U,GT3,A,0,0,other,at_home,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,1,2,4,1,2,7,13,12,17
MS,M,18,U,GT3,T,1,3,health,health,home,other,1,3,0,yes,yes,no,yes,yes,no,yes,yes,1,2,4,1,4,1,3,12,12,15
GP,F,15,U,GT3,T,3,4,teacher,health,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,4,2,1,1,5,0,12,18,13
GP,F,16,U,GT3,T,3,3,other,health,home,father,1,1,0,yes,yes,yes,yes,no,yes,yes,yes,2,3,1,2,4,4,3,8,17,13
GP,M,21,R,LE3,A,3,3,teacher,health,reputation,mother,1,1,0,no,no,no,yes,yes,no,yes,yes,1,4,1,5,5,1,1,4,12,18
GP,M,16,U,GT3,A,4,4,services,other,other,father,1,2,0,no,no,no,yes,no,no,yes,yes,4,4,4,1,3,4,10,11,15,12
GP,F,15,U,GT3,T,3,0,other,health,home,other,1,3,3,no,no,no,no,no,no,no,yes,2,1,2,2,3,5,3,10,16,18
GP,M,15,R,LE3,T,0,0,teacher,services,reputation,other,1,3,3,no,yes,yes,no,yes,yes,no,yes,1,4,2,1,4,5,2,12,12,13
GP,M,16,R,GT3,A,3,3,other,other,home,father,2,1,3,no,yes,yes,yes,no,yes,yes,yes,1,4,2,1,2,4,13,10,10,18
GP,F,15,U,GT3,T,3,0,other,health,home,father,1,2,0,yes,yes,yes,no,no,no,no,no,4,5,2,5,3,4,0,12,18,10
GP,F,16,R,GT3,T,3,3,other,at_home,home,father,2,2,1,yes,no,yes,yes,yes,yes,yes,no,1,2,5,1,4,4,26,11,10,10
MS,F,15,U,GT3,T,3,3,teacher,teacher,course,other,1,4,0,no,yes,yes,yes,no,no,yes,yes,5,2,2,1,5,2,0,11,12,14
MS,F,22,U,LE3,T,3,3,services,health,other,mother,2,1,1,no,yes,no,yes,yes,no,no,no,1,2,1,2,4,5,31,4,12,18
GP,M,16,U,GT3,T,4,0,other,health,reputation,other,1,1,3,no,no,yes,yes,no,yes,yes,no,4,5,2,2,2,5,26,4,18,12
GP,M,16,U,GT3,T,4,0,at_home,health,other,father,1,2,3,no,no,no,yes,no,yes,yes,no,1,4,4,3,2,1,3,10,10,0
MS,M,15,U,GT3,T,2,4,services,at_home,other,other,1,1,0,no,no,no,no,no,no,yes,yes,1,2,3,2,5,4,3,11,18,12
GP,F,18,U,LE3,T,3,4,other,other,other,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,1,1,2,5,3,4,30,11,12,12
GP,M,15,U,LE3,A,3,3,teacher,other,other,father,1,1,3,yes,no,no,yes,no,no,no,no,4,5,2,1,1,5,0,12,17,13
MS,F,16,U,GT3,T,1,3,other,other,course,father,1,3,3,yes,yes,no,yes,yes,no,yes,yes,4,2,2,1,2,3,4,18,12,19
GP,M,15,U,LE3,T,1,1,teacher,teacher,reputation,other,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,5,4,1,5,4,18,18,12,18
GP,M,15,R,LE3,A,2,2,teacher,health,reputation,other,1,3,1,yes,yes,yes,no,yes,no,yes,yes,4,1,3,1,1,1,0,10,17,12
GP,F,16,U,GT3,A,3,0,teacher,health,course,other,1,1,0,no,yes,yes,no,yes,no,yes,yes,4,5,2,2,4,4,3,11,12,12
GP,F,16,U,GT3,T,3,0,other,health,other,father,2,2,0,yes,no,yes,yes,no,yes,yes,yes,1,1,4,3,4,2,0,10,2,10
GP,F,18,U,GT3,T,1,2,services,at_home,home,father,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,1,4,4,1,3,3,2,10,10,10
GP,M,18,R,GT3,T,0,0,other,health,home,other,1,1,0,no,no,yes,yes,no,yes,yes,no,1,2,2,2,1,1,23,4,12,17
GP,M,22,U,GT3,T,2,0,other,health,course,father,1,1,3,no,yes,no,yes,yes,no,yes,no,4,5,2,5,2,2,0,13,17,12
GP,F,18,U,LE3,T,1,0,at_home,health,other,other,1,3,0,no,yes,yes,no,yes,no,no,yes,4,5,2,1,2,2,0,10,10,12
GP,F,15,U,GT3,T,3,0,at_home,health,home,other,1,2,3,no,yes,no,no,no,no,yes,no,1,5,4,1,4,5,31,8,3,9
GP,F,18,U,GT3,T,4,4,at_home,teacher,other,father,3,2,0,no,yes,yes,no,yes,yes,yes,yes,4,5,1,4,3,1,0,10,10,16
GP,F,16,U,LE3,T,0,0,teacher,services,home,other,1,2,0,no,yes,no,no,yes,yes,yes,no,1,5,4,2,1,1,32,8,18,7
GP,F,21,U,LE3,T,1,3,teacher,health,reputation,mother,1,3,0,yes,no,no,no,yes,no,no,yes,1,5,4,1,2,1,10,12,19,12
MS,M,18,U,LE3,T,3,3,services,teacher,other,other,1,4,0,no,no,yes,no,yes,no,yes,yes,1,2,4,1,5,2,3,12,4,18
GP,F,16,U,GT3,T,1,0,other,health,home,other,2,3,0,no,yes,yes,yes,yes,no,yes,no,1,1,4,1,3,2,3,10,12,12
GP,F,21,U,LE3,A,1,3,teacher,health,reputation,mother,3,3,1,no,no,no,yes,no,yes,no,no,1,4,3,1,3,2,10,12,12,17
MS,F,20,U,LE3,A,3,0,teacher,health,home,mother,1,1,0,yes,no,yes,no,no,no,no,no,4,1,4,1,4,1,4,10,10,12
GP,M,16,U,GT3,T,3,0,other,health,other,other,1,2,0,yes,yes,yes,yes,no,no,yes,no,4,1,5,3,1,2,0,10,2,10
MS,M,18,U,GT3,T,1,4,teacher,services,home,other,1,4,3,no,yes,no,yes,no,no,yes,yes,1,1,5,2,1,5,0,12,15,13
GP,F,15,U,LE3,T,0,0,teacher,other,reputation,father,1,1,1,yes,no,no,no,no,no,no,yes,1,5,2,1,1,1,1,12,10,10
GP,F,16,R,GT3,T,3,0,health,other,reputation,other,1,2,3,no,yes,no,no,yes,no,yes,no,4,4,1,1,1,5,1,11,5,10
GP,F,20,U,LE3,T,3,4,services,teacher,other,father,1,2,0,yes,yes,no,no,no,no,yes,yes,1,2,1,1,3,4,0,11,19,12
MS,F,18,R,GT3,T,1,0,health,other,other,father,1,2,0,yes,yes,yes,yes,no,no,no,yes,2,2,5,1,1,5,0,12,11,12
GP,F,16,R,LE3,A,1,0,services,health,home,other,1,2,1,no,yes,no,yes,yes,no,yes,yes,1,2,1,1,3,4,1,4,4,8
GP,F,15,U,GT3,A,1,2,at_home,health,other,father,2,1,1,no,no,no,no,yes,no,yes,yes,1,4,5,2,1,1,2,12,12,13
GP,F,16,U,GT3,T,3,1,teacher,services,home,other,1,1,0,no,yes,no,no,no,no,yes,no,4,5,2,2,2,2,0,10,19,10
MS,F,22,U,LE3,A,1,4,services,teacher,home,father,1,1,1,no,yes,no,no,no,no,yes,yes,2,3,5,1,3,2,3,4,2,1
MS,M,20,U,LE3,A,1,1,teacher,health,course,father,1,4,0,no,no,yes,no,yes,no,no,no,4,1,2,1,3,2,5,10,6,12
GP,M,16,U,GT3,A,2,1,other,health,home,father,1,2,0,no,no,yes,no,no,yes,yes,yes,2,5,2,2,3,4,0,11,19,10
GP,M,15,U,GT3,T,3,1,services,health,home,other,1,2,1,no,yes,yes,yes,yes,no,no,yes,1,2,2,1,3,1,19,19,11,10
MS,F,16,R,GT3,A,0,1,other,health,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,4,3,2,1,3,5,32,12,12,10
MS,M,18,R,GT3,A,0,2,other,health,course,father,3,1,0,yes,yes,yes,no,yes,no,no,no,4,1,2,1,2,5,5,4,5,11
MS,M,16,U,LE3,T,3,3,teacher,teacher,home,father,3,3,0,yes,yes,no,yes,no,no,yes,no,1,2,1,2,3,1,1,18,12,14
GP,M,16,U,GT3,T,3,0,other,health,other,other,1,1,0,yes,yes,yes,yes,no,yes,yes,no,4,4,5,3,2,2,0,10,10,7
MS,M,18,U,GT3,T,1,0,other,health,other,other,1,2,1,yes,no,yes,no,no,no,no,no,1,2,2,2,3,1,23,10,12,12
MS,F,18,U,GT3,T,0,0,teacher,at_home,other,father,2,1,0,no,no,yes,yes,yes,yes,yes,yes,1,4,2,2,3,1,6,4,11,9
MS,F,18,U,GT3,T,0,0,health,health,other,father,1,1,1,no,no,no,no,no,no,yes,no,5,5,1,1,1,4,1,10,2,2
GP,M,16,R,GT3,T,1,1,health,health,other,father,1,1,0,no,no,no,yes,no,yes,yes,no,5,5,1,2,1,2,32,10,2,14
GP,F,18,R,GT3,T,0,0,teacher,services,course,other,1,2,3,no,yes,no,no,yes,yes,yes,yes,1,2,2,1,2,1,1,4,11,17
GP,F,18,U,GT3,A,1,0,services,health,other,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,1,4,2,1,10,4,10
GP,M,16,U,LE3,A,1,0,teacher,at_home,course,father,1,2,0,no,yes,no,no,no,no,yes,no,1,2,5,2,5,2,1,7,8,0
GP,F,15,U,GT3,A,3,0,services,teacher,course,mother,1,3,3,no,no,no,yes,no,no,yes,no,2,1,1,2,2,5,3,10,19,13
GP,M,16,U,LE3,A,0,0,teacher,health,other,mother,1,2,3,no,no,no,no,yes,no,yes,yes,5,5,1,1,3,1,0,8,1,8
GP,M,15,U,GT3,T,3,0,other,health,reputation,other,1,2,1,no,yes,no,yes,no,yes,no,yes,2,2,4,3,5,5,3,4,3,12
MS,F,21,U,GT3,A,0,0,services,teacher,home,father,1,1,1,no,yes,no,yes,no,no,yes,no,1,5,4,1,1,5,2,10,10,3
GP,M,18,U,GT3,T,3,0,health,other,reputation,other,1,1,1,no,no,yes,no,yes,no,yes,yes,1,1,2,1,1,1,0,10,19,13
MS,M,18,U,GT3,T,4,2,services,health,other,other,1,2,0,no,no,yes,no,no,no,no,yes,1,1,2,1,3,2,4,4,2,11
GP,M,16,R,GT3,A,3,3,services,at_home,home,father,2,3,3,no,no,yes,yes,yes,yes,yes,no,5,1,5,2,5,4,29,10,10,11
GP,M,21,U,LE3,T,0,3,services,health,home,father,1,1,1,no,yes,yes,no,yes,yes,yes,no,1,4,1,2,4,1,31,4,12,4
MS,F,18,U,GT3,T,0,0,services,health,other,father,1,1,1,no,yes,no,no,yes,no,yes,no,1,3,5,1,1,5,4,11,10,5
MS,F,20,U,GT3,T,3,3,other,health,home,father,1,1,0,no,yes,no,yes,no,no,yes,no,5,4,4,2,1,4,26,8,8,4
GP,F,15,U,GT3,T,1,1,health,other,other,father,2,1,1,no,yes,yes,no,no,no,no,yes,1,2,2,2,3,4,0,12,12,17
MS,F,18,U,GT3,A,1,4,services,services,reputation,father,1,1,0,no,no,yes,no,no,no,no,no,2,1,1,2,3,1,20,11,16,12
MS,M,16,U,LE3,A,4,4,services,services,reputation,father,4,2,1,no,no,no,no,yes,no,yes,yes,1,1,2,1,1,2,7,10,18,19
MS,M,18,R,LE3,T,3,0,other,services,home,other,1,1,2,no,yes,no,yes,no,yes,yes,no,5,2,5,2,5,2,4,8,3,7
GP,F,16,U,GT3,T,1,1,services,health,other,father,1,1,0,no,yes,no,no,no,no,yes,no,4,5,1,5,3,2,0,10,18,13
