school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,21,R,LE3,A,1,0,other,health,course,father,4,4,1,no,yes,no,no,yes,no,yes,no,4,4,1,1,2,5,21,9,18,3
GP,M,17,U,LE3,T,3,0,services,teacher,course,mother,1,4,0,no,yes,no,no,no,yes,yes,no,5,5,2,4,1,1,2,8,12,11
GP,M,18,U,LE3,T,2,3,health,teacher,course,mother,4,1,3,no,yes,no,no,yes,no,yes,no,4,5,2,3,5,1,26,9,2,3
GP,F,21,U,GT3,T,2,2,at_home,teacher,reputation,father,4,4,3,no,no,no,no,yes,yes,yes,no,5,5,2,1,2,4,6,8,14,18
GP,M,17,U,GT3,T,3,4,services,at_home,reputation,mother,1,1,1,no,yes,no,no,yes,no,yes,no,4,5,2,2,5,1,1,8,18,10
GP,M,16,U,GT3,T,1,2,health,at_home,other,mother,1,1,1,no,no,no,yes,yes,yes,yes,yes,5,2,2,1,3,5,1,13,18,15
GP,M,16,U,LE3,T,0,3,teacher,teacher,reputation,mother,4,4,0,no,yes,no,no,yes,no,yes,no,1,5,1,5,5,4,28,13,18,4
GP,M,22,R,GT3,A,2,0,at_home,teacher,course,father,4,4,0,no,no,no,no,yes,no,yes,no,4,5,2,1,2,5,5,13,17,5
GP,M,15,R,GT3,T,3,2,at_home,services,other,other,1,1,0,no,yes,no,yes,yes,no,yes,no,2,5,3,1,1,3,1,12,14,10
GP,M,16,U,LE3,A,0,3,other,services,reputation,mother,1,4,1,no,yes,no,no,yes,no,yes,no,4,5,2,3,1,1,29,12,14,19
GP,F,16,U,GT3,A,3,0,other,health,course,father,1,4,0,no,yes,no,no,yes,yes,yes,yes,5,1,1,1,1,5,3,12,15,14
GP,M,18,U,GT3,T,2,0,at_home,health,reputation,father,4,4,1,no,yes,no,no,yes,yes,yes,no,3,5,5,3,5,3,3,14,10,13
MS,F,17,U,LE3,T,1,0,at_home,teacher,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,4,2,3,2,1,2,13,14,8
GP,M,18,R,GT3,A,2,4,other,teacher,reputation,father,4,4,0,no,yes,no,no,yes,no,yes,no,5,5,1,1,5,1,3,15,3,1
GP,M,21,U,LE3,A,3,2,teacher,other,course,father,1,4,0,no,yes,no,no,yes,no,yes,no,5,5,1,1,2,4,20,19,5,16
GP,F,16,U,GT3,A,2,3,health,health,course,mother,4,1,0,no,no,no,yes,yes,yes,yes,no,5,4,1,1,5,1,4,12,13,18
GP,F,15,U,LE3,A,2,4,at_home,health,reputation,father,1,1,0,no,yes,no,yes,yes,no,yes,no,4,5,3,3,5,4,1,13,13,14
GP,M,16,U,GT3,A,4,0,at_home,teacher,course,mother,3,1,0,no,yes,no,no,yes,yes,no,no,4,5,2,1,5,1,2,13,3,14
GP,M,18,U,GT3,T,0,4,other,services,course,other,4,1,0,no,yes,no,yes,yes,no,yes,no,4,5,2,2,5,1,0,16,1,4
MS,M,18,U,LE3,A,1,4,health,at_home,reputation,mother,4,4,3,no,yes,no,yes,yes,no,yes,no,2,5,5,5,5,4,1,7,7,10
GP,M,17,U,GT3,T,2,3,services,at_home,reputation,other,1,1,3,yes,yes,no,no,yes,yes,yes,no,4,5,2,2,3,1,2,11,14,12
GP,M,22,U,GT3,T,3,0,services,other,reputation,mother,1,1,0,no,yes,no,no,yes,no,yes,no,4,5,4,1,5,3,29,18,5,13
GP,M,17,U,LE3,A,0,4,at_home,at_home,reputation,mother,1,4,2,no,yes,no,no,yes,yes,yes,yes,4,5,2,2,1,1,12,18,5,19
GP,F,17,U,GT3,T,0,0,services,teacher,other,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,3,1,13,4,13
GP,F,16,U,LE3,A,2,2,health,other,reputation,mother,1,2,0,no,yes,no,yes,yes,no,yes,no,5,5,1,1,4,4,2,12,13,13
GP,F,16,U,GT3,T,1,3,services,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,no,4,2,2,2,1,1,0,10,17,14
GP,F,17,U,GT3,T,0,0,services,teacher,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,3,1,13,15,11
GP,F,15,U,GT3,T,4,4,teacher,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,2,2,1,5,1,1,15,14,0
GP,M,17,U,LE3,T,3,0,at_home,teacher,reputation,father,1,4,3,no,yes,no,no,no,yes,yes,no,2,5,2,1,5,1,1,7,12,13
GP,F,21,R,GT3,T,2,0,services,health,course,mother,1,4,1,no,no,no,no,yes,yes,yes,no,5,1,1,1,2,4,9,13,14,2
GP,M,15,U,LE3,T,2,2,services,teacher,reputation,mother,4,2,0,no,yes,no,yes,yes,no,yes,yes,3,5,3,1,5,4,31,14,19,19
MS,M,18,U,LE3,A,3,0,other,teacher,reputation,father,4,4,2,no,yes,no,no,yes,yes,yes,no,3,5,2,1,5,1,4,13,11,13
GP,F,18,U,GT3,A,4,4,at_home,health,course,father,4,3,2,no,yes,no,yes,yes,yes,yes,no,5,5,2,1,4,1,7,7,12,10
GP,M,21,U,LE3,T,2,0,at_home,teacher,reputation,father,4,4,0,no,yes,no,no,yes,no,yes,no,4,5,2,1,5,1,24,16,1,5
MS,F,15,R,GT3,A,0,2,other,at_home,home,mother,3,4,3,no,yes,no,no,yes,yes,yes,no,1,3,2,1,1,1,0,10,16,19
GP,F,15,U,GT3,A,2,0,health,health,reputation,mother,1,2,0,no,yes,no,yes,yes,no,yes,no,1,2,1,1,5,1,2,13,15,19
GP,F,15,U,GT3,T,3,3,teacher,at_home,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,3,1,2,1,2,1,1,15,17,19
GP,M,18,U,LE3,A,2,3,at_home,teacher,course,father,4,4,3,no,yes,no,no,yes,no,yes,yes,3,5,2,2,5,1,2,7,3,10
GP,M,21,U,GT3,A,2,0,other,at_home,reputation,mother,1,4,2,no,yes,no,no,yes,no,yes,no,1,5,2,1,5,1,0,15,15,14
GP,M,15,U,GT3,T,2,0,at_home,at_home,course,mother,4,2,2,no,yes,no,no,yes,yes,yes,no,5,5,2,1,1,1,2,11,15,19
GP,M,22,R,GT3,A,2,4,other,other,reputation,other,3,4,0,no,yes,no,no,yes,no,yes,no,1,5,4,1,5,1,2,14,5,5
GP,F,21,U,GT3,T,2,2,at_home,health,course,father,4,4,1,no,yes,no,no,yes,no,yes,no,4,5,2,1,2,4,20,8,19,18
GP,F,22,R,GT3,A,4,4,services,health,reputation,mother,4,4,1,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,2,5,19,10,17,1
