school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,21,U,GT3,A,2,2,services,teacher,other,mother,2,4,2,no,yes,no,no,yes,yes,no,yes,4,1,5,2,1,5,1,15,4,14
GP,F,18,R,GT3,A,3,2,services,other,course,other,4,4,0,no,no,yes,yes,yes,yes,no,no,2,1,2,1,2,2,1,8,8,19
GP,M,17,U,GT3,A,2,2,health,teacher,course,other,4,4,0,no,no,no,yes,yes,yes,no,no,1,1,2,2,4,2,30,8,19,18
GP,M,16,U,GT3,T,2,3,services,services,reputation,mother,1,2,2,yes,no,no,yes,yes,yes,no,no,1,1,2,1,2,5,4,13,18,10
GP,F,18,U,GT3,A,0,0,at_home,health,reputation,mother,1,4,3,no,yes,no,no,yes,yes,no,no,5,1,5,3,1,5,3,16,3,19
GP,F,16,U,GT3,T,2,2,teacher,at_home,reputation,father,1,4,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,1,13,15,9
MS,F,17,R,GT3,T,3,1,other,services,home,father,1,1,1,no,yes,no,no,yes,yes,no,no,1,2,3,1,1,5,5,13,19,8
GP,F,17,U,GT3,A,2,2,services,teacher,reputation,other,1,4,3,no,no,no,yes,no,yes,no,no,4,1,2,1,2,5,11,17,5,19
GP,F,17,U,GT3,T,2,2,services,health,other,mother,1,4,0,no,no,no,no,no,yes,no,no,5,2,3,1,2,5,3,15,8,18
GP,F,20,R,GT3,A,2,1,services,health,reputation,other,1,4,0,no,no,yes,no,no,yes,no,no,2,1,2,1,1,5,8,6,3,9
GP,F,18,U,GT3,T,4,2,services,teacher,other,other,4,4,0,no,no,no,yes,no,yes,yes,no,3,5,1,1,1,2,3,12,11,18
GP,F,18,R,GT3,T,4,1,teacher,services,course,other,1,2,0,no,yes,no,no,yes,yes,no,no,1,2,2,1,3,5,0,9,18,4
GP,F,16,U,GT3,T,0,0,services,at_home,reputation,father,1,3,0,no,no,no,no,no,yes,no,yes,1,3,2,1,2,3,0,12,12,9
GP,F,15,U,GT3,A,2,2,teacher,health,reputation,mother,2,4,0,no,no,no,yes,yes,yes,yes,no,4,1,3,3,1,3,25,16,13,18
GP,F,19,R,GT3,T,3,2,services,at_home,reputation,other,1,2,0,no,no,no,no,no,yes,no,no,5,2,1,1,1,3,0,6,1,4
GP,F,18,R,LE3,T,2,2,health,other,home,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,1,3,4,1,1,5,1,6,19,9
GP,F,21,R,GT3,A,4,2,health,health,other,other,4,4,0,no,no,no,no,yes,yes,yes,no,2,5,1,4,1,3,25,6,18,7
GP,M,20,U,LE3,A,3,2,at_home,health,reputation,mother,1,1,2,no,no,no,no,yes,yes,yes,no,1,1,1,5,2,5,29,12,2,18
GP,F,19,U,GT3,T,1,2,health,teacher,reputation,father,1,1,3,no,no,no,no,yes,yes,no,yes,5,1,2,1,1,5,7,17,7,17
GP,M,18,U,GT3,T,2,2,health,health,course,mother,1,4,0,no,no,no,yes,yes,yes,no,no,5,1,3,1,4,5,3,9,16,18
GP,M,15,R,GT3,T,4,2,other,health,other,mother,4,4,0,no,no,no,no,yes,yes,yes,no,1,1,1,1,1,3,7,5,11,19
GP,F,16,U,GT3,A,2,2,other,services,reputation,other,2,4,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,3,5,11,16,8,18
GP,F,16,R,GT3,A,2,2,other,health,reputation,other,1,4,3,no,no,no,no,yes,yes,no,no,2,3,2,1,1,5,9,6,15,6
GP,M,17,R,GT3,A,2,2,services,teacher,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,5,1,2,3,1,5,7,6,12,14
GP,F,17,R,GT3,A,2,2,other,health,other,father,1,4,2,no,no,no,no,yes,yes,no,no,2,1,1,1,1,5,8,6,18,18
GP,M,18,U,GT3,T,3,2,services,health,other,mother,4,4,0,no,no,no,no,yes,no,yes,no,1,2,4,1,5,3,8,8,11,18
GP,F,19,R,GT3,A,2,2,services,at_home,reputation,other,2,4,1,no,no,no,yes,no,yes,yes,no,2,1,2,2,2,2,1,9,6,10
GP,M,18,U,GT3,A,2,4,other,at_home,course,mother,4,4,0,no,no,yes,yes,yes,yes,no,no,2,3,4,1,4,3,7,12,6,10
GP,M,16,R,GT3,T,4,2,services,health,course,other,2,2,0,no,no,yes,no,no,no,no,no,5,2,1,1,1,4,8,6,8,5
GP,M,20,R,LE3,T,2,2,teacher,services,other,other,4,1,0,no,yes,no,no,no,yes,no,no,4,5,2,2,4,5,10,9,11,16
