school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,20,U,GT3,A,3,0,other,health,reputation,father,4,4,0,no,yes,no,no,yes,yes,no,no,2,2,1,1,1,5,0,6,1,2
MS,F,16,U,GT3,T,1,3,teacher,other,other,mother,3,1,0,yes,no,no,yes,yes,no,yes,no,2,1,2,1,3,5,6,12,18,19
GP,F,16,U,GT3,T,4,2,health,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,1,1,2,2,1,15,15,1
GP,F,20,U,GT3,A,1,2,services,teacher,reputation,father,4,2,0,yes,no,no,no,yes,yes,no,yes,3,4,1,1,1,2,1,11,10,19
GP,F,20,U,GT3,T,1,0,other,health,reputation,mother,4,2,0,yes,yes,no,no,yes,yes,no,no,2,3,5,2,1,5,0,6,0,2
GP,M,16,U,GT3,A,4,4,services,teacher,other,father,1,3,0,yes,yes,yes,no,yes,yes,yes,no,2,2,1,1,3,5,0,11,12,4
MS,F,16,U,GT3,T,0,2,services,at_home,course,father,4,2,0,yes,yes,yes,no,yes,no,yes,no,3,3,5,5,1,4,1,6,9,17
GP,F,17,U,GT3,T,4,3,services,teacher,reputation,father,4,3,0,yes,yes,no,yes,yes,yes,yes,yes,2,4,1,5,2,1,0,13,2,16
GP,F,18,U,GT3,T,0,0,teacher,health,home,father,4,2,0,no,yes,yes,no,yes,no,yes,yes,4,2,5,4,1,1,31,5,12,19
GP,F,20,U,LE3,T,3,0,at_home,health,reputation,father,1,2,0,no,yes,no,no,yes,no,yes,no,1,5,1,1,1,5,0,6,12,3
GP,F,16,U,GT3,T,0,2,health,health,home,other,2,3,0,no,no,yes,no,yes,yes,yes,no,5,2,1,1,1,3,20,11,12,3
GP,F,15,U,GT3,T,1,3,services,teacher,reputation,father,4,1,0,no,no,no,yes,yes,no,yes,no,3,5,1,4,2,1,27,13,13,17
GP,M,16,U,GT3,A,1,4,health,teacher,course,other,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,1,5,1,1,5,19,6,1,1
GP,M,18,U,GT3,T,3,2,services,health,reputation,father,4,2,0,yes,yes,no,no,yes,yes,no,yes,5,2,1,1,1,1,1,6,13,4
MS,F,18,U,GT3,T,1,2,health,at_home,home,father,4,4,0,no,no,yes,yes,yes,no,yes,yes,4,4,5,5,4,2,3,9,15,17
GP,M,16,R,GT3,A,4,3,other,other,course,father,4,1,0,yes,yes,no,yes,yes,yes,yes,no,3,5,5,2,4,2,14,14,2,17
GP,M,16,U,GT3,A,2,0,services,other,other,father,2,3,0,no,yes,yes,no,yes,no,no,no,4,4,1,1,1,3,0,14,10,1
MS,F,15,U,GT3,T,2,2,other,health,course,father,4,4,0,yes,yes,no,no,no,yes,yes,yes,3,2,5,5,2,3,8,9,10,13
MS,F,15,U,GT3,A,1,3,health,teacher,other,father,1,1,0,yes,yes,no,no,yes,no,yes,yes,5,3,5,1,1,5,15,6,11,11
GP,F,15,U,GT3,T,0,3,services,teacher,reputation,father,4,2,0,no,yes,no,yes,yes,no,yes,no,4,5,5,4,1,1,30,13,11,16
GP,F,17,U,GT3,A,2,1,other,teacher,course,mother,4,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,2,1,2,5,0,11,10,0
GP,M,17,U,GT3,T,4,4,other,at_home,other,father,1,3,0,yes,yes,yes,no,yes,yes,yes,no,2,3,1,1,1,5,0,10,17,3
GP,F,21,U,GT3,A,1,0,health,health,course,mother,1,2,0,no,yes,no,yes,yes,no,no,no,5,2,4,1,1,1,0,11,16,19
GP,M,16,U,GT3,T,3,0,services,health,reputation,father,4,2,0,yes,yes,no,no,yes,yes,no,no,4,1,1,1,1,1,0,6,1,4
GP,F,20,R,GT3,T,0,3,other,health,other,other,4,1,0,no,no,no,no,yes,yes,no,yes,4,4,1,4,1,3,4,6,13,14
GP,F,15,U,GT3,T,0,4,other,health,reputation,father,4,2,0,yes,yes,yes,no,yes,yes,yes,no,1,2,4,5,1,5,21,4,10,3
GP,M,17,R,GT3,T,4,4,teacher,at_home,home,other,1,2,1,yes,no,yes,no,yes,yes,yes,no,3,3,1,2,2,3,1,11,12,0
GP,F,16,U,GT3,T,4,4,services,teacher,course,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,4,1,4,5,1,13,18,3
GP,F,16,R,GT3,T,1,4,services,health,reputation,father,2,2,0,yes,no,yes,no,yes,yes,yes,no,1,4,1,1,1,5,8,5,14,1
MS,F,21,U,GT3,A,0,2,services,health,reputation,father,1,3,0,yes,yes,yes,no,no,no,no,no,5,3,1,4,1,4,4,6,15,5
GP,M,17,U,GT3,T,4,4,at_home,at_home,home,other,1,4,0,yes,no,yes,no,yes,yes,yes,no,2,3,2,3,1,5,1,12,17,1
GP,M,16,U,GT3,T,3,0,services,health,other,other,4,2,0,yes,yes,no,no,yes,yes,no,no,4,1,1,1,1,1,0,5,4,4
GP,M,15,U,GT3,T,0,0,services,at_home,reputation,mother,2,4,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,1,5,0,15,17,16
GP,F,20,U,GT3,T,1,2,other,health,reputation,father,4,2,0,yes,no,no,yes,yes,yes,no,no,2,2,1,4,1,3,4,5,10,3
GP,M,16,U,GT3,A,0,4,health,teacher,course,other,1,1,0,no,no,no,no,yes,yes,yes,yes,5,1,4,1,1,5,11,5,0,2
GP,F,17,U,GT3,A,4,4,other,teacher,course,other,1,2,0,no,yes,no,no,no,yes,yes,no,2,2,2,1,1,5,2,13,12,1
