school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,19,U,LE3,T,1,0,services,other,reputation,mother,1,1,1,yes,yes,yes,yes,no,no,yes,yes,1,4,2,1,3,5,0,10,8,2
GP,F,16,R,LE3,T,4,3,other,other,reputation,mother,1,4,0,no,yes,yes,no,yes,yes,no,yes,4,1,3,1,2,2,3,12,13,16
GP,M,16,U,GT3,T,3,4,other,services,course,other,3,4,1,no,yes,no,yes,yes,no,yes,no,2,4,2,5,5,1,13,8,15,14
GP,M,17,R,LE3,A,4,3,health,other,home,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,1,4,1,2,1,2,17,18,17
GP,F,16,U,GT3,T,1,4,at_home,health,other,mother,4,2,0,yes,yes,yes,yes,yes,no,no,no,2,1,1,5,2,1,11,11,14,14
GP,F,18,U,GT3,T,3,3,teacher,teacher,home,father,1,4,0,yes,no,yes,no,no,yes,no,yes,2,1,1,1,2,1,2,12,12,12
MS,F,18,U,GT3,T,1,2,at_home,other,other,father,2,2,0,no,yes,yes,yes,no,yes,no,yes,4,1,2,2,1,4,10,13,13,12
GP,M,18,U,GT3,A,2,3,teacher,teacher,other,mother,2,1,0,no,no,yes,yes,no,yes,no,no,5,1,2,2,5,2,5,7,11,4
GP,M,16,R,LE3,T,3,3,other,other,home,mother,2,1,0,no,yes,yes,no,yes,yes,yes,yes,4,1,3,1,2,1,3,12,18,16
GP,M,18,U,GT3,T,3,1,teacher,teacher,home,father,3,1,3,yes,yes,no,yes,yes,no,yes,no,4,4,1,2,4,5,3,5,13,10
GP,M,17,U,GT3,A,2,3,other,other,other,father,1,2,1,no,no,yes,no,yes,yes,no,yes,2,1,1,2,1,2,0,10,12,12
GP,F,15,U,GT3,T,1,4,at_home,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,no,no,2,1,2,5,1,2,8,12,15,14
GP,M,18,U,LE3,T,4,3,services,other,reputation,mother,3,2,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,2,3,0,11,18,14
MS,M,17,U,GT3,A,1,1,other,teacher,other,other,4,2,0,yes,yes,yes,no,no,yes,yes,no,2,2,2,2,1,2,3,10,6,12
GP,M,16,U,GT3,A,3,3,services,teacher,other,mother,1,4,0,no,yes,yes,no,no,yes,yes,yes,5,2,1,1,1,2,0,6,17,0
GP,M,16,R,LE3,T,3,3,other,other,reputation,mother,2,4,0,no,yes,yes,no,yes,yes,yes,yes,4,1,3,1,5,1,3,15,17,16
GP,F,15,U,GT3,A,2,3,other,teacher,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,2,2,1,1,1,5,3,13,13,14
GP,F,16,U,GT3,A,1,1,other,other,other,father,1,2,0,yes,yes,no,no,yes,yes,yes,yes,3,3,1,1,1,2,0,10,10,12
MS,M,18,U,GT3,T,3,3,other,teacher,home,mother,1,2,0,no,no,yes,no,no,yes,yes,yes,2,2,4,1,3,4,4,7,8,10
GP,M,16,R,LE3,T,3,3,teacher,other,reputation,mother,2,4,0,no,yes,yes,yes,yes,yes,yes,yes,1,1,4,1,2,1,0,12,18,16
GP,F,15,U,GT3,T,3,3,teacher,teacher,home,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,2,1,1,1,2,26,10,12,12
GP,M,16,R,GT3,A,3,4,services,teacher,course,other,1,4,0,no,yes,yes,no,yes,yes,yes,no,5,3,1,1,1,2,8,12,13,13
