school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,15,U,GT3,T,1,0,other,health,reputation,father,4,2,0,no,yes,no,no,no,yes,yes,no,4,2,4,1,1,2,25,12,14,9
GP,F,18,U,GT3,T,1,1,at_home,health,home,father,1,4,0,no,yes,no,no,yes,yes,yes,yes,5,2,4,1,3,4,24,5,19,9
MS,M,19,U,GT3,T,3,2,other,health,home,father,4,4,3,no,no,no,no,yes,no,yes,no,5,5,2,1,1,5,0,5,16,15
MS,M,18,U,GT3,T,4,2,other,health,reputation,father,4,4,3,no,no,no,no,yes,no,yes,no,3,5,3,1,5,4,0,6,16,13
GP,M,17,R,GT3,T,2,3,other,health,reputation,father,2,4,2,no,yes,no,no,yes,no,yes,no,4,5,5,2,5,2,28,6,4,3
MS,M,18,U,GT3,T,4,2,at_home,health,reputation,father,4,4,3,no,no,no,no,yes,no,yes,no,3,5,4,1,5,4,0,4,15,14
GP,M,18,R,GT3,T,2,3,other,health,reputation,father,4,1,0,no,no,no,no,yes,no,yes,no,4,5,2,2,5,1,22,12,0,3
GP,M,19,U,GT3,T,4,4,services,other,reputation,other,4,2,0,no,yes,no,no,no,no,yes,no,2,4,2,1,5,1,0,17,19,5
GP,F,15,U,GT3,T,3,2,health,health,reputation,mother,1,3,0,no,yes,yes,yes,no,yes,yes,no,5,4,3,2,5,5,1,11,3,12
MS,M,19,U,GT3,T,3,2,other,health,reputation,father,4,4,2,no,no,no,no,yes,no,yes,no,3,5,4,1,5,4,0,7,16,13
MS,M,18,U,GT3,T,0,1,at_home,health,reputation,father,4,4,0,no,no,no,yes,yes,no,yes,no,3,5,4,1,5,4,0,7,18,14
MS,M,18,U,GT3,T,0,1,at_home,health,reputation,father,4,4,0,no,no,no,yes,yes,no,yes,no,2,5,5,1,5,4,0,5,17,12
MS,F,19,U,GT3,T,2,2,at_home,services,reputation,mother,1,4,2,no,no,no,no,yes,yes,yes,yes,2,1,2,1,5,4,1,7,3,18
GP,F,17,R,GT3,T,1,3,teacher,health,course,father,3,2,0,no,yes,no,yes,yes,yes,no,no,4,4,5,1,5,3,2,12,14,19
MS,F,17,U,GT3,A,2,2,other,at_home,reputation,mother,1,4,1,no,no,no,no,yes,yes,yes,yes,5,3,2,1,5,4,0,7,1,16
GP,F,18,R,GT3,T,2,3,at_home,health,course,father,3,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,2,1,4,1,23,13,5,9
GP,F,21,U,GT3,T,3,1,other,health,other,father,1,4,0,no,yes,no,no,yes,yes,yes,yes,5,2,4,1,3,3,30,7,16,9
GP,M,21,R,GT3,T,3,2,at_home,teacher,other,father,1,1,1,no,yes,no,no,yes,no,yes,yes,4,5,5,1,3,3,27,6,15,19
MS,M,18,U,GT3,T,0,1,other,health,reputation,father,4,3,1,no,no,no,yes,yes,no,yes,no,2,5,3,1,5,4,0,4,16,11
GP,F,15,U,GT3,T,3,2,other,teacher,reputation,mother,1,2,1,no,yes,no,yes,no,yes,yes,no,5,4,3,2,2,4,29,12,17,8
MS,M,18,U,GT3,T,4,2,at_home,health,reputation,father,4,4,3,no,no,no,no,yes,no,yes,no,4,5,5,1,3,5,0,5,14,15
GP,M,17,R,GT3,T,2,3,other,at_home,course,mother,2,4,1,no,yes,no,yes,no,no,yes,no,3,5,2,2,5,2,28,9,5,5
MS,M,17,R,GT3,T,3,2,at_home,other,reputation,mother,1,2,2,no,no,no,no,yes,yes,yes,no,5,5,5,1,4,5,0,5,18,11
MS,F,18,U,GT3,T,4,2,other,services,reputation,mother,1,4,2,no,no,no,no,yes,yes,yes,yes,2,2,2,1,5,4,1,7,2,17
MS,M,18,U,GT3,T,2,2,other,health,reputation,father,4,4,3,no,no,no,no,yes,no,yes,no,3,5,3,1,5,4,0,4,15,13
MS,M,18,U,GT3,T,2,2,other,health,reputation,father,4,4,2,no,no,no,no,yes,no,yes,no,2,5,4,1,5,4,0,7,17,12
GP,F,17,U,GT3,T,1,3,at_home,health,course,mother,2,4,0,no,yes,no,no,yes,no,yes,no,4,2,2,3,5,2,27,9,4,18
MS,M,18,U,GT3,T,0,2,at_home,health,reputation,father,4,4,3,no,no,no,yes,yes,no,yes,no,2,5,4,1,5,4,0,5,18,14
GP,F,17,U,GT3,T,0,3,at_home,health,course,mother,1,4,0,no,yes,no,no,yes,no,yes,no,4,2,2,5,5,2,28,17,3,18
GP,F,21,U,GT3,T,3,0,at_home,teacher,other,father,1,4,0,no,yes,no,no,yes,yes,yes,yes,5,3,4,1,3,3,23,5,18,11
MS,M,19,U,GT3,T,4,2,other,health,reputation,father,4,4,3,no,no,no,no,yes,no,yes,no,3,5,4,1,5,4,0,6,15,14
GP,F,17,R,GT3,T,1,4,services,health,course,father,3,2,0,no,yes,no,yes,yes,yes,no,no,4,4,4,1,5,3,2,14,14,15
GP,F,16,U,GT3,T,1,3,at_home,health,reputation,mother,2,4,0,no,yes,no,no,yes,no,yes,no,4,2,2,4,5,2,29,15,2,18
GP,M,18,R,GT3,T,3,3,at_home,health,reputation,father,4,2,0,no,yes,no,no,yes,no,yes,no,5,5,2,1,5,1,26,12,0,1
GP,F,17,U,GT3,T,1,3,at_home,teacher,reputation,mother,2,4,1,no,yes,no,no,yes,yes,yes,no,3,1,2,3,5,2,5,17,3,19
MS,M,18,U,GT3,T,2,2,at_home,health,reputation,father,4,4,3,no,no,no,no,yes,no,yes,no,2,5,4,1,5,4,0,5,18,14
MS,F,19,U,GT3,T,4,2,at_home,teacher,home,mother,1,2,2,no,no,no,yes,yes,no,yes,no,4,5,3,2,1,4,1,7,15,19
GP,F,17,R,GT3,T,1,4,health,health,course,father,3,1,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,5,3,2,15,13,18
MS,M,18,U,GT3,T,4,2,at_home,health,reputation,father,4,4,3,no,no,no,no,yes,no,yes,no,2,5,4,1,5,4,0,6,17,14
GP,F,17,U,GT3,T,0,3,at_home,teacher,reputation,mother,2,4,2,no,yes,no,no,yes,yes,yes,no,3,1,2,2,5,2,5,19,1,18
GP,F,20,R,GT3,T,1,3,at_home,other,other,father,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,4,5,1,4,2,19,16,3,16
MS,M,19,U,GT3,T,0,1,at_home,health,reputation,father,1,4,0,no,no,no,yes,yes,no,yes,no,3,5,3,2,1,5,0,5,15,14
MS,M,19,U,GT3,T,0,2,other,health,reputation,father,4,4,3,no,no,no,yes,yes,no,yes,no,3,5,5,1,5,4,0,8,19,11
MS,F,18,U,GT3,T,2,2,at_home,services,reputation,mother,1,4,3,no,no,no,no,yes,yes,yes,no,1,3,2,1,5,4,0,7,12,18
MS,M,19,U,GT3,T,4,2,at_home,health,other,father,4,4,3,no,no,no,no,yes,no,yes,no,4,5,5,1,3,5,0,5,14,13
GP,F,18,U,GT3,T,2,0,at_home,health,home,father,1,4,0,no,yes,no,no,yes,yes,yes,yes,5,3,4,1,2,3,23,7,19,8
GP,F,16,U,GT3,T,2,3,at_home,teacher,reputation,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,3,1,2,4,5,2,5,18,4,19
GP,F,15,R,GT3,T,3,4,other,health,reputation,father,2,4,1,no,yes,no,yes,no,yes,yes,no,5,4,3,2,4,5,23,12,11,3
GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,no,yes,no,yes,no,5,2,3,1,5,4,8,12,3,12
GP,F,15,U,GT3,T,1,0,other,health,reputation,father,2,2,0,no,yes,no,no,no,yes,yes,no,4,3,4,1,1,2,1,13,17,13
GP,F,18,U,GT3,T,3,0,at_home,health,home,father,1,4,0,no,yes,no,no,yes,no,yes,yes,5,2,4,1,3,3,31,5,14,12
GP,F,18,U,GT3,T,2,3,at_home,teacher,reputation,mother,4,4,3,no,yes,no,no,yes,no,yes,yes,3,3,2,5,5,1,4,7,3,18
