school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,16,R,GT3,A,3,4,at_home,health,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,2,3,1,2,1,13,8,11,15
GP,F,15,U,GT3,T,3,3,teacher,at_home,other,father,1,4,0,yes,yes,yes,no,yes,yes,no,no,2,4,2,1,3,4,6,12,16,14
GP,M,15,U,GT3,T,3,3,services,at_home,other,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,4,2,3,1,3,5,9,12,14,19
GP,M,16,R,GT3,A,3,1,other,health,course,father,2,1,0,yes,no,yes,yes,yes,yes,no,no,4,2,2,1,1,2,12,11,9,9
MS,F,16,U,GT3,A,3,1,health,other,course,father,2,2,1,no,no,yes,no,yes,yes,yes,yes,2,4,5,2,2,3,0,16,6,8
MS,M,19,U,GT3,A,1,0,teacher,health,course,other,2,4,0,no,yes,no,no,yes,yes,yes,no,4,3,1,2,2,1,1,12,19,12
GP,F,16,U,GT3,A,4,3,other,teacher,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,1,3,1,22,4,11,19
GP,F,15,U,GT3,T,1,3,teacher,at_home,course,mother,2,3,1,no,yes,yes,no,yes,yes,yes,yes,4,3,1,1,4,2,19,14,1,14
GP,F,16,R,GT3,T,1,4,teacher,health,home,other,1,4,0,no,no,no,no,yes,no,yes,no,1,4,1,4,3,5,3,16,10,5
GP,M,16,U,GT3,A,4,2,at_home,teacher,course,father,3,2,3,no,no,yes,yes,yes,no,yes,no,1,5,5,1,4,4,3,12,1,9
GP,M,16,U,GT3,T,3,4,health,health,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,4,3,3,3,3,4,10,12,17,10
GP,M,19,U,GT3,A,4,4,services,at_home,other,other,1,2,3,yes,no,no,no,no,yes,yes,no,1,2,1,1,5,4,29,14,16,12
GP,F,15,U,LE3,A,4,3,other,at_home,course,father,1,2,0,yes,no,yes,yes,no,yes,yes,no,1,1,3,1,1,5,5,12,14,19
GP,F,21,U,GT3,A,4,3,teacher,at_home,other,other,1,1,3,yes,no,yes,yes,no,no,no,no,2,4,2,1,4,4,2,17,12,11
GP,M,16,U,GT3,T,1,0,teacher,health,course,other,2,2,0,yes,no,no,no,yes,yes,yes,no,1,2,1,5,4,4,1,12,12,14
GP,M,16,U,GT3,T,4,1,other,health,other,other,1,2,0,no,no,no,no,no,no,no,yes,2,2,2,1,3,2,3,12,14,14
GP,F,15,R,GT3,A,3,3,services,teacher,course,father,1,1,1,yes,no,no,yes,yes,yes,no,no,4,4,2,2,1,2,29,17,6,5
GP,F,18,U,GT3,T,1,3,at_home,at_home,other,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,2,2,2,3,1,12,12,14
GP,F,16,U,GT3,A,3,1,other,at_home,other,other,1,1,1,no,yes,yes,no,no,no,yes,yes,4,1,5,2,1,3,13,4,10,1
GP,F,16,R,GT3,A,4,3,services,at_home,course,father,2,2,0,no,yes,yes,yes,yes,no,yes,no,2,5,5,1,2,4,3,14,8,10
MS,M,18,U,GT3,T,4,0,at_home,at_home,home,father,2,1,0,yes,no,yes,yes,no,yes,no,yes,1,2,5,1,1,1,8,11,15,10
GP,M,15,R,GT3,A,1,1,services,health,other,father,2,1,1,no,no,no,yes,yes,no,yes,no,3,5,5,4,1,2,26,12,10,3
GP,F,16,U,GT3,A,1,3,teacher,teacher,home,other,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,1,2,17,18,14
GP,M,15,R,GT3,T,3,1,services,health,course,father,1,2,0,yes,no,yes,no,yes,yes,yes,no,2,4,2,2,1,4,1,14,12,9
GP,F,16,R,GT3,A,3,1,teacher,health,other,mother,2,2,1,no,no,no,no,yes,yes,no,no,5,2,2,2,1,2,11,16,14,11
GP,F,19,U,LE3,A,2,3,teacher,health,course,father,1,2,0,yes,yes,no,yes,yes,yes,no,yes,4,4,1,1,4,1,1,17,3,13
GP,F,17,U,GT3,A,3,2,other,health,other,mother,1,2,0,no,yes,no,no,no,yes,no,no,4,4,2,1,2,5,5,10,11,14
GP,F,16,U,GT3,A,3,1,services,health,course,father,2,4,0,yes,yes,no,yes,yes,yes,no,no,5,1,5,1,1,2,0,12,3,12
GP,M,16,U,GT3,T,3,1,teacher,health,home,father,1,1,1,yes,no,no,yes,yes,yes,yes,no,1,5,5,3,4,1,9,11,16,10
GP,F,16,U,GT3,T,4,3,teacher,teacher,course,other,1,3,3,yes,no,no,yes,yes,no,yes,no,4,5,5,1,1,4,2,12,2,8
GP,F,21,R,GT3,T,0,3,at_home,other,other,father,2,2,0,yes,yes,yes,no,no,yes,no,no,4,3,5,2,2,3,13,12,9,15
MS,M,15,R,GT3,T,1,1,services,at_home,course,other,1,3,0,no,no,yes,yes,yes,yes,yes,no,2,2,3,2,2,5,10,10,9,10
GP,F,16,U,GT3,T,1,3,other,health,course,other,1,2,1,no,yes,yes,no,yes,yes,yes,no,4,1,2,1,1,5,0,10,11,10
GP,F,15,R,GT3,A,1,0,services,other,other,other,1,4,0,no,no,no,yes,yes,yes,no,no,2,5,1,2,5,3,5,17,6,14
GP,M,16,R,GT3,A,3,1,services,at_home,course,father,1,3,1,yes,no,no,no,yes,yes,yes,no,5,1,5,2,1,3,30,16,6,3
GP,F,16,U,GT3,T,3,3,other,health,course,father,1,2,0,no,no,no,no,no,no,yes,yes,4,3,1,3,2,1,1,12,14,12
GP,F,16,U,GT3,T,0,1,services,services,home,father,4,3,3,yes,no,no,no,yes,yes,yes,no,2,1,1,5,1,4,0,14,10,12
GP,M,16,U,GT3,A,3,1,teacher,health,course,father,2,1,0,yes,no,no,no,yes,yes,no,no,4,1,5,1,2,1,2,17,18,9
GP,M,16,U,GT3,A,0,3,services,health,course,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,4,2,2,2,1,1,18,12,13
GP,F,17,R,GT3,A,3,0,at_home,at_home,course,mother,1,1,1,yes,no,yes,yes,yes,yes,no,no,5,4,5,2,1,4,0,11,5,12
GP,M,16,U,GT3,T,3,1,other,health,course,other,2,2,1,no,yes,yes,no,yes,no,yes,no,4,3,5,5,1,1,3,8,10,10
GP,M,16,R,GT3,T,4,1,services,teacher,course,father,2,2,0,no,yes,yes,yes,yes,no,yes,no,2,3,4,4,3,1,31,10,11,4
GP,F,19,U,GT3,T,2,1,services,other,course,other,1,4,0,no,yes,yes,no,yes,no,no,no,1,4,1,5,5,1,1,14,10,12
GP,F,18,R,GT3,T,3,3,other,at_home,other,father,2,2,0,no,no,yes,yes,yes,yes,no,no,2,1,2,1,3,5,1,12,15,14
GP,F,16,U,GT3,A,1,1,services,at_home,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,1,5,2,1,2,8,8,18,8
GP,F,19,U,LE3,A,1,1,teacher,at_home,home,other,2,2,1,no,no,no,no,yes,yes,yes,no,5,2,5,1,1,2,3,14,4,12
MS,F,20,U,GT3,A,2,1,teacher,health,course,other,1,2,0,no,yes,yes,no,no,no,no,no,4,3,5,5,3,2,1,11,5,1
GP,F,18,U,GT3,T,3,3,at_home,at_home,course,father,1,2,0,yes,no,no,yes,yes,yes,no,no,1,3,1,2,2,1,1,12,14,12
GP,F,16,R,GT3,T,1,1,other,at_home,reputation,mother,2,2,2,no,yes,yes,no,yes,yes,yes,yes,4,4,3,1,1,5,0,14,12,9
GP,F,19,U,GT3,T,3,0,other,health,home,other,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,5,2,2,5,30,12,17,12
GP,M,16,U,GT3,T,1,1,at_home,teacher,other,father,4,2,3,no,yes,no,yes,no,no,yes,no,1,4,5,5,1,4,11,12,10,9
MS,F,19,R,GT3,A,1,0,at_home,at_home,course,other,2,1,0,no,yes,yes,no,yes,yes,yes,no,1,2,5,2,1,5,8,12,10,12
GP,F,15,U,GT3,A,3,4,other,teacher,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,1,2,5,1,1,1,16,5,11,8
GP,F,16,U,GT3,A,1,1,health,services,other,father,1,2,0,yes,no,no,no,yes,no,yes,no,2,1,2,4,2,3,1,14,16,12
MS,F,17,U,GT3,A,2,1,other,at_home,course,mother,2,2,3,no,no,yes,no,yes,no,yes,no,2,4,2,1,1,4,0,10,15,10
GP,M,16,R,GT3,A,3,1,teacher,health,home,father,2,2,0,no,no,no,no,yes,yes,no,yes,2,3,1,3,1,1,0,12,14,12
GP,F,16,R,GT3,A,2,1,at_home,other,other,father,2,2,0,no,no,yes,yes,yes,no,yes,no,4,5,2,5,4,5,2,9,12,11
GP,F,16,U,GT3,T,4,0,teacher,at_home,other,mother,2,1,0,no,yes,yes,no,yes,no,no,no,1,3,4,1,4,5,19,10,10,8
GP,M,16,U,LE3,A,3,4,at_home,at_home,other,other,2,1,0,yes,yes,yes,no,no,yes,no,no,4,3,5,2,3,5,6,5,10,8
MS,M,19,U,LE3,T,3,0,services,other,course,other,1,2,3,no,yes,no,no,yes,no,yes,yes,5,3,1,1,4,1,28,12,0,2
MS,F,16,R,GT3,A,3,1,teacher,at_home,course,father,2,4,0,yes,yes,yes,yes,yes,yes,yes,no,2,5,4,1,1,4,0,10,12,13
MS,M,15,R,GT3,T,1,2,at_home,teacher,course,father,1,1,3,no,yes,yes,no,yes,yes,no,yes,2,5,5,5,4,4,1,12,5,9
GP,M,16,U,GT3,A,3,0,at_home,health,course,other,1,2,0,no,no,yes,no,no,no,no,no,1,5,1,2,4,5,2,10,10,12
MS,F,15,R,GT3,T,1,1,other,health,course,other,2,2,0,no,yes,yes,no,yes,yes,yes,no,5,1,2,2,1,4,1,10,10,5
MS,F,20,U,GT3,A,2,0,teacher,health,course,other,1,2,1,no,yes,yes,yes,no,no,no,no,2,3,5,5,1,1,1,11,5,7
GP,M,15,R,GT3,A,1,1,teacher,teacher,course,other,2,1,0,no,no,yes,no,no,no,no,yes,2,2,3,1,5,5,5,10,10,9
GP,F,20,R,GT3,T,1,0,services,at_home,course,other,2,2,1,no,yes,yes,yes,yes,yes,yes,no,4,1,5,1,3,2,3,7,2,8
GP,M,16,R,GT3,T,4,4,other,teacher,reputation,mother,2,3,3,no,yes,yes,yes,no,no,yes,no,2,4,4,3,3,1,18,10,14,18
GP,M,20,R,GT3,A,1,3,services,health,course,other,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,1,2,1,1,3,9,5,18,19
GP,F,16,R,LE3,A,3,0,at_home,health,course,mother,2,2,1,no,yes,yes,no,yes,no,no,no,1,2,5,2,1,4,2,8,1,8
GP,M,15,U,LE3,T,4,1,other,teacher,home,father,2,2,3,no,no,yes,no,yes,yes,yes,no,2,5,4,4,2,4,1,16,18,18
GP,F,19,R,GT3,A,3,2,services,health,other,other,2,2,1,yes,no,no,yes,yes,yes,no,no,5,5,3,1,4,2,2,18,10,9
GP,M,15,R,LE3,T,1,4,at_home,health,course,father,2,2,0,yes,no,yes,no,yes,yes,no,yes,4,2,2,1,4,4,12,10,9,12
GP,M,16,R,LE3,T,3,3,teacher,health,home,mother,1,2,1,yes,no,no,no,yes,yes,no,no,5,4,2,2,4,1,8,12,14,12
MS,F,20,R,GT3,T,4,2,teacher,teacher,home,other,2,3,3,no,no,yes,yes,no,no,no,no,1,2,2,5,3,1,1,12,1,3
GP,F,20,R,GT3,T,4,3,at_home,teacher,course,other,2,3,3,no,no,no,yes,no,no,no,no,4,5,5,1,1,4,13,12,1,8
GP,F,18,R,GT3,T,4,1,teacher,teacher,home,father,1,3,3,yes,no,no,no,yes,no,yes,no,5,2,1,2,1,4,1,14,10,11
GP,F,16,R,GT3,A,3,0,other,at_home,reputation,father,1,4,0,no,yes,yes,no,yes,no,no,no,2,1,3,1,1,5,1,8,12,19
GP,F,19,R,GT3,T,4,3,other,teacher,course,other,2,2,3,no,no,yes,yes,yes,yes,yes,no,4,5,4,4,4,4,0,12,12,4
GP,F,19,R,LE3,A,1,1,teacher,health,course,other,1,2,1,yes,yes,no,yes,no,yes,no,no,4,4,1,2,4,1,1,14,3,9
GP,M,15,U,GT3,A,0,3,at_home,health,course,other,2,1,0,no,yes,yes,yes,no,no,yes,no,2,1,5,4,2,5,7,10,6,8
GP,F,16,U,GT3,T,3,0,at_home,health,other,father,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,3,1,2,1,2,4,12,14,12
GP,M,21,U,GT3,A,3,0,teacher,at_home,other,father,2,3,0,no,no,yes,yes,yes,no,no,yes,4,4,1,2,2,1,5,12,14,14
GP,F,16,R,GT3,A,1,0,teacher,at_home,home,father,1,2,1,no,no,no,yes,yes,no,yes,no,4,1,2,2,5,1,25,14,16,11
GP,F,19,U,GT3,T,1,4,other,health,other,other,1,2,0,no,yes,yes,no,yes,no,yes,no,4,4,2,1,1,2,12,4,12,5
MS,F,19,R,GT3,A,2,0,at_home,at_home,other,father,2,2,1,no,yes,no,yes,no,no,no,yes,1,1,1,1,5,1,24,12,16,2
GP,M,16,R,LE3,A,4,3,at_home,at_home,course,mother,2,1,1,yes,no,yes,no,yes,yes,no,yes,5,1,1,1,1,3,16,16,14,11
GP,F,19,U,GT3,A,1,3,at_home,other,home,other,1,3,0,yes,no,yes,yes,no,no,no,no,1,4,1,5,5,4,1,14,12,11
MS,F,16,U,LE3,A,1,0,other,health,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,4,5,2,1,5,9,10,19,12
GP,F,18,U,GT3,A,1,1,services,teacher,course,other,2,3,0,no,yes,yes,yes,yes,yes,no,no,4,5,3,1,1,4,27,14,12,13
MS,F,16,U,GT3,A,1,1,teacher,health,other,other,2,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,5,1,4,1,4,12,10,8
GP,F,15,R,GT3,T,0,1,other,at_home,course,other,1,3,0,no,no,yes,no,yes,no,yes,yes,1,3,1,1,1,4,1,7,8,7
GP,F,15,R,GT3,A,1,2,services,health,course,mother,1,1,0,yes,no,yes,no,yes,yes,no,no,5,5,5,2,4,2,30,4,10,12
GP,M,15,U,GT3,T,2,1,teacher,health,course,father,2,4,0,no,yes,no,yes,yes,yes,no,no,4,1,1,3,1,2,9,12,17,13
GP,F,15,U,GT3,T,3,1,teacher,health,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,5,1,1,1,2,12,12,10,13
GP,M,16,U,GT3,A,2,3,teacher,at_home,other,other,1,1,0,no,yes,no,yes,yes,yes,no,no,1,1,2,2,2,1,6,17,18,12
GP,M,20,U,GT3,A,4,3,services,teacher,other,other,2,1,1,no,no,no,yes,no,yes,no,no,2,1,2,1,1,4,10,14,16,12
GP,F,16,U,LE3,T,4,1,teacher,at_home,course,other,2,1,3,no,yes,yes,yes,yes,no,yes,no,1,1,1,5,2,1,0,12,16,14
GP,F,20,R,GT3,A,3,1,services,health,other,other,2,2,0,no,no,yes,no,yes,yes,yes,no,1,4,2,5,4,4,2,17,12,3
MS,M,16,U,GT3,A,3,0,other,health,course,father,2,3,0,yes,yes,yes,no,yes,yes,no,no,4,4,1,1,1,1,25,6,11,12
MS,F,21,R,GT3,A,3,2,teacher,health,other,other,2,2,0,no,no,no,no,no,yes,no,no,5,5,5,5,4,1,1,12,0,4
MS,M,20,R,GT3,A,2,0,other,health,other,other,1,1,0,no,yes,yes,no,yes,yes,yes,yes,1,2,1,1,4,1,1,12,10,10
GP,M,18,R,GT3,A,1,3,other,health,other,other,2,2,0,no,yes,no,no,yes,yes,yes,no,5,5,2,1,1,4,6,5,11,11
GP,M,16,U,GT3,A,3,3,teacher,health,course,other,2,1,0,no,yes,no,no,no,no,no,no,2,3,5,2,3,5,12,9,10,10
MS,M,15,R,LE3,A,1,1,teacher,health,other,other,2,2,0,no,yes,yes,yes,yes,no,yes,no,2,1,5,1,1,5,5,6,10,2
GP,M,16,U,GT3,T,4,1,teacher,teacher,course,father,1,1,3,no,yes,no,no,yes,no,yes,no,1,4,4,2,4,5,3,12,10,19
