school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,15,U,GT3,T,1,4,other,teacher,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,yes,2,3,1,5,5,2,1,18,1,12
MS,F,15,U,GT3,T,2,4,other,other,course,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,yes,1,3,3,5,5,2,1,13,4,18
GP,F,15,U,GT3,T,2,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,2,3,3,5,1,4,24,18,12,12
GP,F,20,U,GT3,T,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,no,yes,4,3,3,1,2,5,0,11,12,15
GP,F,16,R,LE3,T,0,2,at_home,other,other,mother,3,1,0,yes,yes,no,no,yes,yes,yes,no,3,4,4,5,2,5,1,9,10,3
GP,F,16,U,GT3,T,3,4,other,teacher,course,other,1,2,0,no,yes,no,no,yes,yes,yes,no,5,3,1,5,3,5,5,18,12,11
GP,F,15,U,LE3,A,4,4,other,other,other,mother,4,2,0,no,yes,yes,yes,no,yes,yes,yes,1,3,2,5,1,1,1,10,2,9
GP,F,15,U,GT3,T,1,4,teacher,services,reputation,father,2,2,0,yes,yes,no,no,yes,yes,yes,no,3,3,1,1,5,5,7,18,13,14
GP,F,21,R,LE3,T,0,0,health,services,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,1,3,1,1,1,3,1,18,2,10
GP,F,19,R,GT3,T,4,3,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,3,4,1,1,5,5,12,13,14
GP,F,19,U,GT3,T,0,3,teacher,services,reputation,other,4,3,0,yes,yes,yes,no,yes,no,no,no,2,5,3,5,2,4,32,6,14,11
GP,M,18,U,LE3,T,3,3,health,health,reputation,other,3,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,3,2,5,5,5,2,10,10
MS,F,16,U,GT3,T,4,3,other,teacher,course,father,2,2,0,yes,no,yes,yes,yes,no,yes,yes,2,4,3,5,5,1,1,12,4,11
GP,F,15,U,GT3,T,2,2,teacher,services,reputation,other,3,2,0,no,yes,yes,no,yes,yes,yes,yes,1,1,1,5,2,4,26,11,1,11
MS,F,18,U,LE3,T,4,2,teacher,teacher,reputation,father,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,5,4,1,18,16,15
GP,F,19,U,LE3,A,3,2,teacher,teacher,course,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,4,3,3,0,18,10,8
GP,M,15,U,LE3,T,0,4,health,health,other,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,4,2,1,1,3,8,18,12,12
GP,F,16,U,LE3,T,2,1,at_home,at_home,course,mother,1,2,0,no,yes,no,no,yes,yes,no,no,1,5,3,1,1,3,2,14,12,15
GP,F,20,R,LE3,T,1,2,teacher,health,reputation,mother,3,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,5,3,0,18,11,12
GP,F,15,U,GT3,T,2,4,teacher,services,other,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,2,3,3,5,4,4,4,18,12,17
