school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,20,R,GT3,T,1,0,other,health,reputation,other,4,2,2,yes,yes,no,no,yes,yes,no,no,1,3,5,1,1,1,0,10,5,2
MS,F,16,U,GT3,T,1,2,teacher,health,home,other,4,2,0,yes,yes,yes,no,yes,no,yes,no,3,3,2,5,1,1,30,6,14,18
GP,M,18,U,GT3,T,3,0,services,health,course,other,4,2,0,yes,yes,no,no,yes,yes,yes,yes,4,1,5,1,1,1,0,5,7,4
GP,F,18,U,GT3,T,1,2,services,at_home,home,father,4,1,0,no,yes,yes,no,yes,no,yes,yes,4,1,5,1,2,2,26,6,12,16
GP,F,16,U,GT3,T,0,4,teacher,health,course,other,4,2,0,no,yes,yes,no,yes,no,yes,no,1,1,2,1,1,2,5,6,5,4
MS,F,19,U,GT3,T,1,1,health,services,reputation,father,1,2,0,yes,yes,yes,no,yes,no,yes,no,5,5,1,3,2,5,11,14,11,14
GP,M,20,U,GT3,T,1,0,other,teacher,reputation,mother,4,2,0,no,yes,no,no,yes,yes,no,no,3,3,5,2,1,1,0,6,2,19
MS,F,16,R,GT3,T,1,2,teacher,at_home,reputation,mother,1,1,1,no,no,no,yes,yes,no,yes,no,4,1,3,1,5,5,5,6,17,19
GP,F,17,U,GT3,T,2,0,other,services,course,other,4,1,0,no,yes,yes,no,yes,yes,yes,no,1,1,4,4,2,5,0,5,4,2
GP,F,20,U,LE3,T,1,0,at_home,health,reputation,father,4,2,0,yes,yes,no,no,yes,no,yes,no,2,3,1,1,1,5,0,5,7,1
GP,F,15,U,GT3,A,4,4,other,health,reputation,father,4,2,2,no,yes,yes,no,yes,yes,yes,no,1,2,1,5,1,5,27,6,9,1
GP,F,17,U,GT3,T,0,3,other,teacher,reputation,father,3,2,0,no,yes,no,yes,yes,no,yes,no,4,5,3,4,1,5,4,14,11,3
MS,F,15,U,GT3,A,0,4,health,teacher,home,father,1,1,0,yes,yes,no,no,yes,no,yes,yes,5,2,5,1,1,5,19,5,11,11
