school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,17,R,LE3,A,0,3,other,health,course,father,1,4,0,no,no,no,no,no,no,yes,yes,4,4,1,5,1,3,0,12,19,16
MS,M,16,U,LE3,T,4,2,at_home,other,home,mother,2,2,3,no,no,no,no,no,yes,yes,no,4,2,4,1,1,4,0,8,3,2
MS,F,15,R,GT3,T,0,1,other,other,home,other,1,2,3,yes,no,yes,no,yes,no,no,yes,3,3,2,5,1,3,26,19,5,5
MS,M,20,U,GT3,T,4,1,other,other,home,other,4,2,3,no,no,no,no,yes,yes,no,no,2,1,2,5,1,2,1,14,14,18
MS,M,15,R,LE3,A,0,0,health,at_home,other,father,4,2,0,yes,no,yes,no,yes,no,no,no,2,1,1,1,5,4,24,16,12,19
MS,F,20,U,LE3,T,4,3,other,services,home,mother,1,3,1,no,yes,no,no,no,yes,yes,yes,1,3,2,1,1,4,4,18,18,0
MS,F,16,U,LE3,T,3,1,other,other,home,mother,1,2,1,yes,yes,yes,yes,yes,no,no,no,2,1,3,1,1,2,1,18,12,10
MS,M,17,U,LE3,T,0,0,at_home,other,other,mother,1,2,0,no,no,no,no,yes,no,yes,yes,3,2,2,4,3,1,23,18,10,11
GP,F,16,U,LE3,T,0,3,other,other,home,mother,1,1,0,yes,no,no,yes,yes,yes,no,no,4,1,2,1,2,1,1,11,15,14
GP,M,15,R,GT3,T,0,3,other,at_home,course,other,2,2,3,yes,yes,no,no,yes,no,no,no,4,1,1,1,5,4,31,18,11,9
MS,F,20,U,LE3,T,3,2,other,services,course,mother,4,1,0,no,yes,yes,yes,yes,no,yes,yes,4,4,4,4,3,4,10,2,10,15
GP,F,17,U,LE3,T,3,3,other,at_home,other,mother,2,2,0,yes,no,no,no,no,no,no,no,3,1,4,2,3,3,30,12,16,10
GP,F,17,R,LE3,T,0,3,health,other,course,other,3,2,0,yes,yes,no,yes,yes,no,yes,yes,4,3,3,1,1,4,0,13,13,12
MS,M,15,U,GT3,T,4,3,other,other,home,mother,2,2,1,yes,no,yes,no,yes,yes,no,yes,2,5,2,1,1,4,27,18,6,10
GP,F,15,R,LE3,T,3,3,teacher,health,reputation,mother,4,2,3,yes,yes,no,yes,yes,no,no,no,1,1,1,1,5,2,25,14,12,0
MS,M,21,U,GT3,A,3,3,other,services,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,3,3,4,4,3,2,10,2,4,18
MS,F,17,R,GT3,T,3,1,other,health,course,mother,4,1,3,no,yes,no,no,yes,no,no,no,4,1,1,1,3,2,5,2,16,8
GP,F,16,U,LE3,T,2,1,teacher,other,course,mother,4,3,0,yes,yes,no,yes,yes,yes,no,no,5,2,2,1,1,1,1,10,14,12
GP,F,15,R,GT3,T,4,3,health,other,home,mother,2,2,1,yes,yes,yes,no,no,no,no,yes,3,3,2,1,3,4,5,18,13,10
GP,F,15,U,GT3,A,3,3,at_home,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,4,1,4,1,1,5,5,16,17,18
MS,M,20,R,GT3,T,0,3,other,other,home,other,2,4,3,yes,yes,no,yes,yes,no,yes,yes,3,2,4,1,1,1,0,10,14,6
MS,M,15,R,GT3,T,0,3,teacher,other,course,other,1,2,1,no,yes,no,yes,yes,no,yes,no,4,2,3,1,4,4,0,13,6,12
MS,M,21,U,LE3,T,4,3,teacher,other,home,mother,2,2,1,yes,yes,no,no,yes,no,no,yes,1,1,4,1,1,4,2,19,16,6
GP,F,20,U,GT3,T,0,3,health,at_home,home,other,1,4,3,no,no,no,no,yes,no,no,yes,4,2,1,1,2,4,1,13,15,18
GP,F,17,R,LE3,A,0,3,teacher,health,course,father,4,1,0,yes,no,no,no,yes,no,no,no,5,1,1,3,5,2,1,19,15,14
MS,M,16,U,LE3,T,1,0,other,services,home,mother,4,2,3,no,no,no,yes,yes,no,yes,no,4,4,3,3,3,1,3,13,9,13
MS,F,15,U,LE3,A,0,1,other,other,course,father,2,1,1,yes,no,yes,no,yes,no,yes,yes,4,4,3,1,2,4,0,9,14,10
GP,F,16,U,LE3,T,4,3,other,teacher,home,father,1,3,0,no,no,no,no,no,yes,yes,yes,3,1,4,2,3,2,13,18,17,9
MS,M,20,U,LE3,T,1,2,at_home,other,reputation,mother,1,2,0,no,no,yes,no,no,no,yes,no,1,2,2,1,1,2,0,2,0,12
GP,F,21,U,LE3,T,2,0,other,other,home,mother,1,1,0,no,yes,no,no,no,no,yes,no,4,5,2,5,5,4,0,12,4,12
GP,F,15,U,LE3,A,1,3,health,other,course,mother,1,1,0,no,yes,yes,yes,yes,no,no,no,4,5,5,3,3,1,25,14,11,18
GP,F,16,U,LE3,A,0,3,health,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,yes,5,1,2,1,5,1,1,13,10,10
MS,M,15,R,GT3,T,0,1,health,services,reputation,other,1,3,3,no,no,yes,no,yes,no,no,yes,1,3,2,5,5,1,0,13,6,6
GP,F,15,U,GT3,T,0,3,health,health,home,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,1,4,1,1,4,0,16,14,17
GP,M,17,R,LE3,T,0,0,other,other,home,other,4,1,3,yes,no,no,yes,yes,no,no,yes,4,1,3,5,2,2,26,12,15,18
GP,F,17,U,LE3,T,1,1,other,health,other,mother,3,2,0,no,no,no,no,yes,yes,no,no,4,3,4,1,1,3,1,0,15,2
MS,M,15,R,GT3,T,3,1,at_home,other,reputation,mother,1,1,3,no,no,yes,yes,yes,no,no,no,4,1,4,2,2,1,0,8,5,6
