checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,39,delayed previously,business,6238,<100,1<=X<4,3,male single,none,4,no known property,38,none,own,1,skilled,1,yes,yes,bad
0<=X<200,26,existing paid,furniture/equipment,6434,no known savings,1<=X<4,1,male single,none,4,life insurance,46,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,14,existing paid,new car,1388,<100,1<=X<4,2,female div/dep/mar,none,2,car,28,none,own,1,skilled,1,none,yes,bad
<0,17,existing paid,new car,1739,<100,1<=X<4,4,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,radio/tv,1893,<100,1<=X<4,4,male single,none,4,real estate,51,none,own,1,unskilled resident,1,yes,yes,good
no checking,13,existing paid,furniture/equipment,1449,<100,1<=X<4,4,male single,none,2,life insurance,35,none,own,1,skilled,1,none,yes,good
<0,40,existing paid,radio/tv,5286,<100,4<=X<7,4,male single,none,2,car,29,none,own,1,skilled,1,none,yes,good
0<=X<200,32,existing paid,retraining,7735,no known savings,1<=X<4,3,male single,none,4,no known property,42,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,22,existing paid,used car,3824,<100,1<=X<4,4,male single,none,2,car,29,none,own,1,skilled,1,yes,yes,good
<0,12,critical/other existing credit,new car,1738,<100,1<=X<4,2,male single,none,2,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,19,existing paid,new car,2293,<100,1<=X<4,4,male single,none,4,life insurance,41,none,own,1,skilled,1,yes,yes,good
<0,15,existing paid,furniture/equipment,1678,<100,1<=X<4,3,female div/dep/mar,none,2,life insurance,29,none,own,1,skilled,1,none,yes,good
0<=X<200,40,existing paid,new car,9251,<100,1<=X<4,1,male single,none,4,no known property,42,none,for free,1,skilled,1,yes,yes,bad
<0,26,existing paid,radio/tv,3898,<100,1<=X<4,3,male single,none,2,car,28,none,own,1,skilled,1,yes,yes,good
<0,12,existing paid,radio/tv,1442,<100,>=7,4,male single,none,4,real estate,51,none,own,1,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,823,<100,1<=X<4,4,male single,none,4,real estate,26,none,own,2,skilled,1,none,yes,good
no checking,22,existing paid,new car,4452,<100,1<=X<4,1,male single,none,4,life insurance,44,none,own,1,unskilled resident,1,yes,yes,bad
<0,27,existing paid,radio/tv,4447,<100,1<=X<4,3,male single,none,2,car,29,none,own,1,skilled,1,yes,yes,good
no checking,11,existing paid,new car,1115,<100,1<=X<4,4,male single,none,4,car,46,none,own,1,skilled,1,none,yes,good
<0,20,critical/other existing credit,new car,3716,<100,1<=X<4,3,male single,none,3,car,36,none,own,1,skilled,1,yes,yes,good
<0,12,existing paid,new car,1235,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,bad
<0,43,existing paid,furniture/equipment,5743,<100,4<=X<7,4,male single,none,4,life insurance,28,none,own,1,skilled,1,none,yes,bad
<0,27,existing paid,furniture/equipment,5358,<100,1<=X<4,1,male single,none,1,car,35,none,own,1,skilled,1,yes,yes,bad
<0,16,existing paid,new car,1678,<100,<1,4,female div/dep/mar,none,2,life insurance,30,none,own,1,skilled,1,none,yes,good
no checking,25,existing paid,used car,4285,<100,1<=X<4,4,male single,none,4,life insurance,54,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,24,existing paid,radio/tv,3201,<100,1<=X<4,4,male single,none,4,life insurance,28,none,own,1,skilled,1,yes,yes,good
no checking,27,critical/other existing credit,business,4312,<100,1<=X<4,3,male single,none,4,life insurance,51,none,own,2,skilled,1,yes,yes,good
no checking,23,existing paid,used car,4202,<100,>=7,2,male single,none,4,car,56,none,own,1,skilled,1,yes,yes,good
<0,23,existing paid,furniture/equipment,2579,<100,4<=X<7,4,male single,none,2,car,29,none,own,1,skilled,1,none,yes,good
<0,40,existing paid,radio/tv,5582,<100,4<=X<7,4,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
<0,10,existing paid,radio/tv,880,<100,1<=X<4,4,male single,none,4,real estate,52,none,own,1,unskilled resident,1,none,yes,good
<0,23,existing paid,furniture/equipment,4883,<100,1<=X<4,2,male single,none,2,life insurance,37,none,own,1,skilled,1,yes,yes,bad
0<=X<200,20,critical/other existing credit,new car,3823,<100,1<=X<4,2,male single,none,4,life insurance,46,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
>=200,12,critical/other existing credit,new car,2021,<100,>=7,4,male single,none,4,no known property,51,none,for free,1,skilled,1,none,yes,good
0<=X<200,24,existing paid,furniture/equipment,6042,<100,>=7,1,male single,none,4,life insurance,37,none,own,1,skilled,1,yes,yes,bad
no checking,12,critical/other existing credit,radio/tv,2231,<100,>=7,4,male single,none,4,life insurance,51,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,radio/tv,1404,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
<0,17,critical/other existing credit,new car,2177,<100,1<=X<4,4,male single,none,2,car,35,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,furniture/equipment,1329,<100,<1,4,male single,none,2,life insurance,33,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,918,<100,1<=X<4,4,male single,none,4,real estate,28,none,own,1,unskilled resident,1,none,yes,good
no checking,11,existing paid,new car,1348,<100,1<=X<4,4,male single,none,4,real estate,46,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,1573,<100,1<=X<4,4,male single,none,4,real estate,48,none,own,1,unskilled resident,1,none,yes,good
no checking,15,existing paid,business,1719,<100,1<=X<4,4,male single,none,2,car,35,none,own,1,skilled,1,none,yes,good
no checking,19,existing paid,new car,5224,<100,>=7,1,male single,none,4,life insurance,49,none,own,1,unskilled resident,1,yes,yes,good
<0,15,existing paid,furniture/equipment,3154,<100,1<=X<4,1,male single,none,4,life insurance,30,none,own,1,skilled,1,none,yes,good
no checking,37,existing paid,business,6293,<100,1<=X<4,2,male single,none,2,car,30,none,own,2,skilled,1,yes,yes,bad
<0,12,existing paid,furniture/equipment,1843,<100,<1,2,female div/dep/mar,none,2,car,32,none,own,1,skilled,1,none,yes,good
<0,23,existing paid,new car,3540,<100,1<=X<4,2,male single,none,2,life insurance,28,none,own,1,skilled,1,yes,yes,good
no checking,17,existing paid,business,1980,<100,1<=X<4,4,female div/dep/mar,none,1,car,30,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,furniture/equipment,1690,<100,4<=X<7,4,male single,none,2,life insurance,33,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,897,<100,1<=X<4,4,male single,none,4,real estate,35,none,own,1,unskilled resident,1,none,yes,good
no checking,18,existing paid,radio/tv,2908,<100,>=7,2,male single,none,4,no known property,53,none,own,1,skilled,1,none,yes,good
no checking,36,existing paid,radio/tv,4992,<100,4<=X<7,4,male single,none,4,car,31,none,own,1,skilled,1,none,yes,good
0<=X<200,18,critical/other existing credit,new car,2232,<100,1<=X<4,4,male single,none,3,car,36,none,own,1,skilled,1,none,yes,good
no checking,11,existing paid,radio/tv,2176,<100,1<=X<4,4,male single,none,2,car,36,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,radio/tv,1219,<100,1<=X<4,4,male single,none,2,car,32,none,own,1,skilled,1,none,yes,good
0<=X<200,21,existing paid,radio/tv,2655,<100,1<=X<4,2,female div/dep/mar,none,1,real estate,24,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,business,1821,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,new car,2235,<100,>=7,4,male single,none,4,no known property,50,none,for free,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,new car,1357,<100,1<=X<4,4,male single,none,4,life insurance,45,none,own,1,skilled,1,none,yes,good
0<=X<200,23,no credits/all paid,used car,4334,100<=X<500,>=7,3,male single,none,4,car,35,none,own,2,skilled,1,yes,yes,good
0<=X<200,20,existing paid,furniture/equipment,4323,<100,>=7,2,male single,none,4,life insurance,50,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,24,critical/other existing credit,radio/tv,1597,>=1000,>=7,4,male single,none,4,car,43,none,own,2,skilled,1,yes,yes,good
<0,17,critical/other existing credit,new car,1932,<100,1<=X<4,4,male single,none,2,no known property,30,none,own,2,skilled,1,none,yes,good
no checking,21,critical/other existing credit,new car,2503,<100,4<=X<7,4,male single,none,3,car,33,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,new car,1672,<100,1<=X<4,4,male single,none,1,life insurance,38,none,own,1,skilled,1,none,yes,good
no checking,23,existing paid,furniture/equipment,4265,<100,1<=X<4,2,male single,none,4,life insurance,52,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,13,existing paid,radio/tv,1313,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
<0,20,existing paid,furniture/equipment,4515,<100,1<=X<4,1,male single,none,2,life insurance,33,none,own,1,skilled,1,none,yes,bad
<0,24,existing paid,furniture/equipment,5567,<100,1<=X<4,1,male single,none,1,car,33,none,own,1,skilled,1,none,yes,bad
<0,15,existing paid,new car,1713,<100,<1,4,female div/dep/mar,none,2,life insurance,30,none,own,1,skilled,1,none,yes,good
<0,13,existing paid,furniture/equipment,1567,<100,1<=X<4,2,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,furniture/equipment,1456,<100,4<=X<7,4,female div/dep/mar,none,2,life insurance,32,none,own,1,skilled,1,none,yes,good
0<=X<200,26,critical/other existing credit,new car,4565,<100,1<=X<4,3,male single,none,4,life insurance,42,none,own,2,skilled,1,yes,yes,good
0<=X<200,10,existing paid,radio/tv,936,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,unskilled resident,1,none,yes,bad
<0,32,critical/other existing credit,radio/tv,4918,<100,1<=X<4,4,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,new car,1511,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
<0,9,critical/other existing credit,new car,1521,<100,1<=X<4,1,male single,none,2,real estate,37,none,own,2,unskilled resident,2,none,yes,good
no checking,11,critical/other existing credit,radio/tv,2061,<100,>=7,4,male single,none,4,life insurance,50,none,own,1,skilled,1,none,yes,good
no checking,26,existing paid,business,5583,<100,1<=X<4,2,male single,none,4,life insurance,44,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,26,critical/other existing credit,used car,3237,no known savings,>=7,4,male single,none,4,car,40,none,own,2,skilled,1,yes,yes,good
<0,22,critical/other existing credit,new car,2806,<100,4<=X<7,2,male single,none,2,life insurance,30,none,own,1,skilled,1,none,yes,good
0<=X<200,10,existing paid,new car,940,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,bad
no checking,13,critical/other existing credit,new car,1203,<100,1<=X<4,4,female div/dep/mar,none,3,real estate,27,none,own,1,skilled,1,none,yes,good
<0,39,delayed previously,business,5906,<100,4<=X<7,4,male single,none,2,life insurance,33,none,own,1,skilled,1,none,yes,good
no checking,23,existing paid,used car,5344,<100,unemployed,2,male single,none,4,no known property,52,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,13,critical/other existing credit,radio/tv,3031,<100,>=7,2,male single,none,4,life insurance,53,none,own,1,skilled,1,none,yes,good
0<=X<200,18,existing paid,new car,2182,<100,4<=X<7,4,male single,none,3,life insurance,32,none,own,1,skilled,1,none,yes,good
no checking,15,critical/other existing credit,radio/tv,2617,<100,>=7,4,male single,none,2,car,43,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,14,critical/other existing credit,radio/tv,1310,<100,4<=X<7,4,male single,none,2,real estate,32,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,business,4511,<100,>=7,1,male single,none,4,life insurance,39,none,own,1,unskilled resident,1,none,yes,bad
0<=X<200,16,existing paid,business,1542,500<=X<1000,>=7,4,male mar/wid,none,2,real estate,31,none,own,1,skilled,1,none,yes,good
