checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,48,existing paid,radio/tv,6465,<100,4<=X<7,2,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,new car,2267,<100,1<=X<4,4,male single,none,2,life insurance,38,none,own,2,unskilled resident,1,none,yes,good
<0,33,critical/other existing credit,used car,6562,<100,1<=X<4,2,male single,none,4,no known property,46,none,for free,2,skilled,2,yes,yes,good
0<=X<200,32,delayed previously,new car,6257,<100,1<=X<4,2,male single,none,4,life insurance,40,none,own,1,skilled,2,yes,yes,good
no checking,21,existing paid,radio/tv,2244,no known savings,>=7,4,male single,none,4,car,45,none,own,1,skilled,1,yes,yes,good
0<=X<200,38,existing paid,used car,6936,<100,1<=X<4,2,male single,none,2,no known property,37,none,for free,1,skilled,1,none,yes,good
no checking,15,existing paid,radio/tv,1700,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,46,none,own,1,skilled,1,none,yes,good
<0,18,existing paid,radio/tv,2182,<100,>=7,4,male single,none,4,life insurance,45,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,furniture/equipment,1823,<100,1<=X<4,4,male single,none,2,car,29,none,own,1,skilled,1,none,yes,good
0<=X<200,31,delayed previously,radio/tv,5188,<100,1<=X<4,2,male single,none,2,car,31,none,own,1,skilled,1,none,yes,good
no checking,23,existing paid,business,3090,<100,>=7,4,male single,none,4,car,38,none,own,2,skilled,2,yes,yes,good
no checking,13,existing paid,new car,1228,<100,>=7,4,male single,none,4,life insurance,42,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,radio/tv,1775,<100,1<=X<4,4,male single,none,4,car,39,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,new car,1961,<100,1<=X<4,4,male single,none,2,life insurance,37,none,own,2,skilled,1,none,yes,good
no checking,11,existing paid,radio/tv,1161,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,35,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,furniture/equipment,1468,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,33,none,own,1,skilled,1,none,yes,good
no checking,23,existing paid,new car,4299,<100,1<=X<4,2,male single,none,2,life insurance,35,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,furniture/equipment,2051,<100,1<=X<4,4,male single,none,4,real estate,32,none,own,1,skilled,1,none,yes,good
no checking,40,existing paid,used car,7091,<100,1<=X<4,2,male single,none,2,no known property,38,none,for free,1,skilled,1,yes,yes,good
<0,15,existing paid,furniture/equipment,1782,<100,1<=X<4,2,female div/dep/mar,none,1,real estate,27,none,own,1,skilled,1,none,yes,good
<0,29,existing paid,furniture/equipment,4611,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
<0,34,critical/other existing credit,used car,6834,<100,>=7,2,male single,none,4,no known property,46,none,for free,2,high qualif/self emp/mgmt,2,yes,yes,bad
no checking,13,critical/other existing credit,radio/tv,1173,<100,1<=X<4,4,female div/dep/mar,none,2,car,42,none,own,1,skilled,1,none,yes,good
no checking,25,existing paid,radio/tv,2133,no known savings,>=7,4,male single,none,4,car,44,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,furniture/equipment,1408,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,26,none,own,1,skilled,1,none,yes,good
<0,32,existing paid,furniture/equipment,5194,<100,1<=X<4,4,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,good
<0,12,existing paid,new car,2254,<100,1<=X<4,4,male single,none,2,real estate,35,none,own,1,unskilled resident,2,none,yes,good
no checking,14,existing paid,radio/tv,1523,no known savings,>=7,4,male single,none,4,real estate,46,none,own,1,skilled,1,yes,yes,good
<0,26,existing paid,radio/tv,2617,<100,<1,4,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,good
<0,14,existing paid,furniture/equipment,1078,<100,1<=X<4,4,female div/dep/mar,none,1,real estate,24,none,own,1,skilled,1,none,yes,good
<0,27,existing paid,furniture/equipment,4610,<100,>=7,4,male single,none,4,no known property,44,none,own,1,skilled,1,yes,yes,bad
no checking,11,existing paid,new car,1207,<100,>=7,4,male single,none,4,life insurance,45,none,own,1,unskilled resident,1,none,yes,good
no checking,20,critical/other existing credit,new car,3041,<100,>=7,2,male single,none,4,no known property,47,none,for free,2,skilled,1,yes,yes,bad
0<=X<200,18,existing paid,new car,2995,<100,4<=X<7,4,male single,none,4,car,35,none,own,1,skilled,2,yes,yes,good
<0,19,existing paid,radio/tv,3100,<100,<1,3,female div/dep/mar,none,4,car,24,none,own,1,skilled,1,none,yes,good
0<=X<200,30,existing paid,furniture/equipment,4822,<100,1<=X<4,2,male single,none,2,life insurance,37,none,own,1,skilled,1,none,yes,bad
no checking,19,existing paid,business,2111,<100,4<=X<7,4,male single,none,3,car,36,none,own,1,skilled,2,yes,yes,good
no checking,12,existing paid,furniture/equipment,1451,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,32,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,new car,1620,no known savings,>=7,4,male single,none,4,real estate,48,none,own,1,unskilled resident,1,yes,yes,good
no checking,16,existing paid,radio/tv,1666,<100,1<=X<4,4,male single,none,4,car,40,none,own,2,skilled,1,none,yes,good
0<=X<200,25,existing paid,radio/tv,2523,no known savings,<1,4,male single,none,4,car,32,none,own,1,skilled,1,none,yes,good
0<=X<200,46,existing paid,new car,11371,<100,1<=X<4,1,male single,none,4,no known property,42,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
