checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,15,critical/other existing credit,furniture/equipment,1424,no known savings,>=7,4,male single,none,4,life insurance,54,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,new car,1984,<100,4<=X<7,3,male single,none,4,real estate,41,none,own,1,skilled,2,none,yes,good
<0,12,critical/other existing credit,new car,3098,<100,<1,1,male single,none,3,real estate,44,none,own,2,unskilled resident,2,none,yes,good
0<=X<200,35,existing paid,education,4947,<100,4<=X<7,3,male single,none,2,car,34,none,own,2,skilled,1,none,yes,good
<0,11,existing paid,new car,1200,<100,>=7,4,male single,none,4,real estate,43,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,28,existing paid,radio/tv,4301,<100,>=7,3,male single,none,2,car,33,none,own,2,skilled,1,none,yes,bad
no checking,17,existing paid,new car,1842,<100,1<=X<4,2,female div/dep/mar,none,2,life insurance,26,none,own,1,skilled,1,none,yes,bad
<0,24,existing paid,furniture/equipment,3644,<100,1<=X<4,2,male single,none,2,car,27,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,radio/tv,1847,<100,1<=X<4,4,male single,none,1,real estate,25,none,own,1,skilled,1,none,yes,good
no checking,10,critical/other existing credit,radio/tv,1331,no known savings,>=7,4,male single,none,2,life insurance,45,none,own,2,unskilled resident,1,yes,yes,good
no checking,34,existing paid,radio/tv,7079,<100,4<=X<7,3,male single,none,4,car,30,none,own,2,skilled,1,none,yes,bad
no checking,31,existing paid,used car,7092,<100,unemployed,2,male single,none,4,no known property,40,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,12,existing paid,new car,1968,<100,>=7,3,male single,none,2,life insurance,43,none,own,2,skilled,2,none,yes,good
no checking,9,existing paid,radio/tv,1638,<100,4<=X<7,4,male single,none,2,life insurance,43,none,own,1,skilled,2,none,yes,good
no checking,11,existing paid,radio/tv,1236,<100,1<=X<4,4,male single,none,2,real estate,38,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,new car,1754,<100,1<=X<4,1,male single,none,2,real estate,37,none,own,1,skilled,1,none,yes,good
0<=X<200,20,existing paid,radio/tv,2513,<100,>=7,4,male single,none,4,real estate,53,none,own,1,skilled,1,yes,yes,good
0<=X<200,38,delayed previously,business,6750,<100,4<=X<7,4,male single,none,4,no known property,41,none,for free,2,skilled,2,yes,yes,good
no checking,24,existing paid,used car,4381,<100,1<=X<4,3,male single,none,3,car,29,none,own,1,skilled,1,none,yes,good
>=200,22,existing paid,new car,2650,<100,>=7,3,female div/dep/mar,none,2,car,25,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
no checking,16,critical/other existing credit,new car,1882,<100,4<=X<7,4,male single,none,4,real estate,40,none,own,2,skilled,1,none,yes,good
no checking,16,critical/other existing credit,new car,2486,<100,1<=X<4,4,male single,none,2,real estate,41,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,furniture/equipment,1525,<100,1<=X<4,4,male single,none,2,real estate,39,none,own,1,skilled,1,yes,yes,good
0<=X<200,11,existing paid,radio/tv,1842,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,29,none,own,1,skilled,1,none,yes,good
<0,21,existing paid,used car,6694,<100,>=7,2,male single,none,4,no known property,51,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,21,existing paid,new car,2280,<100,1<=X<4,4,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,good
no checking,24,existing paid,used car,5438,no known savings,unemployed,2,male single,none,4,no known property,43,none,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
<0,24,existing paid,new car,3117,no known savings,4<=X<7,2,male single,none,2,real estate,25,none,own,1,skilled,1,none,yes,good
no checking,33,delayed previously,radio/tv,6766,<100,4<=X<7,3,male single,none,2,car,28,none,own,2,skilled,1,none,yes,good
<0,33,existing paid,radio/tv,4702,<100,4<=X<7,4,male single,none,2,car,34,none,own,1,skilled,1,none,yes,bad
0<=X<200,40,delayed previously,business,10397,<100,1<=X<4,1,male single,none,3,car,33,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,12,critical/other existing credit,new car,1636,<100,4<=X<7,4,male single,none,4,real estate,39,none,own,1,unskilled resident,1,none,yes,good
<0,33,existing paid,used car,7903,<100,unemployed,4,male single,none,2,no known property,37,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,19,existing paid,furniture/equipment,2342,no known savings,4<=X<7,4,male single,none,1,car,37,none,own,1,skilled,1,none,yes,good
<0,11,existing paid,radio/tv,1125,100<=X<500,<1,4,male mar/wid,none,3,no known property,33,none,own,1,unskilled resident,1,yes,yes,bad
no checking,11,critical/other existing credit,radio/tv,1228,<100,>=7,4,male single,none,4,life insurance,42,none,own,2,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,1120,<100,>=7,2,female div/dep/mar,none,1,real estate,43,none,own,1,skilled,1,yes,yes,good
no checking,15,critical/other existing credit,new car,1869,<100,4<=X<7,4,male single,none,3,car,37,none,own,1,skilled,1,yes,yes,good
no checking,10,existing paid,radio/tv,1850,<100,1<=X<4,3,male single,none,2,real estate,42,none,own,2,skilled,2,none,yes,good
0<=X<200,25,existing paid,new car,2941,<100,1<=X<4,4,female div/dep/mar,none,2,no known property,27,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,radio/tv,2209,<100,1<=X<4,4,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,good
no checking,22,existing paid,furniture/equipment,4531,<100,1<=X<4,2,male single,none,3,life insurance,30,none,own,2,skilled,1,none,yes,good
no checking,11,existing paid,furniture/equipment,1450,<100,1<=X<4,4,female div/dep/mar,none,1,life insurance,29,none,own,1,skilled,1,none,yes,good
<0,25,existing paid,furniture/equipment,2979,<100,1<=X<4,4,female div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,good
