checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,36,existing paid,radio/tv,5936,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,bad
no checking,10,critical/other existing credit,radio/tv,2179,<100,1<=X<4,2,male single,none,2,real estate,36,none,own,1,skilled,2,none,yes,good
no checking,36,critical/other existing credit,used car,7598,<100,>=7,4,male single,none,4,no known property,42,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,14,existing paid,furniture/equipment,2514,no known savings,>=7,3,male single,none,4,real estate,45,none,own,1,skilled,1,yes,yes,good
0<=X<200,27,existing paid,furniture/equipment,4639,<100,1<=X<4,2,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,bad
no checking,23,critical/other existing credit,radio/tv,2292,no known savings,>=7,4,male single,none,4,car,47,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,radio/tv,1820,<100,1<=X<4,2,male single,none,4,real estate,43,none,own,1,unskilled resident,1,none,yes,good
<0,8,critical/other existing credit,new car,2463,<100,1<=X<4,1,male single,none,2,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,13,existing paid,new car,1624,<100,1<=X<4,4,male mar/wid,none,2,real estate,32,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1052,no known savings,1<=X<4,4,female div/dep/mar,none,4,real estate,42,none,own,2,skilled,1,none,yes,good
<0,48,critical/other existing credit,used car,8276,<100,>=7,4,male single,none,4,no known property,45,none,for free,1,skilled,1,yes,yes,bad
no checking,16,existing paid,used car,1932,500<=X<1000,1<=X<4,4,male single,none,4,real estate,37,none,own,1,skilled,1,yes,yes,good
0<=X<200,39,critical/other existing credit,new car,7842,<100,1<=X<4,4,male single,none,4,no known property,37,none,for free,1,skilled,1,yes,yes,good
no checking,18,existing paid,radio/tv,1810,<100,1<=X<4,4,male single,none,1,real estate,33,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,829,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,26,none,own,1,skilled,1,none,yes,good
<0,24,existing paid,furniture/equipment,4791,<100,1<=X<4,1,female div/dep/mar,none,4,car,25,none,own,1,skilled,1,none,yes,good
no checking,24,critical/other existing credit,radio/tv,2316,no known savings,>=7,4,male single,none,2,car,42,none,own,1,skilled,1,none,yes,good
no checking,22,delayed previously,furniture/equipment,5049,<100,>=7,2,male single,none,4,life insurance,37,none,own,2,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1601,<100,1<=X<4,4,male single,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,furniture/equipment,2312,<100,<1,2,female div/dep/mar,none,1,life insurance,30,none,own,1,skilled,1,none,yes,good
0<=X<200,31,critical/other existing credit,furniture/equipment,6024,<100,>=7,4,male single,none,4,no known property,35,none,own,1,skilled,1,yes,yes,good
no checking,15,existing paid,radio/tv,1224,no known savings,>=7,4,male single,none,4,real estate,47,none,own,1,skilled,1,none,yes,good
no checking,28,critical/other existing credit,used car,3741,no known savings,>=7,4,male single,none,4,real estate,42,none,own,2,skilled,1,yes,yes,good
0<=X<200,28,existing paid,radio/tv,2583,<100,>=7,4,male single,none,4,no known property,46,none,for free,1,skilled,1,none,yes,good
no checking,11,critical/other existing credit,new car,1247,<100,>=7,2,male single,none,4,real estate,54,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,29,critical/other existing credit,used car,5204,<100,1<=X<4,1,male single,none,4,car,34,none,own,2,skilled,1,yes,yes,good
<0,30,existing paid,radio/tv,3869,<100,1<=X<4,4,male single,none,4,life insurance,32,none,own,1,skilled,1,none,yes,bad
0<=X<200,26,existing paid,radio/tv,3781,<100,1<=X<4,2,female div/dep/mar,none,2,car,26,none,own,1,skilled,1,none,yes,good
0<=X<200,26,existing paid,radio/tv,4403,<100,1<=X<4,1,female div/dep/mar,none,2,car,31,none,own,2,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,2073,<100,>=7,2,male single,none,4,real estate,46,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,34,existing paid,new car,8615,<100,>=7,4,male single,none,4,no known property,40,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,14,existing paid,new car,1184,<100,1<=X<4,4,male single,none,2,car,34,none,own,2,skilled,1,none,yes,bad
no checking,12,critical/other existing credit,radio/tv,848,<100,>=7,4,male single,none,4,real estate,49,none,own,2,skilled,1,none,yes,good
no checking,14,critical/other existing credit,new car,1194,<100,1<=X<4,4,male single,none,4,real estate,37,none,own,2,unskilled resident,1,none,yes,good
no checking,31,critical/other existing credit,used car,6829,<100,1<=X<4,3,male single,none,2,car,39,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,28,existing paid,radio/tv,2727,<100,1<=X<4,4,male single,none,4,car,32,none,own,1,skilled,1,none,yes,bad
no checking,15,critical/other existing credit,radio/tv,1502,<100,1<=X<4,4,male single,none,2,car,38,none,own,2,skilled,1,none,yes,good
no checking,18,existing paid,furniture/equipment,3910,<100,1<=X<4,2,male single,none,2,car,34,none,own,1,skilled,1,none,yes,good
no checking,23,existing paid,furniture/equipment,4040,<100,1<=X<4,2,male single,none,2,car,33,none,own,1,skilled,1,none,yes,good
no checking,27,critical/other existing credit,radio/tv,3073,<100,>=7,4,male single,none,2,car,39,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,furniture/equipment,2043,<100,<1,2,female div/dep/mar,none,4,real estate,26,none,rent,1,skilled,1,none,yes,good
no checking,19,existing paid,radio/tv,2263,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,29,none,own,1,skilled,1,none,yes,bad
0<=X<200,29,critical/other existing credit,used car,5695,<100,1<=X<4,3,male single,none,2,car,34,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,12,existing paid,radio/tv,815,<100,1<=X<4,4,male single,none,4,real estate,35,none,own,2,skilled,1,none,yes,good
no checking,17,existing paid,furniture/equipment,2420,<100,1<=X<4,2,male single,none,2,life insurance,31,none,own,1,skilled,1,none,yes,good
0<=X<200,37,existing paid,radio/tv,6927,<100,1<=X<4,1,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,19,critical/other existing credit,education,2225,<100,>=7,4,male single,none,4,no known property,53,none,for free,1,skilled,1,none,yes,good
0<=X<200,35,existing paid,radio/tv,6164,<100,1<=X<4,1,female div/dep/mar,none,4,car,28,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1076,500<=X<1000,1<=X<4,4,female div/dep/mar,none,3,real estate,42,none,own,2,skilled,1,none,yes,good
no checking,16,critical/other existing credit,radio/tv,1784,<100,>=7,4,male single,none,4,car,44,none,own,2,skilled,1,none,yes,good
no checking,7,critical/other existing credit,radio/tv,1044,<100,1<=X<4,1,female div/dep/mar,none,2,real estate,39,none,own,1,skilled,1,none,yes,good
0<=X<200,31,existing paid,radio/tv,4413,<100,1<=X<4,4,female div/dep/mar,none,4,no known property,28,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
