checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,36,existing paid,radio/tv,7008,<100,1<=X<4,4,female div/dep/mar,none,2,car,28,none,own,1,skilled,1,yes,yes,bad
no checking,9,existing paid,new car,1872,<100,1<=X<4,3,male single,none,2,real estate,36,none,own,1,skilled,1,none,yes,good
no checking,35,existing paid,used car,7602,<100,>=7,2,male single,none,4,no known property,38,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,14,existing paid,radio/tv,2486,500<=X<1000,>=7,2,male single,none,4,car,44,none,own,1,skilled,1,yes,yes,good
<0,27,existing paid,furniture/equipment,4633,<100,1<=X<4,2,female div/dep/mar,none,4,car,29,none,own,1,skilled,1,none,yes,bad
no checking,21,existing paid,radio/tv,2113,<100,>=7,4,male single,none,4,car,48,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,new car,1806,<100,>=7,1,male single,none,4,real estate,44,none,own,1,unskilled resident,1,none,yes,good
<0,8,critical/other existing credit,new car,2172,<100,1<=X<4,1,male single,none,2,real estate,35,none,own,1,unskilled resident,2,none,no,good
no checking,13,existing paid,radio/tv,1815,<100,1<=X<4,2,female div/dep/mar,none,2,car,28,none,own,2,skilled,1,none,yes,good
no checking,12,existing paid,new car,979,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,43,none,own,1,skilled,1,none,yes,good
0<=X<200,45,existing paid,used car,8135,<100,>=7,2,male single,none,4,no known property,42,none,for free,1,skilled,1,yes,yes,bad
no checking,16,existing paid,furniture/equipment,2082,500<=X<1000,>=7,3,male single,none,4,car,41,none,own,1,skilled,1,none,yes,good
0<=X<200,41,existing paid,new car,7844,<100,1<=X<4,2,male single,none,4,no known property,36,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,17,existing paid,radio/tv,1732,<100,>=7,4,male single,none,1,real estate,35,none,own,1,skilled,1,none,yes,good
0<=X<200,10,existing paid,radio/tv,793,<100,1<=X<4,4,female div/dep/mar,none,1,real estate,27,none,own,1,skilled,1,none,yes,good
<0,27,existing paid,furniture/equipment,4628,<100,1<=X<4,1,female div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,good
no checking,24,existing paid,radio/tv,2099,<100,>=7,4,male single,none,4,car,37,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,used car,3787,<100,1<=X<4,2,male single,none,2,life insurance,36,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,1522,<100,1<=X<4,4,male single,none,3,real estate,30,none,own,2,skilled,1,none,yes,good
no checking,17,existing paid,furniture/equipment,2079,<100,<1,4,female div/dep/mar,none,1,life insurance,27,none,own,1,skilled,1,none,yes,good
<0,31,existing paid,furniture/equipment,6025,<100,>=7,4,male single,none,4,no known property,40,none,own,1,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,radio/tv,1372,<100,>=7,4,male single,none,4,car,50,none,own,2,skilled,1,none,yes,good
no checking,31,critical/other existing credit,used car,4014,<100,>=7,4,male single,none,4,real estate,42,none,own,2,skilled,1,yes,yes,good
0<=X<200,26,existing paid,radio/tv,2389,<100,>=7,4,male single,none,4,no known property,47,none,for free,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,new car,1474,<100,>=7,4,male single,none,4,no known property,56,none,for free,3,skilled,1,none,yes,good
no checking,27,delayed previously,used car,5934,<100,1<=X<4,1,male single,none,2,car,34,none,own,2,skilled,1,none,yes,good
<0,31,existing paid,radio/tv,3945,<100,1<=X<4,4,male single,none,2,car,30,none,own,1,skilled,1,none,yes,bad
0<=X<200,26,existing paid,furniture/equipment,4058,<100,1<=X<4,2,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,good
0<=X<200,28,existing paid,radio/tv,5167,<100,1<=X<4,1,female div/dep/mar,none,2,car,30,none,own,2,skilled,1,yes,yes,good
no checking,11,existing paid,new car,1555,<100,>=7,2,male single,none,4,real estate,43,none,own,1,skilled,1,none,yes,good
no checking,34,existing paid,new car,8552,<100,>=7,4,male single,none,4,no known property,40,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
