checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,15,critical/other existing credit,radio/tv,1536,no known savings,>=7,4,male single,none,4,life insurance,55,none,own,2,skilled,1,none,yes,good
no checking,10,critical/other existing credit,new car,2481,<100,4<=X<7,1,male single,none,4,real estate,44,none,own,2,unskilled resident,2,none,yes,good
no checking,26,critical/other existing credit,radio/tv,2245,<100,>=7,4,male single,none,4,life insurance,42,none,own,1,skilled,1,none,yes,good
0<=X<200,30,existing paid,furniture/equipment,6376,<100,1<=X<4,4,male single,none,2,car,35,none,own,2,skilled,1,yes,yes,bad
<0,13,existing paid,new car,1160,<100,>=7,4,male single,none,4,real estate,45,none,own,2,skilled,1,yes,yes,good
0<=X<200,33,critical/other existing credit,new car,3848,<100,unemployed,4,male single,none,2,car,32,none,own,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,17,existing paid,furniture/equipment,1871,<100,<1,4,female div/dep/mar,none,4,real estate,24,none,rent,1,skilled,1,none,yes,bad
0<=X<200,24,existing paid,new car,2825,<100,4<=X<7,2,female div/dep/mar,none,4,life insurance,25,none,rent,1,skilled,1,none,yes,bad
no checking,21,existing paid,radio/tv,1610,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,28,none,own,1,skilled,1,none,yes,bad
<0,17,critical/other existing credit,radio/tv,1956,<100,>=7,4,male single,none,4,life insurance,51,none,own,2,skilled,1,none,yes,good
0<=X<200,31,delayed previously,business,6502,<100,1<=X<4,2,male single,none,2,car,29,none,own,2,skilled,1,yes,yes,good
0<=X<200,38,existing paid,new car,9528,<100,>=7,4,male single,none,4,no known property,53,none,for free,1,skilled,1,yes,yes,bad
<0,10,critical/other existing credit,new car,2015,<100,4<=X<7,1,male single,none,2,real estate,42,none,own,1,skilled,2,none,yes,good
no checking,15,critical/other existing credit,new car,1393,<100,4<=X<7,4,male single,none,4,real estate,45,none,own,2,skilled,1,none,yes,good
0<=X<200,13,critical/other existing credit,radio/tv,1239,<100,1<=X<4,4,male mar/wid,none,4,real estate,37,none,own,1,skilled,1,yes,yes,good
no checking,15,critical/other existing credit,radio/tv,1634,<100,1<=X<4,4,male single,none,2,car,39,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,new car,2262,<100,>=7,4,male single,none,4,no known property,49,none,for free,1,skilled,1,yes,yes,good
0<=X<200,48,existing paid,business,7644,<100,4<=X<7,4,male single,none,4,no known property,44,none,for free,1,skilled,1,yes,yes,bad
<0,26,existing paid,furniture/equipment,2921,<100,1<=X<4,2,male single,none,2,car,35,none,own,1,skilled,1,none,yes,good
<0,24,existing paid,new car,3012,<100,1<=X<4,2,female div/dep/mar,none,4,car,27,none,rent,1,skilled,1,none,yes,bad
0<=X<200,16,critical/other existing credit,radio/tv,1797,<100,4<=X<7,4,male single,none,3,car,37,none,own,1,skilled,1,none,yes,good
no checking,24,critical/other existing credit,radio/tv,2290,<100,4<=X<7,4,male single,none,4,car,40,none,own,1,skilled,1,yes,yes,good
0<=X<200,11,existing paid,radio/tv,1410,<100,1<=X<4,4,male single,none,2,real estate,36,none,own,1,skilled,1,none,yes,good
0<=X<200,13,critical/other existing credit,radio/tv,1629,<100,1<=X<4,4,male mar/wid,none,2,car,29,none,own,1,skilled,1,none,yes,good
<0,28,existing paid,new car,7788,<100,>=7,4,male single,none,4,no known property,52,none,for free,1,skilled,1,none,yes,bad
<0,15,existing paid,furniture/equipment,1914,<100,1<=X<4,2,male single,none,2,life insurance,27,none,own,1,skilled,1,none,yes,good
0<=X<200,33,existing paid,used car,5676,<100,>=7,4,male single,none,4,no known property,46,none,for free,1,skilled,1,none,yes,bad
0<=X<200,25,existing paid,radio/tv,2469,<100,1<=X<4,4,female div/dep/mar,none,2,car,28,none,own,1,skilled,1,none,yes,bad
no checking,37,delayed previously,business,7673,<100,1<=X<4,2,male single,none,2,car,28,none,own,2,skilled,1,none,yes,good
0<=X<200,26,existing paid,business,5237,<100,1<=X<4,2,male single,none,2,car,34,none,own,2,skilled,1,yes,yes,good
0<=X<200,39,delayed previously,business,8192,<100,1<=X<4,1,male single,none,2,car,31,none,own,2,skilled,1,yes,yes,good
<0,10,existing paid,new car,1643,<100,>=7,4,male single,none,4,real estate,46,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,42,existing paid,business,7614,<100,1<=X<4,4,male single,none,4,no known property,43,none,for free,1,skilled,2,yes,yes,good
no checking,26,critical/other existing credit,radio/tv,2568,<100,4<=X<7,4,male single,none,2,car,38,none,own,2,skilled,1,yes,yes,good
no checking,12,delayed previously,radio/tv,1817,<100,1<=X<4,4,male single,none,2,real estate,38,none,own,2,skilled,1,none,yes,good
<0,12,critical/other existing credit,new car,1093,<100,>=7,4,male single,none,3,life insurance,45,none,own,2,skilled,1,yes,yes,good
<0,11,existing paid,radio/tv,1166,<100,>=7,4,male single,none,2,real estate,42,none,own,1,skilled,1,yes,yes,good
no checking,18,critical/other existing credit,new car,1905,<100,1<=X<4,4,male single,none,2,life insurance,43,none,own,2,skilled,1,none,yes,good
<0,15,existing paid,radio/tv,1489,<100,1<=X<4,4,male mar/wid,none,2,real estate,38,none,own,1,skilled,1,none,yes,good
<0,25,existing paid,radio/tv,3113,<100,1<=X<4,4,female div/dep/mar,none,4,car,28,none,own,1,skilled,1,none,yes,good
<0,20,existing paid,radio/tv,2523,<100,<1,2,female div/dep/mar,none,4,life insurance,27,none,rent,1,skilled,1,none,yes,bad
no checking,22,existing paid,new car,3893,<100,1<=X<4,2,male single,none,2,life insurance,30,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,furniture/equipment,1922,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,25,none,rent,1,skilled,1,none,yes,good
<0,25,existing paid,radio/tv,2474,<100,<1,4,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,bad
no checking,25,critical/other existing credit,used car,3768,<100,>=7,4,male single,none,4,car,38,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,9,existing paid,new car,1530,<100,1<=X<4,4,male single,none,1,life insurance,27,none,own,1,unskilled resident,1,none,yes,good
