checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,34,delayed previously,business,6789,<100,1<=X<4,3,male single,none,2,no known property,36,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,29,existing paid,new car,6613,<100,>=7,2,male single,none,4,no known property,41,none,own,2,high qualif/self emp/mgmt,2,yes,yes,good
0<=X<200,14,existing paid,radio/tv,1546,<100,1<=X<4,4,male mar/wid,none,1,real estate,25,none,own,1,skilled,1,none,yes,bad
0<=X<200,15,existing paid,radio/tv,1806,<100,1<=X<4,2,male mar/wid,none,2,car,25,none,own,1,skilled,1,none,yes,good
0<=X<200,13,critical/other existing credit,new car,1410,<100,1<=X<4,4,male single,none,2,car,45,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,furniture/equipment,1911,<100,1<=X<4,2,male single,none,4,life insurance,41,none,own,1,skilled,1,yes,yes,good
<0,37,existing paid,radio/tv,5886,<100,4<=X<7,1,female div/dep/mar,none,2,car,30,none,own,1,skilled,1,yes,yes,good
0<=X<200,37,existing paid,new car,7874,<100,>=7,4,male single,none,4,no known property,41,none,for free,1,skilled,1,yes,yes,bad
no checking,24,critical/other existing credit,radio/tv,3880,no known savings,1<=X<4,3,male single,none,2,car,33,none,own,1,skilled,1,yes,yes,good
no checking,9,critical/other existing credit,new car,2168,<100,1<=X<4,1,male single,none,3,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,19,existing paid,radio/tv,2149,<100,>=7,3,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,good
<0,12,existing paid,new car,1837,<100,1<=X<4,2,male single,none,2,real estate,32,none,own,1,skilled,1,none,yes,good
0<=X<200,39,existing paid,new car,9210,<100,1<=X<4,1,male single,none,4,no known property,40,none,for free,1,skilled,1,yes,yes,bad
no checking,26,existing paid,radio/tv,4858,<100,4<=X<7,2,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,11,existing paid,radio/tv,1262,<100,>=7,4,male single,none,4,real estate,54,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,894,<100,1<=X<4,4,male single,none,2,real estate,28,none,own,2,skilled,1,none,yes,good
no checking,17,existing paid,new car,5867,<100,>=7,1,male single,none,4,life insurance,46,none,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,26,existing paid,radio/tv,4697,<100,4<=X<7,2,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,new car,1204,<100,1<=X<4,4,male single,none,4,car,43,none,own,1,skilled,1,none,yes,good
<0,24,existing paid,new car,3325,<100,1<=X<4,4,male single,none,2,life insurance,33,none,own,1,skilled,1,none,yes,bad
0<=X<200,13,existing paid,radio/tv,1396,<100,1<=X<4,4,male mar/wid,none,2,real estate,25,none,own,1,skilled,1,none,yes,good
no checking,39,existing paid,radio/tv,6230,<100,1<=X<4,2,male single,none,2,car,29,none,own,1,skilled,1,yes,yes,good
<0,32,existing paid,furniture/equipment,5681,<100,<1,2,female div/dep/mar,none,4,life insurance,32,none,own,1,skilled,1,none,yes,bad
<0,14,existing paid,new car,1688,<100,1<=X<4,2,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
