checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,44,existing paid,radio/tv,6127,<100,<1,2,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,yes,yes,bad
<0,10,critical/other existing credit,new car,2268,<100,1<=X<4,4,male single,none,4,real estate,39,none,own,2,unskilled resident,2,none,yes,good
<0,35,critical/other existing credit,used car,5513,<100,>=7,2,male single,none,4,no known property,45,none,for free,2,skilled,2,yes,yes,bad
no checking,34,existing paid,used car,6376,<100,1<=X<4,2,male single,none,4,no known property,45,none,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
no checking,26,existing paid,radio/tv,2296,no known savings,>=7,4,male single,none,4,life insurance,45,none,own,1,skilled,1,none,yes,good
0<=X<200,35,existing paid,used car,7211,<100,1<=X<4,2,male single,none,2,car,38,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,1908,<100,>=7,1,female div/dep/mar,none,4,real estate,50,none,own,1,unskilled resident,1,none,yes,good
<0,18,existing paid,radio/tv,1640,<100,>=7,4,male single,none,4,life insurance,44,none,own,1,skilled,1,yes,yes,good
no checking,15,existing paid,furniture/equipment,1624,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
<0,34,existing paid,furniture/equipment,4659,<100,1<=X<4,4,male single,none,2,car,31,none,own,2,skilled,1,none,yes,bad
no checking,27,existing paid,radio/tv,4051,no known savings,>=7,4,male single,none,4,car,41,none,own,2,skilled,2,yes,yes,good
no checking,12,existing paid,new car,1505,no known savings,unemployed,4,male single,none,4,car,46,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,radio/tv,2000,<100,1<=X<4,4,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,good
no checking,10,existing paid,new car,1357,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,34,none,own,1,unskilled resident,1,none,yes,good
no checking,11,existing paid,radio/tv,1081,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,35,none,own,1,unskilled resident,1,none,yes,good
