checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,35,critical/other existing credit,radio/tv,5707,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,new car,1820,<100,4<=X<7,3,male single,none,4,real estate,36,none,own,1,skilled,1,none,yes,good
no checking,33,critical/other existing credit,other,6869,no known savings,>=7,4,male single,none,4,real estate,41,none,own,2,skilled,1,yes,yes,good
no checking,16,existing paid,furniture/equipment,2171,500<=X<1000,1<=X<4,3,male single,none,4,car,41,none,own,1,skilled,1,yes,yes,good
no checking,27,delayed previously,other,3642,<100,1<=X<4,2,male single,none,2,car,27,none,own,1,skilled,1,none,yes,bad
no checking,20,existing paid,radio/tv,1933,<100,>=7,4,male single,none,4,real estate,47,none,own,2,skilled,1,none,yes,good
no checking,11,existing paid,new car,1672,<100,1<=X<4,2,male single,none,4,real estate,42,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,new car,1985,100<=X<500,1<=X<4,1,male single,none,2,real estate,37,none,own,2,unskilled resident,1,none,yes,good
no checking,12,existing paid,furniture/equipment,2125,<100,1<=X<4,2,female div/dep/mar,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,11,critical/other existing credit,radio/tv,989,<100,1<=X<4,4,male single,none,2,real estate,40,none,own,2,skilled,1,none,yes,good
0<=X<200,42,existing paid,used car,8769,<100,>=7,4,male single,none,4,no known property,39,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,13,existing paid,new car,2705,<100,1<=X<4,2,male single,none,2,car,34,none,own,1,skilled,1,none,yes,good
0<=X<200,40,critical/other existing credit,other,8361,no known savings,>=7,4,male single,none,4,no known property,39,none,for free,1,skilled,1,yes,yes,good
no checking,20,existing paid,radio/tv,1830,<100,1<=X<4,4,male single,none,3,real estate,39,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,829,<100,1<=X<4,4,female div/dep/mar,none,3,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,24,delayed previously,used car,4703,<100,1<=X<4,1,female div/dep/mar,none,2,car,28,none,own,2,skilled,1,none,yes,good
no checking,23,critical/other existing credit,radio/tv,2084,100<=X<500,4<=X<7,4,male single,none,2,car,35,none,own,1,skilled,1,yes,yes,good
0<=X<200,18,existing paid,furniture/equipment,3775,<100,1<=X<4,2,male single,none,4,life insurance,34,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,education,1452,<100,1<=X<4,4,female div/dep/mar,none,3,real estate,31,none,own,1,skilled,1,none,yes,good
no checking,17,critical/other existing credit,radio/tv,2226,<100,1<=X<4,2,female div/dep/mar,none,2,life insurance,26,none,own,1,skilled,1,none,yes,good
0<=X<200,32,critical/other existing credit,furniture/equipment,5177,<100,<1,4,male single,none,4,no known property,35,none,own,2,skilled,1,none,yes,good
no checking,14,critical/other existing credit,radio/tv,1388,<100,>=7,4,male single,none,4,life insurance,46,none,own,2,skilled,1,none,yes,good
no checking,32,critical/other existing credit,furniture/equipment,3866,no known savings,>=7,4,male single,none,4,real estate,42,none,own,2,skilled,1,yes,yes,good
0<=X<200,26,existing paid,radio/tv,2319,<100,>=7,4,male single,none,4,no known property,40,none,for free,1,skilled,1,none,yes,bad
no checking,13,critical/other existing credit,new car,1581,<100,>=7,4,male single,none,4,no known property,57,none,for free,3,skilled,1,none,yes,good
no checking,25,existing paid,new car,6026,<100,1<=X<4,2,male single,none,4,car,42,none,own,2,skilled,1,none,yes,bad
<0,30,existing paid,radio/tv,3283,<100,1<=X<4,4,male single,none,2,car,29,none,own,1,skilled,1,none,yes,bad
<0,25,existing paid,furniture/equipment,3632,<100,1<=X<4,2,female div/dep/mar,none,4,car,24,none,own,1,skilled,1,none,yes,bad
0<=X<200,23,existing paid,furniture/equipment,4166,<100,1<=X<4,2,female div/dep/mar,none,2,car,28,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,furniture/equipment,1698,<100,>=7,4,male single,none,2,real estate,43,none,own,2,skilled,1,none,yes,good
0<=X<200,36,existing paid,used car,7636,no known savings,>=7,4,male single,none,4,no known property,38,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,16,critical/other existing credit,new car,1360,<100,1<=X<4,4,male single,none,3,real estate,34,none,own,2,skilled,1,none,yes,good
<0,11,critical/other existing credit,radio/tv,872,<100,>=7,4,male single,none,4,real estate,49,none,own,2,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,new car,1557,<100,>=7,4,male single,none,4,real estate,43,none,own,2,unskilled resident,1,none,yes,good
no checking,32,critical/other existing credit,used car,6799,<100,1<=X<4,3,male single,none,4,car,36,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,27,existing paid,radio/tv,2939,<100,1<=X<4,4,male single,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,2070,<100,4<=X<7,4,male single,none,2,real estate,38,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,used car,3546,<100,1<=X<4,2,male single,none,2,car,30,none,own,1,skilled,1,yes,yes,good
no checking,21,delayed previously,other,3631,<100,1<=X<4,2,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,33,critical/other existing credit,radio/tv,3808,<100,>=7,4,male single,none,2,car,38,none,own,1,skilled,1,yes,yes,good
no checking,11,existing paid,furniture/equipment,1966,<100,1<=X<4,2,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,radio/tv,2485,<100,1<=X<4,4,female div/dep/mar,none,2,car,26,none,own,1,skilled,1,none,yes,good
no checking,32,existing paid,radio/tv,4714,<100,1<=X<4,4,male single,none,4,life insurance,33,none,own,2,skilled,1,none,yes,good
no checking,11,critical/other existing credit,radio/tv,799,<100,1<=X<4,4,male single,none,3,real estate,37,none,own,2,unskilled resident,1,none,yes,good
no checking,15,existing paid,furniture/equipment,2317,<100,<1,2,female div/dep/mar,none,2,life insurance,31,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,35,critical/other existing credit,furniture/equipment,5414,<100,1<=X<4,2,female div/dep/mar,none,1,car,27,none,own,2,skilled,1,none,yes,bad
<0,20,existing paid,radio/tv,1850,<100,>=7,4,male single,none,4,no known property,54,none,for free,1,skilled,1,yes,yes,good
0<=X<200,30,delayed previously,radio/tv,4885,<100,1<=X<4,1,male single,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,11,existing paid,radio/tv,969,<100,1<=X<4,4,male single,none,4,life insurance,41,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,furniture/equipment,2020,<100,>=7,4,male single,none,2,car,40,none,own,2,skilled,1,none,yes,good
no checking,10,existing paid,radio/tv,1333,<100,1<=X<4,3,female div/dep/mar,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
<0,33,existing paid,furniture/equipment,5034,<100,1<=X<4,4,male single,none,2,life insurance,27,none,own,1,skilled,1,none,yes,bad
<0,36,existing paid,radio/tv,5152,<100,1<=X<4,4,male single,none,2,car,33,none,own,1,skilled,1,yes,yes,bad
no checking,11,existing paid,radio/tv,965,<100,>=7,4,male single,none,4,car,43,none,own,1,skilled,1,none,yes,good
<0,35,existing paid,radio/tv,4896,<100,1<=X<4,4,male single,none,2,life insurance,29,none,own,1,skilled,1,none,yes,bad
no checking,12,critical/other existing credit,new car,1406,<100,>=7,4,male single,none,4,real estate,54,none,own,2,skilled,1,none,yes,good
