checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,46,existing paid,radio/tv,5242,<100,1<=X<4,2,male single,none,2,car,27,none,own,1,skilled,1,none,yes,bad
no checking,10,critical/other existing credit,new car,2409,<100,<1,4,male single,none,4,real estate,40,none,own,1,unskilled resident,2,none,yes,good
<0,37,existing paid,new car,4890,<100,>=7,4,male single,none,4,no known property,43,none,for free,2,skilled,2,none,yes,bad
<0,35,existing paid,used car,5557,<100,1<=X<4,4,male single,none,4,no known property,43,none,for free,1,skilled,2,yes,yes,good
no checking,23,existing paid,radio/tv,2264,<100,>=7,4,male single,none,4,life insurance,45,none,own,1,skilled,1,yes,yes,good
0<=X<200,34,delayed previously,business,6649,<100,1<=X<4,2,male single,none,2,car,39,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,new car,1857,<100,4<=X<7,1,female div/dep/mar,none,4,real estate,47,none,own,1,unskilled resident,1,none,yes,good
<0,19,existing paid,radio/tv,1903,<100,>=7,4,male single,none,4,car,46,none,own,1,skilled,1,yes,yes,good
<0,16,existing paid,furniture/equipment,1470,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,32,none,own,1,unskilled resident,1,none,yes,good
no checking,34,delayed previously,business,4919,<100,1<=X<4,2,male single,none,2,car,30,none,own,2,skilled,1,none,yes,good
no checking,27,existing paid,radio/tv,4023,no known savings,>=7,4,male single,none,4,car,41,none,own,1,skilled,2,yes,yes,good
no checking,11,critical/other existing credit,new car,1352,<100,4<=X<7,4,male single,none,3,car,45,none,own,1,skilled,1,yes,yes,good
no checking,15,existing paid,radio/tv,1866,<100,1<=X<4,4,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,good
no checking,10,existing paid,business,1352,<100,1<=X<4,4,male single,none,2,real estate,37,none,own,1,unskilled resident,1,none,yes,good
