checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,35,existing paid,radio/tv,4649,<100,1<=X<4,2,female div/dep/mar,none,2,car,26,none,own,2,skilled,1,yes,yes,good
<0,10,existing paid,new car,1274,<100,1<=X<4,4,male single,none,4,life insurance,44,none,own,2,skilled,1,yes,yes,good
<0,32,existing paid,business,5821,<100,>=7,4,male single,none,4,no known property,41,none,own,1,skilled,2,none,yes,bad
0<=X<200,30,no credits/all paid,business,4735,<100,1<=X<4,2,male single,none,4,car,36,none,own,2,skilled,2,yes,yes,bad
no checking,23,existing paid,radio/tv,2302,no known savings,>=7,4,male single,none,4,car,40,none,own,1,skilled,1,none,yes,good
0<=X<200,36,existing paid,used car,7129,<100,1<=X<4,2,male single,none,2,car,36,none,own,1,skilled,1,yes,yes,good
no checking,16,critical/other existing credit,radio/tv,1514,<100,>=7,4,male single,none,4,car,41,none,own,2,skilled,1,yes,yes,good
no checking,21,existing paid,new car,1923,no known savings,>=7,4,male single,none,4,car,46,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,furniture/equipment,1989,<100,1<=X<4,4,female div/dep/mar,none,2,car,30,none,own,1,skilled,1,none,yes,good
0<=X<200,31,critical/other existing credit,business,5375,<100,1<=X<4,2,male single,none,2,car,34,none,own,1,skilled,1,none,yes,good
0<=X<200,18,delayed previously,new car,3234,<100,>=7,4,male single,none,4,car,39,none,own,1,skilled,2,yes,yes,good
0<=X<200,11,existing paid,new car,1101,no known savings,>=7,4,male single,none,4,life insurance,44,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,business,2042,<100,1<=X<4,4,male single,none,4,car,37,none,own,1,skilled,1,yes,yes,good
<0,13,critical/other existing credit,radio/tv,1442,<100,4<=X<7,4,male single,none,1,life insurance,36,none,own,2,skilled,1,yes,yes,good
no checking,11,critical/other existing credit,radio/tv,1159,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,33,none,own,2,skilled,1,none,yes,good
no checking,10,existing paid,furniture/equipment,1411,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,37,none,own,1,skilled,1,none,yes,good
no checking,22,existing paid,radio/tv,4579,<100,1<=X<4,2,male single,none,2,life insurance,35,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,radio/tv,2114,<100,1<=X<4,4,male single,none,2,real estate,31,none,own,1,skilled,1,none,yes,good
0<=X<200,36,existing paid,used car,7250,<100,<1,2,male single,none,2,car,36,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,furniture/equipment,2045,<100,<1,4,female div/dep/mar,none,4,life insurance,29,none,own,1,skilled,1,none,yes,good
no checking,28,critical/other existing credit,used car,3993,<100,1<=X<4,3,male single,none,1,car,26,none,own,2,skilled,1,none,yes,good
<0,35,critical/other existing credit,used car,6748,<100,>=7,2,male single,none,4,no known property,47,none,for free,2,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,radio/tv,1294,no known savings,4<=X<7,4,male single,none,3,car,46,none,own,1,skilled,1,yes,yes,good
no checking,21,existing paid,new car,2212,no known savings,>=7,4,male single,none,4,car,44,none,own,1,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,furniture/equipment,1291,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,27,none,own,1,skilled,1,none,yes,good
<0,30,existing paid,radio/tv,4376,<100,1<=X<4,4,male single,none,4,real estate,39,none,own,1,skilled,1,yes,yes,good
no checking,10,existing paid,radio/tv,1907,<100,1<=X<4,2,male single,none,1,real estate,37,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,new car,1480,no known savings,>=7,4,male single,none,4,car,47,none,own,1,skilled,1,yes,yes,good
no checking,23,existing paid,radio/tv,2857,<100,<1,4,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
<0,13,existing paid,radio/tv,1147,<100,1<=X<4,4,female div/dep/mar,none,1,life insurance,25,none,own,1,skilled,1,none,yes,bad
<0,24,existing paid,business,4765,<100,1<=X<4,2,male single,none,4,life insurance,39,none,own,1,skilled,1,yes,yes,bad
no checking,9,existing paid,new car,1216,no known savings,>=7,4,male single,none,4,life insurance,42,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,new car,2236,<100,>=7,4,male single,none,4,car,46,none,own,1,skilled,1,yes,yes,good
0<=X<200,19,existing paid,new car,3121,<100,4<=X<7,4,male single,none,4,car,35,none,own,1,skilled,2,yes,yes,good
0<=X<200,21,existing paid,radio/tv,2810,<100,1<=X<4,4,female div/dep/mar,none,2,car,24,none,own,1,skilled,1,none,yes,bad
no checking,30,delayed previously,furniture/equipment,4779,<100,1<=X<4,2,male single,none,2,car,35,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,new car,1911,<100,4<=X<7,4,male single,none,4,car,36,none,own,1,skilled,2,yes,yes,good
no checking,13,critical/other existing credit,furniture/equipment,1504,<100,<1,4,male single,none,2,life insurance,32,none,own,2,skilled,1,none,yes,good
no checking,15,existing paid,radio/tv,1667,no known savings,>=7,4,male single,none,4,car,47,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,radio/tv,2077,no known savings,>=7,4,male single,none,4,car,40,none,own,1,unskilled resident,1,none,yes,good
no checking,25,delayed previously,radio/tv,3100,100<=X<500,1<=X<4,4,male single,none,3,no known property,30,none,own,2,skilled,1,none,yes,good
0<=X<200,46,existing paid,new car,10979,no known savings,>=7,4,male single,none,4,no known property,43,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,25,critical/other existing credit,radio/tv,2978,<100,>=7,4,male single,none,4,real estate,46,none,own,2,skilled,1,yes,yes,good
no checking,44,existing paid,used car,7736,no known savings,1<=X<4,4,male single,none,4,no known property,39,none,for free,1,skilled,1,yes,yes,good
0<=X<200,31,critical/other existing credit,furniture/equipment,4774,<100,1<=X<4,3,male single,none,2,car,27,none,own,2,skilled,1,none,yes,good
no checking,22,existing paid,radio/tv,1613,no known savings,>=7,4,male single,none,2,car,30,none,own,2,skilled,1,none,yes,good
no checking,15,existing paid,new car,1808,<100,<1,4,male single,none,4,car,35,none,own,1,skilled,1,yes,yes,good
0<=X<200,15,existing paid,new car,3205,<100,<1,2,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,31,critical/other existing credit,business,5724,<100,<1,2,male single,none,4,no known property,27,none,own,2,skilled,1,yes,yes,good
no checking,16,critical/other existing credit,radio/tv,1489,<100,1<=X<4,4,male single,none,3,car,40,none,own,1,skilled,1,yes,yes,good
no checking,31,existing paid,used car,6108,<100,<1,2,male single,none,4,car,27,none,own,2,skilled,1,yes,yes,good
no checking,16,existing paid,furniture/equipment,2066,<100,<1,4,female div/dep/mar,none,1,car,30,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,furniture/equipment,1758,<100,<1,4,female div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,good
no checking,19,existing paid,radio/tv,1981,<100,1<=X<4,4,male single,none,4,car,42,none,own,1,skilled,1,none,yes,good
<0,13,existing paid,furniture/equipment,2031,<100,1<=X<4,4,female div/dep/mar,none,4,car,31,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,used car,2235,no known savings,<1,2,male single,none,4,car,28,none,rent,1,skilled,1,yes,yes,good
no checking,21,existing paid,new car,2136,<100,>=7,4,male single,none,4,car,40,none,own,1,skilled,1,none,yes,good
no checking,31,existing paid,business,5596,<100,<1,2,male single,none,4,no known property,27,none,own,1,skilled,1,yes,yes,good
no checking,17,existing paid,radio/tv,1892,<100,4<=X<7,4,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,good
no checking,19,existing paid,furniture/equipment,1755,no known savings,1<=X<4,4,male single,none,3,car,34,none,own,1,skilled,1,none,yes,good
<0,18,existing paid,radio/tv,2473,<100,1<=X<4,4,female div/dep/mar,none,1,car,25,none,own,1,skilled,1,none,yes,good
0<=X<200,33,existing paid,radio/tv,5455,<100,1<=X<4,2,male single,none,2,car,38,none,own,1,skilled,1,none,yes,good
no checking,10,critical/other existing credit,new car,1402,<100,4<=X<7,4,female div/dep/mar,none,4,car,55,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,radio/tv,1933,<100,>=7,4,male single,none,4,car,39,none,own,1,skilled,1,none,yes,good
0<=X<200,28,existing paid,used car,4535,<100,1<=X<4,4,male div/sep,none,4,real estate,45,none,own,1,skilled,1,yes,yes,good
<0,17,existing paid,radio/tv,1793,<100,1<=X<4,4,female div/dep/mar,none,1,real estate,24,none,own,1,skilled,1,none,yes,bad
no checking,12,existing paid,radio/tv,1460,no known savings,>=7,4,male single,none,4,car,42,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,1068,<100,1<=X<4,4,male single,none,2,car,42,none,own,2,skilled,1,yes,yes,good
<0,12,existing paid,radio/tv,1467,<100,<1,4,male single,none,2,life insurance,37,none,own,2,skilled,1,none,yes,good
no checking,15,existing paid,furniture/equipment,1745,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,32,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,furniture/equipment,1049,<100,1<=X<4,4,female div/dep/mar,none,1,life insurance,27,none,own,1,skilled,1,none,yes,good
no checking,22,delayed previously,new car,2679,<100,<1,4,male single,none,3,no known property,29,none,own,2,skilled,1,yes,yes,good
<0,23,existing paid,radio/tv,3300,<100,<1,4,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
0<=X<200,24,existing paid,radio/tv,4897,<100,1<=X<4,4,male single,none,4,no known property,40,none,own,1,skilled,1,yes,yes,bad
no checking,14,critical/other existing credit,radio/tv,1353,<100,>=7,4,male single,none,4,real estate,46,none,own,2,skilled,1,yes,yes,good
0<=X<200,17,existing paid,new car,1699,<100,>=7,4,male single,none,4,car,37,none,own,1,skilled,2,none,yes,good
<0,11,existing paid,education,1275,<100,4<=X<7,4,female div/dep/mar,none,2,life insurance,38,none,own,1,skilled,1,none,yes,good
no checking,23,delayed previously,new car,2686,<100,<1,4,male single,none,3,no known property,29,none,own,2,skilled,1,yes,yes,good
0<=X<200,23,delayed previously,new car,5621,100<=X<500,4<=X<7,4,male single,none,4,car,37,none,own,1,high qualif/self emp/mgmt,2,yes,yes,good
no checking,18,existing paid,furniture/equipment,1709,no known savings,4<=X<7,4,male single,none,2,car,38,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,radio/tv,1786,100<=X<500,4<=X<7,4,male mar/wid,none,4,car,27,none,own,1,skilled,1,yes,yes,good
0<=X<200,26,existing paid,new car,3967,<100,1<=X<4,4,male div/sep,none,4,real estate,43,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,1141,<100,1<=X<4,4,male mar/wid,none,2,real estate,29,none,own,1,unskilled resident,1,none,yes,good
