checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,35,existing paid,new car,7485,<100,4<=X<7,2,male single,none,2,no known property,38,none,own,1,skilled,1,yes,yes,bad
no checking,29,existing paid,new car,6476,<100,1<=X<4,2,male single,none,4,no known property,39,none,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
0<=X<200,14,existing paid,radio/tv,1475,<100,<1,4,female div/dep/mar,none,1,life insurance,24,none,own,1,skilled,1,none,yes,bad
0<=X<200,15,existing paid,new car,1620,<100,1<=X<4,2,male mar/wid,none,1,car,26,none,own,1,skilled,1,none,yes,bad
<0,15,critical/other existing credit,radio/tv,1274,<100,1<=X<4,4,male single,none,4,car,45,none,own,1,unskilled resident,1,none,yes,bad
<0,18,existing paid,furniture/equipment,2239,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,38,none,own,1,unskilled resident,1,none,yes,good
no checking,36,existing paid,radio/tv,6350,<100,4<=X<7,2,male single,none,4,car,30,none,own,1,skilled,1,yes,yes,good
0<=X<200,34,existing paid,used car,8196,<100,1<=X<4,4,male single,none,4,no known property,42,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,26,critical/other existing credit,radio/tv,3699,no known savings,>=7,4,male single,none,2,car,33,none,own,2,skilled,1,yes,yes,good
no checking,9,critical/other existing credit,new car,2536,<100,<1,1,male single,none,3,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,19,critical/other existing credit,radio/tv,2248,500<=X<1000,>=7,3,male single,none,4,real estate,40,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,new car,1672,<100,1<=X<4,2,male div/sep,none,2,car,31,none,own,1,skilled,1,none,yes,good
0<=X<200,42,existing paid,new car,8294,<100,1<=X<4,4,male single,none,4,no known property,39,none,for free,1,skilled,1,yes,yes,good
no checking,26,critical/other existing credit,radio/tv,4847,<100,1<=X<4,3,male single,none,2,car,31,none,own,2,skilled,1,yes,yes,good
no checking,10,critical/other existing credit,new car,1196,<100,>=7,4,male single,none,4,real estate,50,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,915,<100,1<=X<4,4,male single,none,4,real estate,27,none,own,2,skilled,1,none,yes,good
<0,24,existing paid,business,5319,<100,1<=X<4,2,male single,none,4,life insurance,45,none,own,1,unskilled resident,1,none,yes,good
no checking,24,existing paid,radio/tv,5540,<100,>=7,2,male single,none,4,car,33,none,own,1,skilled,1,yes,yes,good
no checking,11,critical/other existing credit,new car,1467,<100,1<=X<4,4,male single,none,4,car,40,none,own,1,skilled,1,yes,yes,good
<0,24,existing paid,radio/tv,3186,<100,<1,4,male single,none,1,life insurance,32,none,own,1,skilled,1,yes,yes,bad
0<=X<200,13,existing paid,radio/tv,1210,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,40,existing paid,radio/tv,6195,<100,1<=X<4,2,male single,none,2,car,31,none,own,1,skilled,1,yes,yes,good
<0,35,existing paid,new car,5088,<100,<1,4,female div/dep/mar,none,4,life insurance,28,none,own,1,skilled,1,none,yes,bad
0<=X<200,12,existing paid,furniture/equipment,1672,<100,1<=X<4,2,male div/sep,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,34,existing paid,new car,6618,<100,1<=X<4,4,male single,none,4,no known property,43,none,for free,1,skilled,1,yes,yes,good
no checking,23,existing paid,radio/tv,3183,<100,4<=X<7,4,male single,none,2,car,30,none,own,1,skilled,1,yes,yes,good
no checking,28,delayed previously,furniture/equipment,4324,<100,1<=X<4,2,male single,none,2,life insurance,44,none,own,2,skilled,1,yes,yes,good
0<=X<200,36,existing paid,new car,4228,<100,>=7,4,male single,none,4,no known property,43,none,for free,1,skilled,1,none,yes,bad
no checking,26,existing paid,radio/tv,3022,<100,>=7,4,male single,none,2,car,28,none,own,1,skilled,1,none,yes,good
no checking,37,delayed previously,radio/tv,6107,<100,1<=X<4,2,male single,none,2,car,31,none,own,1,skilled,1,yes,yes,good
no checking,9,critical/other existing credit,new car,955,<100,>=7,4,male single,none,4,real estate,47,none,own,2,unskilled resident,1,none,yes,good
<0,27,delayed previously,business,4850,<100,1<=X<4,4,male single,none,2,life insurance,32,none,own,1,skilled,1,yes,yes,good
<0,23,delayed previously,furniture/equipment,3219,<100,1<=X<4,4,male single,none,2,life insurance,40,none,own,1,skilled,1,yes,yes,bad
no checking,15,critical/other existing credit,new car,1886,<100,>=7,4,male single,none,4,no known property,55,none,for free,2,skilled,1,yes,yes,good
no checking,30,delayed previously,used car,6017,<100,1<=X<4,1,male single,none,2,life insurance,33,none,own,2,skilled,2,yes,yes,good
no checking,15,existing paid,furniture/equipment,2164,<100,1<=X<4,4,male single,none,4,life insurance,50,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1337,<100,<1,4,female div/dep/mar,none,1,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,19,existing paid,radio/tv,2612,<100,1<=X<4,4,male single,none,3,car,33,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,new car,1240,<100,1<=X<4,4,male single,none,2,car,28,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,886,<100,1<=X<4,4,male single,none,2,real estate,31,none,own,1,unskilled resident,1,none,yes,good
no checking,13,existing paid,new car,1513,<100,1<=X<4,4,male single,none,4,real estate,46,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,radio/tv,1186,<100,1<=X<4,4,male single,none,2,real estate,47,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,16,critical/other existing credit,furniture/equipment,2082,<100,4<=X<7,4,male single,none,4,life insurance,31,none,own,1,skilled,1,none,yes,good
no checking,21,critical/other existing credit,new car,4726,<100,>=7,2,male single,none,4,life insurance,42,none,own,2,high qualif/self emp/mgmt,2,yes,yes,good
<0,22,existing paid,new car,3191,<100,1<=X<4,2,female div/dep/mar,none,4,life insurance,26,none,rent,1,unskilled resident,1,none,yes,good
0<=X<200,38,existing paid,business,6322,<100,1<=X<4,4,male single,none,2,car,30,none,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
<0,12,existing paid,new car,2226,<100,4<=X<7,2,male single,none,3,car,31,none,own,1,skilled,1,none,yes,good
0<=X<200,23,existing paid,business,4127,<100,1<=X<4,2,male single,none,4,car,25,none,rent,1,skilled,1,none,yes,good
<0,22,existing paid,furniture/equipment,2259,<100,4<=X<7,4,female div/dep/mar,none,4,life insurance,25,none,rent,1,skilled,1,none,yes,bad
no checking,15,critical/other existing credit,new car,1502,<100,1<=X<4,4,male single,none,2,real estate,33,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,radio/tv,833,<100,1<=X<4,4,male single,none,2,real estate,39,none,own,1,unskilled resident,1,none,yes,good
no checking,22,critical/other existing credit,new car,2637,<100,>=7,4,male single,none,4,no known property,49,none,for free,2,skilled,1,yes,yes,good
no checking,25,existing paid,radio/tv,5080,<100,>=7,4,male single,none,4,car,33,none,own,2,skilled,1,yes,yes,good
no checking,22,critical/other existing credit,radio/tv,2822,<100,>=7,4,male single,none,4,car,36,none,own,1,skilled,1,yes,yes,good
no checking,17,existing paid,radio/tv,2204,<100,1<=X<4,4,female div/dep/mar,none,3,car,36,none,own,1,unskilled resident,1,none,yes,good
no checking,12,critical/other existing credit,new car,1339,<100,1<=X<4,4,male single,none,2,life insurance,34,none,own,1,skilled,1,none,yes,good
<0,21,existing paid,new car,3033,<100,1<=X<4,2,female div/dep/mar,none,2,life insurance,27,none,own,1,skilled,1,none,yes,bad
<0,20,existing paid,new car,1836,<100,<1,4,female div/dep/mar,none,4,life insurance,25,none,rent,1,skilled,1,none,yes,bad
no checking,15,critical/other existing credit,new car,2146,<100,>=7,4,male single,none,4,no known property,49,none,for free,2,skilled,1,yes,yes,good
no checking,11,critical/other existing credit,new car,1792,<100,1<=X<4,4,male single,none,4,life insurance,47,none,own,2,skilled,1,yes,yes,good
no checking,27,critical/other existing credit,radio/tv,4682,<100,>=7,4,male single,none,4,car,35,none,own,2,skilled,1,yes,yes,good
<0,18,existing paid,new car,6365,<100,>=7,2,male single,none,4,no known property,53,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,20,critical/other existing credit,new car,1516,no known savings,>=7,4,male single,none,4,real estate,46,none,own,1,skilled,1,yes,yes,good
0<=X<200,14,existing paid,new car,2665,<100,1<=X<4,2,male div/sep,none,4,car,35,none,own,1,skilled,1,none,yes,good
<0,19,existing paid,furniture/equipment,2675,<100,1<=X<4,4,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,new car,1760,<100,1<=X<4,4,male single,none,2,car,37,bank,own,2,skilled,1,none,yes,bad
<0,25,existing paid,used car,5566,<100,>=7,2,male single,none,4,no known property,45,none,for free,1,skilled,2,yes,yes,good
<0,14,existing paid,radio/tv,1239,<100,4<=X<7,4,female div/dep/mar,none,1,real estate,26,none,own,1,skilled,1,none,yes,bad
0<=X<200,20,existing paid,business,4056,<100,>=7,1,female div/dep/mar,none,4,car,29,none,own,1,skilled,1,none,yes,good
<0,29,delayed previously,business,4830,<100,1<=X<4,1,male single,none,2,life insurance,32,none,own,1,skilled,1,none,yes,good
0<=X<200,10,existing paid,radio/tv,2260,<100,4<=X<7,2,male single,none,2,car,32,none,own,1,skilled,1,none,yes,good
no checking,10,critical/other existing credit,radio/tv,1789,<100,1<=X<4,1,male mar/wid,none,2,life insurance,29,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,new car,1358,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,27,none,own,1,skilled,1,none,yes,good
<0,24,delayed previously,business,5207,<100,1<=X<4,2,male single,none,2,life insurance,36,none,own,2,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,866,<100,1<=X<4,4,male single,none,2,real estate,29,none,own,1,unskilled resident,1,none,yes,good
no checking,32,existing paid,radio/tv,5892,<100,4<=X<7,2,male single,none,4,car,31,none,own,1,skilled,1,yes,yes,good
<0,16,existing paid,radio/tv,1474,<100,1<=X<4,4,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,bad
<0,12,critical/other existing credit,new car,1953,<100,1<=X<4,4,male single,none,2,real estate,38,none,own,2,unskilled resident,2,none,yes,good
no checking,13,critical/other existing credit,new car,1621,<100,>=7,4,male single,none,4,car,49,none,own,2,skilled,1,yes,yes,good
<0,30,delayed previously,new car,7103,<100,1<=X<4,2,male single,none,4,life insurance,38,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,29,critical/other existing credit,radio/tv,3320,no known savings,>=7,4,male single,none,4,real estate,39,none,own,1,skilled,1,yes,yes,good
<0,22,existing paid,furniture/equipment,3018,<100,1<=X<4,4,male single,none,1,life insurance,30,none,own,1,skilled,1,yes,yes,good
0<=X<200,12,existing paid,radio/tv,901,<100,1<=X<4,4,male single,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,new car,1175,<100,<1,4,female div/dep/mar,none,4,life insurance,25,none,own,1,skilled,1,none,yes,good
<0,38,existing paid,radio/tv,7221,<100,4<=X<7,1,male single,none,2,life insurance,32,none,own,1,skilled,1,yes,yes,good
0<=X<200,31,existing paid,new car,6652,<100,1<=X<4,2,male single,none,4,no known property,48,none,for free,1,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,new car,3223,<100,>=7,1,male single,none,4,life insurance,51,none,own,1,skilled,1,yes,yes,good
no checking,19,existing paid,radio/tv,2026,<100,<1,4,male single,none,1,real estate,31,none,own,1,skilled,1,none,yes,good
<0,20,existing paid,furniture/equipment,2782,<100,>=7,4,male single,none,2,life insurance,41,none,own,1,unskilled resident,1,yes,yes,good
no checking,13,existing paid,radio/tv,1283,<100,1<=X<4,4,male single,none,2,real estate,31,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,new car,4512,<100,1<=X<4,1,male single,none,3,life insurance,37,none,own,2,skilled,2,none,yes,good
<0,19,existing paid,new car,1328,<100,<1,4,female div/dep/mar,none,1,life insurance,29,none,own,1,skilled,1,none,yes,bad
no checking,13,existing paid,new car,1187,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,radio/tv,970,<100,>=7,4,male single,none,4,real estate,53,none,own,1,skilled,1,none,yes,good
<0,19,existing paid,furniture/equipment,2872,<100,1<=X<4,4,female div/dep/mar,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,11,critical/other existing credit,new car,1263,<100,>=7,4,male single,none,4,real estate,49,none,own,2,unskilled resident,1,none,yes,good
