checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,28,delayed previously,business,4714,<100,4<=X<7,2,male single,none,2,car,31,none,own,2,skilled,1,none,yes,good
0<=X<200,40,existing paid,used car,8883,<100,>=7,4,male single,none,4,no known property,44,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,10,existing paid,furniture/equipment,2062,<100,1<=X<4,2,male single,none,2,real estate,33,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,radio/tv,2037,<100,1<=X<4,4,male single,none,1,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,29,existing paid,radio/tv,4251,<100,<1,4,male single,none,2,real estate,32,stores,own,1,unskilled resident,1,none,yes,good
0<=X<200,20,existing paid,new car,4487,<100,4<=X<7,2,male single,none,3,car,31,none,own,2,skilled,1,yes,yes,good
<0,14,existing paid,furniture/equipment,1982,<100,1<=X<4,2,female div/dep/mar,none,2,real estate,30,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,883,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,28,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,radio/tv,1818,<100,1<=X<4,4,female div/dep/mar,none,1,real estate,28,none,own,1,skilled,1,none,yes,good
0<=X<200,15,critical/other existing credit,new car,3451,<100,1<=X<4,1,male single,none,4,life insurance,45,none,own,1,unskilled resident,1,none,yes,good
no checking,12,existing paid,radio/tv,1379,<100,1<=X<4,4,female div/dep/mar,none,1,real estate,25,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,furniture/equipment,2777,<100,<1,2,male single,none,2,life insurance,31,none,own,1,skilled,1,none,yes,good
0<=X<200,37,existing paid,used car,5380,<100,>=7,4,male single,none,4,no known property,44,none,for free,1,skilled,1,yes,yes,good
0<=X<200,16,existing paid,furniture/equipment,1866,<100,1<=X<4,4,male single,none,2,life insurance,32,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,14,existing paid,furniture/equipment,1937,<100,4<=X<7,4,female div/dep/mar,none,4,real estate,31,none,own,1,skilled,1,yes,yes,good
0<=X<200,22,existing paid,radio/tv,2851,<100,<1,4,female div/dep/mar,none,4,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,25,existing paid,furniture/equipment,3094,no known savings,>=7,4,male single,none,4,life insurance,47,none,own,1,skilled,1,yes,yes,good
0<=X<200,14,existing paid,radio/tv,2060,<100,1<=X<4,4,male mar/wid,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
0<=X<200,10,existing paid,furniture/equipment,873,<100,<1,4,female div/dep/mar,none,1,real estate,25,none,own,1,skilled,1,none,yes,bad
no checking,14,critical/other existing credit,radio/tv,1449,<100,>=7,4,male single,none,4,real estate,46,none,own,2,skilled,1,yes,yes,good
<0,12,critical/other existing credit,new car,1646,<100,>=7,4,male single,none,4,no known property,52,none,for free,2,skilled,1,none,yes,good
0<=X<200,24,existing paid,business,4848,<100,1<=X<4,2,male single,none,2,life insurance,38,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
