checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,28,critical/other existing credit,radio/tv,3051,<100,4<=X<7,4,male single,none,2,car,29,none,own,2,skilled,1,none,yes,good
0<=X<200,41,existing paid,used car,8644,<100,>=7,2,male single,none,4,no known property,44,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,12,existing paid,new car,1805,<100,1<=X<4,4,male single,none,2,real estate,33,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,1806,<100,4<=X<7,4,male mar/wid,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,34,existing paid,radio/tv,3878,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,23,critical/other existing credit,new car,3008,<100,4<=X<7,2,male single,none,2,life insurance,30,none,own,2,skilled,1,none,yes,good
<0,13,existing paid,furniture/equipment,1917,<100,<1,4,female div/dep/mar,none,1,life insurance,34,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,radio/tv,942,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,29,none,own,1,unskilled resident,1,none,yes,good
no checking,13,existing paid,radio/tv,1775,<100,1<=X<4,4,male mar/wid,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
<0,17,existing paid,new car,2695,<100,>=7,4,male single,none,4,real estate,38,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,1412,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,20,existing paid,furniture/equipment,3181,<100,<1,4,female div/dep/mar,none,2,life insurance,33,none,own,1,skilled,1,none,yes,good
<0,24,existing paid,used car,3824,<100,>=7,4,male single,none,4,no known property,42,none,for free,1,skilled,1,yes,yes,good
<0,13,existing paid,furniture/equipment,2052,<100,1<=X<4,2,male div/sep,none,1,life insurance,33,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,new car,2660,<100,4<=X<7,4,male single,none,3,real estate,33,none,own,1,skilled,1,none,yes,good
<0,22,existing paid,furniture/equipment,3119,<100,<1,4,female div/dep/mar,none,4,life insurance,30,none,own,1,skilled,1,none,yes,good
no checking,21,critical/other existing credit,furniture/equipment,3825,<100,>=7,4,male single,none,4,life insurance,48,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,2004,<100,4<=X<7,4,female div/dep/mar,none,1,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,11,existing paid,furniture/equipment,1201,<100,1<=X<4,3,female div/dep/mar,none,2,real estate,24,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,radio/tv,1431,<100,>=7,4,male single,none,4,real estate,47,none,own,2,unskilled resident,1,yes,yes,good
<0,15,critical/other existing credit,new car,1790,<100,>=7,4,male single,none,4,no known property,54,none,for free,1,skilled,1,yes,yes,good
no checking,23,existing paid,new car,3216,<100,4<=X<7,2,male single,none,2,life insurance,31,none,own,2,skilled,1,none,yes,good
<0,16,existing paid,radio/tv,1545,<100,>=7,4,male single,none,4,car,51,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,1701,<100,4<=X<7,4,male single,none,2,car,30,none,own,2,skilled,1,none,yes,good
no checking,11,critical/other existing credit,furniture/equipment,1886,<100,4<=X<7,4,male single,none,3,car,34,none,own,1,skilled,1,yes,yes,good
no checking,15,existing paid,furniture/equipment,2477,<100,>=7,1,male single,none,2,car,33,none,own,1,skilled,1,none,yes,good
no checking,25,critical/other existing credit,radio/tv,4528,<100,>=7,2,male single,none,4,car,40,none,own,1,skilled,1,yes,yes,good
<0,28,existing paid,furniture/equipment,4695,<100,>=7,4,male single,none,4,life insurance,40,none,own,1,skilled,1,yes,yes,good
<0,13,existing paid,new car,1823,<100,>=7,4,male single,none,3,life insurance,41,none,own,1,skilled,1,none,yes,good
no checking,27,existing paid,radio/tv,3615,<100,<1,4,male single,none,4,life insurance,29,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,966,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
<0,29,existing paid,furniture/equipment,3632,<100,>=7,3,male single,none,4,no known property,42,none,own,1,skilled,1,yes,yes,bad
no checking,19,critical/other existing credit,new car,2575,<100,4<=X<7,4,female div/dep/mar,none,2,car,33,none,own,2,skilled,1,none,yes,good
<0,25,existing paid,furniture/equipment,4409,<100,1<=X<4,2,male single,none,4,car,30,none,own,1,skilled,1,none,yes,bad
no checking,12,critical/other existing credit,furniture/equipment,1698,<100,4<=X<7,4,female div/dep/mar,none,2,car,34,none,own,1,skilled,1,yes,yes,good
<0,13,existing paid,new car,2073,<100,1<=X<4,4,male single,none,2,real estate,32,none,own,1,skilled,1,none,yes,good
0<=X<200,14,critical/other existing credit,new car,2148,<100,>=7,1,male single,none,4,real estate,37,none,own,1,skilled,1,yes,yes,good
0<=X<200,17,critical/other existing credit,furniture/equipment,3336,<100,>=7,2,male single,none,4,life insurance,40,none,own,1,skilled,1,yes,yes,good
<0,16,existing paid,education,1704,<100,>=7,4,male single,none,4,no known property,54,none,for free,1,skilled,1,yes,yes,good
0<=X<200,10,existing paid,radio/tv,880,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,36,none,own,1,unskilled resident,1,none,yes,good
no checking,15,critical/other existing credit,new car,2405,<100,4<=X<7,2,male single,none,2,car,31,none,own,2,skilled,1,none,yes,good
<0,34,existing paid,used car,7055,<100,1<=X<4,4,female div/dep/mar,none,4,car,28,none,own,2,skilled,1,none,yes,bad
<0,35,existing paid,furniture/equipment,6919,<100,1<=X<4,2,male single,none,2,life insurance,35,none,own,1,skilled,1,yes,yes,bad
no checking,18,existing paid,furniture/equipment,2580,<100,4<=X<7,4,female div/dep/mar,none,2,life insurance,33,none,own,1,skilled,1,none,yes,good
no checking,28,existing paid,radio/tv,3307,<100,<1,4,male single,none,4,car,28,none,own,1,skilled,1,none,yes,good
0<=X<200,16,existing paid,furniture/equipment,2578,<100,1<=X<4,2,male single,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
