checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,33,existing paid,new car,6805,<100,1<=X<4,2,male single,none,2,no known property,36,none,own,1,skilled,1,yes,yes,bad
<0,30,existing paid,new car,6963,<100,1<=X<4,2,male single,none,4,no known property,41,none,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
0<=X<200,14,existing paid,radio/tv,1661,<100,<1,4,female div/dep/mar,none,1,car,24,none,own,1,skilled,1,none,yes,good
0<=X<200,14,existing paid,radio/tv,1788,<100,1<=X<4,4,male mar/wid,none,1,real estate,26,none,own,1,skilled,1,none,yes,good
<0,14,critical/other existing credit,new car,1259,<100,1<=X<4,4,male single,none,4,car,47,none,own,1,unskilled resident,1,none,yes,bad
>=200,17,existing paid,furniture/equipment,2208,<100,1<=X<4,2,female div/dep/mar,none,2,car,37,none,own,1,unskilled resident,1,none,yes,good
no checking,36,existing paid,radio/tv,5687,<100,4<=X<7,4,male single,none,4,car,31,none,own,2,skilled,1,yes,yes,good
0<=X<200,34,existing paid,used car,8173,<100,1<=X<4,2,male single,none,4,no known property,42,none,for free,1,skilled,1,yes,yes,good
no checking,26,critical/other existing credit,radio/tv,3812,no known savings,>=7,3,male single,none,2,car,34,none,own,2,skilled,1,yes,yes,good
<0,9,critical/other existing credit,new car,2343,<100,<1,1,male single,none,3,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,19,critical/other existing credit,radio/tv,2357,no known savings,>=7,3,male single,none,4,real estate,40,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,new car,1517,<100,1<=X<4,2,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
0<=X<200,43,existing paid,new car,8415,<100,1<=X<4,4,male single,none,4,no known property,42,none,for free,1,skilled,1,yes,yes,good
no checking,27,critical/other existing credit,radio/tv,5004,<100,1<=X<4,3,male single,none,2,car,31,none,own,2,skilled,1,yes,yes,good
no checking,10,critical/other existing credit,new car,1236,<100,1<=X<4,4,male single,none,4,real estate,50,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,906,<100,1<=X<4,4,male single,none,2,real estate,27,none,own,2,skilled,1,none,yes,good
<0,23,existing paid,business,5113,<100,1<=X<4,2,male single,none,4,life insurance,44,none,own,2,skilled,1,yes,yes,good
0<=X<200,28,existing paid,radio/tv,4974,no known savings,>=7,2,female div/dep/mar,none,4,car,32,none,own,1,skilled,1,yes,yes,good
0<=X<200,11,critical/other existing credit,new car,1399,<100,>=7,4,male single,none,2,car,42,none,own,2,skilled,1,yes,yes,good
no checking,25,delayed previously,furniture/equipment,4135,<100,<1,4,male single,none,3,life insurance,32,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,1354,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,36,delayed previously,radio/tv,5728,<100,1<=X<4,4,male single,none,2,car,31,none,own,2,skilled,1,yes,yes,good
<0,33,existing paid,furniture/equipment,4786,<100,<1,4,female div/dep/mar,none,4,life insurance,29,none,rent,1,skilled,1,none,yes,bad
0<=X<200,12,existing paid,furniture/equipment,1723,<100,1<=X<4,2,male single,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,32,existing paid,used car,6879,<100,1<=X<4,4,male single,none,4,no known property,43,none,for free,1,skilled,1,yes,yes,good
<0,26,existing paid,radio/tv,3562,<100,1<=X<4,4,male single,none,4,life insurance,28,none,own,1,skilled,1,yes,yes,good
no checking,28,delayed previously,business,4473,<100,1<=X<4,4,male single,none,4,life insurance,40,none,own,2,skilled,1,yes,yes,good
0<=X<200,32,existing paid,new car,4275,<100,>=7,4,male single,none,4,no known property,43,none,for free,1,skilled,1,yes,yes,bad
no checking,27,existing paid,radio/tv,3241,<100,>=7,4,male single,none,4,car,28,none,own,1,skilled,1,none,yes,good
no checking,35,delayed previously,radio/tv,5730,<100,1<=X<4,1,male single,none,2,car,30,none,own,2,skilled,1,yes,yes,good
no checking,9,critical/other existing credit,new car,963,<100,1<=X<4,4,male single,none,4,real estate,45,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,32,delayed previously,business,6072,<100,<1,4,male single,none,1,life insurance,33,none,own,1,unskilled resident,1,yes,yes,good
<0,24,existing paid,furniture/equipment,3225,<100,>=7,4,male single,none,2,life insurance,40,none,own,1,skilled,1,yes,yes,bad
no checking,15,critical/other existing credit,new car,1953,<100,>=7,4,male single,none,4,no known property,54,none,for free,2,skilled,1,yes,yes,good
no checking,26,delayed previously,used car,5930,<100,1<=X<4,1,male single,none,2,life insurance,34,none,own,1,unskilled resident,2,yes,yes,good
no checking,16,existing paid,furniture/equipment,2493,<100,1<=X<4,4,male single,none,4,life insurance,50,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,radio/tv,1338,<100,<1,4,female div/dep/mar,none,1,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,radio/tv,2653,<100,1<=X<4,4,male single,none,3,life insurance,32,none,own,1,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,new car,1390,<100,1<=X<4,4,male single,none,2,car,32,none,own,1,skilled,1,none,yes,bad
0<=X<200,11,existing paid,radio/tv,849,<100,1<=X<4,4,male single,none,2,real estate,31,none,own,1,unskilled resident,1,none,yes,good
no checking,13,existing paid,new car,1452,<100,1<=X<4,4,male single,none,2,real estate,45,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,1488,<100,1<=X<4,4,male single,none,2,life insurance,41,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,14,critical/other existing credit,furniture/equipment,2141,<100,4<=X<7,4,male single,none,3,life insurance,33,none,own,1,skilled,1,none,yes,good
no checking,20,critical/other existing credit,new car,4620,<100,>=7,2,male single,none,4,life insurance,43,none,own,2,high qualif/self emp/mgmt,2,yes,yes,good
<0,24,existing paid,business,3677,<100,1<=X<4,2,male single,none,2,life insurance,27,none,own,2,unskilled resident,1,none,yes,good
no checking,37,delayed previously,business,7129,<100,1<=X<4,4,male single,none,2,car,32,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,13,existing paid,furniture/equipment,2424,<100,1<=X<4,2,female div/dep/mar,none,4,life insurance,30,none,own,1,skilled,1,none,yes,good
0<=X<200,24,existing paid,business,4323,<100,1<=X<4,2,female div/dep/mar,none,4,life insurance,26,none,own,1,skilled,1,yes,yes,good
