checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,36,existing paid,new car,6837,<100,4<=X<7,2,male single,none,2,no known property,37,none,own,1,skilled,1,yes,yes,bad
no checking,31,existing paid,new car,7049,<100,>=7,1,male single,none,4,no known property,40,none,for free,2,skilled,2,yes,yes,good
0<=X<200,15,existing paid,radio/tv,1767,<100,<1,4,male mar/wid,none,1,car,24,none,own,1,skilled,1,none,yes,good
0<=X<200,14,existing paid,radio/tv,1886,<100,1<=X<4,4,female div/dep/mar,none,1,car,25,none,own,1,skilled,1,none,yes,good
<0,14,critical/other existing credit,new car,1308,<100,1<=X<4,4,male single,none,2,car,45,none,own,1,unskilled resident,1,none,yes,bad
>=200,18,existing paid,furniture/equipment,2209,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,38,none,own,1,unskilled resident,1,none,yes,good
no checking,35,delayed previously,radio/tv,5772,<100,4<=X<7,4,male single,none,4,car,31,none,own,2,skilled,1,yes,yes,good
0<=X<200,34,existing paid,used car,8115,<100,1<=X<4,2,male single,none,4,no known property,41,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,29,critical/other existing credit,radio/tv,3976,no known savings,>=7,4,male single,none,2,car,34,none,own,2,skilled,1,yes,yes,good
<0,9,critical/other existing credit,new car,2355,<100,<1,1,male single,none,3,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,18,existing paid,radio/tv,2500,<100,>=7,3,male single,none,4,real estate,39,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,new car,1659,<100,1<=X<4,2,male single,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
0<=X<200,44,existing paid,new car,8316,<100,1<=X<4,4,male single,none,4,no known property,41,none,for free,1,skilled,1,yes,yes,bad
no checking,27,critical/other existing credit,business,5178,<100,1<=X<4,3,male single,none,2,car,31,none,own,2,skilled,1,yes,yes,good
no checking,10,critical/other existing credit,new car,1266,<100,1<=X<4,4,male single,none,4,real estate,49,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,916,<100,1<=X<4,4,male single,none,2,real estate,27,none,own,2,skilled,1,none,yes,good
<0,25,existing paid,business,4962,<100,1<=X<4,2,male single,none,4,life insurance,44,none,own,2,unskilled resident,1,yes,yes,good
no checking,27,existing paid,radio/tv,5147,no known savings,>=7,2,female div/dep/mar,none,4,car,31,none,own,1,skilled,1,yes,yes,good
no checking,12,critical/other existing credit,new car,1402,<100,>=7,4,male single,none,4,car,43,none,own,2,skilled,1,yes,yes,good
