checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,15,critical/other existing credit,radio/tv,1282,no known savings,>=7,4,male single,none,4,life insurance,55,none,own,2,skilled,1,none,yes,good
no checking,13,critical/other existing credit,new car,2125,<100,>=7,4,male single,none,2,life insurance,45,none,own,2,skilled,1,none,yes,good
0<=X<200,19,critical/other existing credit,new car,2452,<100,>=7,4,male single,none,4,real estate,44,none,own,2,skilled,1,none,yes,good
0<=X<200,31,existing paid,furniture/equipment,6135,<100,1<=X<4,4,male single,none,2,life insurance,36,none,own,1,skilled,1,yes,yes,bad
<0,12,critical/other existing credit,new car,1215,<100,4<=X<7,4,male single,none,4,real estate,45,none,own,2,unskilled resident,1,none,yes,good
<0,30,existing paid,new car,4167,<100,1<=X<4,4,male single,none,4,car,32,none,own,1,skilled,1,none,yes,bad
no checking,18,existing paid,furniture/equipment,1908,<100,<1,4,female div/dep/mar,none,4,real estate,24,none,rent,1,skilled,1,none,yes,bad
<0,27,existing paid,radio/tv,3038,<100,4<=X<7,4,female div/dep/mar,none,4,life insurance,25,none,rent,1,skilled,1,none,yes,bad
no checking,17,existing paid,radio/tv,1849,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,15,critical/other existing credit,radio/tv,1633,<100,>=7,4,male single,none,4,life insurance,48,none,own,2,skilled,1,none,yes,good
no checking,35,delayed previously,business,6507,<100,1<=X<4,2,male single,none,2,car,30,none,own,2,skilled,1,none,yes,good
0<=X<200,36,critical/other existing credit,business,6983,<100,unemployed,4,male single,none,2,no known property,40,none,for free,1,skilled,1,yes,yes,good
<0,11,critical/other existing credit,new car,1696,<100,>=7,4,male single,none,2,real estate,41,none,own,2,skilled,2,none,yes,good
no checking,12,critical/other existing credit,new car,1687,<100,>=7,4,male single,none,4,life insurance,43,none,own,2,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,1182,<100,1<=X<4,4,male mar/wid,none,4,real estate,39,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,business,1696,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,38,none,own,2,skilled,1,none,yes,good
no checking,16,existing paid,new car,1795,<100,>=7,4,male single,none,4,life insurance,52,none,rent,1,unskilled resident,1,yes,yes,good
no checking,42,critical/other existing credit,business,6938,<100,4<=X<7,4,male single,none,4,no known property,42,none,for free,1,skilled,1,yes,yes,good
<0,25,existing paid,new car,3320,<100,1<=X<4,2,male single,none,2,car,34,none,own,1,skilled,1,none,yes,good
<0,26,existing paid,new car,3020,<100,1<=X<4,4,female div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,bad
no checking,12,existing paid,new car,1988,<100,4<=X<7,4,male single,none,1,real estate,41,none,own,1,skilled,1,none,yes,good
no checking,15,critical/other existing credit,new car,2894,<100,1<=X<4,1,male single,none,3,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,12,existing paid,radio/tv,1457,<100,1<=X<4,4,male single,none,2,real estate,36,none,own,1,skilled,1,none,yes,good
<0,11,existing paid,new car,1472,<100,1<=X<4,4,female div/dep/mar,none,1,car,29,none,own,1,skilled,1,none,yes,good
<0,28,existing paid,used car,7965,<100,>=7,2,male single,none,4,no known property,55,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,15,existing paid,radio/tv,1732,<100,1<=X<4,4,male single,none,2,car,26,none,own,1,skilled,1,none,yes,good
0<=X<200,29,existing paid,new car,4808,<100,>=7,4,male single,none,4,no known property,44,none,for free,1,skilled,1,none,yes,bad
<0,24,existing paid,furniture/equipment,3021,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,2,skilled,1,none,yes,good
no checking,38,delayed previously,radio/tv,7021,<100,1<=X<4,2,male single,none,2,car,27,none,own,2,skilled,1,none,yes,bad
0<=X<200,31,existing paid,radio/tv,5085,<100,1<=X<4,2,male single,none,2,car,34,none,own,2,skilled,1,none,yes,good
0<=X<200,40,delayed previously,business,8585,<100,1<=X<4,2,male single,none,2,car,34,bank,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,10,critical/other existing credit,new car,1800,<100,>=7,1,male single,none,4,life insurance,43,none,own,1,skilled,1,none,no,good
0<=X<200,44,existing paid,business,8541,<100,>=7,4,male single,none,4,no known property,45,none,for free,1,skilled,1,yes,yes,bad
no checking,22,critical/other existing credit,new car,2632,<100,4<=X<7,4,male single,none,2,car,38,none,own,2,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,radio/tv,1445,<100,1<=X<4,4,male single,none,2,real estate,34,none,own,2,skilled,1,none,yes,good
no checking,11,critical/other existing credit,radio/tv,1294,<100,>=7,4,male single,none,4,life insurance,43,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,new car,1158,<100,1<=X<4,3,male single,none,2,real estate,40,none,own,1,skilled,1,none,yes,good
