checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,16,critical/other existing credit,radio/tv,1520,no known savings,>=7,4,male single,none,4,life insurance,50,none,own,2,skilled,1,none,yes,good
no checking,9,critical/other existing credit,new car,2584,<100,1<=X<4,1,male single,none,2,real estate,43,none,own,2,unskilled resident,2,none,yes,good
no checking,25,critical/other existing credit,radio/tv,2539,no known savings,>=7,4,male single,none,4,real estate,40,none,own,2,skilled,1,none,yes,good
no checking,28,existing paid,furniture/equipment,6796,<100,1<=X<4,2,male single,none,2,car,38,bank,own,1,skilled,1,yes,yes,bad
no checking,16,existing paid,radio/tv,2210,<100,>=7,4,male single,none,4,real estate,49,none,own,1,skilled,1,yes,yes,good
0<=X<200,33,critical/other existing credit,new car,4204,<100,unemployed,4,male single,none,2,car,32,none,own,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,16,existing paid,furniture/equipment,1827,<100,<1,4,female div/dep/mar,none,4,real estate,24,none,rent,1,skilled,1,none,yes,bad
0<=X<200,26,existing paid,new car,3271,<100,<1,4,female div/dep/mar,none,4,life insurance,25,none,own,1,skilled,1,none,yes,bad
no checking,18,existing paid,radio/tv,1715,<100,1<=X<4,2,female div/dep/mar,none,2,life insurance,27,none,own,1,skilled,1,none,yes,bad
<0,17,critical/other existing credit,radio/tv,1686,<100,>=7,4,male single,none,4,life insurance,47,none,own,2,skilled,1,none,yes,good
0<=X<200,31,delayed previously,business,6836,<100,1<=X<4,2,male single,none,2,car,29,none,own,2,skilled,1,none,yes,good
0<=X<200,39,existing paid,new car,9563,<100,>=7,4,male single,none,4,no known property,54,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,7,critical/other existing credit,new car,2395,<100,4<=X<7,1,male single,none,2,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,15,existing paid,new car,1613,<100,>=7,4,male single,none,4,real estate,42,none,own,1,skilled,1,none,yes,good
<0,11,critical/other existing credit,radio/tv,1011,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,38,none,own,1,skilled,1,none,yes,good
0<=X<200,16,critical/other existing credit,business,1957,<100,4<=X<7,4,male mar/wid,none,2,car,36,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,new car,2461,<100,>=7,4,male single,none,4,no known property,43,none,for free,1,skilled,1,yes,yes,good
0<=X<200,46,existing paid,business,7184,<100,4<=X<7,4,male single,none,4,no known property,44,none,for free,1,skilled,1,yes,yes,bad
<0,29,existing paid,furniture/equipment,3053,<100,1<=X<4,4,male single,none,4,car,34,none,own,1,skilled,1,none,yes,good
<0,24,existing paid,furniture/equipment,3476,<100,1<=X<4,2,female div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,bad
0<=X<200,15,critical/other existing credit,radio/tv,1910,<100,>=7,4,male single,none,2,car,38,none,own,1,skilled,1,yes,yes,good
no checking,26,critical/other existing credit,radio/tv,2328,<100,4<=X<7,4,male single,none,4,car,39,none,own,1,skilled,1,none,yes,good
no checking,11,existing paid,furniture/equipment,1489,<100,1<=X<4,4,male single,none,2,life insurance,36,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,14,existing paid,radio/tv,1666,<100,1<=X<4,4,female div/dep/mar,none,2,car,29,none,own,1,skilled,1,none,yes,good
0<=X<200,36,critical/other existing credit,used car,7346,<100,>=7,4,male single,none,4,no known property,49,none,for free,2,skilled,1,none,yes,bad
no checking,15,existing paid,radio/tv,2169,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
0<=X<200,32,existing paid,radio/tv,5117,<100,>=7,4,male single,none,4,no known property,46,none,for free,1,skilled,1,none,yes,bad
0<=X<200,26,existing paid,radio/tv,2773,<100,1<=X<4,4,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,37,delayed previously,business,8266,<100,1<=X<4,2,male single,none,2,car,28,none,own,2,skilled,1,none,yes,good
0<=X<200,27,existing paid,business,4906,<100,1<=X<4,2,male single,none,2,car,33,none,own,2,skilled,1,yes,yes,good
0<=X<200,37,delayed previously,business,8878,<100,1<=X<4,2,male single,none,2,car,32,none,own,2,skilled,1,yes,yes,good
<0,13,existing paid,radio/tv,1487,<100,>=7,4,male single,none,2,real estate,48,none,own,1,skilled,1,none,yes,good
no checking,44,existing paid,business,7431,<100,1<=X<4,4,male single,none,4,no known property,40,none,for free,1,skilled,1,yes,yes,good
no checking,23,critical/other existing credit,new car,2499,<100,4<=X<7,4,male single,none,2,car,36,none,own,2,skilled,1,yes,yes,good
<0,13,existing paid,new car,1274,<100,1<=X<4,4,male single,none,2,car,32,none,own,2,skilled,1,none,yes,good
no checking,16,critical/other existing credit,radio/tv,1591,<100,>=7,4,male single,none,3,life insurance,45,none,own,2,skilled,1,none,yes,good
<0,13,existing paid,radio/tv,1062,<100,>=7,4,male single,none,2,real estate,41,none,own,1,unskilled resident,1,none,yes,good
no checking,20,critical/other existing credit,new car,2285,<100,4<=X<7,4,male single,none,2,car,41,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,radio/tv,1724,<100,>=7,4,male mar/wid,none,4,real estate,40,none,own,1,skilled,1,none,yes,good
<0,25,existing paid,new car,3089,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,28,none,own,1,skilled,1,none,yes,bad
no checking,20,existing paid,furniture/equipment,2749,<100,<1,2,female div/dep/mar,none,4,life insurance,26,none,rent,1,skilled,1,none,yes,good
no checking,23,existing paid,new car,3677,<100,1<=X<4,2,male single,none,2,life insurance,31,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,furniture/equipment,1741,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,24,none,rent,1,skilled,1,none,yes,good
<0,23,existing paid,radio/tv,2390,<100,<1,4,female div/dep/mar,none,4,life insurance,28,none,own,1,skilled,1,none,yes,bad
no checking,24,critical/other existing credit,radio/tv,3656,<100,>=7,4,male single,none,4,car,39,none,own,2,skilled,1,yes,yes,good
<0,10,existing paid,radio/tv,1768,<100,1<=X<4,4,male single,none,1,life insurance,28,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,1200,<100,1<=X<4,4,male single,none,2,real estate,30,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,16,critical/other existing credit,radio/tv,1697,<100,1<=X<4,4,female div/dep/mar,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,22,critical/other existing credit,radio/tv,2053,<100,1<=X<4,4,male single,none,2,real estate,38,none,own,2,skilled,1,yes,yes,good
no checking,11,existing paid,business,2005,500<=X<1000,1<=X<4,1,male single,none,2,real estate,37,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,radio/tv,1475,<100,1<=X<4,4,female div/dep/mar,none,1,car,31,none,own,1,skilled,1,none,yes,good
<0,32,existing paid,furniture/equipment,4756,<100,1<=X<4,4,male single,none,4,life insurance,32,none,own,1,skilled,1,yes,yes,bad
<0,24,existing paid,furniture/equipment,2876,<100,1<=X<4,4,male single,none,2,car,31,none,own,1,skilled,1,none,yes,good
0<=X<200,19,existing paid,radio/tv,2314,<100,1<=X<4,2,female div/dep/mar,none,1,car,26,none,own,1,skilled,1,none,yes,good
no checking,31,existing paid,radio/tv,4130,<100,4<=X<7,3,male single,none,2,car,33,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,1700,<100,>=7,4,male single,none,4,life insurance,46,none,own,1,skilled,1,yes,yes,good
no checking,29,existing paid,radio/tv,3295,<100,4<=X<7,3,male single,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,21,critical/other existing credit,radio/tv,1979,<100,>=7,4,male single,none,4,life insurance,47,none,own,2,skilled,1,none,yes,good
0<=X<200,25,existing paid,furniture/equipment,4516,<100,<1,4,male single,none,4,no known property,37,none,own,1,skilled,1,yes,yes,bad
no checking,27,existing paid,furniture/equipment,4636,<100,1<=X<4,3,male single,none,2,car,41,none,own,1,skilled,1,yes,yes,good
<0,14,existing paid,new car,1394,<100,>=7,4,male single,none,4,life insurance,44,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,radio/tv,1040,<100,>=7,4,male single,none,4,real estate,41,none,own,2,unskilled resident,1,none,yes,good
no checking,27,critical/other existing credit,radio/tv,3053,<100,>=7,4,male single,none,2,car,39,none,own,2,skilled,1,yes,yes,good
no checking,16,critical/other existing credit,new car,1356,<100,4<=X<7,4,male single,none,4,car,42,none,own,1,skilled,1,yes,yes,good
0<=X<200,15,existing paid,radio/tv,1627,<100,>=7,4,male single,none,1,car,33,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,radio/tv,1141,<100,1<=X<4,4,male mar/wid,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
0<=X<200,20,critical/other existing credit,furniture/equipment,3235,<100,>=7,4,male single,none,1,car,35,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,furniture/equipment,2466,<100,1<=X<4,1,male single,none,2,car,36,none,own,1,skilled,1,none,yes,good
no checking,19,critical/other existing credit,furniture/equipment,2458,<100,1<=X<4,4,male single,none,2,life insurance,35,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,new car,2151,<100,1<=X<4,4,male single,none,2,life insurance,39,none,own,1,skilled,1,none,yes,good
<0,16,critical/other existing credit,new car,1470,<100,>=7,4,male single,none,3,real estate,47,none,own,2,skilled,1,none,yes,good
no checking,14,critical/other existing credit,radio/tv,1241,<100,4<=X<7,4,male single,none,2,life insurance,39,none,own,2,skilled,1,none,yes,good
