checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,31,delayed previously,business,4581,<100,4<=X<7,2,male single,none,2,car,29,none,own,2,skilled,1,none,yes,good
<0,38,existing paid,used car,7817,<100,>=7,4,male single,none,4,no known property,42,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,10,existing paid,furniture/equipment,2048,<100,1<=X<4,2,male single,none,2,real estate,34,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,1822,<100,1<=X<4,4,male single,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,29,existing paid,business,4258,<100,1<=X<4,4,male single,none,2,real estate,31,stores,own,1,unskilled resident,1,none,yes,good
0<=X<200,20,existing paid,used car,4406,<100,4<=X<7,2,male single,none,3,car,30,none,own,2,skilled,1,yes,yes,good
<0,15,existing paid,furniture/equipment,2115,<100,1<=X<4,4,female div/dep/mar,none,1,life insurance,30,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,945,<100,1<=X<4,4,male mar/wid,none,4,real estate,27,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,radio/tv,1770,<100,1<=X<4,4,female div/dep/mar,none,1,real estate,28,none,own,1,skilled,1,none,yes,good
0<=X<200,14,critical/other existing credit,new car,3039,<100,1<=X<4,1,male single,none,4,life insurance,47,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,1427,<100,1<=X<4,4,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,good
no checking,19,existing paid,furniture/equipment,2916,<100,<1,2,male single,none,2,life insurance,34,none,own,1,skilled,1,none,yes,bad
<0,39,existing paid,used car,5597,<100,>=7,4,male single,none,4,no known property,47,none,for free,1,skilled,1,yes,yes,good
