checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,37,existing paid,furniture/equipment,7290,<100,1<=X<4,2,female div/dep/mar,none,2,car,28,none,own,1,skilled,1,none,yes,bad
no checking,10,existing paid,radio/tv,2056,<100,1<=X<4,2,male single,none,4,real estate,42,none,own,1,skilled,1,none,yes,good
no checking,33,critical/other existing credit,new car,7719,<100,>=7,2,male single,none,4,no known property,37,none,for free,1,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,2560,no known savings,>=7,2,male single,none,4,real estate,45,none,own,1,skilled,1,yes,yes,good
0<=X<200,27,existing paid,other,5469,<100,1<=X<4,2,female div/dep/mar,none,4,car,27,none,rent,1,skilled,1,none,yes,bad
no checking,21,existing paid,radio/tv,2101,<100,>=7,4,male single,none,4,car,46,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,new car,1807,<100,1<=X<4,1,male single,none,4,real estate,45,none,own,1,unskilled resident,1,none,yes,good
<0,9,critical/other existing credit,new car,2287,<100,1<=X<4,3,male single,none,2,real estate,38,none,own,2,unskilled resident,2,none,no,good
no checking,13,critical/other existing credit,business,1736,<100,1<=X<4,2,female div/dep/mar,none,2,real estate,28,none,own,2,skilled,1,none,yes,good
no checking,13,existing paid,new car,1047,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,42,none,own,2,skilled,1,none,yes,good
<0,47,critical/other existing credit,business,8238,<100,>=7,4,male single,none,4,no known property,46,none,for free,1,skilled,1,yes,yes,bad
0<=X<200,16,critical/other existing credit,business,1910,500<=X<1000,1<=X<4,4,male single,none,4,car,36,none,own,1,skilled,1,yes,yes,good
0<=X<200,40,critical/other existing credit,new car,9616,<100,>=7,4,male single,none,4,no known property,37,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,17,existing paid,radio/tv,1709,<100,>=7,4,male single,none,1,real estate,34,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,851,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,28,none,own,1,skilled,1,none,yes,good
<0,24,existing paid,furniture/equipment,4788,<100,1<=X<4,1,female div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,good
no checking,23,critical/other existing credit,radio/tv,2213,no known savings,>=7,4,male single,none,4,car,38,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,new car,3783,<100,1<=X<4,2,male single,none,2,life insurance,33,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,1450,<100,1<=X<4,4,male single,none,2,real estate,30,none,own,2,skilled,1,none,yes,good
>=200,18,existing paid,furniture/equipment,2106,<100,<1,4,female div/dep/mar,none,1,life insurance,28,none,own,1,skilled,1,none,yes,good
0<=X<200,33,critical/other existing credit,furniture/equipment,6693,<100,4<=X<7,4,male single,none,4,no known property,34,none,own,2,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,radio/tv,1234,<100,>=7,4,female div/dep/mar,none,4,real estate,48,none,own,2,skilled,1,none,yes,good
no checking,30,critical/other existing credit,used car,4274,no known savings,>=7,4,male single,none,4,life insurance,42,none,own,2,skilled,1,yes,yes,good
0<=X<200,28,existing paid,radio/tv,2632,<100,>=7,4,male single,none,4,no known property,47,none,for free,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,new car,1234,<100,>=7,4,male single,none,4,no known property,55,none,for free,1,skilled,1,none,yes,good
0<=X<200,31,critical/other existing credit,other,6528,<100,1<=X<4,2,male single,none,2,car,40,none,own,2,high qualif/self emp/mgmt,1,none,yes,good
<0,32,existing paid,radio/tv,4343,<100,1<=X<4,4,male single,none,2,car,32,none,own,1,skilled,1,none,yes,good
0<=X<200,22,existing paid,radio/tv,3399,<100,1<=X<4,2,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,good
0<=X<200,26,existing paid,furniture/equipment,4726,<100,1<=X<4,2,female div/dep/mar,none,2,car,31,none,own,1,skilled,1,yes,yes,bad
no checking,14,existing paid,radio/tv,1891,<100,>=7,2,male single,none,4,real estate,46,none,own,1,skilled,1,none,yes,good
no checking,36,existing paid,new car,8555,<100,>=7,4,male single,none,4,no known property,39,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,15,existing paid,new car,1148,<100,1<=X<4,4,male single,none,2,real estate,34,bank,own,2,skilled,1,none,yes,bad
no checking,11,critical/other existing credit,radio/tv,792,<100,>=7,4,male single,none,4,real estate,48,none,own,2,skilled,1,none,yes,good
no checking,14,critical/other existing credit,new car,1208,<100,1<=X<4,4,male single,none,4,real estate,39,none,own,2,unskilled resident,1,none,yes,good
no checking,32,critical/other existing credit,used car,6703,<100,1<=X<4,3,male single,none,4,car,36,none,own,2,skilled,1,yes,yes,good
<0,28,existing paid,radio/tv,2585,<100,1<=X<4,4,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,15,critical/other existing credit,new car,1629,<100,4<=X<7,4,male single,none,4,car,39,none,own,2,skilled,1,none,yes,good
no checking,17,existing paid,furniture/equipment,3927,<100,1<=X<4,2,male single,none,2,car,32,none,own,1,skilled,1,none,yes,good
no checking,19,existing paid,furniture/equipment,3946,<100,1<=X<4,2,male single,none,2,car,32,none,own,1,skilled,1,none,yes,good
no checking,29,critical/other existing credit,radio/tv,3438,<100,>=7,4,male single,none,2,car,38,none,own,1,skilled,1,yes,yes,good
no checking,11,existing paid,furniture/equipment,2174,<100,1<=X<4,2,female div/dep/mar,none,2,real estate,26,none,rent,1,skilled,1,none,yes,good
<0,20,existing paid,radio/tv,2282,<100,<1,4,female div/dep/mar,none,2,life insurance,27,none,own,1,skilled,1,none,yes,bad
no checking,30,critical/other existing credit,used car,5153,<100,1<=X<4,4,male single,none,4,car,37,none,own,2,skilled,1,yes,yes,good
no checking,12,existing paid,radio/tv,786,<100,1<=X<4,4,male single,none,3,real estate,39,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,furniture/equipment,2503,<100,1<=X<4,2,male single,none,2,life insurance,30,none,own,1,skilled,1,none,yes,good
0<=X<200,38,existing paid,furniture/equipment,7048,<100,1<=X<4,1,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,19,critical/other existing credit,new car,2082,<100,>=7,4,male single,none,4,no known property,54,none,for free,1,skilled,1,none,yes,good
