CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
666,40,0,0,187599.8,Germany,Female,4,1,0,1
538,38,5,83568.26,81908.09,Spain,Male,2,0,1,0
720,31,7,0,153482.91,Germany,Female,4,1,0,1
656,49,6,105603.21,25904.12,Germany,Female,4,1,0,1
798,23,10,143212.22,81102.81,Spain,Male,2,0,1,0
537,40,2,0,159044.1,Spain,Male,2,0,1,0
462,35,3,91562.99,180591.32,Spain,Male,2,0,1,0
850,42,9,0,170634.49,Spain,Male,2,0,1,0
512,32,5,0,190067.12,Spain,Male,2,0,1,0
543,41,3,0,155711.64,Spain,Male,2,0,1,0
707,37,6,113000.92,199304.74,Spain,Male,2,0,1,0
687,37,5,108185.81,32020.42,Spain,Male,2,0,1,0
850,36,4,73023.17,86678.48,Spain,Male,2,0,1,0
637,36,8,0,41303.29,Germany,Female,4,1,0,1
635,42,0,0,196079.32,Spain,Male,2,0,1,0
480,48,7,98792.4,169149.38,Spain,Male,2,0,1,0
655,31,4,77776.39,147822.44,Germany,Female,4,1,0,1
438,38,7,113794.22,10072.55,Spain,Male,2,0,1,0
850,34,1,131240.61,155304.53,Germany,Female,4,1,0,1
785,44,7,0,109029.72,Germany,Female,4,1,0,1
755,28,7,85089.3,105720.09,Spain,Male,2,0,1,0
678,37,8,116160.23,27359.19,Germany,Female,4,1,0,1
686,47,2,0,185360.4,Germany,Female,4,1,0,1
803,31,8,0,131167.98,Germany,Female,4,1,0,1
435,58,5,0,75927.35,Germany,Female,4,1,0,1
566,26,4,129837.72,45959.86,Spain,Male,2,0,1,0
767,41,9,144875.71,36405.21,Spain,Male,2,0,1,0
634,41,5,0,181449.51,Germany,Female,4,1,0,1
599,48,4,116229.85,43486.73,Spain,Male,2,0,1,0
632,43,8,0,140763.18,Spain,Male,2,0,1,0
759,56,5,128131.73,83456.67,Spain,Male,2,0,1,0
678,31,7,0,173870.39,Germany,Female,4,1,0,1
583,51,4,94762.16,189678.7,Germany,Female,4,1,0,1
655,33,9,90757.64,192449.02,Germany,Female,4,1,0,1
451,40,7,101198.01,192743.06,Spain,Male,2,0,1,0
655,55,3,142550.25,151757.81,Spain,Male,2,0,1,0
683,32,6,83173.98,91347.76,Spain,Male,2,0,1,0
674,54,1,136729.51,197916.43,Germany,Female,4,1,0,1
646,28,1,0,187929.43,Germany,Female,4,1,0,1
623,47,4,0,135768.25,Germany,Female,4,1,0,1
683,32,9,0,41516.44,Spain,Male,2,0,1,0
564,36,8,149995.72,48869.67,Germany,Female,4,1,0,1
739,56,4,0,4798.12,Spain,Male,2,0,1,0
850,45,8,119278.44,68052.08,Germany,Female,4,1,0,1
648,30,6,156007.09,135795.53,Spain,Male,2,0,1,0
632,49,4,112687.69,199645.45,Germany,Female,4,1,0,1
756,42,8,0,23920.65,Spain,Male,2,0,1,0
757,33,7,0,197594.34,Spain,Male,2,0,1,0
643,46,3,87779.83,52629.73,Spain,Male,2,0,1,0
769,49,2,0,5159.21,Germany,Female,4,1,0,1
850,61,2,131368.3,145679.6,Spain,Male,2,0,1,0
657,44,0,106036.52,26057.08,Spain,Male,2,0,1,0
695,34,3,92366.72,143954.99,Germany,Female,4,1,0,1
640,27,3,0,101495,Spain,Male,2,0,1,0
634,20,1,155978.17,186523.72,Spain,Male,2,0,1,0
519,33,2,68348.18,59553.34,Spain,Male,2,0,1,0
735,29,5,113836.27,110498.1,Spain,Male,2,0,1,0
606,35,9,54503.55,45325.26,Germany,Female,4,1,0,1
542,30,10,92140.15,196278.32,Spain,Male,2,0,1,0
720,27,5,121729.42,99692.65,Spain,Male,2,0,1,0
521,34,7,0,19162.89,Spain,Male,2,0,1,0
492,47,10,0,155231.55,Spain,Male,2,0,1,0
736,29,10,0,134901.57,Spain,Male,2,0,1,0
483,60,6,0,192427.16,Germany,Female,4,1,0,1
586,40,5,0,25161.61,Germany,Female,4,1,0,1
655,35,3,0,121562.33,Spain,Male,2,0,1,0
587,25,7,97460.1,187008.45,Spain,Male,2,0,1,0
571,32,1,118614.6,171482.56,Spain,Male,2,0,1,0
602,39,8,174330.35,40321.87,Germany,Female,4,1,0,1
653,30,1,0,188187.05,Spain,Male,2,0,1,0
675,26,7,0,67998.45,Germany,Female,4,1,0,1
543,41,3,0,98178.57,Germany,Female,4,1,0,1
719,51,1,0,38819.45,Spain,Male,2,0,1,0
632,76,9,102768.42,187288.5,Germany,Female,4,1,0,1
559,19,5,115587.49,66013.27,Spain,Male,2,0,1,0
704,40,4,99141.86,50072.94,Spain,Male,2,0,1,0
573,33,7,0,87537.32,Spain,Male,2,0,1,0
715,29,6,0,16607.15,Germany,Female,4,1,0,1
686,46,4,0,86099.23,Spain,Male,2,0,1,0
728,32,6,0,170835.32,Germany,Female,4,1,0,1
582,49,1,0,130113.78,Spain,Male,2,0,1,0
685,45,1,102346.86,55601.44,Germany,Female,4,1,0,1
543,59,4,127661.69,82422.97,Spain,Male,2,0,1,0
595,24,6,0,119830.08,Spain,Male,2,0,1,0
558,32,5,95829.13,42935.15,Germany,Female,4,1,0,1
675,59,10,0,31825.84,Spain,Male,2,0,1,0
848,32,5,0,184544.59,Germany,Female,4,1,0,1
518,34,8,153590.73,151954.39,Spain,Male,2,0,1,0
811,37,10,0,67539.85,Spain,Male,2,0,1,0
568,33,9,0,89543.25,Spain,Male,2,0,1,0
700,41,4,0,179608.96,Spain,Male,2,0,1,0
575,35,9,0,84199.78,Germany,Female,4,1,0,1
740,46,0,0,177738.98,Germany,Female,4,1,0,1
705,36,1,72549,125870.79,Spain,Male,2,0,1,0
664,29,1,0,147930.46,Germany,Female,4,1,0,1
588,19,6,145644.05,82870.75,Spain,Male,2,0,1,0
526,51,5,132837.7,55120.79,Germany,Female,4,1,0,1
655,28,6,94164,64286.39,Germany,Female,4,1,0,1
499,35,2,164902.43,28797.32,Spain,Male,2,0,1,0
635,37,5,0,67020.03,Spain,Male,2,0,1,0
766,36,8,126815.97,191790.29,Germany,Female,4,1,0,1
684,38,8,68881.59,82438.13,Germany,Female,4,1,0,1
738,64,7,121973.28,188670.9,Spain,Male,2,0,1,0
850,42,7,116197.65,61666.87,Spain,Male,2,0,1,0
773,59,3,178058.06,73853.94,Germany,Female,4,1,0,1
435,53,3,0,110899.3,Spain,Male,2,0,1,0
691,30,6,130036.21,100496.84,Spain,Male,2,0,1,0
694,47,9,0,141827.83,Spain,Male,2,0,1,0
739,31,7,0,93982.02,Spain,Male,2,0,1,0
592,36,6,0,81508.1,Germany,Female,4,1,0,1
695,40,2,0,166957.82,Spain,Male,2,0,1,0
655,54,6,0,25843.7,Germany,Female,4,1,0,1
785,34,7,0,192717.57,Spain,Male,2,0,1,0
637,48,2,187841.99,51387.1,Germany,Female,4,1,0,1
812,38,3,83568.55,81299.17,Germany,Female,4,1,0,1
