CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
502,42,8,159660.8,113931.57,Spain,Female,3,1,0,1
699,39,1.00000000000001,1.45519152283669e-11,93826.63,France,Female,2,0,0,0
501,44,4,142051.07,74940.5000000001,Spain,Male,2,0,1,0
549,24,9,-1.16415321826935e-10,14406.4100000001,Spain,Female,3,0,1,0
726,24,6,-7.27595761418343e-11,54724.03,France,Female,4,1,1,0
510,38,4,0,118913.53,Germany,Female,3,0,0,1
577,25,3.00000000000001,-2.91038304567337e-11,124508.29,Spain,Male,2,0,1,0
756,36,2,136815.64,170041.95,Germany,Male,1,1,1,0
574,43,3,141349.43,100187.43,Germany,Male,4,1,1,1
411,29,3.5527136788005e-15,59697.1700000001,53483.2100000001,France,Male,2,1,1,0
591,39,3,1.45519152283669e-11,140469.38,Spain,Female,3,1,0,1
533,36,7,85311.7,156731.91,France,Male,1,0,1,0
553,41,9,110112.54,81898.81,Spain,Male,2,0,1,0
722,29,9,-1.30967237055302e-10,142033.07,Spain,Female,3,0,1,0
490,31,3,145260.23,114066.77,Spain,Male,1,0,1,0
850,36,7,-8.73114913702011e-11,40812.9,France,Male,1,1,1,0
465,51,8,122522.32,181297.65,France,Female,4,0,0,1
829,27,9,112045.67,119708.21,Germany,Male,4,1,0,1
637,39,8.99999999999999,137843.8,117622.8,Germany,Male,4,1,0,1
550,38,2,103391.38,90878.13,Germany,Male,1,0,1,1
585,36,5,146050.97,86424.57,Spain,Male,2,0,1,0
788,33,5,-5.82076609134674e-11,116978.19,France,Female,2,0,0,0
655,41,8,125561.97,164040.94,Germany,Male,3,0,0,1
511,66,4,2.91038304567337e-11,1643.11000000004,Germany,Female,3,0,0,1
684,56,8,78707.16,99398.36,Spain,Male,1,0,1,0
603,26,4,109166.37,92840.67,Germany,Male,1,1,1,0
581,34,1,101633.04,110431.51,Germany,Male,3,1,0,1
661,35,5,150725.53,113656.85,Spain,Female,4,0,1,0
675,21,8,98373.2599999999,18203.0000000001,France,Female,1,1,0,1
604,25,5,157780.84,58426.8100000001,Germany,Male,4,1,1,0
519,36,9,-1.16415321826935e-10,145562.4,Spain,Male,2,0,1,0
757,33,5,77253.22,194239.63,Spain,Male,1,0,1,0
416,41,10,122189.66,98301.6100000001,Germany,Female,3,1,0,1
665,34,1,96645.5400000001,171413.66,France,Female,2,0,0,0
777,32,2.00000000000001,0,136458.19,France,Female,3,1,0,1
543,36,3,0,26019.59,France,Female,2,0,0,0
506,34,4,90307.62,159235.29,France,Female,4,0,0,0
814,29,8,97086.3999999999,197276.13,Germany,Male,4,1,1,0
605,33,5,150092.8,71862.79,Spain,Male,1,0,1,1
685,30,3,90536.81,63082.88,Germany,Male,1,0,1,1
668,37,6,167864.4,115638.29,Germany,Male,3,1,0,1
506,41,1,2.91038304567337e-11,31766.3000000001,France,Female,2,1,0,0
699,34,4,185173.81,120834.48,Germany,Male,3,1,0,0
828,34,8,129433.34,38131.77,France,Female,2,0,0,0
625,28,3.00000000000001,-2.91038304567337e-11,183646.41,France,Female,1,0,0,1
770,24,9,101827.07,167256.35,France,Male,1,1,0,0
758,34,3.00000000000001,-1.45519152283669e-11,124226.16,France,Female,4,1,1,0
686,25,1.00000000000001,0,16459.37,Spain,Male,2,0,1,0
789,39,7,124828.46,124411.08,Germany,Male,4,1,1,0
637,40,2,133463.1,93165.34,France,Male,1,0,1,0
756,44,10,137452.09,189543.9,Germany,Male,1,1,0,1
793,52,2,2.91038304567337e-11,159123.82,Germany,Male,3,0,0,1
485,21,5,113157.22,54141.5000000001,Spain,Male,3,0,1,0
635,29,8,138296.94,141075.51,Spain,Female,3,1,0,0
416,32,5.32907051820075e-15,5.82076609134674e-11,878.870000000083,Spain,Male,2,0,1,0
535,48,9,-1.01863406598568e-10,149892.79,France,Female,3,1,0,1
683,29,2.66453525910038e-15,133702.89,55582.54,Germany,Male,3,0,0,1
704,24,7,113034.22,162503.48,Germany,Female,3,1,0,1
615,41,9,109013.23,196499.96,Spain,Female,3,0,0,1
667,39,2,0,40721.24,Spain,Female,3,1,0,1
480,44,10,129608.57,5472.70000000009,Germany,Male,3,1,0,1
512,40,5,-4.36557456851006e-11,146457.83,France,Male,2,1,1,0
484,35,7,133868.21,27286.1000000001,Spain,Male,3,0,1,0
510,30,6.21724893790088e-15,4.36557456851006e-11,130553.47,France,Female,4,1,1,0
606,36,5,190479.48,179351.89,Spain,Male,2,0,1,0
850,45,2,122311.21,19482.5,Spain,Male,3,0,1,0
804,50,4,-2.91038304567337e-11,8546.87000000003,France,Female,4,0,0,1
514,32,8,-7.27595761418343e-11,95857.18,France,Male,2,1,0,0
730,39,1,99010.6700000001,194945.8,France,Female,1,1,0,1
715,41,8,56214.85,92982.61,France,Female,4,0,0,1
512,36,3,84327.7700000001,17675.3600000001,France,Female,2,1,0,0
479,40,1,4.36557456851006e-11,114996.43,France,Female,2,0,0,0
580,29,9,61710.4399999999,128077.8,Spain,Male,3,1,1,0
807,35,3,174790.15,600.360000000044,France,Male,1,1,1,0
721,37,3,107720.64,158591.12,Germany,Male,1,1,1,0
759,42,4,105420.18,121409.06,France,Male,1,0,1,0
516,50,5,-1.45519152283669e-11,146145.93,Spain,Male,3,0,1,1
671,45,2,106376.85,158264.62,France,Male,1,0,1,0
603,31,8,-1.01863406598568e-10,169915.02,France,Male,2,1,1,0
668,47,7,106854.21,157959.02,Germany,Male,4,0,1,1
592,54,8,-8.73114913702011e-11,28737.71,Germany,Male,4,1,0,1
670,37,4,170557.91,198252.88,France,Male,2,1,0,0
694,30,9,-1.45519152283669e-10,26960.31,France,Female,4,1,1,0
594,29,3,130830.22,61048.5300000001,Germany,Male,3,1,0,1
767,20,3,119714.25,150135.38,Spain,Male,4,0,1,0
585,67,5,113978.97,93146.11,France,Female,4,0,1,0
523,34,7,-7.27595761418343e-11,62030.0600000001,Spain,Male,3,1,1,0
739,54,8,126418.14,134420.75,Germany,Male,3,1,0,1
681,79,2.66453525910038e-15,8.73114913702011e-11,170968.99,France,Female,4,0,1,0
544,37,2,79731.9100000001,57558.95,Germany,Male,1,1,1,0
850,38,3,54901.01,140075.55,Germany,Male,1,1,1,0
811,34,1,149297.19,186339.74,Germany,Male,4,1,1,0
707,30,8,-8.73114913702011e-11,33159.37,France,Male,2,1,0,0
756,62,3,0,11199.04,Germany,Male,4,1,0,1
475,32,8,119023.28,100816.29,France,Female,1,1,0,1
588,34,10,-1.30967237055302e-10,79078.91,Spain,Male,3,1,1,0
703,42,9,63226.9999999999,137316.32,Germany,Male,1,0,1,1
583,27,7,-8.73114913702011e-11,51285.49,France,Male,2,1,0,0
681,38,3,-1.45519152283669e-11,112491.96,France,Male,2,1,1,0
773,25,2,135903.33,73656.38,France,Male,1,1,0,0
714,31,4,125169.26,106636.89,France,Female,4,0,0,0
687,44,7,-5.82076609134674e-11,155853.52,Spain,Female,3,1,0,1
694,31,10,-1.30967237055302e-10,160990.27,France,Female,2,1,0,0
712,33,6,-5.82076609134674e-11,190686.16,France,Female,4,1,1,0
553,33,4,118082.89,94440.45,France,Male,1,0,0,0
667,31,1,119266.69,28257.63,France,Male,1,1,1,0
731,43,2.00000000000001,1.45519152283669e-11,170034.95,Germany,Male,4,1,0,1
629,35,7,156847.29,31824.2900000001,Germany,Male,3,1,0,0
614,50,4,137104.47,127166.49,Germany,Female,3,1,0,1
652,80,4,2.91038304567337e-11,188603.07,France,Female,4,1,1,0
806,59,-8.88178419700125e-16,135296.33,182822.5,Germany,Male,3,1,0,1
744,36,2,153804.44,87213.33,Spain,Male,1,0,1,0
474,37,3,0,57175.3200000001,Spain,Male,3,0,1,0
628,22,3.00000000000001,-2.91038304567337e-11,85426.28,Spain,Female,3,0,0,1
734,30,3.00000000000001,-1.45519152283669e-11,107640.25,France,Male,2,1,0,0
716,35,4,144428.87,134132.65,France,Male,1,1,0,0
594,35,2,0,103480.69,France,Male,2,1,0,0
644,46,9,95441.27,108761.05,France,Female,3,1,0,1
671,35,1,144848.74,179012.3,Germany,Male,1,1,1,0
664,26,7,116244.14,95145.14,Germany,Male,4,1,1,0
667,40,1,146502.07,19162.89,Spain,Female,3,0,0,1
584,30,8,112013.81,177772.03,Germany,Female,3,1,0,1
