CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
615,36,7,0,85890.75,France,Male,2,1,1,0
716,47,1,134006.77,81778.72,France,Male,2,1,1,0
765,33,3,118392.75,14174.09,France,Male,2,1,1,0
753,29,5,109676.52,153771.8,France,Male,2,1,1,0
789,41,4,56580.95,91094.46,France,Male,2,1,1,0
850,43,2,113758.48,94153.83,France,Male,2,1,1,0
540,28,4,0,146411.41,France,Male,2,1,1,0
729,37,6,209767.31,195563.99,France,Male,2,1,1,0
623,30,8,0,167058.75,France,Male,2,1,1,0
627,31,4,138241.9,186775.25,Germany,Female,4,0,0,1
850,34,5,137851.31,85644.06,France,Male,2,1,1,0
737,60,10,109676.52,175820.91,Germany,Female,4,0,0,1
544,52,8,0,188150.6,France,Male,2,1,1,0
641,32,0,132725.1,143357.03,France,Male,2,1,1,0
608,71,10,0,1271.51,Germany,Female,4,0,0,1
615,29,5,0,16081.62,France,Male,2,1,1,0
701,53,9,0,140225.14,Germany,Female,4,0,0,1
581,32,8,80922.75,98661.27,Germany,Female,4,0,0,1
585,59,6,0,140991.23,France,Male,2,1,1,0
555,74,4,125211.92,95215.73,Germany,Female,4,0,0,1
726,49,0,0,108488.33,France,Male,2,1,1,0
607,29,0,95052.29,125762.95,Germany,Female,4,0,0,1
648,26,0,110923.15,76637.38,France,Male,2,1,1,0
682,39,3,117419.35,132741.13,Germany,Female,4,0,0,1
546,41,2,115563.71,126144.96,Germany,Female,4,0,0,1
559,43,9,0,38015.34,France,Male,2,1,1,0
766,38,5,99806.85,44965.54,France,Male,2,1,1,0
606,30,5,23503.31,48571.14,Germany,Female,4,0,0,1
674,36,8,0,159123.82,France,Male,2,1,1,0
625,39,7,0,144184.06,France,Male,2,1,1,0
624,38,5,0,19483.35,Germany,Female,4,0,0,1
497,35,1,110741.56,101168.3,France,Male,2,1,1,0
692,31,3,0,190882.69,France,Male,2,1,1,0
585,37,8,144961.97,20016.59,Germany,Female,4,0,0,1
691,50,8,133444.97,3234.8,France,Male,2,1,1,0
729,59,4,0,1271.51,France,Male,2,1,1,0
773,22,4,117160.32,105837.38,France,Male,2,1,1,0
708,36,8,139393.19,68985.99,Germany,Female,4,0,0,1
718,25,2,0,79078.91,Germany,Female,4,0,0,1
713,34,6,0,102750.7,France,Male,2,1,1,0
678,43,9,97092.87,21343.74,Germany,Female,4,0,0,1
584,51,5,84113.41,111590.35,Germany,Female,4,0,0,1
712,29,6,102954.68,54776.64,France,Male,2,1,1,0
693,31,10,120074.97,189969.91,Germany,Female,4,0,0,1
704,31,6,124978.19,25136.95,France,Male,2,1,1,0
674,22,5,107594.11,89402.54,France,Male,2,1,1,0
634,40,4,0,108872.45,France,Male,2,1,1,0
556,35,1,111833.47,163830.64,Germany,Female,4,0,0,1
785,35,10,129674.89,128046.98,Germany,Female,4,0,0,1
531,27,9,81290.02,100862.54,France,Male,2,1,1,0
728,43,8,139561.46,56459.45,France,Male,2,1,1,0
679,33,7,83161.65,188670.9,Germany,Female,4,0,0,1
659,45,2,158266.42,156153.27,France,Male,2,1,1,0
667,46,3,157098.52,173219.09,Germany,Female,4,0,0,1
546,50,7,112465.06,126213.84,France,Male,2,1,1,0
540,25,6,119349.69,128538.05,Germany,Female,4,0,0,1
350,31,4,0,3815.48,Germany,Female,4,0,0,1
607,26,8,167385.81,131644.41,France,Male,2,1,1,0
500,64,5,117466.03,50881.51,France,Male,2,1,1,0
506,28,5,0,22113.93,France,Male,2,1,1,0
806,29,6,131286.46,118372.55,France,Male,2,1,1,0
676,32,0,120074.97,141137.53,France,Male,2,1,1,0
748,31,6,183613.66,152479.64,Germany,Female,4,0,0,1
649,38,8,0,40023.7,France,Male,2,1,1,0
573,44,10,0,158742.81,France,Male,2,1,1,0
785,32,5,114203.47,120250.58,Germany,Female,4,0,0,1
727,36,4,133040.32,94711.43,France,Male,2,1,1,0
